Mix_ID,Data_Type,T_C,rho_mean_kgm3,rho_std_kgm3,k_mean_WmK,k_std_WmK,cp_mean_JkgK,cp_std_JkgK,E_mean_Pa,E_std_Pa,nu_mean,nu_std,alpha_th_mean_1K,alpha_th_std_1K,k_perm_mean_m2,k_perm_std_m2,phi_mean,phi_std,alpha_biot_mean,alpha_biot_std,fc_mean_Pa,fc_std_Pa
R10S,Calibration,220.0,2048.4871186697983,40.70674766584066,1.3101411211390364,0.09652231761573316,914.2015179572772,33.032428799891726,21772539004.620148,2534895397.0890265,0.21192892391648604,0.00581826828357902,8.650476575957041e-06,0.0,3.2673544353576614e-17,1.396395129427763e-17,0.12535489895350924,0.007932345304394382,0.678853498955382,0.011535959341273248,42162073.71506794,4904787.278509685
R10S,Calibration,240.0,2047.8661266716701,40.69440755184145,1.2989839115920088,0.09570397812473656,917.6584769117488,33.157393852098124,21506324278.982613,2503901010.8802023,0.21202008949726492,0.00581826828357902,8.70620335506804e-06,0.0,3.6034100019940455e-17,1.5370612867031176e-17,0.12608146491138417,0.007932345304394397,0.6813865343695183,0.011535959341273248,41329317.03243113,4807911.246967831
R10S,Calibration,260.0,2047.085388866547,40.67889303064348,1.2876975440089478,0.09487610204212592,921.1169798281179,33.28235890430453,21282294481.909546,2477818058.3457823,0.212055479125342,0.00581826828357902,8.770508174354289e-06,0.0,3.974136473824376e-17,1.6919681719271716e-17,0.1268130125839469,0.00793234530439439,0.6843094807007114,0.011535959341273248,40682899.02628354,4732712.3173663365
R10S,Calibration,280.0,2045.9856252124994,40.65703895055219,1.2759431417055689,0.09401412133453199,924.5754916198878,33.40732395651093,21060772746.446373,2452027110.0571327,0.21206326063504177,0.00581826828357902,8.844422056945102e-06,0.0,4.394113419709996e-17,1.8668518390746604e-17,0.12763020357284466,0.007932345304394392,0.6876692026366575,0.011535959341273248,40090076.18695625,4663748.206625661
R10S,Calibration,300.0,2044.4101643746803,40.62573199909616,1.26346766896264,0.09309963196006336,928.0340034339027,33.53228900871733,20813530001.66633,2423241560.7202544,0.21205583889997554,0.00581826828357902,8.929000248848024e-06,0.0,4.8781293416078577e-17,2.0675118560520382e-17,0.12858345381682235,0.007932345304394399,0.6915136659049722,0.011535959341273248,39460494.798971474,4590507.910063337
R10S,Calibration,320.0,2042.1993377554743,40.581799303351715,1.2500586618397933,0.09211714107082218,931.4925152479423,33.65725406092373,20520013711.63268,2389068555.3386097,0.2120380083090612,0.00581826828357902,9.025285556758856e-06,0.0,5.4429093673963917e-17,2.3004798101347928e-17,0.12970897426943614,0.00793234530439439,0.69589027081001,0.011535959341273248,38732407.67051951,4505808.269589971
R10S,Calibration,340.0,2039.2324880610356,40.52284320801029,1.2355664059065823,0.09105573548619875,934.9510270619816,33.782219113130125,20165327536.601074,2347773768.712763,0.2120108121953341,0.00581826828357902,9.134259589174293e-06,0.0,6.108365229598544e-17,2.5734956358647984e-17,0.131035442997056,0.00793234530439439,0.7008436359198025,0.011535959341273248,37863768.59702956,4404757.977185892
R10S,Calibration,360.0,2035.5053842048471,40.44877963454895,1.2199679881722085,0.08991381174537874,938.4095388760212,33.90718416533653,19740350736.442173,2298295307.1349096,0.21197325775558643,0.00581826828357902,9.256781552541152e-06,0.0,6.898511331931169e-17,2.895848878435015e-17,0.13258566063218427,0.007932345304394389,0.7064128160728416,0.011535959341273248,36829893.99584879,4284485.548801198
R10S,Calibration,380.0,2031.191564098314,40.363057061557356,1.20341830899839,0.08870283489818861,941.8680506900605,34.03214921754293,19242478706.25738,2240329926.1847596,0.21192301225928684,0.00581826828357902,9.393515723576122e-06,0.0,7.842064896078682e-17,3.2785932090713784e-17,0.13437552642754172,0.007932345304394392,0.7126280056653402,0.011535959341273248,35623582.57532818,4144153.2456683945
R10S,Calibration,400.0,2026.606126931132,40.27193701886787,1.1862135135750371,0.08744463856256104,945.3265625040998,34.15711426974933,18674862727.591778,2174244517.802747,0.21185662308950404,0.00581826828357902,9.5448507635392e-06,0.0,8.972621655181348e-17,3.734594718155936e-17,0.1364116279816213,0.007932345304394395,0.7195068711182073,0.011535959341273248,34252195.23487502,3984617.374002765
R10S,Calibration,420.0,2022.0589726220712,40.18157771840189,1.168660492385484,0.0861617980820098,948.7850743181392,34.282079321955734,18043852764.689175,2100778384.609015,0.21176952087481904,0.00581826828357902,9.710816530011318e-06,0.0,1.0328209204800392e-16,4.278342086818759e-17,0.13868836204753623,0.007932345304394387,0.7270507695942128,0.011535959341273248,32730940.24424235,3807647.1382442266
R10S,Calibration,440.0,2017.7094255609416,40.09514519311802,1.150955703887235,0.08486868653386011,952.2435861321785,34.407044374162126,17357005842.793674,2020811362.8276696,0.21165594135813157,0.00581826828357902,9.891006637799193e-06,0.0,1.1949996026140918e-16,4.925439817889132e-17,0.14118545156911708,0.007932345304394387,0.7352412290391162,0.011535959341273248,31078039.108448595,3615362.277725658
R10S,Calibration,460.0,2013.5342841837808,40.0121783904663,1.1331670265389215,0.08357012589980632,955.702097946218,34.53200942636853,16623511881.52863,1935413400.4766173,0.211508858961757,0.00581826828357902,1.0084517154535338e-05,0.0,1.3880015138745722e-16,5.691738268856654e-17,0.143866731758274,0.007932345304394394,0.7440371616180319,0.011535959341273248,29315945.145657502,3410374.8259545728
R10S,Calibration,480.0,2009.3966328808856,39.92995657614238,1.1152979167635633,0.0822661148894054,959.1606097602574,34.65697447857493,15855947453.657333,1846048740.9498923,0.21132002443700307,0.00581826828357902,1.028991275201198e-05,0.0,1.6157977729200802e-16,6.592136187897282e-17,0.14668094782644758,0.00793234530439439,0.7533733251396973,0.01153595934127325,27475648.532532193,3196289.924017796
R10S,Calibration,500.0,2005.1347555645114,39.84526619028676,1.0973586587405573,0.08095709458566598,962.6191215742967,34.78193953078132,15071151077.215406,1754677830.0114555,0.2110802193428383,0.00581826828357902,1.0505230641118295e-05,0.0,1.8817582602435225e-16,7.63921332694598e-17,0.1495649290336146,0.00793234530439439,0.7631605019172573,0.011535959341273248,25598647.73339828,2977935.1603607517
R10S,Calibration,520.0,2000.622159838102,39.75559362467543,1.079403816763304,0.07964673674350971,966.077633388336,34.90690458298772,14289255008.811754,1663644591.1054268,0.21077986234297708,0.00581826828357902,1.072802924512811e-05,0.0,2.1883063990183568e-16,8.841971659771614e-17,0.15244890675689868,0.007932345304394392,0.7732877111904306,0.011535959341273248,23734344.009868864,2761057.4695659215
R10S,Calibration,540.0,1995.794989331162,39.65966995008888,1.0615372643386864,0.07834235035937653,969.5361452023757,35.03186963519413,13531321659.249195,1575401242.0546474,0.210410098862546,0.00581826828357902,1.0955482930449914e-05,0.0,2.536688622814345e-16,1.0205019100974433e-16,0.15526311002226587,0.00793234530439439,0.7836265150686944,0.011535959341273248,21934050.99015521,2551626.255144283
R10S,Calibration,560.0,1990.6585576320963,39.55760075611101,1.0438996770635303,0.07705399613600421,972.994657016415,35.15683468740053,12816590670.869308,1492187782.5579574,0.20996443651267035,0.0058182682835790245,1.1184517069550086e-05,0.0,2.9269336856410923e-16,1.1728465621117954e-16,0.1579443594495266,0.00793234530439439,0.7940371577550659,0.011535959341273248,20244129.111734517,2355034.707324121
R10S,Calibration,580.0,1985.2818131040929,39.45075615808041,1.0266499175926889,0.07579314362788458,976.4531688304543,35.28179973960693,12160241302.959173,1415771477.080464,0.20944081338176715,0.00581826828357902,1.141197075487189e-05,0.0,3.358028443069075e-16,1.3408619215685504e-16,0.16044137949015466,0.007932345304394389,0.8043759616333297,0.011535959341273248,18700483.83481434,2175459.7706657313
R10S,Calibration,600.0,1979.783488558636,39.34149556873282,1.0099459290093307,0.0745712796306255,979.9116806444937,35.40676479181333,11572176415.396315,1347305278.611078,0.20884370218651221,0.00581826828357902,1.1634769358881705e-05,0.0,3.8282739858516675e-16,1.5239338513972887e-16,0.16271795846699735,0.007932345304394389,0.814503170906503,0.011535959341273248,17325676.51836362,2015526.0472511824
R10S,Calibration,620.0,1974.3120219142106,39.23276868925832,0.9939275345294162,0.07339864277566668,983.370192458533,35.53172984401973,11056891344.11786,1287312562.3231308,0.20818555254915105,0.00581826828357902,1.1850087247988021e-05,0.0,4.3357371018272665e-16,1.7213722618550532e-16,0.16475371466656785,0.007932345304394389,0.824290347684063,0.011535959341273248,16128789.110253667,1876290.0558533466
R10S,Calibration,640.0,1969.0223233716636,39.127653835551236,0.9787026683859947,0.07228319868267717,986.8287042725725,35.65669489622613,10614171385.082989,1235768331.0270567,0.20748676439663505,0.00581826828357902,1.2055482845464661e-05,0.0,4.878697017125303e-16,1.9325768550930066e-16,0.16654281181039918,0.007932345304394392,0.8336265112057284,0.011535959341273248,15107373.113768496,1757466.9585957667
R10S,Calibration,660.0,1964.0537966429804,39.02892118452689,0.9643385146027784,0.07122996900840929,990.2872160866119,35.78165994843253,10240235000.397387,1192232314.3896537,0.2067736909850556,0.0058182682835790245,1.2248993362200807e-05,0.0,5.456007117523557e-16,2.157170342690801e-16,0.16809131894431115,0.00793234530439439,0.8424224437846441,0.011535959341273248,14250484.989465864,1657783.674524197
R10S,Calibration,680.0,1959.51395650057,38.93870722836572,0.9508586083651672,0.07024079729958013,993.7457279006512,35.906625000638925,9928975211.719091,1155993499.731791,0.20607490282348104,0.00581826828357902,1.2429183469988682e-05,0.0,6.067330611642789e-16,2.395084489160466e-16,0.16941398188166545,0.007932345304394385,0.8506129032295475,0.011535959341273248,13541900.444233434,1575352.8034363138
R10S,Calibration,700.0,1955.4702013841252,38.8583512829232,0.938245854427489,0.06931455250858361,997.2042397146906,36.03159005284534,9673067123.124811,1126199076.779198,0.20541675316188923,0.00581826828357902,1.25951492364608e-05,0.0,6.713248510830796e-16,2.646598834578708e-16,0.1705310374269678,0.007932345304394394,0.8581568017055529,0.01153595934127325,12962907.532775758,1507997.5522298254
R10S,Calibration,720.0,1951.9497305872148,38.78839384209347,0.9264501197425958,0.06844767364779371,1000.6627515287299,36.15655510505173,9464831385.870815,1101954967.6395798,0.20481964191087915,0.00581826828357902,1.2746484276423878e-05,0.0,7.395264985676677e-16,2.9123416548711623e-16,0.17146547361035755,0.007932345304394394,0.86503566715842,0.011535959341273248,12494409.320795346,1453496.3413630354
R10S,Calibration,740.0,1948.9455176400024,38.7286952785721,0.9153982358574835,0.06763489676701348,1004.1212633427695,36.28152015725813,9296833444.933565,1082395594.839196,0.20429601865506886,0.00581826828357902,1.2883218447458849e-05,0.0,8.1157459119266505e-16,3.193266534882007e-16,0.17224091625474122,0.00793234530439439,0.8712508567509187,0.011535959341273248,12118312.068633767,1409744.294669343
R10S,Calibration,760.0,1946.4253950650132,38.678616372626294,0.9050042112850082,0.06687000165022794,1007.5797751568089,36.40648520946453,9162249557.139742,1066726495.446676,0.20385035602683813,0.00581826828357902,1.3005740410825709e-05,0.0,8.877824852741976e-16,3.4906172378984806e-16,0.17288015656369468,0.00793234530439439,0.8768200369039579,0.011535959341273248,11818309.511728195,1374844.476065189
R10S,Calibration,780.0,1944.341600333206,38.63720800566025,0.895178038744726,0.06614645818194138,1011.0382869708482,36.53145026167093,9055051278.134094,1054245800.2016419,0.20348059192675053,0.00581826828357902,1.3114714443241143e-05,0.0,9.685302706147734e-16,3.805890530716745e-16,0.17340423767852647,0.007932345304394389,0.8817734020137503,0.011535959341273248,11580220.28349518,1347147.142540293
R10S,Calibration,800.0,1942.6390395017922,38.60337537204569,0.8858322910805013,0.06545791189322742,1014.4967987848875,36.656415313877325,8970062031.262293,1044350819.6184553,0.20318023354774398,0.00581826828357902,1.3210999751151975e-05,0.0,1.0542557706688918e-15,4.14080307542813e-16,0.1738319783717895,0.00793234530439439,0.8861500069187881,0.011535959341273248,11392029.20312427,1325254.547238408
