location_id,latitude,longitude,city,country,scenario,year,month,projected_temperature_c,temperature_increase_c,humidity_change_pct,precipitation_change_pct,extreme_weather_frequency,heat_wave_days,cooling_degree_days,heating_degree_days
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2050,9,14.62,0.6,15.0,21.8,1.6,0,0.0,3.677402969311924
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2050,10,17.23,0.6,15.0,21.8,1.6,0,0.0,1.0723389029523425
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2050,11,22.16,0.6,15.0,21.8,1.6,0,3.8632367550749507,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2050,12,25.99,0.6,15.0,21.8,1.6,0,7.690399249016384,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,1,-22.62,0.8,20.0,29.0,1.8,0,0.0,40.915350140076754
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,2,-19.48,0.8,20.0,29.0,1.8,0,0.0,37.78227998967617
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,3,-14.22,0.8,20.0,29.0,1.8,0,0.0,32.52161349521593
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,4,-9.48,0.8,20.0,29.0,1.8,0,0.0,27.78325946465199
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,5,-4.54,0.8,20.0,29.0,1.8,0,0.0,22.842357070461322
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,6,0.38,0.8,20.0,29.0,1.8,0,0.0,17.91893626913506
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,7,4.83,0.8,20.0,29.0,1.8,0,0.0,13.474811427362893
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,8,10.25,0.8,20.0,29.0,1.8,0,0.0,8.045293454555747
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,9,13.94,0.8,20.0,29.0,1.8,0,0.0,4.355456633453755
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,10,16.91,0.8,20.0,29.0,1.8,0,0.0,1.3925692575978523
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,11,25.38,0.8,20.0,29.0,1.8,0,7.0770081061836265,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2060,12,25.69,0.8,20.0,29.0,1.8,0,7.386071702103511,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,1,-21.56,1.0,25.0,36.3,2.0,0,0.0,39.857951439404246
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,2,-17.76,1.0,25.0,36.3,2.0,0,0.0,36.05517870971653
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,3,-12.86,1.0,25.0,36.3,2.0,0,0.0,31.16398289026987
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,4,-8.82,1.0,25.0,36.3,2.0,0,0.0,27.11526329330005
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,5,-3.96,1.0,25.0,36.3,2.0,0,0.0,22.264957548068107
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,6,0.58,1.0,25.0,36.3,2.0,0,0.0,17.71893626913506
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,7,5.3,1.0,25.0,36.3,2.0,0,0.0,13.002610520367863
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,8,9.72,1.0,25.0,36.3,2.0,0,0.0,8.582557900435187
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,9,13.72,1.0,25.0,36.3,2.0,0,0.0,4.580009774112678
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,10,20.26,1.0,25.0,36.3,2.0,0,1.9634116605275587,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,11,23.35,1.0,25.0,36.3,2.0,0,5.052763777585177,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2070,12,26.01,1.0,25.0,36.3,2.0,0,7.70504247875607,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,1,-20.84,1.2,30.0,43.6,2.2,0,0.0,39.13668139476825
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,2,-18.46,1.2,30.0,43.6,2.2,0,0.0,36.76042411484512
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,3,-12.1,1.2,30.0,43.6,2.2,0,0.0,30.39934435459108
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,4,-8.27,1.2,30.0,43.6,2.2,0,0.0,26.57033811502484
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,5,-4.13,1.2,30.0,43.6,2.2,0,0.0,22.43247636548973
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,6,0.78,1.2,30.0,43.6,2.2,0,0.0,17.51893626913506
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,7,4.92,1.2,30.0,43.6,2.2,0,0.0,13.376300306602607
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,8,10.25,1.2,30.0,43.6,2.2,0,0.0,8.045342141289268
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,9,13.15,1.2,30.0,43.6,2.2,0,0.0,5.147897803979738
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,10,20.63,1.2,30.0,43.6,2.2,0,2.3284323372567464,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,11,23.1,1.2,30.0,43.6,2.2,0,4.79869558780597,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2080,12,27.94,1.2,30.0,43.6,2.2,0,9.63535002429105,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,1,-21.68,1.4,35.0,50.8,2.4,0,0.0,39.98282036067616
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,2,-19.05,1.4,35.0,50.8,2.4,0,0.0,37.350348219466966
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,3,-12.4,1.4,35.0,50.8,2.4,0,0.0,30.700697049419944
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,4,-7.13,1.4,35.0,50.8,2.4,0,0.0,25.431993195596366
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,5,-3.94,1.4,35.0,50.8,2.4,0,0.0,22.243838321202098
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,6,0.98,1.4,35.0,50.8,2.4,0,0.0,17.318936269135058
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,7,5.11,1.4,35.0,50.8,2.4,0,0.0,13.189540634410488
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,8,9.81,1.4,35.0,50.8,2.4,0,0.0,8.488867743585043
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,9,14.66,1.4,35.0,50.8,2.4,0,0.0,3.635893552887696
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,10,17.72,1.4,35.0,50.8,2.4,0,0.0,0.5812886258321619
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,11,25.41,1.4,35.0,50.8,2.4,0,7.109775853933776,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP2.6,2090,12,26.33,1.4,35.0,50.8,2.4,0,8.028441329581899,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,1,-24.13,0.0,0.0,0.0,1.0,0,0.0,42.4290806245047
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,2,-20.51,0.0,0.0,0.0,1.0,0,0.0,38.809940307153255
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,3,-14.08,0.0,0.0,0.0,1.0,0,0.0,32.38094166783994
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,4,-10.21,0.0,0.0,0.0,1.0,0,0.0,28.513369149861205
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,5,-5.56,0.0,0.0,0.0,1.0,0,0.0,23.864716042278765
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,6,-1.08,0.0,0.0,0.0,1.0,0,0.0,19.38216585336524
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,7,3.91,0.0,0.0,0.0,1.0,0,0.0,14.394423986375958
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,8,8.3,0.0,0.0,0.0,1.0,0,0.0,9.995107829651756
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,9,12.61,0.0,0.0,0.0,1.0,0,0.0,5.692338377071447
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,10,16.91,0.0,0.0,0.0,1.0,0,0.0,1.3897132219783472
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,11,22.16,0.0,0.0,0.0,1.0,0,3.8576614898592076,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2020,12,24.13,0.0,0.0,0.0,1.0,0,5.8301810527911435,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,1,-24.5,0.3,10.0,14.5,1.5,0,0.0,42.80158403326848
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,2,-19.11,0.3,10.0,14.5,1.5,0,0.0,37.40864672524514
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,3,-14.4,0.3,10.0,14.5,1.5,0,0.0,32.704127987286476
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,4,-9.23,0.3,10.0,14.5,1.5,0,0.0,27.53165992751613
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,5,-5.03,0.3,10.0,14.5,1.5,0,0.0,23.32871353616025
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,6,-0.78,0.3,10.0,14.5,1.5,0,0.0,19.082165853365243
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,7,3.48,0.3,10.0,14.5,1.5,0,0.0,14.821172096722734
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,8,9.26,0.3,10.0,14.5,1.5,0,0.0,9.038553672297159
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,9,13.54,0.3,10.0,14.5,1.5,0,0.0,4.758574042534676
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,10,18.83,0.3,10.0,14.5,1.5,0,0.5283673869807899,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,11,20.86,0.3,10.0,14.5,1.5,0,2.563082321100147,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2030,12,29.4,0.3,10.0,14.5,1.5,0,11.10389157701242,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,1,-22.6,0.6,20.0,29.0,2.0,0,0.0,40.895475874974565
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,2,-19.79,0.6,20.0,29.0,2.0,0,0.0,38.08826881974976
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,3,-13.03,0.6,20.0,29.0,2.0,0,0.0,31.326612711903287
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,4,-9.41,0.6,20.0,29.0,2.0,0,0.0,27.705154878952
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,5,-4.94,0.6,20.0,29.0,2.0,0,0.0,23.238706693851576
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,6,-0.48,0.6,20.0,29.0,2.0,0,0.0,18.782165853365242
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,7,4.01,0.6,20.0,29.0,2.0,0,0.0,14.28967401053542
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,8,7.9,0.6,20.0,29.0,2.0,0,0.0,10.396360760774261
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,9,13.63,0.6,20.0,29.0,2.0,0,0.0,4.670839513273135
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,10,18.71,0.6,20.0,29.0,2.0,0,0.4108921394785163,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,11,24.16,0.6,20.0,29.0,2.0,0,5.855577163605716,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2040,12,27.26,0.6,20.0,29.0,2.0,0,8.959236246957548,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,1,-23.97,0.9,30.0,43.6,2.5,0,0.0,42.26718325595718
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,2,-19.54,0.9,30.0,43.6,2.5,0,0.0,37.84174970784336
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,3,-12.82,0.9,30.0,43.6,2.5,0,0.0,31.124327533243054
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,4,-8.67,0.9,30.0,43.6,2.5,0,0.0,26.966725879628722
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,5,-4.89,0.9,30.0,43.6,2.5,0,0.0,23.189498627990897
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,6,-0.18,0.9,30.0,43.6,2.5,0,0.0,18.48216585336524
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,7,4.19,0.9,30.0,43.6,2.5,0,0.0,14.11405697793189
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,8,9.35,0.9,30.0,43.6,2.5,0,0.0,8.947861113409619
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,9,12.67,0.9,30.0,43.6,2.5,0,0.0,5.629433496272187
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,10,19.83,0.9,30.0,43.6,2.5,0,1.5283155292619313,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,11,23.09,0.9,30.0,43.6,2.5,0,4.793664842286688,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2050,12,25.75,0.9,30.0,43.6,2.5,0,7.452772190239088,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,1,-22.33,1.2,40.0,58.1,3.0,0,0.0,40.63135842304089
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,2,-18.47,1.2,40.0,58.1,3.0,0,0.0,36.76602403008516
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,3,-13.5,1.2,40.0,58.1,3.0,0,0.0,31.801408146950138
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,4,-8.28,1.2,40.0,58.1,3.0,0,0.0,26.575370332053396
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,5,-4.22,1.2,40.0,58.1,3.0,0,0.0,22.521128338323173
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,6,0.12,1.2,40.0,58.1,3.0,0,0.0,18.18216585336524
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,7,4.73,1.2,40.0,58.1,3.0,0,0.0,13.573141260052154
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,8,8.37,1.2,40.0,58.1,3.0,0,0.0,9.93329175059322
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,9,12.66,1.2,40.0,58.1,3.0,0,0.0,5.639392118932774
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,10,18.01,1.2,40.0,58.1,3.0,0,0.0,0.28566113269583226
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,11,23.73,1.2,40.0,58.1,3.0,0,5.432507786546356,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2060,12,27.51,1.2,40.0,58.1,3.0,0,9.20872218710112,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,1,-22.26,1.5,50.0,72.6,3.5,0,0.0,40.563622622029015
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,2,-18.3,1.5,50.0,72.6,3.5,0,0.0,36.5999867173221
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,3,-13.08,1.5,50.0,72.6,3.5,0,0.0,31.375696032109758
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,4,-8.55,1.5,50.0,72.6,3.5,0,0.0,26.846421640523847
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,5,-4.06,1.5,50.0,72.6,3.5,0,0.0,22.36472889775261
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,6,0.42,1.5,50.0,72.6,3.5,0,0.0,17.88216585336524
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,7,4.68,1.5,50.0,72.6,3.5,0,0.0,13.618979850320155
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,8,9.36,1.5,50.0,72.6,3.5,0,0.0,8.94144895837388
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,9,15.41,1.5,50.0,72.6,3.5,0,0.0,2.89072298769031
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,10,20.5,1.5,50.0,72.6,3.5,0,2.199440992747409,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,11,20.8,1.5,50.0,72.6,3.5,0,2.4996410151921857,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2070,12,25.49,1.5,50.0,72.6,3.5,0,7.194580374827179,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,1,-22.24,1.8,60.0,87.1,4.0,0,0.0,40.537656229227906
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,2,-17.95,1.8,60.0,87.1,4.0,0,0.0,36.253682213139605
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,3,-13.3,1.8,60.0,87.1,4.0,0,0.0,31.595469427339175
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,4,-8.29,1.8,60.0,87.1,4.0,0,0.0,26.590673797155173
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,5,-4.27,1.8,60.0,87.1,4.0,0,0.0,22.57067744457752
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,6,0.72,1.8,60.0,87.1,4.0,0,0.0,17.582165853365243
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,7,4.97,1.8,60.0,87.1,4.0,0,0.0,13.333590543109057
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,8,10.61,1.8,60.0,87.1,4.0,0,0.0,7.689847924212886
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,9,15.79,1.8,60.0,87.1,4.0,0,0.0,2.5072353464134167
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,10,17.1,1.8,60.0,87.1,4.0,0,0.0,1.1987469905122943
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,11,24.63,1.8,60.0,87.1,4.0,0,6.333580157275303,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2080,12,26.46,1.8,60.0,87.1,4.0,0,8.159577107119965,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,1,-24.09,2.1,70.0,101.7,4.5,0,0.0,42.38531886752375
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,2,-16.2,2.1,70.0,101.7,4.5,0,0.0,34.49674356048962
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,3,-13.42,2.1,70.0,101.7,4.5,0,0.0,31.71918755156272
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,4,-7.58,2.1,70.0,101.7,4.5,0,0.0,25.881913248383043
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,5,-3.25,2.1,70.0,101.7,4.5,0,0.0,21.54561436926363
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,6,1.02,2.1,70.0,101.7,4.5,0,0.0,17.282165853365242
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,7,5.56,2.1,70.0,101.7,4.5,0,0.0,12.737588785629834
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,8,9.91,2.1,70.0,101.7,4.5,0,0.0,8.387541649610487
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,9,13.19,2.1,70.0,101.7,4.5,0,0.0,5.105888073752581
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,10,17.97,2.1,70.0,101.7,4.5,0,0.0,0.3295563056673636
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,11,22.79,2.1,70.0,101.7,4.5,0,4.486461152725415,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP4.5,2090,12,28.91,2.1,70.0,101.7,4.5,0,10.610016539449333,0.0
New_York_USA,40.7128,-74.006,New_York,USA,RCP8.5,2020,1,-21.5,0.0,0.0,0.0,1.0,0,0.0,39.800761197529155
New_York_USA,40.7128,-74.006,New_York,USA,RCP8.5,2020,2,-17.36,0.0,0.0,0.0,1.0,0,0.0,35.657403237499665
New_York_USA,40.7128,-74.006,New_York,USA,RCP8.5,2020,3,-16.12,0.0,0.0,0.0,1.0,0,0.0,34.416943295527275
