Mix_ID,Data_Type,T_C,rho_mean_kgm3,rho_std_kgm3,k_mean_WmK,k_std_WmK,cp_mean_JkgK,cp_std_JkgK,E_mean_Pa,E_std_Pa,nu_mean,nu_std,alpha_th_mean_1K,alpha_th_std_1K,k_perm_mean_m2,k_perm_std_m2,phi_mean,phi_std,alpha_biot_mean,alpha_biot_std,fc_mean_Pa,fc_std_Pa
R20S,Calibration,220.0,1843.0178371208312,54.94924250500455,1.0767904923219678,0.10587212325379865,932.8433499958842,38.51413444616705,14901915976.941668,2231757620.041018,0.21393512523541736,0.006095328678035163,8.470476575957041e-06,0.0,6.06617138742099e-17,3.060481421588849e-17,0.12853610211791572,0.010504677168606766,0.6938534989553821,0.011535959341273248,34083278.00278111,5158660.415492101
R20S,Calibration,240.0,1842.1889195022543,54.92452847656573,1.0673419835149758,0.10494731393736166,936.370831997613,38.659837350755325,14714960067.374462,2203758517.346175,0.21402629081619623,0.006095328678035163,8.52620335506804e-06,0.0,6.689668863503085e-17,3.3667816321455266e-17,0.1292841513766043,0.010504677168606766,0.6963865343695184,0.011535959341273248,33396370.34561097,5054693.791746203
R20S,Calibration,260.0,1841.0571848360469,54.890786012780424,1.0576455828729954,0.10399812940224588,939.8998588601112,38.80554025534361,14554206160.824236,2179683508.7063494,0.21406168044427326,0.006095328678035163,8.590508174354289e-06,0.0,7.37846025494245e-17,3.7043521485452326e-17,0.1300418129456143,0.010504677168606763,0.6993094807007114,0.011535959341273248,32852569.204778187,4972386.995466672
R20S,Calibration,280.0,1839.3948564577445,54.84122399371445,1.047352798745451,0.10299075059151823,943.4288946031771,38.95124315993187,14391124483.603634,2155259885.838705,0.21406946195397306,0.006095328678035163,8.664422056945102e-06,0.0,8.159476861611911e-17,4.085396492955342e-17,0.13089064100943554,0.010504677168606775,0.7026692026366576,0.011535959341273248,32340693.107146084,4894912.200868691
R20S,Calibration,300.0,1836.952027813833,54.76839150080589,1.0361681122407118,0.10189638577099058,946.9579303685011,39.09694606452016,14204712147.693573,2127342190.4376125,0.2140620402189068,0.006095328678035163,8.749000248848024e-06,0.0,9.060224744434775e-17,4.5223229149728426e-17,0.13188199672730705,0.010504677168606763,0.7065136659049722,0.011535959341273248,31783057.276576485,4810511.460858159
R20S,Calibration,320.0,1833.4675185130532,54.664501488065376,1.0238266677246546,0.10068916752517529,950.4869661338497,39.24264896910843,13979254583.613995,2093576959.3486,0.21404420962799245,0.006095328678035163,8.845285556758856e-06,0.0,1.0111945707749166e-16,5.029144194291354e-17,0.13305306154267937,0.010504677168606764,0.71089027081001,0.011535959341273248,31125368.037921835,4710967.17873641
R20S,Calibration,340.0,1828.7519538379165,54.52390778264202,1.0101512052850976,0.09935178847812019,954.0160018991982,39.3883518736967,13703773971.580017,2052320119.8903918,0.2140170135142654,0.006095328678035163,8.954259589174293e-06,0.0,1.135192414264675e-16,5.622477675604502e-17,0.13443345399641946,0.010504677168606764,0.7158436359198025,0.011535959341273248,30331938.07025,4590877.914835212
R20S,Calibration,360.0,1822.8300722224847,54.34734795646008,0.9951632099573616,0.09788644409704167,957.5450376645466,39.534054778284975,13373302855.146418,2002827730.2241666,0.2139794590745177,0.006095328678035163,9.076781552541152e-06,0.0,1.2825194824657821e-16,6.322262540030361e-17,0.13604680121514676,0.01050467716860677,0.7214128160728416,0.011535959341273248,29387133.204834577,4447877.3660269305
R20S,Calibration,380.0,1816.0523527060395,54.145271478501584,0.9791651142059199,0.09632292100010738,961.0740734298951,39.67975768287325,12990104392.840193,1945438728.0607388,0.2139292135782181,0.006095328678035163,9.213515723576122e-06,0.0,1.4585674800846504e-16,7.152208329481086e-17,0.13790960427107868,0.01050467716860677,0.7276280056653402,0.011535959341273248,28297253.650766693,4282919.097847286
R20S,Calibration,400.0,1809.0298917904565,53.935898080121945,0.9626748107212412,0.0947121574874958,964.6031091952434,39.82546058746153,12562227401.651176,1881358529.4470916,0.2138628244084353,0.006095328678035163,9.3648507635392e-06,0.0,1.6696508590653788e-16,8.139888608030848e-17,0.1400286984831015,0.010504677168606763,0.7345068711182073,0.011535959341273248,27085200.72324084,4099469.329365547
R20S,Calibration,420.0,1802.3691019216214,53.737307838396845,0.9462053118732998,0.0931045659223213,968.1321449605921,39.9711634920498,12099300441.622883,1812029137.6987958,0.2137757221937503,0.006095328678035163,9.530816530011318e-06,0.0,1.922924892923513e-16,9.316326106983005e-17,0.14239824280876637,0.010504677168606764,0.7420507695942128,0.011535959341273248,25777927.458214033,3901607.5261676665
R20S,Calibration,440.0,1796.40765835176,53.559568479719786,0.9300613236687606,0.09153000702416857,971.6611807259403,40.11686639663807,11609079507.576168,1738612114.897483,0.21366214267706282,0.006095328678035163,9.711006637799193e-06,0.0,2.2261448718727854e-16,1.0714902376314128e-16,0.14499712934050835,0.010504677168606773,0.7502412290391162,0.011535959341273248,24396803.586415146,3692568.0949909245
R20S,Calibration,460.0,1791.1532166751315,53.40290825424498,0.9143068192334668,0.08999458093111626,975.1902164912888,40.262569301226335,11097524383.206306,1662000016.919611,0.2135150602806883,0.006095328678035163,9.904517154535338e-06,0.0,2.587239008391487e-16,1.2369495503324592e-16,0.14778771705511828,0.01050467716860677,0.7590371616180319,0.011535959341273248,22958316.32048258,3474846.451070694
R20S,Calibration,480.0,1786.4017848663543,53.26124517673817,0.8988694130387048,0.08849088710901573,978.7192522566373,40.40827220581462,10571168880.716652,1583171367.949273,0.21332622575593432,0.006095328678035163,1.010991275201198e-05,0.0,3.013708283120735e-16,1.43119245890721e-16,0.15071666079047416,0.01050467716860677,0.7683733251396974,0.011535959341273246,21481046.221646726,3251254.8475508443
R20S,Calibration,500.0,1781.8904358644163,53.12674012456816,0.8836586921175495,0.08700967794518753,982.2482880219858,40.55397511040289,10038988216.696203,1503470324.5395596,0.21308642066176958,0.006095328678035163,1.0325230641118295e-05,0.0,3.5119289289940803e-16,1.6569038770098121e-16,0.15371821411875697,0.010504677168606771,0.7781605019172573,0.011535959341273248,19990864.905972965,3025709.072157852
R20S,Calibration,520.0,1777.3967542224598,52.99276182153128,0.8686319539740579,0.08554635726000974,985.777323787334,40.699678014991164,9512468567.06547,1424617092.3791492,0.21278606366190836,0.006095328678035163,1.054802924512811e-05,0.0,4.08649733006027e-16,1.916004459892025e-16,0.15671976396112855,0.010504677168606763,0.7882877111904306,0.011535959341273248,18520855.58429146,2803216.4205548
R20S,Calibration,540.0,1772.7798493657192,52.855109640697314,0.8538093605025978,0.08410251317805167,989.3063595526827,40.84538091957944,9004237087.106684,1348502753.8002834,0.21241630018147725,0.006095328678035163,1.0775482930449914e-05,0.0,4.739789316852295e-16,2.2094781381709922e-16,0.15964869488622443,0.010504677168606763,0.7986265150686944,0.011535959341273248,17107141.972990148,2589244.3828632548
R20S,Calibration,560.0,1767.9864188076494,52.71219437809856,0.8392621819476141,0.0826848043792062,992.835395318031,40.99108382416772,8526178361.969821,1276907181.5059445,0.21197063783160164,0.0060953286780351616,1.1004517069550086e-05,0.0,5.471877058914125e-16,2.537351607208509e-16,0.16243925182102908,0.010504677168606766,0.8090371577550659,0.011535959341273248,15783338.373295931,2388880.637713176
R20S,Calibration,580.0,1763.040310476935,52.56472705540298,0.8250921548264318,0.08130296378064522,996.3644310833795,41.13678672875598,8087821087.475068,1211257422.832775,0.21144701470069843,0.006095328678035163,1.123197075487189e-05,0.0,6.2808555049583e-16,2.8988440352740005e-16,0.1650380688313675,0.010504677168606766,0.8193759616333297,0.011535959341273248,14575880.950660318,2206126.419969384
R20S,Calibration,600.0,1758.0241057672822,52.41516982188425,0.8114105799335632,0.07996776203033741,999.8934668487282,41.28248963334427,7695412381.826397,1152489065.7733905,0.21084990350544347,0.006095328678035163,1.1454769358881705e-05,0.0,7.163511511176502e-16,3.2926562217453154e-16,0.16740745797766957,0.010504677168606766,0.829503170906503,0.011535959341273248,13501434.388438022,2043504.005873961
R20S,Calibration,620.0,1753.0563019603712,52.267055652501234,0.7983203307989104,0.07868924071527367,1003.4225026140764,41.42819253793254,7351744003.674844,1101020212.849132,0.2101917538680823,0.006095328678035163,1.1670087247988021e-05,0.0,8.11617560530761e-16,3.71733108005033e-16,0.16952620663412307,0.010504677168606766,0.839290347684063,0.011535959341273248,12566540.120421866,1902003.4714273654
R20S,Calibration,640.0,1748.2670601050766,52.12426527531594,0.7859020335199111,0.07747534162919302,1006.9515383794248,41.5738954425208,7056558781.780671,1056812349.2894945,0.20949296571556636,0.006095328678035163,1.1875482845464662e-05,0.0,9.135567063193028e-16,4.171606780561903e-16,0.17138824059103136,0.01050467716860677,0.8486265112057284,0.011535959341273248,11768976.185564304,1781288.5126361917
R20S,Calibration,660.0,1743.7762128391266,51.99037147868556,0.774205284911959,0.07633102257516299,1010.4805741447734,41.71959834710909,6807275190.348401,1019478857.7041837,0.20877989230398689,0.0060953286780351616,1.2068993362200807e-05,0.0,1.021947972325487e-15,4.654700320637863e-16,0.17299987631271393,0.010504677168606766,0.8574224437846442,0.011535959341273248,11100026.902366385,1680039.9711395865
R20S,Calibration,680.0,1739.6771090159034,51.868157441740934,0.7632454117171192,0.07525791511357441,1014.0096099101216,41.86530125169735,6599791728.713905,988405484.5049404,0.2080811041424123,0.006095328678035163,1.2249183469988682e-05,0.0,1.1367230036411132e-15,5.166490483191497e-16,0.174376460760514,0.010504677168606766,0.8656129032295475,0.011535959341273248,10546932.670113355,1596326.6228598855
R20S,Calibration,700.0,1736.0283298973518,51.75936975418078,0.7530054577787623,0.07425449831585307,1017.5386456754703,42.011004156285644,6429211381.1806555,962858837.280138,0.20742295448082052,0.006095328678035163,1.24151492364608e-05,0.0,1.2579863550258372e-15,5.707599993788247e-16,0.1755390557404316,0.010504677168606766,0.8731568017055529,0.011535959341273246,10095035.95174842,1527929.9823510183
R20S,Calibration,720.0,1732.8530772440974,51.66470017228955,0.7434421210002632,0.0733166656159018,1021.0676814408187,42.156707060873906,6290409243.827633,942071394.3637432,0.2068258432298104,0.006095328678035163,1.2566484276423878e-05,0.0,1.3860166801322677e-15,6.279397308646184e-16,0.17651158644444884,0.010504677168606766,0.88003566715842,0.011535959341273248,9729403.089444343,1472589.772022153
R20S,Calibration,740.0,1730.1442263253305,51.583936273510474,0.7344937664552902,0.07243850128515646,1024.596717206167,42.302409965462175,6178427592.15972,925300671.4042693,0.2063022199740001,0.006095328678035163,1.2703218447458849e-05,0.0,1.521255221116303e-15,6.883946552998508e-16,0.1773186418584904,0.010504677168606763,0.8862508567509187,0.011535959341273248,9435896.931329552,1428166.269111242
R20S,Calibration,760.0,1727.8723107553742,51.51619952289961,0.7260886638504613,0.07161308384125499,1028.1257529715158,42.44811287005045,6088717575.136566,911865418.2196971,0.20585655734576938,0.006095328678035163,1.2825740410825709e-05,0.0,1.6642880806815098e-15,7.523932629171679e-16,0.17798394232391626,0.01050467716860676,0.8918200369039578,0.011535959341273248,9201782.894607875,1392732.0361173195
R20S,Calibration,780.0,1725.9940015254463,51.46019807391965,0.7181521044855167,0.07083318294473354,1031.654788736864,42.59381577463873,6017261077.36595,901163869.2613099,0.20548679324568178,0.006095328678035163,1.2934714443241143e-05,0.0,1.8158272504528463e-15,8.202582057744353e-16,0.17852938885589595,0.010504677168606764,0.8967734020137502,0.011535959341273248,9015988.935886795,1364611.2685017802
R20S,Calibration,800.0,1724.4594785836775,51.41444655076105,0.7106117283200782,0.07009178271055763,1035.1838245022125,42.73951867922699,5960607936.034629,892679317.3378472,0.20518643486667523,0.006095328678035163,1.3030999751151975e-05,0.0,1.97669356644752e-15,8.923592553719719e-16,0.17897456741914658,0.010504677168606771,0.9011500069187881,0.011535959341273248,8869135.885826083,1342384.3859765532
