datetime,year,month,day,hour,dry_bulb_temp_c,relative_humidity,global_horizontal_irradiance,wind_speed_ms,atmospheric_pressure_hpa,scenario
2023-01-01 15:00:00,2050,1,1,15,9.141553677693462,26.26333441784183,409.140008121288,6.66689447497392,1027.6411653419896,SSP2-4.5
2023-01-01 16:00:00,2050,1,1,16,6.99071952437607,36.602937552038334,326.4645058248801,5.473044972966943,1015.6920859488708,SSP2-4.5
2023-01-01 17:00:00,2050,1,1,17,9.700605902382033,51.458363239418404,133.87784117225212,5.910739595127637,1020.4039861808672,SSP2-4.5
2023-01-01 18:00:00,2050,1,1,18,4.3769374285402005,51.60873478787308,7.271898218591653e-14,10.88317147837327,1012.0445533214931,SSP2-4.5
2023-01-01 19:00:00,2050,1,1,19,0.9346509119181237,38.32133330668044,0.0,5.725109930685605,994.3790647580216,SSP2-4.5
2023-01-01 20:00:00,2050,1,1,20,7.497955961868495,32.689578373794234,0.0,5.3923376951941036,1011.9636407817046,SSP2-4.5
2023-01-01 21:00:00,2050,1,1,21,0.35312839282405983,49.59564753387045,0.0,14.856450869849311,1023.6669655752098,SSP2-4.5
2023-01-01 22:00:00,2050,1,1,22,-0.6964057308323945,51.871780336378876,0.0,5.774103423797029,1001.3931620875609,SSP2-4.5
2023-01-01 23:00:00,2050,1,1,23,-6.8300891530289185,28.38965582543888,0.0,7.334610069575377,1020.7203892674364,SSP2-4.5
2023-01-02 00:00:00,2050,1,2,0,-5.530564039219712,28.020840111835895,0.0,5.610041699983351,996.2316833070732,SSP2-4.5
2023-01-02 01:00:00,2050,1,2,1,-4.3638514765516,42.3125434213357,0.0,6.680809759570211,1013.4519123823233,SSP2-4.5
2023-01-02 02:00:00,2050,1,2,2,-8.422193367635561,46.35358293578862,0.0,6.059695077126108,1018.6951845014663,SSP2-4.5
2023-01-02 03:00:00,2050,1,2,3,-3.569525190644182,37.06928574919915,0.0,11.601571423704872,1010.1288747573061,SSP2-4.5
2023-01-02 04:00:00,2050,1,2,4,-5.699331935400577,46.852914801323195,0.0,6.217362963159546,1037.9747154045335,SSP2-4.5
2023-01-02 05:00:00,2050,1,2,5,-3.5011481342408626,32.95861053312588,0.0,6.83823327807298,1008.3180956291139,SSP2-4.5
2023-01-02 06:00:00,2050,1,2,6,-2.774332472056841,18.913040610762344,0.0,10.875618416037142,1007.465837623218,SSP2-4.5
2023-01-02 07:00:00,2050,1,2,7,6.5170695573379955,35.82096587817374,160.4995731040013,14.146035879253816,1015.2949204185501,SSP2-4.5
2023-01-02 08:00:00,2050,1,2,8,2.990295690417546,40.69229806663071,252.7568659019087,5.297665325421692,1005.7002686416279,SSP2-4.5
2023-01-02 09:00:00,2050,1,2,9,1.9282069385838123,37.30157700253513,458.01389739685015,8.678658360513445,998.8366240618469,SSP2-4.5
2023-01-02 10:00:00,2050,1,2,10,9.498422100940916,28.473943964904848,388.2256180499216,6.0461663237405245,1002.2733022507779,SSP2-4.5
2023-01-02 11:00:00,2050,1,2,11,5.025110664210661,21.903486842711523,481.13344993765816,6.8901463486165175,1020.829867595479,SSP2-4.5
2023-01-02 12:00:00,2050,1,2,12,10.585581379921123,34.91908855782072,533.3231953900344,6.0234167583781835,1010.2006044112464,SSP2-4.5
2023-01-02 13:00:00,2050,1,2,13,4.879183603304567,49.03653431799714,484.7395092314723,6.108631039533369,1030.2702095050192,SSP2-4.5
2023-01-02 14:00:00,2050,1,2,14,7.046229217936056,52.621950995636524,528.464395629154,5.429244111316866,1008.8376375492746,SSP2-4.5
2023-01-02 15:00:00,2050,1,2,15,11.348777682551264,51.93711044288425,391.52748774875306,6.784104600316448,1020.355103547323,SSP2-4.5
2023-01-02 16:00:00,2050,1,2,16,12.174390334893088,31.90088125001417,238.17796353918115,6.6657282395494075,1018.3584197946187,SSP2-4.5
2023-01-02 17:00:00,2050,1,2,17,9.20174645769364,28.52291336519606,166.5123374792111,5.503107690562232,1008.6884919281998,SSP2-4.5
2023-01-02 18:00:00,2050,1,2,18,6.683842517466627,45.02632275129865,6.697080578541321e-14,6.643851012860441,1004.461910708341,SSP2-4.5
2023-01-02 19:00:00,2050,1,2,19,4.198028638683647,46.41097671747895,0.0,12.314653603530417,995.9319630107406,SSP2-4.5
2023-01-02 20:00:00,2050,1,2,20,-1.4047786064709338,44.06167265350467,0.0,7.589641934305807,1018.7812077968009,SSP2-4.5
2023-01-02 21:00:00,2050,1,2,21,-1.1992976213729434,19.919343859122066,0.0,6.394891226302372,1025.2325973255015,SSP2-4.5
2023-01-02 22:00:00,2050,1,2,22,-2.3511289482480136,31.391130752665035,0.0,10.039133258612573,997.3506932824577,SSP2-4.5
2023-01-02 23:00:00,2050,1,2,23,0.5452997937957149,39.76308869863991,0.0,6.796067733528599,1009.5455506500333,SSP2-4.5
2023-01-03 00:00:00,2050,1,3,0,-2.9324957474362208,44.96175449801477,0.0,5.402197400211307,1006.5808166980726,SSP2-4.5
2023-01-03 01:00:00,2050,1,3,1,-10.051674462266842,47.76264617773536,0.0,6.698012547717999,1018.763691503202,SSP2-4.5
2023-01-03 02:00:00,2050,1,3,2,-4.06289547768171,41.5321077745309,0.0,5.511311612307555,1009.9634731204733,SSP2-4.5
2023-01-03 03:00:00,2050,1,3,3,-5.91780083742759,43.39741061709286,0.0,8.029806605292586,1026.4798057041783,SSP2-4.5
2023-01-03 04:00:00,2050,1,3,4,-5.994116617059481,40.93822713532154,0.0,11.945116719102412,1009.4060680903315,SSP2-4.5
2023-01-03 05:00:00,2050,1,3,5,-0.8569727688358708,46.945766293895325,0.0,6.007168792604225,1000.8861654046409,SSP2-4.5
2023-01-03 06:00:00,2050,1,3,6,2.0578511816217597,43.21822906661961,0.0,6.253603300286257,1008.5619467478919,SSP2-4.5
2023-01-03 07:00:00,2050,1,3,7,3.6881406106623356,40.74694915218337,130.77971099519684,6.20665612314286,1009.6638539984125,SSP2-4.5
2023-01-03 08:00:00,2050,1,3,8,0.44720004446599004,37.40588456033669,254.21548429632045,5.783819615091454,1018.5109994549466,SSP2-4.5
2023-01-03 09:00:00,2050,1,3,9,4.107767847400427,40.90248680213531,438.7289684066905,8.273541089180128,1009.5148094463451,SSP2-4.5
2023-01-03 10:00:00,2050,1,3,10,7.958642908344598,44.935486340103246,480.642709995201,7.03528237795072,1017.6509651340037,SSP2-4.5
2023-01-03 11:00:00,2050,1,3,11,11.548342244993364,42.76432644069111,459.20695063380884,5.2444246455807475,1005.3451572791098,SSP2-4.5
2023-01-03 12:00:00,2050,1,3,12,8.455533130873544,43.89783673516303,432.6504447481228,8.762332370979701,1010.3032332020534,SSP2-4.5
2023-01-03 13:00:00,2050,1,3,13,10.135282294455001,53.51679116522235,426.84867011454514,5.526300274768755,1005.3996572328748,SSP2-4.5
2023-01-03 14:00:00,2050,1,3,14,7.6458476921158205,42.74121177917637,400.6328161677235,12.852948972820975,1004.7835841032386,SSP2-4.5
2023-01-03 15:00:00,2050,1,3,15,7.10363935220444,33.59958734697892,440.92232929943754,6.057371270241001,1025.9983355728402,SSP2-4.5
2023-01-03 16:00:00,2050,1,3,16,12.33063331159201,48.92564041165218,245.3408782629593,7.028603610553718,1006.0987042854073,SSP2-4.5
2023-01-03 17:00:00,2050,1,3,17,12.690426949338754,26.42758917502132,131.94344045776697,5.274072415325634,1009.7739521785223,SSP2-4.5
2023-01-03 18:00:00,2050,1,3,18,6.748822249392904,29.275438744317626,7.582810864836646e-14,5.9572470553096215,1023.6960445994943,SSP2-4.5
2023-01-03 19:00:00,2050,1,3,19,8.046003668630144,43.44804519891119,0.0,8.35458989632016,1020.7500139627153,SSP2-4.5
2023-01-03 20:00:00,2050,1,3,20,4.049760689276808,45.25353922957628,0.0,6.409179954473821,1029.6620721666154,SSP2-4.5
2023-01-03 21:00:00,2050,1,3,21,-1.0410590105016326,27.639060316670545,0.0,9.811461305976286,1018.0780186450418,SSP2-4.5
2023-01-03 22:00:00,2050,1,3,22,0.04903943065914884,36.261397741843,0.0,6.824018686859419,1007.2460061031394,SSP2-4.5
2023-01-03 23:00:00,2050,1,3,23,1.922108064039433,34.02873422951391,0.0,10.390171003740797,1033.821446489559,SSP2-4.5
2023-01-04 00:00:00,2050,1,4,0,-4.132456406104296,35.25830516246047,0.0,13.244193792285934,1019.0708074455526,SSP2-4.5
2023-01-04 01:00:00,2050,1,4,1,-0.1302507013694587,49.5610461540059,0.0,6.350371000275639,1011.7030466119834,SSP2-4.5
2023-01-04 02:00:00,2050,1,4,2,-12.956010370768164,47.19012302674897,0.0,6.806023084677149,1013.8246554970052,SSP2-4.5
2023-01-04 03:00:00,2050,1,4,3,-2.358474155685805,39.93384659273937,0.0,8.743142526800835,1015.0428157945072,SSP2-4.5
2023-01-04 04:00:00,2050,1,4,4,-3.7638370840599267,34.665449120127164,0.0,5.641341955239022,1010.8818812521067,SSP2-4.5
2023-01-04 05:00:00,2050,1,4,5,-3.650651359388913,26.628571689075038,0.0,9.096126469426848,999.4914439808283,SSP2-4.5
2023-01-04 06:00:00,2050,1,4,6,-0.8214927288924225,54.32691777909593,0.0,6.933069364107595,1029.5172105224658,SSP2-4.5
2023-01-04 07:00:00,2050,1,4,7,-5.130034163121775,46.04620739412563,130.3142597320639,7.726093607857121,1013.0316592382522,SSP2-4.5
2023-01-04 08:00:00,2050,1,4,8,2.2442092779885336,33.05837735054504,263.0771633183725,5.306930486399517,1015.0849651270264,SSP2-4.5
2023-01-04 09:00:00,2050,1,4,9,6.0451150168564745,47.321063367525355,448.0568806196077,8.046957688366943,1034.0314405939448,SSP2-4.5
2023-01-04 10:00:00,2050,1,4,10,11.336907075725618,39.42283218553018,476.5500238614213,5.884894132583739,1006.4171473678241,SSP2-4.5
2023-01-04 11:00:00,2050,1,4,11,7.005268536172507,37.25397334265301,573.7305106642417,8.41237977288323,1019.8048532471411,SSP2-4.5
2023-01-04 12:00:00,2050,1,4,12,7.405947363097016,44.477183674172466,431.2463997541278,6.563728321575708,1005.3270131643002,SSP2-4.5
2023-01-04 13:00:00,2050,1,4,13,9.125360421060005,32.710085892149195,537.6013300432758,5.78258821255422,1016.4602116254543,SSP2-4.5
2023-01-04 14:00:00,2050,1,4,14,13.649431294607291,36.68750319617534,452.3220201680901,11.24550033353566,1015.2650574625136,SSP2-4.5
2023-01-04 15:00:00,2050,1,4,15,11.616884880792668,41.3396790332719,354.6783256400315,8.037355229927224,1021.1560109714031,SSP2-4.5
2023-01-04 16:00:00,2050,1,4,16,8.242147560475463,35.13055646242431,244.71800877352632,13.633529306614932,1025.3316871769034,SSP2-4.5
2023-01-04 17:00:00,2050,1,4,17,10.099881490333518,46.81592049395168,138.5488232341106,6.047076230775184,1007.4547890880033,SSP2-4.5
2023-01-04 18:00:00,2050,1,4,18,7.194457589545191,58.81573342805905,6.819616658296111e-14,7.235674561297536,1027.416748407239,SSP2-4.5
2023-01-04 19:00:00,2050,1,4,19,7.879712273919902,32.582087065205016,0.0,7.0318653699406335,1028.1248093856132,SSP2-4.5
2023-01-04 20:00:00,2050,1,4,20,0.7970656598690122,23.473815428235998,0.0,7.467149380807447,1010.7501461530649,SSP2-4.5
2023-01-04 21:00:00,2050,1,4,21,-0.15031385911240047,20.107666716513826,0.0,5.2186244917858104,1013.1841741859687,SSP2-4.5
2023-01-04 22:00:00,2050,1,4,22,-2.2730995178954023,38.62038697632662,0.0,5.830314242676856,1008.3064988005057,SSP2-4.5
2023-01-04 23:00:00,2050,1,4,23,-7.1441741523876665,33.493422490014616,0.0,9.941709129782652,1010.1955878615636,SSP2-4.5
2023-01-05 00:00:00,2050,1,5,0,-3.1939197907395087,42.24505861268501,0.0,6.271266871934191,1001.2152434474993,SSP2-4.5
2023-01-05 01:00:00,2050,1,5,1,-4.098318185430604,41.49243032227521,0.0,11.638793714791149,1021.0253577232919,SSP2-4.5
2023-01-05 02:00:00,2050,1,5,2,-5.138737021730343,24.134285135873238,0.0,5.6489295279964375,992.7470610747523,SSP2-4.5
2023-01-05 03:00:00,2050,1,5,3,-5.585245402095712,22.017615307200142,0.0,17.091610699626436,1006.2790514923731,SSP2-4.5
2023-01-05 04:00:00,2050,1,5,4,-8.328392848084478,43.125786005475156,0.0,7.560479357100548,1012.7883794893044,SSP2-4.5
2023-01-05 05:00:00,2050,1,5,5,-4.072867609446183,41.52074194921377,0.0,8.164330604798504,1026.2479733042794,SSP2-4.5
2023-01-05 06:00:00,2050,1,5,6,-2.1822209412380325,35.90827361834869,0.0,6.179812107723995,1007.7975543069809,SSP2-4.5
2023-01-05 07:00:00,2050,1,5,7,-1.631461560142748,23.595017750691156,165.8782703083178,9.919082577306703,1017.5285167110258,SSP2-4.5
2023-01-05 08:00:00,2050,1,5,8,2.362065473344247,44.880366229664105,249.28920460885362,6.745547832541121,1012.4401588554977,SSP2-4.5
2023-01-05 09:00:00,2050,1,5,9,6.128627539606056,52.885449056253634,338.06915925567165,7.453338406079373,1022.7011890047233,SSP2-4.5
2023-01-05 10:00:00,2050,1,5,10,12.504480311973865,42.94627800420342,473.2693278456072,5.367813352943246,1017.0058574895737,SSP2-4.5
2023-01-05 11:00:00,2050,1,5,11,9.026510296330173,31.691714696363555,518.428221853153,7.166206460048634,1021.5520938803973,SSP2-4.5
2023-01-05 12:00:00,2050,1,5,12,10.546777010786077,40.61197525772572,580.6358322505056,9.393831831465139,1007.7436508484541,SSP2-4.5
2023-01-05 13:00:00,2050,1,5,13,10.349991471356319,26.50531279267735,423.75351210946576,5.561315353604366,1003.1097510584167,SSP2-4.5
2023-01-05 14:00:00,2050,1,5,14,5.0896089624451495,50.74606074040213,513.5849373485444,7.845326889134984,1016.9212831905336,SSP2-4.5
2023-01-05 15:00:00,2050,1,5,15,10.493787592307168,40.984896947309586,436.400160025536,5.220054201953913,1008.3727198096074,SSP2-4.5
2023-01-05 16:00:00,2050,1,5,16,9.954816468440864,22.48488448448188,271.07793846947953,10.381471193340715,1013.5532387184998,SSP2-4.5
2023-01-05 17:00:00,2050,1,5,17,15.892503195290512,37.15970999757737,166.1052094969004,13.307952855741245,1016.4227494026409,SSP2-4.5
2023-01-05 18:00:00,2050,1,5,18,6.268839713998908,44.79946870435651,6.141797612710569e-14,6.043065457713932,1025.6690753065473,SSP2-4.5
2023-01-05 19:00:00,2050,1,5,19,5.821116996163278,36.835977392258975,0.0,5.39509914720627,1021.1157064339,SSP2-4.5
2023-01-05 20:00:00,2050,1,5,20,2.741787299226545,37.40749638761246,0.0,7.317858848536709,1006.4399032722603,SSP2-4.5
2023-01-05 21:00:00,2050,1,5,21,-2.7306638653364868,27.922431531541484,0.0,5.229173583385217,1001.7997776224245,SSP2-4.5
2023-01-05 22:00:00,2050,1,5,22,2.2743910518873376,45.83186347283076,0.0,6.486034836503401,1030.3238110475445,SSP2-4.5
2023-01-05 23:00:00,2050,1,5,23,-0.5551325430897833,33.68176160182283,0.0,5.802898239109542,997.4234032802566,SSP2-4.5
2023-01-06 00:00:00,2050,1,6,0,-1.762144794570851,18.64926215054235,0.0,6.478758436059969,1008.7249715230895,SSP2-4.5
2023-01-06 01:00:00,2050,1,6,1,-7.662606380121245,36.50114221388874,0.0,5.233250978611923,1019.7024482032211,SSP2-4.5
2023-01-06 02:00:00,2050,1,6,2,-0.9986544726161837,50.02521307629621,0.0,5.302345370399002,1029.6376124695003,SSP2-4.5
2023-01-06 03:00:00,2050,1,6,3,-9.13999720411387,36.3444214545932,0.0,5.228571464907881,1011.353384748758,SSP2-4.5
2023-01-06 04:00:00,2050,1,6,4,-2.37466935429918,57.59356577182788,0.0,7.126965987564816,1013.523429942709,SSP2-4.5
2023-01-06 05:00:00,2050,1,6,5,3.707475222513075,44.50339540607785,0.0,6.838745330622431,1004.4997257840257,SSP2-4.5
2023-01-06 06:00:00,2050,1,6,6,-4.178646380816545,43.601297543396335,0.0,5.727310817450545,1014.5161611213521,SSP2-4.5
2023-01-06 07:00:00,2050,1,6,7,-0.9764829550529619,38.92973326141659,176.64419592110636,7.276915361718889,1001.7484602069912,SSP2-4.5
2023-01-06 08:00:00,2050,1,6,8,3.0919166898384427,39.53085384294977,283.5154226598067,9.508268595399358,1005.7471504678135,SSP2-4.5
2023-01-06 09:00:00,2050,1,6,9,3.353087993047087,37.579479569397634,430.2961364008595,5.845945153513743,1020.8889055413848,SSP2-4.5
2023-01-06 10:00:00,2050,1,6,10,2.140972301377121,37.191021999767415,499.09565863476394,8.763870713601719,1008.9142318313808,SSP2-4.5
2023-01-06 11:00:00,2050,1,6,11,8.65550576848598,45.522387541264166,553.3526221468409,7.368795506155903,1022.4224892205307,SSP2-4.5
2023-01-06 12:00:00,2050,1,6,12,6.534254683672714,30.85540362268702,493.30094140349485,5.265172999631868,1011.7149287335089,SSP2-4.5
2023-01-06 13:00:00,2050,1,6,13,11.94114649679361,29.45477763335008,498.0932115300039,6.1368488114867175,999.5615990712919,SSP2-4.5
2023-01-06 14:00:00,2050,1,6,14,8.034689891874109,28.9817654118389,535.8329776967898,6.613928269815467,1024.9336527571131,SSP2-4.5
2023-01-06 15:00:00,2050,1,6,15,15.170172419940684,60.670261397364214,389.795150820915,7.827654833567398,1000.0967391494811,SSP2-4.5
2023-01-06 16:00:00,2050,1,6,16,7.371405947842318,45.517144937298475,257.84551096950514,5.873275801791029,1007.2321249113938,SSP2-4.5
2023-01-06 17:00:00,2050,1,6,17,7.483632295450873,43.25863793739413,174.79343296032448,13.313942745857966,1011.2530091806186,SSP2-4.5
2023-01-06 18:00:00,2050,1,6,18,9.233514246684528,29.63856921765836,6.267561136137084e-14,7.503806959473862,1023.3082862065921,SSP2-4.5
2023-01-06 19:00:00,2050,1,6,19,1.1709220060938188,46.44713892734096,0.0,6.129385062586012,1007.9851517730975,SSP2-4.5
2023-01-06 20:00:00,2050,1,6,20,3.4753423983879075,39.04800245605939,0.0,5.400482738246167,1003.9828283752992,SSP2-4.5
2023-01-06 21:00:00,2050,1,6,21,4.643838496602638,42.35540533191018,0.0,5.596602492242834,1014.8767307156039,SSP2-4.5
2023-01-06 22:00:00,2050,1,6,22,-6.029487109108162,30.447512761957114,0.0,6.533691536012441,1011.1103427677338,SSP2-4.5
2023-01-06 23:00:00,2050,1,6,23,-2.309990079319948,41.81640449476844,0.0,6.561549376982347,1008.5760940096084,SSP2-4.5
2023-01-07 00:00:00,2050,1,7,0,-3.4041942541343877,36.028505960102024,0.0,8.143385644266175,1015.4148535648784,SSP2-4.5
2023-01-07 01:00:00,2050,1,7,1,-2.637577401584764,32.61072977186498,0.0,7.814316801191406,1001.2140378460687,SSP2-4.5
2023-01-07 02:00:00,2050,1,7,2,-8.966491539238394,47.607904700239345,0.0,5.67324503637977,996.0315945903432,SSP2-4.5
2023-01-07 03:00:00,2050,1,7,3,-8.944415856169522,24.889763256866832,0.0,7.031295018294962,1034.6373010726825,SSP2-4.5
2023-01-07 04:00:00,2050,1,7,4,-2.618017940028965,45.91460398530836,0.0,5.265447601029055,1014.2918609336158,SSP2-4.5
2023-01-07 05:00:00,2050,1,7,5,-2.0215396363969695,47.11170267769682,0.0,6.240587899820265,1014.9918088196227,SSP2-4.5
2023-01-07 06:00:00,2050,1,7,6,-0.5041608555665169,31.47040458665445,0.0,8.112511818618227,1005.4301061932292,SSP2-4.5
2023-01-07 07:00:00,2050,1,7,7,1.713152861066614,32.06355673084218,176.42793721975062,6.243786698106619,1022.2269884349402,SSP2-4.5
2023-01-07 08:00:00,2050,1,7,8,0.7042864286603798,38.03658452950283,276.2845826116283,8.834632651272473,1007.9151473985415,SSP2-4.5
2023-01-07 09:00:00,2050,1,7,9,5.511674045699029,43.08720344678906,377.6451368466547,12.696158591414985,985.3885231221947,SSP2-4.5
2023-01-07 10:00:00,2050,1,7,10,7.623578013291897,38.7382914240246,466.4222148490951,7.092746377100898,1007.5796665949136,SSP2-4.5
2023-01-07 11:00:00,2050,1,7,11,6.25816058880913,44.60246594408565,542.3089293306093,5.537089957953287,1010.4358692207555,SSP2-4.5
2023-01-07 12:00:00,2050,1,7,12,15.269887357105631,57.896637867540846,515.07429896183,6.178803410566255,1011.5491639566549,SSP2-4.5
2023-01-07 13:00:00,2050,1,7,13,11.89326596644376,35.18967365066972,504.76367601601066,5.242830019356726,1011.2598833725542,SSP2-4.5
2023-01-07 14:00:00,2050,1,7,14,7.170450101787906,23.115041635132652,545.4717828629426,7.070030539197667,1006.8008538302372,SSP2-4.5
2023-01-07 15:00:00,2050,1,7,15,12.441428029609888,48.526077172473386,423.68859627184366,8.670873823284666,1005.8347894029663,SSP2-4.5
2023-01-07 16:00:00,2050,1,7,16,6.748518812989397,57.09998710144215,332.7001062179358,7.211953477736501,1010.2702133320797,SSP2-4.5
2023-01-07 17:00:00,2050,1,7,17,10.762468654115589,44.1945249726781,130.77659688180734,8.308137373081536,996.7952391296409,SSP2-4.5
2023-01-07 18:00:00,2050,1,7,18,10.220147330418065,29.389354588630177,6.689526801441744e-14,8.441688130839854,993.6740370618945,SSP2-4.5
2023-01-07 19:00:00,2050,1,7,19,2.3528659991608865,39.027917709814844,0.0,9.031559564023368,1014.2305548991964,SSP2-4.5
2023-01-07 20:00:00,2050,1,7,20,5.634488981128818,29.081606500050533,0.0,5.844074794608465,1014.3973487426499,SSP2-4.5
2023-01-07 21:00:00,2050,1,7,21,1.9121510133851818,46.695396281796334,0.0,9.323826035246373,1022.0440058005399,SSP2-4.5
2023-01-07 22:00:00,2050,1,7,22,1.2105410733793236,26.75393731518251,0.0,7.346949227924844,1010.6943468962922,SSP2-4.5
2023-01-07 23:00:00,2050,1,7,23,2.7778852918653145,37.26555347388486,0.0,5.907980489790156,1001.3137278689247,SSP2-4.5
2023-01-08 00:00:00,2050,1,8,0,-4.96423657165898,30.282435861588745,0.0,13.982295606078463,993.8535318480203,SSP2-4.5
2023-01-08 01:00:00,2050,1,8,1,-7.288484096759873,41.594060975877426,0.0,11.24959478178486,1004.3480392404314,SSP2-4.5
2023-01-08 02:00:00,2050,1,8,2,-7.968412282251428,36.66239735315023,0.0,6.959524427408881,1017.4751974405752,SSP2-4.5
2023-01-08 03:00:00,2050,1,8,3,-7.474706458583718,42.09343515703045,0.0,8.956496358298782,1027.6644890340892,SSP2-4.5
2023-01-08 04:00:00,2050,1,8,4,-4.45937735189268,40.549319674191466,0.0,5.8570745744412855,1013.7908541277152,SSP2-4.5
2023-01-08 05:00:00,2050,1,8,5,-1.9332673184173057,30.459223847286708,0.0,6.3266564430139764,1001.1141010966389,SSP2-4.5
2023-01-08 06:00:00,2050,1,8,6,-0.4697965953847989,46.59458475981803,0.0,5.6574337813410125,1004.4507939749493,SSP2-4.5
2023-01-08 07:00:00,2050,1,8,7,3.1111283929130487,39.83815760609666,138.84941129461026,6.719187219486317,1004.7629407593569,SSP2-4.5
2023-01-08 08:00:00,2050,1,8,8,2.7391366822588634,30.440524045868806,309.2300452498713,6.621184842687642,1009.1901139843519,SSP2-4.5
2023-01-08 09:00:00,2050,1,8,9,9.131285598917259,62.735079686585735,404.59520813663147,5.729400615285596,1024.4589542499486,SSP2-4.5
2023-01-08 10:00:00,2050,1,8,10,5.906160506911275,45.090115791699056,485.4088002107289,7.48519884729226,1025.2390945015677,SSP2-4.5
2023-01-08 11:00:00,2050,1,8,11,16.51749275588638,38.79320859053475,444.595300960363,5.501472128091588,1011.5274410522511,SSP2-4.5
2023-01-08 12:00:00,2050,1,8,12,11.505336280195671,54.47785939154605,471.01852279772044,5.378174027257405,1015.080701101136,SSP2-4.5
2023-01-08 13:00:00,2050,1,8,13,7.856064947688841,58.74397021839388,491.7418122804157,6.222778147196104,1005.2744210712654,SSP2-4.5
2023-01-08 14:00:00,2050,1,8,14,7.487453512441805,38.872319901388956,503.4092437082506,6.30549274470777,996.1509155564629,SSP2-4.5
2023-01-08 15:00:00,2050,1,8,15,11.874954862667245,43.79978898887543,332.65338737198846,6.021383331089032,1031.1333835346275,SSP2-4.5
2023-01-08 16:00:00,2050,1,8,16,8.957945880923099,30.4457859444984,271.82990267399845,5.847489388750926,990.0251294940646,SSP2-4.5
2023-01-08 17:00:00,2050,1,8,17,10.498986738393798,38.853886616847696,126.99699016404452,6.078147421625599,994.8915968233545,SSP2-4.5
2023-01-08 18:00:00,2050,1,8,18,8.119843880345778,38.335188586929114,7.061708680463348e-14,5.607581193159014,1031.2140585515965,SSP2-4.5
2023-01-08 19:00:00,2050,1,8,19,4.55219662947469,42.174084460744346,0.0,6.284013861349944,1013.4161540467045,SSP2-4.5
2023-01-08 20:00:00,2050,1,8,20,0.15974985241992767,43.65341891089791,0.0,9.950245271912909,1001.9908509291196,SSP2-4.5
2023-01-08 21:00:00,2050,1,8,21,-3.9149630282526173,45.92409861280841,0.0,5.759127175595611,1020.0770363108932,SSP2-4.5
2023-01-08 22:00:00,2050,1,8,22,-2.639413849575919,42.7022406875274,0.0,7.557704407413379,1020.9805330604598,SSP2-4.5
2023-01-08 23:00:00,2050,1,8,23,-0.3875268598968207,28.218387858236163,0.0,5.556621261261361,999.9231435485226,SSP2-4.5
2023-01-09 00:00:00,2050,1,9,0,-3.6256350574403946,31.005945735356512,0.0,6.151121325641725,1007.9215462353043,SSP2-4.5
2023-01-09 01:00:00,2050,1,9,1,-8.804336006004007,34.92654059813063,0.0,6.0522820307323775,1022.0124586370572,SSP2-4.5
2023-01-09 02:00:00,2050,1,9,2,-4.82017028200195,37.56821087353507,0.0,10.807673322866876,1005.0809425362951,SSP2-4.5
2023-01-09 03:00:00,2050,1,9,3,-3.9111675306815314,50.898359697488495,0.0,6.394668678340134,1016.0716373861384,SSP2-4.5
