sample_id,sintering_temperature_C,cooling_rate_C_per_min,porosity_percent,youngs_modulus_Pa,poisson_ratio,density_g_cm3,thermal_conductivity_W_mK,grain_size_um,TEC_mismatch_K-1,x_coordinate,y_coordinate,z_coordinate,thermal_stress_Pa,thermal_strain,stress_hotspot_intensity,crack_initiation_risk,delamination_probability
23,1287.6433945605654,9.183737317654444,3.8714030912499036,185558447967.35928,0.2930067841235662,5.23527965322659,2.1093257855767376,1.5866768077087239,2.102850534799686e-06,0.9205763930633964,0.2607038238836964,0.05616424754684013,1392508659.8712513,0.009155746923206975,0.5308946287595798,0.9536408510936996,0.8335155293656005
24,1309.9085529881074,1.0740081825000236,4.81290600474201,182127910337.76904,0.2807242008314451,3.81158665437761,6.204814760828714,2.6874229516320702,2.535640795672007e-06,0.6524405898261112,0.31314110753889024,0.7925982115701675,617765245.750865,0.003809509876804321,0.2599286949319265,1.0,0.31000672970193194
25,1336.8209952651107,7.624739299033768,11.208524450831044,159668965453.40982,0.2829362959602392,3.659301709696407,9.537222612092062,2.2865382832046155,2.321301230478437e-06,0.6231269108224635,0.5725771868433092,0.3682736905833407,1078277558.9510226,0.00817916896784399,0.486369514112072,0.8939527440615304,0.8846632851237008
26,1435.5527884179041,2.369330982275649,9.183214716510687,166621749862.79108,0.2583942223001287,4.624363513620221,10.317201071661426,5.086567738998888,1.981510803055345e-06,0.8403758088214907,0.5723830092166057,0.6432525560726454,612638980.7956481,0.004179872229707008,0.20137329374460902,1.0,0.4037552643235613
27,1259.9021346475079,9.2100665979964,1.0487685350702796,196034478044.6557,0.25379717752196146,5.619250134155214,11.717879997882143,2.1307806294558764,2.5004438156973055e-06,0.6267872525843702,0.33958614077642735,0.07953494812720119,1479394451.3198006,0.009210584372192132,0.5466432870528258,1.0,0.796181050231855
28,1354.2703315240835,9.035163456308972,12.47530363300164,155395243807.8343,0.22988314251448871,3.756404882128206,12.091746500565876,3.5758737085788836,2.0857141666310282e-06,0.03485570762531043,0.8965207612700945,0.7626785824947357,1122609042.9556983,0.008791482776957632,0.4359625032099677,1.0,0.8922223343503554
29,1377.7243706586128,6.885110317323316,7.268757582663865,173329748248.1969,0.259178626846741,4.463842238324784,3.333345007741251,2.6338484822233807,2.228129788173007e-06,0.9053177833714932,0.13120367679394418,0.3347842753296014,1166300043.253514,0.008147431249126855,0.5213852448747389,0.9604808769905355,0.8352525104648997
30,1213.9351238159993,7.050107348205446,3.8305558308114835,185708004686.42972,0.22284788365094582,5.506608395065662,2.997744265097926,0.5,2.2492225910238866e-06,0.8731700586655555,0.3895575364374013,0.21552890572044325,1060309227.4477576,0.006822415625053609,0.42514056531788497,1.0,0.6645817745552387
31,1382.2634555704315,1.048052277727197,14.629734653527716,148259532765.182,0.2461661221739229,4.632685248397611,11.046132649074446,3.273464385768444,2.183360639534469e-06,0.5199399605991852,0.2585048377470818,0.7147652184220008,443235606.7064926,0.003286470420968165,0.18380957294995512,0.9629797220551012,0.3020205672267512
32,1251.1572371061875,9.863844095022419,6.645230690029244,175542987014.5156,0.25812110574452257,5.34808342125187,7.325206423371519,1.0546749939586868,2.4511036643925666e-06,0.1259506232551142,0.9289838335762598,0.06447450870880322,1495946199.0272608,0.010478369417142423,0.646196076664814,0.9359425981351912,0.8888927839027728
33,1219.515477895584,8.90049343218233,7.116545025037244,173868742740.53937,0.2379294024283823,3.896632423780745,13.633479614523008,1.4895291889311313,2.600483675595806e-06,0.821469525931766,0.1428137489806599,0.4861884536052219,1356755426.7295508,0.009544330872516117,0.5618883791260918,0.9810875255435648,0.9002812620093958
34,1484.665661176,9.055956031570828,12.077308664071564,156731731998.7387,0.2586529509204071,4.59601394241848,13.116724879984412,4.338866773786756,2.4872948648737758e-06,0.5297678825416459,0.47076063164823423,0.3831267868803242,1316124169.5967605,0.010316496606376797,0.5108203896591553,0.959882631519298,0.9459054389386026
35,1489.6896099223677,6.933200833457848,6.2942522086177615,176794958602.83493,0.23937945285648482,3.5467920568294766,3.680282524744661,5.52302346975514,2.414110059575641e-06,0.3262396516347238,0.04211575120800792,0.7412576111366829,1389707820.5529106,0.009618731240958668,0.42274507740670464,1.0,0.8156428013800968
36,1442.5192044349383,4.103082357890829,1.2534294678527942,195265247559.91525,0.19793540676037197,4.977340286363239,10.894121450641194,4.914083711437147,2.220601777062728e-06,0.9933097484911738,0.7784803343673933,0.6389851374771374,986713319.242112,0.005969153144474175,0.3137472937428968,1.0,0.5043655701228433
37,1291.3841307520113,9.042837841814327,3.624833711493133,186462141446.1737,0.2653388355892875,4.105643611040907,2.8029820339433242,1.6718747803710687,2.766247775819568e-06,0.16451537875762845,0.6612103648591716,0.8916020454653162,1707131991.627496,0.0113019956110307,0.6688677474646874,0.9941755077202539,0.8443780364358183
38,1229.3016342019152,3.623652353360731,13.486014674154392,152026850890.46045,0.2626453219036002,4.545185927155774,6.59301601772725,1.2408045209285077,2.391342918918786e-06,0.16458895309332278,0.8427284644017976,0.7267490672138446,685610888.1854497,0.005262741676358782,0.2945210817584067,0.9821291628799396,0.4035372623876218
39,1405.2699079536471,6.064403890079825,2.897822152580679,189139428538.29718,0.23800624219568214,3.742984475103061,12.692202019844771,4.142002261126653,2.529723417302394e-06,0.5996988282351255,0.292839076157254,0.41566260494328544,1239358053.1311085,0.007918400851275757,0.42819608553657057,1.0,0.86879589678019
40,1332.0457481218805,1.8975787510949416,10.203799198770524,163099678370.27097,0.24824725791702715,4.637031515271445,7.4487831415586045,2.564900022028579,2.1820983219338445e-06,0.26698021229714675,0.5529404483589183,0.18520221582816798,540968040.7707323,0.0037118322490213972,0.24631734885755519,0.9636595289771477,0.2938976062957841
41,1236.6114704534336,9.297600671194752,9.372242261499903,165966580056.44876,0.2997865239574138,4.777259034443386,2.2847085217484886,1.6535854069131322,2.6521371878559584e-06,0.4120839671116676,0.9584038202745785,0.45010316596338273,1554463654.0693722,0.011575961868967028,0.7306942561356613,0.9908232150175993,0.9379889859521188
42,1348.553073033381,2.26693411994092,10.231697070301191,163003928381.74686,0.264252518055279,5.065527297219864,4.774739017447058,2.704319255388811,1.8966040929085726e-06,0.24053919316090167,0.2527485346584317,0.16699936920464187,519246423.11605275,0.0035411293381224862,0.20616952378061842,1.0,0.2605564783797479
43,1210.3165563345656,3.024071251573665,7.470275697181225,172617442692.56546,0.23765100179603468,4.82791553917645,2.9672937962612878,1.2165469815372676,1.9174715413375823e-06,0.7826212473850709,0.9038136538715538,0.1133532003046025,562193433.7311485,0.003633937500465417,0.25810815869179027,0.963043032565561,0.15950163208514695
44,1472.7961206236346,6.023207423153935,3.6012005633304622,186548873478.29623,0.25702827322356797,4.634045206069293,7.131630898949043,5.1125319141090975,2.463398200419564e-06,0.2746450044740205,0.9475528227096023,0.04879916659319561,1388807662.117663,0.009078160618659615,0.4702015765603958,0.9423173140020529,0.8710433480107962
45,1277.6339944800052,7.876837001916834,6.081695540175543,177555323318.914,0.26166101904401734,5.128314280469273,10.608782033323296,1.6380805947154862,2.0036257989748243e-06,0.8422102098170015,0.3780529532172785,0.5421553987139444,1061584525.7372979,0.007172562701371156,0.35768425013641847,1.0,0.6426912705317198
46,1398.7566853061946,6.57416175342669,6.178299310096821,177209547504.20465,0.24360148477393423,3.9509096339337915,10.1486788603877,3.7006946524583424,2.1805138906029527e-06,0.7359324582733555,0.3316612814043308,0.5662085801283883,1063142217.3091313,0.007199155869234856,0.3738511599727441,1.0,0.7296900223576752
47,1293.5133228268232,3.0892052152014053,15.819159723785784,144391617708.21368,0.24665820515406797,4.372071859776903,10.149635496350099,1.3642854211236548,2.2841741043286083e-06,0.29777904509606,0.28323707009423527,0.6553125398965912,572522026.2321174,0.004554583388668651,0.25368627429373986,0.953004883899389,0.37405576389148687
48,1356.0204063533433,1.008487382747413,12.206835008966959,156296149742.7761,0.21515331968586304,4.662975330414349,6.42080148729402,2.9192911329541507,2.306074975736002e-06,0.7990274037371154,0.8427418995783887,0.8867874485380173,478587537.0130864,0.0033806725830478643,0.1855516736959412,1.0,0.22244280283855486
49,1364.0130838029838,7.814355222766952,3.6152985321711193,186497132480.3307,0.2468394968994894,4.319338713385075,5.317311843422702,2.6724781114611176,2.683128434603382e-06,0.31876214210363096,0.683725197023277,0.9129616743034424,1470045000.3578656,0.009647120022967533,0.5461272617923998,0.9878972758554609,0.9393794706767458
50,1255.456336657658,9.866865933199843,11.72506625494413,157919337447.50323,0.22430133274392228,5.272146526845749,2.525932859054309,1.556650964406157,2.3095512078653767e-06,0.4066057525461637,0.20937161847634544,0.34076213867834115,1159765328.7177715,0.008947247042081231,0.38889820364822214,0.9769032476819779,0.8701509500831018
51,1490.8753883293675,8.289218082754815,2.0500440461711547,192285480875.19196,0.2261424013310753,4.300222754892374,14.045855613603665,5.798184875721178,2.0222838137394154e-06,0.07827695440061844,0.8550913865967308,0.6361958371719868,1376187611.079431,0.008704102869651856,0.43924191510496674,0.9110492785658271,0.8992180256425862
52,1432.5398470083344,5.141859563409538,9.022286091139337,167180542487.2571,0.24134760130067337,3.376390322735991,3.3248593302599296,4.604155009655311,2.3333999759681087e-06,0.568751120634738,0.19149438052256185,0.4621287477636591,979938646.155209,0.007020026954385991,0.27965489248911507,1.0,0.7529166495867535
53,1481.8496824692568,9.13390535259196,8.47847136244421,169075729402.30017,0.2594247638545854,3.897614480223729,4.073153848677921,4.840968778096871,2.174640877540569e-06,0.8162961287689304,0.4897851992730371,0.7526975799180449,1388618581.1565244,0.010076897044212444,0.5205342019408767,0.9863542886051403,0.9457966805786101
54,1468.4482051282946,4.68862905806515,4.203868159899958,184343406127.48492,0.21057435628269527,3.591006944207974,2.25985016550101,4.841462274941228,2.243256752153663e-06,0.6229879162029872,0.11435780157109432,0.7164577509387824,1002443191.3912233,0.006469285396122945,0.34976153250692116,0.9890841887565351,0.6486250395630497
55,1379.3699936433254,5.724406758191208,1.9726006585929896,192574158257.79572,0.2432377346294751,4.262486580549871,6.042662892034986,3.6278360005679953,2.3422232122638018e-06,0.5517077849103678,0.6483362918786293,0.19540165486796346,1092912513.8916218,0.006777865654004968,0.37606680442923934,1.0,0.576818292634268
56,1476.562270506935,5.2941679065611496,3.853717258608863,185623194878.0537,0.22079381853974805,3.6724824556487103,12.320141973959768,5.274110214324365,2.4637781889337396e-06,0.8979319983598614,0.659757939049496,0.17397595302008106,1209046130.4957125,0.00786747611836443,0.34209799324578904,1.0,0.6990867705905842
57,1226.5477506155758,5.028614853989724,3.9460506314977035,185285291280.8629,0.2925216253075874,4.417364716868181,6.152968099840821,1.7610302311547474,2.4055786560574136e-06,0.44130854405211295,0.36231180610699076,0.1141742509688829,951287093.6414372,0.006074427382685597,0.3546139798605953,0.9751124255008411,0.4576346108950236
58,1258.7948587257436,7.976716923645151,3.9984482487127613,185093673246.04892,0.2205919902255842,5.227225621174803,10.373678358375061,1.7915858241180853,2.327554347388045e-06,0.995767930455886,0.1040421449538963,0.12285822411151248,1274523917.061191,0.008351581451285056,0.558191322448512,1.0,0.7892759116274416
59,1213.5681866731613,5.740920165425428,11.378077870856785,159093595899.37927,0.24813359566951426,3.2511905995206223,13.448248203057451,0.8001551749951393,2.5173482367368552e-06,0.46072902321202336,0.5458644388624418,0.24596350108078957,825322485.6846929,0.006143949844899363,0.31965370101318463,1.0,0.5441768653349615
60,1297.5990992289794,3.850454098226945,1.1128603140034212,195793423052.1997,0.22537033999436928,4.8531531911131625,13.501976949711326,2.178757767039516,2.3778446531248345e-06,0.643286616563178,0.9206969470153019,0.34967835924776736,932707913.1906129,0.0055928550420436315,0.34658109182519603,1.0,0.2965982062362365
61,1316.6031869068447,3.3234235089263047,14.656871239209261,148170719032.4145,0.2574267136800973,3.080519085034131,3.915601179787458,2.2693962271007715,2.4071042096796623e-06,0.046390577451270176,0.7909790099939972,0.6209601642277249,716748804.0582544,0.005688512678890974,0.3033075211279886,0.9864356281729402,0.5605704259774399
62,1281.4047095321687,1.3397258527069005,3.5653883065329306,186680340323.14938,0.2043886211077297,5.507884952623169,6.511161690455319,1.8568241908133434,1.916066601088016e-06,0.6985110685048198,0.5742150042670905,0.7460079294871788,445066003.84824955,0.0024993397805102274,0.09205270982306385,1.0,0.14716373409100283
63,1448.6212527455789,6.248756456947413,9.701382510530397,164828849267.06573,0.2783255364603231,5.240441090130804,11.00392593006604,5.002225057643887,2.626531103212737e-06,0.31945765816491745,0.07524994074035762,0.13925368023050022,1342412183.5590308,0.009987563077620986,0.41723107628692413,0.9351044097563771,0.8665061734578631
64,1307.0259980080768,3.069652738609308,11.196194156996059,159710847948.23572,0.2987885644404047,4.201214463211309,13.611621809011801,1.9303687632778903,2.1420822668100507e-06,0.12773940539897477,0.6557963204021656,0.25256191778518655,679967576.6741236,0.004934738942484749,0.20269478232795077,1.0,0.39040805675772283
65,1284.2803529062141,2.3332052981474476,14.312260061661902,149300545950.99237,0.2728789626152917,4.646912895275461,10.228281327010077,2.109856789102835,2.152151203694589e-06,0.1481462973173009,0.34407427435835647,0.5916871657958002,542215102.3742409,0.0041212126961537605,0.24198659946406126,0.9765686761008431,0.31206401127161737
66,1362.8088249474745,6.8844696744490985,11.795461063882092,157681640188.0201,0.25240058991324765,4.3945947546649435,4.863659828953782,3.1590519439213023,2.385427251295587e-06,0.5082923270488137,0.7380596379474442,0.758166893185653,1049054675.7995465,0.008048889477007248,0.4705585079514901,1.0,0.8741576694895974
67,1242.2772674924288,7.13088332039394,5.3965572010163605,180017293569.36697,0.24198429666323695,4.116817525259891,3.5926196920186655,2.0635126658946246,2.1335494495058706e-06,0.5895526076208982,0.040582460058026903,0.8206241838592403,1061493152.1999894,0.007065602956797296,0.49256962887517886,1.0,0.6237156719965671
68,1440.659094226212,7.769394030318994,4.324326693192933,183904154990.15717,0.22959050507104467,3.934998837515726,8.193844768186743,4.658621355270326,2.1379930988194335e-06,0.703288747006101,0.4820099724546446,0.38344801605742707,1198175546.9064348,0.007869782594426602,0.4143014123817601,0.8231916404779767,0.8257628310294366
69,1222.3651931039312,5.5321920670473235,12.231559685696432,156213072136.55914,0.22451061083648757,4.736414701958553,4.140738529973975,1.0366108230861206,2.650298929222758e-06,0.4461133622447302,0.3563353231123568,0.4459978254981771,847686398.4390159,0.0064544180643690005,0.4102107921213419,1.0,0.7107710389283208
70,1496.0660809801552,9.04649144683498,13.121333582849104,153237981495.03668,0.2373328069004035,3.974656021982077,4.525201742652892,5.006354451260583,2.6188653935057674e-06,0.8647496053607415,0.014467817408315264,0.6778953787537366,1565291780.2230246,0.012679209856701491,0.5717887582258527,1.0,0.883155918747025
71,1431.6734307889972,9.42708478058405,8.323445999425697,169617940761.67877,0.26088171619013645,5.317786657647084,9.678977035032169,5.093380552399637,2.2613667201412106e-06,0.06853448371857074,0.47026373572060354,0.27814093564854236,1490174526.87607,0.010821120173017467,0.47832271705634155,1.0,0.9578909947050241
72,1259.6147044602517,8.266338458132406,3.619448241599069,186481903982.2486,0.23936269201924412,5.724262515240077,8.48310388312295,1.7470645568836622,2.2114734104595753e-06,0.12144816176022655,0.15183801406473674,0.08252392580922618,1229936393.034365,0.007974115111442004,0.4242805798655566,0.9504094930581214,0.8519793813164254
73,1201.6566351370807,6.720341338073685,6.680728822254725,175416608952.16913,0.24601719851410947,3.7570167583119165,3.4100552015775993,1.2097374665086273,2.186486434871301e-06,0.22787334034872275,0.02191370931644454,0.44321230027800074,1000044113.1757678,0.006811255723698233,0.3766204980022629,0.9875877075628359,0.5916955804486226
74,1444.6384285364502,3.733488582320698,10.878884903924032,160790539826.63956,0.25523280168335355,4.369303713012613,3.707870283719804,4.485302134526192,1.6947316363476562e-06,0.10174380960118168,0.6150521122145971,0.9856346603513361,619739675.0582426,0.004410627978762681,0.23032925950461924,1.0,0.40707358820993894
75,1412.0572031542852,9.84650429458199,3.1783769761646856,188104004934.22122,0.2692114493657257,4.688427922706981,2.2049153722373536,4.033466562469626,2.498206641560969e-06,0.7559091321979067,0.9868396759016642,0.37354010280196626,1910983982.8853893,0.012606944629486984,0.6708849811278992,0.99416821431283,0.8800771877156517
76,1418.7021504122963,3.467225504727445,9.910003488494006,164109733788.2781,0.2874966832678237,5.108325463424466,4.53478649181297,3.4597490699878195,2.3485536843682492e-06,0.36290157932392475,0.677410442823818,0.2983254401195554,804099847.3048512,0.005769700183932487,0.3368151306466175,0.997446266568713,0.5967573821957848
77,1431.3811040057838,2.8239122979138793,5.096684335866007,181100170965.6595,0.21749759401359803,4.961035142296346,13.075177852746394,5.278754666097926,2.18184748266021e-06,0.6042547497833374,0.8821714611821762,0.8225392385586432,749537806.1562566,0.004780443004594959,0.25225601804207437,0.8692655234226985,0.40391452003161576
78,1222.213395520227,4.979387024079244,4.695248844112867,182554870903.11768,0.28943565333786797,4.782815343286741,11.924127811413124,1.0549215733485668,2.768780301367741e-06,0.7649049064499732,0.12619695501028227,0.9181295649809035,1159998256.8941445,0.007660517654238248,0.5040234810968645,0.9892680061358196,0.6375837422821398
79,1307.539718563282,1.5115651364114961,7.213140463644616,173526595354.41925,0.2774476560925463,4.822654719064192,7.03669323474224,3.2201848199516188,1.913492525218749e-06,0.54721094535772,0.2961728053094196,0.7807173127539986,478994821.85072815,0.002988460127014693,0.14684673522449151,1.0,0.15468365676628612
80,1234.760717857539,9.806450182046117,14.273015862745082,149429481394.2958,0.26566308242192155,3.8351199099388587,10.537067878864116,0.9047317913102118,2.6115189693828534e-06,0.5334534822546318,0.7683513997033833,0.5236881160301463,1273082938.0979822,0.010475510696315337,0.5248639815004691,1.0,0.9073845615159272
81,1458.931027762678,6.295902007747824,11.381747111535509,159081155987.76212,0.2434421360003936,5.229122712764171,6.737401927425059,5.051440672464718,2.079151016834525e-06,0.45033167084738746,0.17887967535518345,0.8883665690674335,954643969.705477,0.007201283268978705,0.4373563647897085,1.0,0.739125626227517
82,1386.9894380482674,6.012568824977578,9.808948741456776,164457873339.88974,0.24132976989349553,3.286619719429926,11.493191844345851,4.112873635829115,2.672314140870446e-06,0.6955162630620438,0.5957439585359284,0.5898749903802567,1117850407.5454137,0.008236339059338661,0.31537354358085024,0.9500342256100053,0.8498652402315687
83,1299.2694074557949,6.902166519097479,22.919028075249656,122362766576.5048,0.271099624120144,2.753966280766151,3.6983084808514457,2.319400473524586,2.5929875527432334e-06,0.5296122356149346,0.47187615391379434,0.29525985095493756,799933968.3273948,0.007898615942746181,0.47092183620379025,0.9899789884650122,0.8574140878970969
84,1219.0675050858072,5.47321282999486,14.090319817087284,150030452720.92877,0.2428216500256537,3.899418339639538,3.6086064862386156,0.6514045424571081,2.0607384076326393e-06,0.4035689215334737,0.6028641434256488,0.9368961951610182,632833657.7709306,0.004883445128519886,0.29844256112019685,0.914143821429238,0.5686168759421554
85,1293.2946965146987,1.2885716538508742,7.261870193237417,173354118922.35956,0.21077168063262508,3.6042116500620667,2.867350083803526,1.8175946350458445,2.4200299667722312e-06,0.6177865337188855,0.966081069155881,0.656861774885387,578757803.593395,0.0037401630682244455,0.37857155566854384,1.0,0.16635078800558342
86,1297.554996608024,6.510801599563571,6.601067093433094,175700278606.85034,0.24703936481317584,4.541056871488259,4.917132636726912,1.9524140180242637,2.399756385912805e-06,0.9615266567728714,0.7659420804495565,0.13359170460688496,1161845773.7253768,0.007996454813954411,0.5181186147376127,1.0,0.67502640420282
87,1418.8818535014193,7.445564892607876,12.40086754414232,155644770617.5117,0.23778214743618833,3.085701129931475,3.5795139389237085,5.48323137336995,2.183074430162016e-06,0.8081421141032342,0.9890878368193631,0.33575547139157924,1109341596.4523742,0.008665612135033272,0.4023131223204347,0.9871974741129724,0.8550313569263126
88,1391.267241406564,4.750741545616478,9.873279845336302,164236206375.99988,0.2712202271274747,4.190178176078273,11.56730927078336,3.377039229335072,2.488596439645196e-06,0.4470946679211225,0.12221397807678314,0.6597066451522805,1019923917.1225595,0.007473135160123156,0.3255123895516313,1.0,0.6892325105616242
89,1466.163822772898,7.815660148640736,2.7806831472006865,189572583618.40967,0.2224778183106288,4.119485204241754,5.024724809581219,3.942866091328856,2.5169666559815296e-06,0.6076334927096916,0.46353981604667216,0.8372936122561236,1420129032.0008175,0.009138579842944012,0.578190495774357,1.0,0.9471974399264863
90,1341.6644775485847,3.0430116940457856,4.322391252167676,183911208432.2255,0.2988744950264281,3.8327501578172214,8.45969190989671,2.8796931348935955,2.420710157821501e-06,0.3913538264088392,0.24664041830449268,0.9887736794439148,868176571.4776499,0.005536817611836119,0.23717672539323292,1.0,0.39429113575312386
91,1235.8782737814904,2.9914893195956562,2.762154239939978,189641144817.04202,0.24866710234186576,4.4842436809802395,11.612710714018267,1.11029623055643,2.177570982045651e-06,0.5202382322929149,0.6660173069855138,0.20248878240375534,664621068.2458901,0.00395601230183047,0.2808858759154014,1.0,0.2585438007779502
