sample_id,friction_angle_deg,peak_friction_angle_deg,critical_friction_angle_deg,cohesion_kPa,dilatancy_angle_deg,youngs_modulus_MPa,shear_modulus_MPa,bulk_modulus_MPa,poissons_ratio
SAND_0013,39.46740081684921,44.311017433365045,37.49051920342221,2.0235599460586835,7.213637524584876,74.32253811106816,30.967724212945065,41.290298950593424,0.2
SAND_0014,38.21300344089212,42.78500889047811,36.20743601934818,3.592879809993661,10.282623127668295,73.67604416208137,27.038691471865015,89.25160064706351,0.36241881820990923
SAND_0015,37.45712715502963,41.33383925123755,35.21472686582127,3.216504658983164,6.985746388909307,51.51138508035494,19.488591766201814,48.117535524928726,0.321577918464299
SAND_0016,42.44023941689364,45.780210351316924,41.433166169487194,0.8476486786965141,13.308498267005485,80.10437796040034,32.48774057320209,49.97280322074208,0.23284008901615366
SAND_0017,38.3103776555817,42.067424197445526,35.448115304444,0.6011580981038172,10.839691469626786,56.42841930084185,21.120230112593454,57.305953281077315,0.33588552302739905
SAND_0018,41.11085454520615,45.86729142813691,39.38795237565707,1.1259704582746382,11.97052684730233,59.142696587717055,21.689307141267776,72.16401891572754,0.3634067746495121
SAND_0019,40.152964781698664,42.15295972259399,38.359101056929966,1.2593735222636022,8.970465662959931,91.03942734149612,33.99826647434917,94.17549330708587,0.33888337233580806
SAND_0020,38.56829693908766,41.70877896978128,37.22007844402119,0.5490966036588009,9.692422443338115,69.99248728629186,27.87616642806469,47.69532872727106,0.25541809105835345
SAND_0021,39.18195891222385,42.94039098822548,37.42565568563893,4.499944932285351,7.858359221661837,73.87003349643045,29.234608910311827,52.03589747829196,0.26340040537321013
SAND_0022,34.561226079387666,38.27821408468476,31.95333901783556,1.5641660335797976,5.1079597849584415,47.16510585352017,18.530911558121375,34.569328407033865,0.2726061992576276
SAND_0023,33.06841927331122,35.077535111618566,30.46843592820015,7.674238542785286,0.5647333544616759,57.35596303017284,21.35280962923953,60.90847685588134,0.34305424031019055
SAND_0024,30.80388386398305,34.15080997354206,27.932290182192144,3.3216495597280304,0.8620732108076393,56.43417113301362,21.31283533536307,53.42566294409312,0.3239479929584005
SAND_0025,39.69579079453856,43.879443364219185,37.88933184917697,1.6225324170746118,12.07437695111609,76.26466445248103,27.23738016160037,127.10777408746841,0.4
SAND_0026,41.84693775951821,44.747253679719186,39.42949475202104,5.87644723867541,11.249398314388095,83.67887492930893,34.35218198252413,49.44784019633097,0.21795574691410585
SAND_0027,37.68275151863419,41.85594382542913,35.66827640821908,1.4058892991791951,9.870132396332814,63.4590780365904,24.45681415801479,52.196206619645075,0.2973700831715667
SAND_0028,44.55298501654059,46.992515407558805,41.94493943750233,4.362620986893282,20.7398440778824,85.9587075821662,35.70863810510629,48.336851428247904,0.20361223703284004
SAND_0029,36.73959178350238,41.49463229215741,34.314507765236385,0.8867850332120458,6.681697153879952,56.176682580145666,21.121715330955507,55.02093329132267,0.3298323952367257
SAND_0030,34.535456677932515,37.67117043992892,32.79965082735996,0.951696981328542,5.763840990416486,73.77018047751262,27.254763251152557,83.83626553448272,0.35334473093236285
SAND_0031,35.209717480392115,38.593509283562575,33.53636981188473,1.0830187953020256,6.163442650156229,57.25869606235308,20.865270259765484,74.6169813607327,0.3721053058384072
SAND_0032,33.985620767781484,35.111067042999835,32.48073584172555,1.582074212247885,4.435828086129641,60.200443209448,22.98733887921455,52.64838178802926,0.30942610464323944
SAND_0033,41.0441143598068,42.725190908321174,38.89108277882952,1.6125881752699565,12.61990640812459,89.39574778101297,37.114167802327174,50.39239573727213,0.20433453145361352
SAND_0034,36.94070010412832,40.4724356260125,34.0130144009406,1.371941671170509,6.444510040382992,72.70039766738888,28.015727899544142,59.833523302839126,0.29749257145968755
SAND_0035,36.41503872819484,39.094520215323925,35.01490525295971,0.7305694426678131,5.089950527645752,49.226918297202616,18.620611085739128,46.05109515775037,0.3218394947012179
SAND_0036,35.75721007377838,38.78986523561108,34.56670516396973,5.2402562595889774,2.704564530917365,65.97569683721372,26.395712297207524,43.93857407294828,0.24974268726579263
SAND_0037,32.30302244107601,33.55490807601081,31.06422115692338,1.776311017644979,1.6175054549023526,38.90260368533524,15.116600517518735,30.40468800626669,0.2867510668238779
SAND_0038,36.859104866512354,41.19564582015389,34.29290751401206,1.047616455811417,8.661973196783087,59.514555318740925,24.07259426529553,37.59332672595862,0.23614751827019764
SAND_0039,40.623285827541864,44.761308236726734,38.92307621897274,2.106381072429543,8.7436916051556,77.97833224598156,30.715494029742434,56.35040625276221,0.26936477353210686
SAND_0040,39.25783422992726,40.99925013281466,37.809100574542505,2.921749264555243,9.751190022992777,66.3589365241903,24.657322417126025,71.64180082671577,0.34562332847016564
SAND_0041,36.015606204001784,39.5529236330313,34.30991796725478,6.474491457645997,5.769386476939923,71.96801201979936,26.974352504265585,72.26058675604817,0.3340081473395646
SAND_0042,38.34859200299591,42.62185284961299,36.05793037733687,1.3844918227204759,7.107155756910712,72.53008435318708,29.47804569156952,44.811327402174726,0.2302390245281779
SAND_0043,39.29062168882613,42.85403823448853,37.19704743916956,0.23778895444680276,5.584541029319595,72.87408761707036,28.809663897179213,51.628988778461675,0.2647507426180967
SAND_0044,32.91377939686848,35.15537177805186,30.426600583826026,1.162373867406283,5.639488795110051,46.53969577657113,17.860663731686817,39.34464579347122,0.30285459923878705
SAND_0045,36.950692541021105,40.57513714293378,35.272544244057556,1.303897469793958,7.985073601787862,75.4913140405454,28.78433799447706,66.68592425422713,0.3113262159273936
SAND_0046,40.719899806678924,42.56174679741177,38.815842659749556,4.545937598124416,16.050475462097445,83.50667793904613,32.95825645135451,59.69586447206931,0.2668552121727028
SAND_0047,38.22212692223276,40.495146911350446,37.01819018430692,1.0043951336713681,10.380952950147844,65.19339407728954,24.623155946080214,61.67409949280202,0.3238228726660796
SAND_0048,32.88498900775837,34.84526762018709,31.73887171569281,6.129061680144682,5.5660769650554665,47.0889785229932,18.135755960420365,38.897715987579076,0.29823588897426184
SAND_0049,31.337214415116378,34.5649148246772,29.412703929428176,1.3276890852196337,0.0,35.4905429217488,14.787726217395333,19.716968289860446,0.2
SAND_0050,39.32886510709553,40.76177169415772,37.725671892203685,7.282503815153958,5.795194377972413,85.74403545786393,33.719885089361824,62.518386293280564,0.271416483636165
SAND_0051,35.56772035079142,40.30096187218477,33.34211920651916,0.016464224357903717,5.652344472896592,45.96883988654443,18.09812929756582,33.30911900377515,0.26998871349447146
SAND_0052,33.65274437326825,35.986793787919716,32.5667400423791,4.581616917268876,1.3565135263056236,34.200981805734955,12.819788187882377,34.32048952954352,0.33391368501948715
SAND_0053,38.45252882146588,40.32840932988909,37.20899606626675,5.350791960397605,7.089955127777832,75.21122361358738,28.173155800030997,75.88031890070185,0.33480296185890235
SAND_0054,38.00778321268858,40.993982467095904,35.27740159047579,6.489461182963249,13.060311572938517,51.54182678264466,21.186305703828598,30.289664382681313,0.21639486145360598
SAND_0055,34.907784092670326,37.01577536648919,32.775160849632115,0.026325569557459454,7.287536436034048,62.118219598461806,23.495389661478107,58.13816931022247,0.3219235878498284
SAND_0056,39.40445314190875,42.54406948743933,36.9803440745263,0.37676176267792205,7.533142057245161,65.00006995474251,25.07134895868431,53.18331435212616,0.2963018077299654
SAND_0057,40.86904372445132,43.263080323579665,38.18509948703673,2.1212722170953833,6.136802697311572,78.96320732155338,30.22350325787312,67.950317433826,0.3063212204062368
SAND_0058,31.7859761390213,33.314243382097466,29.858307453121196,0.05160547515929997,0.0,38.630601511681505,15.217182022720829,27.909297679318303,0.2693086490653135
SAND_0059,42.61162331492767,44.67520428303672,40.08950254699272,0.13144430121114506,11.497234429050225,97.05214421636902,37.416727520635014,79.64566551015581,0.29690850386161594
SAND_0060,35.622741526037935,38.376500905884036,33.57357036789089,0.4996909763298105,4.980214187517783,45.30763439555431,16.68769392413953,52.99746272020798,0.357516341128917
SAND_0061,34.80977539575394,35.930948301672444,33.36427785520653,1.4366828897629424,2.2516828936006963,69.47148948693224,26.605007381561116,59.56345063672322,0.30560928795457126
SAND_0062,34.69859698418838,38.78116709224743,33.0232846465865,1.578886953608564,6.958298168849966,60.855181679814145,23.444095096895975,50.180404091797705,0.2978786647191053
SAND_0063,33.80016184381854,37.287460102180205,31.81946096170722,0.06972358952343556,2.3772402561020365,28.69602291406308,11.244172090243007,21.355004835141784,0.27603983129018916
SAND_0064,33.90119042574022,37.306628854853635,32.26741932139568,0.37354429386342874,5.198345770945637,53.02650661720821,19.601510035643628,59.96281158895158,0.3526127966871982
SAND_0065,36.9261902428641,40.11038997039517,35.255134860164304,1.3851174008353317,7.0339650866461465,50.18087436051445,20.30035342078963,31.675118752883606,0.23596060916663947
SAND_0066,31.7856401609367,35.14689285023697,30.110854498439167,1.802511752480953,3.6625942711087855,22.089655486567707,8.766421477184458,15.333746579296728,0.2599015199108541
SAND_0067,33.17148510195938,37.91009291278826,31.925805144245167,0.32128067616213346,2.6956444450732855,45.82128946649292,18.579872764236736,28.61213628147723,0.2330894309107306
SAND_0068,41.680863268904005,42.71514011214697,40.5115780544795,1.0177930112462497,9.830890391588065,64.66937334942118,24.68232144211372,56.73775082175514,0.3100342587525083
SAND_0069,34.962172169342615,36.15337100797361,33.869180089960004,4.695194970731263,3.764997761138684,38.374726098546276,14.118867715124917,45.35613690207326,0.3589873803207722
SAND_0070,40.222169714787256,41.98814335451046,39.000257192718585,10.0,9.053199486071648,74.08785383317318,28.86029504197054,57.05040062066686,0.28356022912152756
SAND_0071,37.77728990253459,39.44649542250719,36.08987571826336,8.718880059721503,11.906391005687059,46.26767691722826,18.558593531239502,30.42281558777356,0.24652972326125694
SAND_0072,30.91303169184423,32.63780952972096,28.725288080278112,4.268632128972269,1.0660422355228047,44.10303208950786,15.958286140554263,62.19876383229553,0.38182232418524853
SAND_0073,32.01811354637567,35.705889089770274,30.641819691956854,1.0039302812479305,2.0273791757834276,59.175174297038,22.371381436558796,55.583633379242926,0.32256415333241995
SAND_0074,41.95077966565158,44.78871286985224,39.174761973646305,2.320385846615173,13.714832747068678,75.64705043071075,28.787738912243075,67.73901148017607,0.31387620718171394
SAND_0075,36.76364334857364,41.730758861912406,34.146878486094735,1.077737798722572,6.763503639065379,59.039998139952665,22.875022950159217,46.96683530794752,0.2904904678913499
SAND_0076,37.70919858048468,39.616742239696464,35.66814435486636,2.0912449213137707,9.95255121911342,58.1265763468755,21.795547436550414,58.16754092815523,0.33345070859287407
SAND_0077,36.742223384434,38.98554378854398,34.293803722807276,0.7404830272441355,5.998067863031769,61.26716797630556,23.329337040312208,54.632424392917784,0.3130927782139335
SAND_0078,36.807496326123896,41.74445919333049,35.07483927672638,1.863835671043205,5.860216825298518,74.53610005161069,29.20838751033468,55.44271020795641,0.27593657858103093
SAND_0079,41.31118905525508,45.638221618464065,40.237633469788896,1.483660386462578,9.350642063225422,79.83758633939905,31.081901762048485,61.69157720473097,0.284309868659357
SAND_0080,40.66637996392515,43.545576846639285,37.85771426886007,0.0495697786125333,14.366474624026555,82.64138889072152,33.08287205602932,54.875997651344214,0.24900565994934828
SAND_0081,34.230187736353265,37.44857527853723,32.97460075983762,3.1280010464684564,4.090538088822056,42.04554471835365,16.916036687982267,27.242694109043473,0.2427717406236251
SAND_0082,34.49835744887068,38.87106913148204,31.602482756111375,0.02393835584365329,2.1502725296276872,42.27366900193409,16.44675601124223,32.795819537650814,0.28516739024515836
SAND_0083,39.06613764106355,41.990058625248864,36.92237246453133,0.6938904127449369,9.459792085021984,64.96831446850815,23.925683259931528,76.09887606824223,0.3577107446145737
SAND_0084,37.94972362707952,39.77381852140786,36.33859750503666,0.01188336467986825,6.64961587295264,58.38170962792334,23.384639627365587,38.657010223590554,0.2482918393919329
SAND_0085,32.28879860697136,36.60257676118891,30.297749360347673,0.9438554808666253,1.5095961440635,26.897150838736927,10.022648670223749,28.339967155328047,0.3418185014628705
SAND_0086,33.73661981694136,36.88770978204393,31.733360199095166,0.13048666566814698,4.358126680396793,43.49007893872628,17.25723840884436,30.208147061069003,0.26005325731716
SAND_0087,39.314316660420666,40.92648704907595,38.2677425015355,4.895475314516591,12.356287140928867,82.59831255287338,34.1126496215564,47.580196023575,0.21066984636511504
SAND_0088,37.138198712076665,40.160542036814256,35.42727900830839,1.0746105895287588,7.341369428422747,73.34106172975028,27.627290273218886,70.79115905370797,0.3273299879294538
SAND_0089,39.294954756170824,41.94776827855826,36.815223157084986,1.2305056496926088,7.872881215260523,56.72012986875953,20.529373473682934,79.73370237294088,0.3814384043787391
SAND_0090,35.71538599253527,40.2227561200623,33.69524761463385,0.861105073235548,4.705556307946813,54.419224694697455,21.642798017130318,37.35735427291446,0.25721324598659856
SAND_0091,33.90452112926567,35.40874285470848,32.4160608952465,1.9750695252920507,5.217415503086604,64.44904770421338,26.38096895185579,38.57004274026621,0.22150645455499196
SAND_0092,33.28267015719382,37.783509374985925,31.612450437119932,3.068736174616198,0.0,62.11565090660379,23.479815184083296,58.40541345282415,0.3227457375540011
SAND_0093,36.80735779412437,39.85620186136551,34.081249007892474,2.0890821479321215,4.7219932415321875,60.73735161599154,24.220510238989053,41.12343595442528,0.25384129022640023
SAND_0094,42.40698953557898,45.02444725550357,40.35589019527852,2.7582968556154888,12.83228168797366,67.8757070492836,25.578102662131727,65.32753932200626,0.3268323289235464
SAND_0095,27.541343024061224,29.189211761672986,25.48463877895875,4.728360721041081,0.0,15.0,5.524560806329731,17.552972377610566,0.3575739797101921
SAND_0096,31.556377811651586,35.3596496622063,28.633442893549567,3.9835432276791405,0.9313420533818586,40.34373425347272,15.321985616254498,36.64897677391072,0.31653087478014674
SAND_0097,31.302390996662293,36.00961783310245,29.660628198589006,2.242074433235136,0.3458609253472609,48.71858759324708,18.171953980699538,50.90391785722254,0.34048841541727354
SAND_0098,35.29973582640793,37.80124524200521,33.34065357619548,0.48322094752911937,7.054632870559268,46.00242544993283,17.154450825622913,48.16925413016311,0.340830607681735
SAND_0099,35.9555547621983,37.92189476488163,33.332127566756625,2.03058110079399,5.454990095959897,47.583103185151174,17.62993595081102,52.69353356375415,0.3494973356089315
SAND_0100,31.926801389231905,35.14626905722853,29.408976891457847,1.4107759718882753,4.300184154437998,41.07204065964451,15.769517484882401,34.61797687616843,0.30226053837787403
SAND_0101,33.68715468847464,37.87189848221012,32.1555558446173,2.5261666988609157,3.8449007349507642,49.77393135786854,18.586873782903243,51.5110342689606,0.3389538213696827
SAND_0102,32.98436598733357,33.9994367655357,31.682183892122797,3.5787045184834607,6.537268248952101,35.766187517182686,13.669789916919054,31.082667465969237,0.3082200873078156
SAND_0103,35.74020796976151,39.26571771534322,33.33879881738677,2.7151922245929416,2.9652300409779637,60.255818198535096,22.831680191054517,55.65822874238236,0.31956600859676126
SAND_0104,35.109807199275174,38.4958712020697,33.59449484566078,3.7489065855082218,8.34406088181113,64.61527459903627,23.076883785370097,107.69212433172714,0.4
SAND_0105,38.54827726800573,40.82088601122237,35.702925610957244,0.13199409833948,7.726022955546948,57.91206411352184,22.06880028581759,51.36234583980618,0.3120800261792833
SAND_0106,37.89959430491803,40.705286319337915,36.64109891693958,0.06426149248079502,10.847493707370852,58.34040941933985,23.810235006816963,35.372230467443885,0.22511200335983167
SAND_0107,37.0274615424934,39.01531443914068,35.390831142223846,0.5981617660282905,9.397930942263727,45.32335517949701,17.565434826583612,35.993033864125756,0.2901290411241179
SAND_0108,35.70427508633325,39.86381803814062,34.59470059248342,4.618536432967603,0.0004594047678967428,76.77906512910256,29.887363360877593,59.3733181531297,0.2844737122178863
SAND_0109,40.82063925040966,44.358778983874096,38.41402863668291,3.470674163529858,11.778975671049341,83.25973769255222,32.3524654918753,65.07523807505999,0.2867603199122693
SAND_0110,42.50004690652467,45.63089339468061,39.71752160869388,2.2959872311900975,14.49528643214047,85.94171987078612,31.88524809249519,94.03150691714902,0.34767212131264824
SAND_0111,34.100172148034225,36.67027694170554,31.828423093372212,2.413009797677848,6.757357621376459,47.69034977311474,17.57807232216137,55.400904718705526,0.35652956988320145
SAND_0112,41.132912114622314,43.298449658705245,38.25740608359935,2.594154278818019,8.77963774306347,57.40685833458758,22.169633768829176,46.60818195892738,0.29471823786513013
SAND_0113,39.321205174128835,43.61215111830256,38.06419721712641,5.7155160470718895,10.501890968157294,74.79707525488043,30.395275249408787,46.24061468558159,0.23040628257405388
SAND_0114,35.24900402867397,38.05463471040825,34.07353617414857,3.5698595174643106,5.6391513860054285,27.170624533221474,10.410561720405841,23.2173718145691,0.3049547787591554
SAND_0115,34.37763923797979,37.383428917346485,31.700813775645052,1.9530922747998178,5.240457171912442,73.79266781240375,28.98762410471699,54.13922808225769,0.2728305628952166
SAND_0116,43.15122541542334,46.23454033758631,40.440203064650326,2.1915253169900555,15.149098388609378,99.73123901836489,38.050247642762905,87.72373784086285,0.31052023569856596
SAND_0117,33.441066593141244,36.23453433486755,30.778987538926987,0.48093617149662715,5.754486298594113,34.05459983286995,13.159144358844056,27.54583413920147,0.2939519053905044
SAND_0118,35.38029772919855,37.40465143415225,32.78236792413106,2.1419095669865857,4.068811819669611,30.65576296629355,11.263727276116873,36.7094125415696,0.3608178809200543
SAND_0119,38.634842246305865,40.11620400727807,36.91038551842855,1.1056543093402382,9.165680909999178,97.15944123816196,36.97817356699503,86.93909150635339,0.3137404023231949
SAND_0120,35.515140962833385,36.90929003150435,34.08021679565061,0.33201913669783556,5.597411597257641,54.873353219188644,21.55293254858074,40.28710497938886,0.27299041778892524
SAND_0121,39.564303485602174,43.59415357896493,36.70669544560659,3.283951332939463,9.085598241062865,55.83783043156247,22.684963572136446,34.56039122761855,0.23072338763080763
SAND_0122,35.20731941504246,37.10143070424851,33.593319049345794,1.427708600769217,4.919768992704381,83.63974315630975,32.2286485837855,68.87306530219048,0.2975992918050805
SAND_0123,37.3635079438962,38.586199203712106,35.56669257956814,7.581828052776565,7.755482428009476,56.38643551687875,21.724220077907503,46.47241843735622,0.297778132302689
SAND_0124,30.860256876469414,35.05032650325296,28.46113895756615,0.661678456219909,0.0,57.22558804430892,22.234288789448517,44.75160509236583,0.2868769625648167
SAND_0125,40.15105635571641,41.767302967159004,38.56434419572844,1.3104319519506875,11.917129912778174,81.49799158764971,30.43772405679225,84.24410731994398,0.3387661875701783
SAND_0126,41.606021216228704,45.10660558316212,38.967760773106704,1.1883979968868292,14.144637792812404,93.55301064557875,38.00307464086424,57.933531788057145,0.2308610754481211
SAND_0127,35.2316994595799,37.58627254537135,34.09163021231634,0.2574391700544407,3.5905463484081093,60.190411455864066,23.8496350850116,42.12763224363033,0.261872796823021
SAND_0128,36.9580822773811,38.46400330414634,34.37571694260323,1.1106534740648468,9.594742053259345,72.10139245026579,27.67497811902952,60.89003229396224,0.3026458799743067
SAND_0129,33.56072623584561,36.21865015286305,31.357023590609998,0.6781007924192967,1.923339387393325,28.317791733300776,11.130992268946446,20.702372838936807,0.2720245890522513
SAND_0130,37.30576874501935,38.36500418954985,35.15978145679216,0.3494699469432909,9.10134256839892,64.09204845605203,24.993690962420853,49.037048341008116,0.2821645380911793
SAND_0131,37.34091298705748,41.70509291710772,35.42415890878016,0.6630048485458033,9.973870608238615,49.997804356479776,19.274590924346615,41.04655913030353,0.2969874316067913
SAND_0132,39.42776671295515,42.481758558322575,37.8736755203883,0.5311933635001881,9.23874532079547,70.72275850558954,26.5018554442591,71.13459079803646,0.33429824667068136
SAND_0133,40.601109746636475,42.15774979026832,38.672969175774,2.649070881535657,8.980114262668916,84.18534719108156,32.50471499443842,68.4337967511815,0.2949713173225136
SAND_0134,37.07321899506148,39.02114026861742,35.17316197102411,0.06251735964413004,5.895852999638222,46.581518051026734,19.384480393699782,26.01003921933341,0.20151577718240918
SAND_0135,39.49822198043609,42.2901227489902,37.33071360286995,1.9218584787624078,10.221935711733805,53.54467433111842,21.08290206214061,38.77691052217068,0.2698601495491143
SAND_0136,31.824138970419195,33.57961650168139,30.260990398708135,2.8597515020745443,5.753447795239124,48.503502067177585,18.306120537218277,46.13823831801064,0.32478921376500397
SAND_0137,35.54527687072984,37.61967351673419,34.39008570677755,1.3106373971023428,2.1598111886564233,78.3827109337341,29.28807188389218,80.70724850024048,0.3381336819383277
SAND_0138,36.73061796810593,39.868160225046985,35.44043907482766,5.363741194373078,6.931101897729887,57.8307226477314,21.564258752669808,60.57839911372322,0.34089289390880523
SAND_0139,33.61214494469469,37.942580996848235,31.213790081771545,2.461185964404059,3.436000646500667,59.020466367437905,21.777823490251492,67.86717690590059,0.3550588834981031
SAND_0140,35.679110401458104,38.28646914421779,34.634125742187024,2.7560465327414314,4.766066877921885,46.71682633718659,17.886531970335245,40.118572228183176,0.30592186385449943
SAND_0141,34.65499589470189,38.52289698891608,31.94210980541103,0.4386354767590164,4.4934320112446615,72.38992554691654,27.563290867512006,64.57329547270488,0.31315824904348233
SAND_0142,42.03968887573498,46.54642572957758,39.65089422077516,3.0038196778077975,10.955295232036827,67.42427649896135,26.984723330494308,44.82482802713559,0.2493045726870209
SAND_0143,36.25037678985849,38.11558055104314,33.71420370724306,3.5687107277797616,8.736687613583308,51.2999812040117,21.37499216833821,28.499989557784282,0.2
SAND_0144,34.55404667939872,38.78281456100736,31.882077781211773,0.8965355895780952,7.239034292732174,46.712115467368925,19.002246474003506,28.74105731768353,0.22912087082110505
SAND_0145,40.97218624143293,45.00179503475704,39.72676535357257,0.47997693738392766,11.148456783726974,92.37481604836317,36.51443706123237,65.4884500175553,0.26490812241547806
SAND_0146,40.73384452549842,43.16159371729096,38.08894234355829,0.9724308395604956,10.451554498525839,80.774171959181,32.78133256455883,50.23546303444707,0.23201477243345947
SAND_0147,31.974543210754177,36.93262304875765,29.965258335436065,2.69113394407023,0.9884698655000472,34.33402746581665,13.355868007906528,26.65937711434368,0.28535365299699283
SAND_0148,37.49179266002025,39.54208214576408,34.72074498251386,1.081329517410028,7.672355335525605,87.69110778137693,34.33761878275598,65.50827225514857,0.2768955869679372
SAND_0149,41.29464281445532,43.3138558785821,38.521469612334634,2.6685569074684117,14.990304872190572,42.7887069201187,15.884245933436402,46.57771579678496,0.34689135069510285
SAND_0150,38.989698153196244,43.078734811809035,37.941342065687905,0.24109392075883024,8.782229680793527,64.11294359402311,25.613556465098974,43.007434491946334,0.2515431756106066
SAND_0151,35.026198601079535,37.76482787328387,33.26046817011246,3.279914970166904,3.3473338050270165,51.64882119079289,19.758099247530776,44.60847039847609,0.3070290958591977
SAND_0152,40.757149361952294,43.080329341076464,38.70435177022175,0.58393577126501,9.961625579258591,70.13814697430921,27.41888585439426,52.89731032604469,0.27901161532915797
SAND_0153,33.47269969847964,35.18735091983605,31.115979518913832,0.5725101494339684,4.979639622017397,44.710890591787596,17.889063612375022,29.76809411820884,0.24967107168365657
SAND_0154,34.97977004771085,39.041099771449026,33.40739755434258,1.7850554693327036,3.5442966396156406,43.955085175783296,17.392601819863618,30.991094108116233,0.2636144273015952
SAND_0155,36.687112168040414,40.83239939258472,35.18282764671111,0.1453952636039736,6.619699978715366,53.9575540061474,22.482314169228083,29.976418892304114,0.2
SAND_0156,31.80034183081304,35.066597843733604,30.037810392634945,0.05329939256345186,2.7461081011385176,34.43569095529148,12.873951118604737,35.300701030172085,0.33741734134468165
SAND_0157,34.687135142075554,39.516389594841044,32.685257758575766,0.6049922961745471,3.403409429969501,67.27896117139872,24.552339147630178,86.33016088635934,0.37011306268740124
SAND_0158,38.79262592204933,41.065279003739946,35.890333459238505,1.544673224604805,5.263814480519229,46.94241225355292,18.24243677947319,36.66688925472619,0.2866266941479441
SAND_0159,38.63474018876892,40.51321637068627,36.11052325537405,4.763611312321951,6.491969261062719,60.859840903599974,23.38149592146617,51.08771298119204,0.30145310436971556
SAND_0160,43.32606938613738,47.035936461875224,41.46742705226197,3.747264993826552,11.608536368391428,75.89330878275665,29.525711580469633,58.88874942812857,0.28520710797970705
SAND_0161,33.29424410837537,37.32787867157419,32.18551175149501,1.3484406965400684,2.836589496662091,45.877147142461936,18.21974323076485,31.726333564301946,0.2589954359234968
SAND_0162,38.20579246221283,40.105416344420114,36.868751277925305,0.07551172003188338,8.294391785003382,61.39003525392865,22.9883012775894,62.102403105337515,0.3352451430105438
SAND_0163,41.449510849367186,42.75595390641164,39.53766200072835,1.5325230729692556,13.096913444121409,58.00970102643481,22.040940169222587,52.53171945824846,0.3159534162575807
SAND_0164,38.44345222878308,42.685518175128564,35.815800428585675,2.440174561929577,5.9889402114536665,72.49719623038885,30.207165095995357,40.27622012799381,0.2
SAND_0165,36.86667457362668,41.77268246821073,35.105283502271995,0.8285007693522876,8.223248315041033,50.96806444710072,20.415489592981736,33.74512086052176,0.2482694626295442
SAND_0166,38.44277584780778,42.02146499209692,36.36578254631766,0.2354585065890843,7.700928825508178,50.23169416237267,20.92987256765528,27.906496756873707,0.2
SAND_0167,37.55647865922228,39.66794625979786,34.77286888705208,0.6530341768819166,3.9853840614585834,88.91217953086574,32.26668211786308,121.23687759129184,0.3777707172694291
SAND_0168,35.81571081987216,40.80240125408333,32.9881183010189,2.9532160957390827,5.842858138640569,44.17667673375291,17.104066851865966,35.297610986603594,0.29140856137771304
SAND_0169,41.12013804121523,45.693204586283535,39.68858804832985,0.8653966749390187,13.752673144215164,96.00141294668411,36.58492617698072,85.12351841017272,0.31203507808481395
SAND_0170,37.46605988042107,40.51958246554224,36.378870036835885,3.3424297343980616,9.232288983738037,65.76005989599737,25.640744197881606,50.352708201872254,0.2823352432459888
SAND_0171,34.952088397556324,39.25337353692366,33.341267335613296,0.7699179619681598,4.7995475755121895,54.585369476022684,20.140198603585425,62.80020225627224,0.3551348363145043
