sample_id,sample_date,latitude,longitude,depth_m,sand_content_pct,silt_content_pct,clay_content_pct,d10_mm,d30_mm,d60_mm,uniformity_coefficient,coefficient_curvature,relative_density_pct,void_ratio,porosity,specific_gravity,dry_unit_weight_kN_m3,permeability_m_s,d50_mm,friction_angle_deg_x,friction_angle_deg_y,peak_friction_angle_deg,critical_friction_angle_deg,cohesion_kPa,dilatancy_angle_deg,youngs_modulus_MPa,shear_modulus_MPa,bulk_modulus_MPa,poissons_ratio,cyclic_resistance_ratio,csr_magnitude_6,csr_magnitude_7,csr_magnitude_8,factor_safety_m6,factor_safety_m7,factor_safety_m8,liquefaction_potential_index,initial_pore_pressure_kPa,excess_pore_pressure_ratio,b_parameter,k0_coefficient
SAND_0011,2021-10-22,37.4346704406676,-106.61691688930298,19.79496169057107,72.43898768625046,17.163654606238712,10.397357707510832,0.2032525651547337,0.6870745639128278,1.486189591117219,7.312033626664445,1.5627787280802905,77.13446118272365,0.5797337317167932,0.3669819287119742,2.651735687437628,16.46703274829274,4.6952676456018046e-05,0.5496106319030224,37.00148467882193,37.00148467882193,39.713938957810896,35.782961565640214,1.7462587359339774,6.3582665037599,73.98369521162894,28.591092973337986,59.806316056275755,0.29382418644542285,0.15395674621258587,0.3825625150441758,0.4781076992120795,0.639014418910106,0.4024355240209772,0.32201268974815983,0.2409284386339393,16.607847261849784,194.18857418450222,0.19680028827254303,0.9695381959467883,0.39816428238037127
SAND_0012,2023-07-25,39.57764612704134,-111.79392556254676,1.532393135977495,72.41124295715692,14.598095124406903,12.99066191843618,0.12986969279768446,0.36297346068538605,0.7522528317905837,5.792366298752007,1.3485843012507914,61.33606762559224,0.5785247622298694,0.36649710924561535,2.551574789328097,15.85717834920068,0.0002406916825652677,0.3125617445735023,35.228427174921286,35.228427174921286,39.74941915282354,32.33055542491828,8.547059236146255,7.902781507631285,64.85171329258978,25.74074183111634,44.98146296285869,0.2597094854157367,0.17205894636791258,0.3549614285683165,0.44771405452889174,0.5903981862788247,0.4847257547443576,0.38430543921379023,0.2914286499631201,1.2379396273924808,15.032776663939226,0.7054156055328392,0.9274469767969142,0.42316233015177507
SAND_0013,2023-07-12,42.59520148716944,-110.58598001017877,19.9658324211872,80.90354725879241,13.088415625068722,6.008037116138864,0.27522696700588944,0.8687224098531275,1.6338119828778301,5.936235103164397,1.6782976578654984,75.69011296961101,0.7139236275348811,0.41654343056213666,2.6827487792110842,15.35527318793855,7.895389041158984e-05,0.6705737220510086,39.46740081684921,39.46740081684921,44.311017433365045,37.49051920342221,2.0235599460586835,7.213637524584876,74.32253811106816,30.967724212945065,41.290298950593424,0.2,0.11418495386472642,0.3534820126056325,0.5239092052775378,0.6930162871589375,0.32302903625288165,0.21794798166265777,0.16476518081968117,17.7900759819809,195.86481605184645,0.41416767618739947,0.9452164592619464,0.3643609085529821
SAND_0014,2020-01-09,37.05988184188473,-119.01703219309645,18.938969323091346,68.3842583525416,8.820988863277881,22.79475278418053,0.09108713861559845,0.306785010876064,0.6992940892527264,7.677198997367276,1.4775811994041979,82.75310851747672,0.5047448163245741,0.33543549102062525,2.6905399322795853,17.540646393540715,5.726404227377099e-05,0.2523820469859767,38.21300344089212,38.21300344089212,42.78500889047811,36.20743601934818,3.592879809993661,10.282623127668295,73.67604416208137,27.038691471865015,89.25160064706351,0.36241881820990923,0.1615150982319477,0.3772650286730638,0.5727379782371974,0.7957297555874367,0.42812104477331764,0.2820052176897143,0.20297732628172407,16.268525239702747,185.79128905952612,0.07594050379416709,0.9415134650207186,0.38141326810272813
SAND_0015,2021-04-01,42.09296127140768,-116.17875721307284,9.985566385845118,66.38208713452488,11.490550487300165,22.127362378174958,0.24029738586398433,0.6433243679368364,1.4013835583033005,5.831871841903959,1.22900582105622,58.586647488856165,0.539157865234174,0.35029406496398874,2.6003068662582574,16.573355426483467,0.00010546727793018642,0.5803006166230151,37.45712715502963,37.45712715502963,41.33383925123755,35.21472686582127,3.216504658983164,6.985746388909307,51.51138508035494,19.488591766201814,48.117535524928726,0.321577918464299,0.20848750293095866,0.2515766170752731,0.3417457666213112,0.42809648834687436,0.8287236920296851,0.6100660879933705,0.4870105422636104,6.939638675139802,97.95840624514061,0.23662761514316216,0.9631321571614038,0.391832385694285
SAND_0016,2020-09-29,35.21149823349416,-104.18972784932704,3.488034262085195,71.25254964910833,21.043129806606046,7.704320544285621,0.12988585888029083,0.38202339311503464,1.2045137760867277,9.273632914856933,0.9328380949788527,95.0,0.5079333379085362,0.33684071115041886,2.6710095771447495,17.376500202676276,1.2308883858096509e-05,0.3955367319733617,42.44023941689364,42.44023941689364,45.780210351316924,41.433166169487194,0.8476486786965141,13.308498267005485,80.10437796040034,32.48774057320209,49.97280322074208,0.23284008901615366,0.14733831278728024,0.17420340134300322,0.2762290400799599,0.3391098147017428,0.8457832146295116,0.5333918285515176,0.43448554538850104,2.5577897755332124,34.21761611105577,0.41335469385025503,0.9518618859409584,0.32517915395322494
SAND_0017,2022-07-28,39.18932977983946,-110.92082333904281,3.637128047478193,65.84602655598691,19.007337500995046,15.146635943018044,0.09247372418835217,0.34182455216237256,0.8821781915701639,9.539771424943664,1.4322929074318638,69.60141518382804,0.796074096505563,0.4432300972740505,2.60717508812954,14.240162844234623,0.00018105791826933713,0.28561915687194134,38.3103776555817,38.3103776555817,42.067424197445526,35.448115304444,0.6011580981038172,10.839691469626786,56.42841930084185,21.120230112593454,57.305953281077315,0.33588552302739905,0.20762896256627925,0.22040440127155547,0.3575022008486265,0.515208515682932,0.9420363720888864,0.5807767394813702,0.40299986558074985,2.5809483632328796,35.680226145761075,0.3318915515208889,0.9281778339621268,0.38007883633364004
SAND_0018,2022-10-28,42.75865065202787,-113.96675516737702,27.77348866257163,81.77096799114328,7.179558041611592,11.049473967245127,0.098883007525526,0.3926966813369464,0.8977783834310258,9.079197790371314,1.7370953224222359,74.95486178182789,0.46205104110062867,0.3160293506256784,2.6548835188374165,17.81361018708956,0.000158426731351193,0.2979513830225742,41.11085454520615,41.11085454520615,45.86729142813691,39.38795237565707,1.1259704582746382,11.97052684730233,59.142696587717055,21.689307141267776,72.16401891572754,0.3634067746495121,0.13563313638116203,0.3156592218651433,0.4354423254493373,0.5173220364570286,0.4296821603365276,0.31148358451650476,0.26218317957237924,23.447995760998474,272.4579237798277,0.3014796040330947,0.9409732801753043,0.3424820052630392
SAND_0019,2020-07-26,38.387329557744316,-112.31961852070084,20.989100315549276,67.10371109374547,15.794658443433807,17.10163046282072,0.10556773866232116,0.4747059250096221,1.24024263827228,11.748311122202171,1.7211210971196402,78.31848504108923,0.5680157629762868,0.36225130919482784,2.5867750796522517,16.18367884467011,6.119099370911795e-05,0.3618419692559112,40.152964781698664,40.152964781698664,42.15295972259399,38.359101056929966,1.2593735222636022,8.970465662959931,91.03942734149612,33.99826647434917,94.17549330708587,0.33888337233580806,0.1847365857794806,0.3628098614563796,0.6004702155430831,0.7038101878473949,0.5091829230824019,0.3076532041017211,0.26248069290457116,17.760418333903687,205.90307409553841,0.8165750027287153,0.9834423076283331,0.3551695446910791
SAND_0020,2023-02-20,40.637371014454,-102.9120097334864,4.685975799351471,61.05235558397651,21.011096986974312,17.93654742904918,0.1421891369000103,0.6208300006772933,1.2384784846861432,8.710078081119947,2.188721512299992,73.43173221228912,0.6192993281552703,0.3824489502263829,2.560344677373271,15.511018159715675,0.000334380511379192,0.4196405447603405,38.56829693908766,38.56829693908766,41.70877896978128,37.22007844402119,0.5490966036588009,9.692422443338115,69.99248728629186,27.87616642806469,47.69532872727106,0.25541809105835345,0.1530216415282905,0.2305272780098573,0.30507125901074583,0.3374829370519608,0.6637897382441107,0.5015931098343829,0.4534203799012524,3.51074921244879,45.96942259163794,0.710856661632096,0.9664656650049865,0.37655293186677874
SAND_0021,2022-11-22,37.04979232825911,-105.02001965190087,11.344971909958284,95.0,3.0,2.0,0.1479132477418167,0.559870930452779,1.3558177366536113,9.166303609398112,1.5630305026420008,81.77881000939225,0.5316522296973986,0.34711027698659414,2.6308591405193513,16.850253385256877,2.584649152171147e-05,0.4478207283884867,39.18195891222385,39.18195891222385,42.94039098822548,37.42565568563893,4.499944932285351,7.858359221661837,73.87003349643045,29.234608910311827,52.03589747829196,0.26340040537321013,0.10125548723770014,0.2606142866146184,0.39784095459416036,0.47113563638110145,0.3885262337418632,0.2545124780855993,0.21491791199550572,9.901253452650787,111.29417443669077,0.6859981415314517,0.9638553788883485,0.3682147403801781
SAND_0022,2020-07-22,42.41995391126172,-114.55369205637834,18.182006823146295,75.29068439416157,19.34688153903948,5.362434066798947,0.09539362393965799,0.3188528166116404,0.8534822780425325,8.946953085485143,1.2487245787263552,52.65493626906154,0.6138436640413016,0.3803612937972857,2.6438135526862583,16.07083234252388,0.0003870914530458835,0.2853362358179416,34.561226079387666,34.561226079387666,38.27821408468476,31.95333901783556,1.5641660335797976,5.1079597849584415,47.16510585352017,18.530911558121375,34.569328407033865,0.2726061992576276,0.1293528639534304,0.379534897982876,0.6385935232562564,0.8349052015502155,0.3408194204035135,0.20255899761376592,0.15493119903104408,16.34054228479471,178.36548693506518,0.4066025618215346,1.0,0.4327134281284305
SAND_0023,2021-06-01,35.52279103268759,-117.64996319575253,25.231579447628814,78.81033845625508,9.699009928433227,11.490651615311691,0.11883665532892856,0.4482940187581181,1.1137671970515284,9.372252980098832,1.5183819978790958,53.833964921079385,0.7223282866195844,0.41939059599218387,2.6301160153192695,14.980557603755406,0.00012036906741425765,0.363808147947073,33.06841927331122,33.06841927331122,35.077535111618566,30.46843592820015,7.674238542785286,0.5647333544616759,57.35596303017284,21.35280962923953,60.90847685588134,0.34305424031019055,0.15312843580624955,0.13224959113282875,0.2013110485690738,0.26480526778206975,1.1578745498914285,0.7606558949182968,0.5782680876736623,15.635304625159716,247.5217943812387,0.3358958902484024,0.9160715010137517,0.4543598621371159
SAND_0024,2021-05-31,43.525426448755006,-114.96003556711857,2.2661669326772476,60.90302176543852,19.564789348745276,19.532188885816208,0.2827038508319798,1.1509731027672645,2.719162814922381,9.618414488943303,1.7233100174487992,42.996915340566105,0.6129420082948169,0.3800149076300715,2.590798472088872,15.75737557859321,6.677355227615124e-05,0.8767655324074294,30.80388386398305,30.80388386398305,34.15080997354206,27.932290182192144,3.3216495597280304,0.8620732108076393,56.43417113301362,21.31283533536307,53.42566294409312,0.3239479929584005,0.1746209371963674,0.35868976509223727,0.6258338786419796,0.7521072516305372,0.48682999681204603,0.2790212277661988,0.23217557976976885,1.9500125927378644,22.2310976095638,0.08645704033520987,0.9712927800889632,0.4878989106663182
SAND_0025,2021-03-18,36.98196386421668,-101.58487097890533,7.862360812630257,71.4674073056978,8.893926747659865,19.63866594664233,0.23948936499227189,0.6554039309203723,2.0916480728099076,8.733782700026797,0.8575179830773576,73.79002461240452,0.5583481563939722,0.35829487403250987,2.630005046893443,16.55621653233566,9.764337625637725e-05,0.7077622967808854,39.69579079453856,39.69579079453856,43.879443364219185,37.88933184917697,1.6225324170746118,12.07437695111609,76.26466445248103,27.23738016160037,127.10777408746841,0.4,0.1496103084918315,0.14779224467558078,0.18253831072439572,0.20606926376016665,1.0123014832086863,0.8196104581997564,0.7260195225715718,4.640324238544411,77.12975957190282,0.01797290183035539,0.9516441118375151,0.361288707757222
SAND_0026,2021-11-19,43.743980317083306,-108.36822324300489,26.80272071856602,79.3310710765184,3.0,17.6689289234816,0.14288229946113654,0.4743420550531797,1.438414137815646,10.067126181762559,1.094764957979398,80.57873007024229,0.47945746667281375,0.32407654662156443,2.663464737629037,17.66092616025119,8.792221182419214e-05,0.4533474601103525,41.84693775951821,41.84693775951821,44.747253679719186,39.42949475202104,5.87644723867541,11.249398314388095,83.67887492930893,34.35218198252413,49.44784019633097,0.21795574691410585,0.1474943363378044,0.24515840508718612,0.38072813653546245,0.532203231301326,0.6016287154639904,0.3874006730365887,0.27713912216796593,21.611024695773924,262.9346902491327,0.25529089342298356,0.9603144943204311,0.33285704578928965
SAND_0027,2022-04-29,38.525292413005175,-109.33039582510435,1.2658009553306782,73.62024628517932,3.440837441063567,22.938916273757116,0.1218381024131183,0.5092350898008821,1.3610674263616063,11.171114777761511,1.5637736000141509,74.15545732303772,0.43661870657955637,0.303921078418296,2.647755348493873,18.080288005275598,0.0004324685736665897,0.40722214144641583,37.68275151863419,37.68275151863419,41.85594382542913,35.66827640821908,1.4058892991791951,9.870132396332814,63.4590780365904,24.45681415801479,52.196206619645075,0.2973700831715667,0.16722075218068036,0.16552693859891787,0.254423722499255,0.35700485864673676,1.0102328575402866,0.6572529893755092,0.46839909354328574,0.8498252244079463,12.417507371793953,0.49305604692209754,0.9554684763659048,0.38871117966144153
SAND_0028,2022-04-12,42.22683574474487,-108.07212800615076,6.840573981022734,82.50837622014807,15.384679573291054,2.106944206560879,0.1259020562683502,0.41140585649471756,1.0684737950147505,8.486547612354986,1.2581842401666523,95.0,0.4839687943649854,0.3261313824136603,2.6591250515299607,17.57854804936889,2.7471668383856503e-05,0.3667738374819076,44.55298501654059,44.55298501654059,46.992515407558805,41.94493943750233,4.362620986893282,20.7398440778824,85.9587075821662,35.70863810510629,48.336851428247904,0.20361223703284004,0.09966454417553389,0.2808842892071813,0.44835087223660247,0.6721382869109627,0.3548242034356751,0.2222914024419232,0.14827981996617956,6.0802735891480975,67.10603075383302,0.3338719370692753,0.9289548279990093,0.29843144787822595
SAND_0029,2020-12-04,38.192252977861884,-112.6794346850697,28.811701103216013,70.79233572097434,17.077780013771854,12.12988426525381,0.153376998311834,0.5588666005367786,1.4915728583921293,9.724879706926988,1.365248176921815,64.88807962341907,0.6593161311098354,0.39734208494004764,2.616494239977288,15.468907951258966,4.0050737947985655e-05,0.47830217204565045,36.73959178350238,36.73959178350238,41.49463229215741,34.314507765236385,0.8867850332120458,6.681697153879952,56.176682580145666,21.121715330955507,55.02093329132267,0.3298323952367257,0.19575688589673204,0.26757202651247985,0.4548842458560054,0.6641363794179217,0.7316044522598917,0.43034439570083355,0.2947540474567919,22.612224053027745,282.6427878225491,0.20889928074274466,0.9189484590282454,0.40182096318312543
SAND_0030,2023-03-05,44.05911671234648,-103.85785959360975,18.788653549142964,74.49967500248067,7.765466999164731,17.7348579983546,0.07970837937370705,0.2929712348339584,0.6099183422431965,7.651872325538547,1.7655266998910084,78.37483311185025,0.6290192096603708,0.38613369684665233,2.708585895735808,16.31118127987455,0.0003467949407689218,0.22048946144998224,34.535456677932515,34.535456677932515,37.67117043992892,32.79965082735996,0.951696981328542,5.763840990416486,73.77018047751262,27.254763251152557,83.83626553448272,0.35334473093236285,0.14915037333150388,0.21400220927222557,0.3500031493199561,0.5146533198707177,0.6969571661840851,0.42614008937147524,0.28980746372911936,14.785354297842229,184.31669131709248,0.7033896648342413,0.9499949664710688,0.433083872796585
SAND_0031,2021-01-21,36.26637125518374,-109.534275013995,8.588469632487687,70.77952065324723,20.10873967021899,9.111739676533777,0.10826058313798456,0.3105944713236779,0.7308886862395174,6.751198497683651,1.2191744156302518,43.16598247721372,0.7835311043507398,0.439314516264615,2.5911913331722607,14.252393421349044,4.8936731198718456e-05,0.28129421498005536,35.209717480392115,35.209717480392115,38.593509283562575,33.53636981188473,1.0830187953020256,6.163442650156229,57.25869606235308,20.865270259765484,74.6169813607327,0.3721053058384072,0.16671376932597537,0.3589910544535373,0.6010119248369981,0.8530051244097467,0.46439533035091946,0.2773884550979421,0.1954428696326252,7.397298470982012,84.25288709470422,0.32289567521363427,0.926534746708304,0.423429102689568
SAND_0032,2022-11-14,36.78519789272599,-117.6650419446241,2.9427417374795803,95.0,3.0,2.0,0.06156281977484439,0.19850751985811294,0.36827975535710816,5.982178150773944,1.7380312346488473,57.25800595051198,0.583252193954281,0.36838868512638445,2.674378014854336,16.570732335570433,0.0002946563843986544,0.1505733715029767,33.985620767781484,33.985620767781484,35.111067042999835,32.48073584172555,1.582074212247885,4.435828086129641,60.200443209448,22.98733887921455,52.64838178802926,0.30942610464323944,0.06363908799671536,0.297943996086418,0.4091635209418434,0.5508163988919216,0.21359412786508036,0.15553460838890554,0.115535935612553,2.713892645615293,28.868296444674684,0.5719601256868546,0.9389118481629357,0.4410151735067347
SAND_0033,2021-05-20,39.93030125158802,-117.41869750341874,1.8175488729694425,77.8380333031448,14.471361610821468,7.6906050860337345,0.1407775509623288,0.44612723740250526,1.100044683270898,7.814063220671194,1.2852089640170392,78.91075515131556,0.4782715425356219,0.3235342958136509,2.709094554647998,17.977899740606322,0.0007685405798847406,0.3935245817734995,41.0441143598068,41.0441143598068,42.725190908321174,38.89108277882952,1.6125881752699565,12.61990640812459,89.39574778101297,37.114167802327174,50.39239573727213,0.20433453145361352,0.11790544897897508,0.31636153748858314,0.4531874048604237,0.5218083089193006,0.3726921101565011,0.26016929798675353,0.2259554839652995,1.5811136658009048,17.83015444383023,0.1376730970190217,0.9739448076577243,0.3433600838080869
SAND_0034,2023-09-10,35.81938439038146,-109.26281706994763,8.097607309470892,72.06791551322961,5.861740380810267,22.070344105960125,0.15545714809086117,0.39678780142267756,1.015869785662655,6.534725473471971,0.9969373896300752,81.98204221486287,0.5806008875828059,0.367329217732322,2.674045404637445,16.59646380409808,6.174519468774687e-05,0.3973968038507491,36.94070010412832,36.94070010412832,40.4724356260125,34.0130144009406,1.371941671170509,6.444510040382992,72.70039766738888,28.015727899544142,59.833523302839126,0.29749257145968755,0.17799139055297203,0.14519792146230057,0.22884153406592644,0.3086901393362904,1.2258535711834277,0.7777932064626646,0.5766021257940678,4.948475332516454,79.43752770590945,0.12798414350611734,0.9131934621964412,0.3990118695521412
SAND_0035,2021-11-10,36.959801847017616,-101.26859563858322,26.563088768078405,87.87053894523827,9.785311137582728,2.3441499171790063,0.09891067378814916,0.25206233180360843,0.5340821786162593,5.399641496328069,1.2027203304312997,59.12066104671636,0.5630604219190422,0.3602294665152782,2.6398737886467583,16.56824106315068,0.0002265135978725475,0.22984000553684478,36.41503872819484,36.41503872819484,39.094520215323925,35.01490525295971,0.7305694426678131,5.089950527645752,49.226918297202616,18.620611085739128,46.05109515775037,0.3218394947012179,0.10403851100334835,0.3649497033926853,0.5591310040821929,0.6275587670575774,0.2850762996549228,0.1860717975640188,0.16578289789680048,24.09176793011393,260.5839008148492,0.2927622794169335,0.9442486361151571,0.40636986908112716
SAND_0036,2023-09-23,44.43766382212014,-113.83295756647603,13.061495974627775,64.16537605622119,15.577164922613765,20.257459021165054,0.22522196974426137,0.9376878171749268,2.9533794184640767,13.113194160488105,1.3218633167823552,63.56801496283866,0.4469487693694327,0.3088905280068823,2.623585147666851,17.787340397564957,2.5046634028440423e-05,0.8155770533975564,35.75721007377838,35.75721007377838,38.78986523561108,34.56670516396973,5.2402562595889774,2.704564530917365,65.97569683721372,26.395712297207524,43.93857407294828,0.24974268726579263,0.1739837443081109,0.15011204908600553,0.266698422137003,0.3878114147888305,1.1590258434779492,0.6523613559990821,0.44862976610125777,8.80108836193541,128.13327551109847,0.4859944157776238,0.9816354812897409,0.41564821090299464
SAND_0037,2021-11-20,44.764896611478875,-102.60917662281564,21.889667705813796,80.50636314005706,8.116693077728382,11.376943782214557,0.07349265561209385,0.2238690370203295,0.6880024857864995,9.36151347446047,0.9911836151365183,34.64252506638381,0.9197256316553103,0.47909222885265323,2.7018043825523126,13.806504719106208,0.0002473613303725454,0.2248624685183628,32.30302244107601,32.30302244107601,33.55490807601081,31.06422115692338,1.776311017644979,1.6175054549023526,38.90260368533524,15.116600517518735,30.40468800626669,0.2867510668238779,0.14462861604394767,0.16683548926298808,0.21890496224024444,0.28298469095842455,0.8668935889052058,0.6606913546583756,0.5110828276756363,14.65851060102589,214.73764019403336,0.2603140304013492,0.9347847489379156,0.4656030624833153
