sample_id,cyclic_resistance_ratio,csr_magnitude_6,csr_magnitude_7,csr_magnitude_8,factor_safety_m6,factor_safety_m7,factor_safety_m8,liquefaction_potential_index,initial_pore_pressure_kPa,excess_pore_pressure_ratio,b_parameter,k0_coefficient
SAND_0021,0.10125548723770014,0.2606142866146184,0.39784095459416036,0.47113563638110145,0.3885262337418632,0.2545124780855993,0.21491791199550572,9.901253452650787,111.29417443669077,0.6859981415314517,0.9638553788883485,0.3682147403801781
SAND_0022,0.1293528639534304,0.379534897982876,0.6385935232562564,0.8349052015502155,0.3408194204035135,0.20255899761376592,0.15493119903104408,16.34054228479471,178.36548693506518,0.4066025618215346,1.0,0.4327134281284305
SAND_0023,0.15312843580624955,0.13224959113282875,0.2013110485690738,0.26480526778206975,1.1578745498914285,0.7606558949182968,0.5782680876736623,15.635304625159716,247.5217943812387,0.3358958902484024,0.9160715010137517,0.4543598621371159
SAND_0024,0.1746209371963674,0.35868976509223727,0.6258338786419796,0.7521072516305372,0.48682999681204603,0.2790212277661988,0.23217557976976885,1.9500125927378644,22.2310976095638,0.08645704033520987,0.9712927800889632,0.4878989106663182
SAND_0025,0.1496103084918315,0.14779224467558078,0.18253831072439572,0.20606926376016665,1.0123014832086863,0.8196104581997564,0.7260195225715718,4.640324238544411,77.12975957190282,0.01797290183035539,0.9516441118375151,0.361288707757222
SAND_0026,0.1474943363378044,0.24515840508718612,0.38072813653546245,0.532203231301326,0.6016287154639904,0.3874006730365887,0.27713912216796593,21.611024695773924,262.9346902491327,0.25529089342298356,0.9603144943204311,0.33285704578928965
SAND_0027,0.16722075218068036,0.16552693859891787,0.254423722499255,0.35700485864673676,1.0102328575402866,0.6572529893755092,0.46839909354328574,0.8498252244079463,12.417507371793953,0.49305604692209754,0.9554684763659048,0.38871117966144153
SAND_0028,0.09966454417553389,0.2808842892071813,0.44835087223660247,0.6721382869109627,0.3548242034356751,0.2222914024419232,0.14827981996617956,6.0802735891480975,67.10603075383302,0.3338719370692753,0.9289548279990093,0.29843144787822595
SAND_0029,0.19575688589673204,0.26757202651247985,0.4548842458560054,0.6641363794179217,0.7316044522598917,0.43034439570083355,0.2947540474567919,22.612224053027745,282.6427878225491,0.20889928074274466,0.9189484590282454,0.40182096318312543
SAND_0030,0.14915037333150388,0.21400220927222557,0.3500031493199561,0.5146533198707177,0.6969571661840851,0.42614008937147524,0.28980746372911936,14.785354297842229,184.31669131709248,0.7033896648342413,0.9499949664710688,0.433083872796585
SAND_0031,0.16671376932597537,0.3589910544535373,0.6010119248369981,0.8530051244097467,0.46439533035091946,0.2773884550979421,0.1954428696326252,7.397298470982012,84.25288709470422,0.32289567521363427,0.926534746708304,0.423429102689568
SAND_0032,0.06363908799671536,0.297943996086418,0.4091635209418434,0.5508163988919216,0.21359412786508036,0.15553460838890554,0.115535935612553,2.713892645615293,28.868296444674684,0.5719601256868546,0.9389118481629357,0.4410151735067347
SAND_0033,0.11790544897897508,0.31636153748858314,0.4531874048604237,0.5218083089193006,0.3726921101565011,0.26016929798675353,0.2259554839652995,1.5811136658009048,17.83015444383023,0.1376730970190217,0.9739448076577243,0.3433600838080869
SAND_0034,0.17799139055297203,0.14519792146230057,0.22884153406592644,0.3086901393362904,1.2258535711834277,0.7777932064626646,0.5766021257940678,4.948475332516454,79.43752770590945,0.12798414350611734,0.9131934621964412,0.3990118695521412
SAND_0035,0.10403851100334835,0.3649497033926853,0.5591310040821929,0.6275587670575774,0.2850762996549228,0.1860717975640188,0.16578289789680048,24.09176793011393,260.5839008148492,0.2927622794169335,0.9442486361151571,0.40636986908112716
SAND_0036,0.1739837443081109,0.15011204908600553,0.266698422137003,0.3878114147888305,1.1590258434779492,0.6523613559990821,0.44862976610125777,8.80108836193541,128.13327551109847,0.4859944157776238,0.9816354812897409,0.41564821090299464
SAND_0037,0.14462861604394767,0.16683548926298808,0.21890496224024444,0.28298469095842455,0.8668935889052058,0.6606913546583756,0.5110828276756363,14.65851060102589,214.73764019403336,0.2603140304013492,0.9347847489379156,0.4656030624833153
SAND_0038,0.18963898569859258,0.13841654154906413,0.1952734923202796,0.2692800238316796,1.3700601357054696,0.9711455633084826,0.7042445369699288,14.21376089391816,271.0529097152442,0.43247812825533605,0.9940836566544511,0.4001507062718562
SAND_0039,0.19315215339383304,0.2321077623906447,0.3582938762259412,0.40161069775808395,0.8321658500535275,0.5390886258743387,0.4809437459511625,9.37406448321891,125.89343092138529,0.6532634335727382,0.9034761750623068,0.34891725772551163
SAND_0040,0.16520136252587536,0.366312769525693,0.6303430508787956,0.8280812682996187,0.4509844489990901,0.2620816748841113,0.1994989729270168,5.689113662993255,64.22649928642909,0.3879988416909358,1.0,0.36718879224038004
SAND_0041,0.10454401119755007,0.17573425588295788,0.30887212992504715,0.37698008986292186,0.5948983063790262,0.3384701987289024,0.2773197153079478,13.28926426754662,156.92488014948503,0.8071481019033473,0.9505395020754972,0.4119944097537732
SAND_0042,0.09762988221095198,0.212126026126886,0.29732046224789405,0.36094326707067487,0.46024471392564237,0.3283658362186725,0.2704853951239807,22.84658094738625,268.150728131658,0.16002539392267684,0.9101408105483572,0.37955562983567426
SAND_0043,0.11584231729163184,0.3538199260226267,0.43883049776279964,0.5511107071412463,0.32740472984052277,0.2639796410737339,0.21019790722727177,21.115960387028455,238.64647707803445,0.19352751957908054,0.9749953292341831,0.3667457998857694
SAND_0044,0.16730904531157295,0.2853445839276668,0.4145976390807889,0.45616345057409274,0.5863403573623981,0.40354558140397645,0.366774332974311,2.322095201830581,28.537932138383624,0.39398228127155815,0.9629250534777957,0.45662364067119876
SAND_0045,0.15463749594269757,0.32548491809388314,0.4675937444093561,0.6016362024714548,0.4750988059547933,0.33070907768030317,0.25702824282758235,17.59817504027795,206.8400358940713,0.6155913456178661,0.9914644335005205,0.39887248736791436
SAND_0046,0.16213455053946357,0.16420001483083446,0.2942287325076902,0.38091636519783284,0.9874210468647107,0.5510493457168595,0.4256434360735783,12.739919022713787,172.50912616434775,0.7431841480835016,0.903918772084863,0.3476383224512214
SAND_0047,0.14224956293052524,0.31494695899977265,0.4593932076189525,0.6639391203898045,0.4516619667714522,0.30964663946123316,0.21425091331718676,23.08721141095366,267.9741990387946,0.217453134259541,0.9171165038420771,0.3812881625410811
SAND_0048,0.14065121404037914,0.16828317359253175,0.232808630248823,0.2978577462347619,0.8358008173826186,0.604149484879718,0.4722093543591187,3.176928615205807,44.65473827974106,0.6622446558944516,0.9731015534222209,0.45704554173666845
SAND_0049,0.1650144507479413,0.3961941946631984,0.5622892703870512,0.7002877187151461,0.4164989113185235,0.2934689659547545,0.23563807609064144,14.067828924049996,161.73793384559275,0.18647788548512623,1.0,0.47992601470893337
SAND_0050,0.2037640690736264,0.2679658468380212,0.3853766283574012,0.5772551970821544,0.7604105951487049,0.5287400793922927,0.3529878468025761,19.497444043493186,260.00834167719825,0.5331255447751858,0.9672574604873109,0.3662293539115459
SAND_0051,0.0917321160825478,0.3086917774129411,0.5225917893735976,0.6942555256781815,0.2971641060585703,0.1755330220409741,0.132130192255855,11.75931894575586,126.45766709015847,0.30091359088753805,0.971902603503152,0.41833521191806755
SAND_0052,0.14556557108772972,0.13552047524245087,0.1692120763578665,0.21812202893250768,1.074122348134537,0.8602552147630007,0.6673584130870673,8.53546470557169,146.93273414582336,0.2428111335485663,0.9271620641835764,0.4458419288913007
SAND_0053,0.18835104496614274,0.17519679401247087,0.2435067649621169,0.31616293373819404,1.0750827149995423,0.7734940957202774,0.5957404390804114,1.866349291221945,29.855358189472966,0.35457056466580444,0.9445445048882267,0.3781339900104559
SAND_0054,0.12160576428311634,0.14192219786930632,0.25259186397109307,0.35960809525952103,0.8568480907764758,0.4814318338338604,0.3381619209527422,6.88379521418858,88.93908427131063,0.4221746687815269,0.9314049650831728,0.38423148485635994
SAND_0055,0.1415322663037577,0.21705121458151694,0.28040010827105155,0.34665039539600545,0.6520685294327302,0.5047511114615695,0.4082853162249375,7.783288438420599,102.12889662207382,0.6605315643596632,0.9650702818533117,0.4277427076034026
SAND_0056,0.12942865779235926,0.18524075926161956,0.3048249306915709,0.3827577481871853,0.698705070678124,0.42459997447950953,0.33814771459326015,22.377415995914152,278.6878854434329,0.20963024495531676,0.9778857694518693,0.365209430325094
SAND_0057,0.21505454449186379,0.31987667788917085,0.4522531949777646,0.6342169711791189,0.6723045453359833,0.4755180214977522,0.33908670733304447,7.010599796560142,90.22603740035434,0.25492156110388653,0.9555715035050129,0.34566766109014957
SAND_0058,0.13775936172981695,0.13261269388844538,0.2054265202025121,0.23196629048685247,1.0388097676810712,0.6706016418620732,0.5938766423374994,9.548532208845346,140.9225464968633,0.33459601159294655,0.9738631808811473,0.47325224218685924
SAND_0059,0.13270523245468857,0.3256178105351105,0.41019014124752884,0.5931626990449973,0.40754905954500703,0.3235212627272963,0.22372484424315014,17.1569394576044,200.78939545980197,0.5855319007817189,0.9491376467614462,0.3229747158259406
SAND_0060,0.0945695245232117,0.11371144739157625,0.15735924538538157,0.20017371859550218,0.8316623057092264,0.6009785080730761,0.47243726692369414,3.989532088624686,55.94954761631704,0.6089666944531742,0.9897396608280529,0.4175543442182028
SAND_0061,0.120593875194512,0.16060535119671773,0.24099137535060358,0.3211251503451643,0.7508708414503723,0.500407431672886,0.3755354417581139,11.327044419983768,148.1979947179919,0.6998047479965814,0.9241534765132146,0.42914634202268387
SAND_0062,0.1832303280819915,0.33758949758938095,0.4520392223780873,0.6342067182165985,0.5427607475658481,0.4053416584473658,0.28891262551938696,17.874232048782947,219.91697134050096,0.7507234680134922,0.9924780894538683,0.4307406087826935
SAND_0063,0.1986268596523909,0.3228329923323685,0.4923596879013338,0.5939929532905814,0.6152619601155795,0.40341820123217453,0.3343926195623109,20.866367101031198,256.42163955407005,0.3056811847807583,0.928515713435703,0.4437020372138455
SAND_0064,0.17483073888560188,0.24289783417565905,0.3235048378662482,0.47106370309798873,0.7197706783962826,0.540426968693077,0.3711403314155035,13.9838181602486,187.97450104871376,0.14843699925497375,0.950491607554389,0.44223764610105476
SAND_0065,0.10966537050770188,0.11499481452326554,0.18284869291203237,0.2727535647008126,0.953654918809531,0.5997602102655519,0.4020675976425659,14.284232522190424,200.14903457251853,0.46337135552368164,0.9141712687507597,0.3992142967830947
SAND_0066,0.09122026262102081,0.28296812250078984,0.49310381684259097,0.6399056281975678,0.32236939558718736,0.184992002708712,0.14255268058504558,4.230983932312907,45.73638511558402,0.5873440538747922,0.9651790526154479,0.47325722665807146
SAND_0067,0.15384324423812967,0.22201723119222955,0.27780864776859093,0.40970523351488747,0.6929338025341255,0.5537741372481609,0.37549738605557614,20.556306176533326,278.87395570161334,0.2655853003736707,0.953944552055821,0.45285328420848137
SAND_0068,0.11855737990345519,0.19495844505939094,0.25928880937717025,0.28533474599139036,0.6081161545340527,0.45724063521383074,0.41550277899570115,3.7370632261156347,47.52599930356039,0.35651978140526996,0.9721593918514104,0.3350190588266221
SAND_0069,0.10558307611045856,0.2921231910479603,0.49855315884815216,0.7267385126234907,0.36143339298633126,0.21177897328821607,0.14528344690211722,20.98076382220539,230.19670389884982,0.45334374595554205,0.8979863877036839,0.42696450933945784
SAND_0070,0.19371967527419715,0.2309843686605179,0.3647086322587176,0.446555860739379,0.8386700641155099,0.5311628465563052,0.4338083816735679,6.37451333458313,85.14759538271393,0.3313414532261921,0.9540156536111026,0.35424682155421483
SAND_0071,0.13244514691848736,0.1277263301359536,0.15930351684450114,0.1950827951849827,1.0369447456723369,0.8314012743847288,0.6789176195312321,16.40373785340798,275.4079134515691,0.4497581947938664,0.9621044221954196,0.38740618504577085
SAND_0072,0.152730389536846,0.3747851411537033,0.5591082473093032,0.6660296182051493,0.4075145270345968,0.2731678351586796,0.22931471118121094,18.890530786950254,214.63128935522323,0.24617422209941398,0.920342622264361,0.48626359785638096
SAND_0073,0.1122621678584956,0.3335479298360137,0.44223622687172076,0.5425378621632367,0.3365698234544236,0.25385113438718676,0.20692043023666168,19.95900334991455,224.2624632052162,0.32652084449406305,0.9659904780789744,0.4698126594596209
SAND_0074,0.08249542024357401,0.11691345738716574,0.15426237753502856,0.1828616710679023,0.7056109885655473,0.5347734266888352,0.451135657690347,5.38669744833178,72.1301441438062,0.551174913891742,0.8810845857135755,0.3315080441497439
SAND_0075,0.1733348436532931,0.25751916105720873,0.4543635130733938,0.664437412191795,0.6730949376414992,0.3814893552539597,0.2608745992816832,11.206696636737668,135.8504429529369,0.4145133046211258,0.9461682397701863,0.40148462075171765
SAND_0076,0.09134366975640484,0.1250132688695885,0.20713760162650693,0.30234000925327753,0.7306717965409963,0.440980628524936,0.3021223356511974,14.745659391342597,185.5716757287061,0.37905055951914524,0.9923748791976138,0.3883459403053815
SAND_0077,0.17029269127065466,0.3511869577175455,0.5681286116668296,0.6481691418105104,0.48490608073098934,0.29974320562915113,0.2627287852596337,19.83284509689557,228.8597946435959,0.3768327985061106,0.945908939010625,0.401784157154116
SAND_0078,0.140110503192219,0.2839041883155916,0.3813847611053263,0.44131684832191076,0.49351333639527123,0.36737310317840655,0.3174827875368535,3.2773531111354317,39.38540285331571,0.11929083636534205,0.9284280630866008,0.4008716424642711
SAND_0079,0.15100834911676403,0.15173474007192056,0.192876713511447,0.27866971369378685,0.9952127577718047,0.78292680525066,0.5418900644606751,17.591937535467117,283.59330887814883,0.19599688270061236,0.9480606193014433,0.33985163336691115
SAND_0080,0.18322233400552193,0.10622240284186024,0.18296804351383564,0.23046199323336208,1.724893516844052,1.001389808224446,0.7950219098382698,0.0,263.0688785660656,0.4799331853190809,0.9529716463188626,0.34834656671799147
SAND_0081,0.157622767040325,0.10947430364392619,0.13175536142840602,0.15385187798221828,1.4398152058861728,1.196329055087257,1.0245098669419073,0.0,86.72147051008879,0.0390023829404747,0.9768906062787651,0.4374809317818631
SAND_0082,0.11767729695394813,0.2522096416194489,0.3613805659045931,0.47133702155212726,0.46658524312685734,0.32563261020797596,0.2496669931982707,20.81242604288112,243.87706154026813,0.5450631458381463,0.953896609775728,0.4336173892959597
SAND_0083,0.12846531829279342,0.3203120436030322,0.43772802921561726,0.554455745868634,0.401063028563492,0.29348204756957347,0.23169625213556796,13.678930633918782,157.26797286559935,0.5661332077621182,0.9728608945155901,0.36978295360717606
SAND_0084,0.1813456746474738,0.13625213540018777,0.21013154764760886,0.24956580500109507,1.3309565689729652,0.8630102270582948,0.726644720604564,8.18199896237686,141.18932593957868,0.7935859749027309,0.9527615727248544,0.3850302317828108
SAND_0085,0.1704765325495337,0.16638521977448728,0.22467080442552134,0.3119106771368395,1.0245894003120688,0.7587836478595371,0.5465556168657327,6.279679106225054,99.26335876228673,0.6163279685002159,0.927520441746853,0.4658129105143315
SAND_0086,0.16824217744216885,0.1981779835508597,0.27481801061017447,0.3716956808450904,0.8489448445669131,0.6121948742319442,0.45263420080548694,12.384834708228455,175.08975321082173,0.03412931784176739,0.9079443220237429,0.4446239537703359
SAND_0087,0.12752541892035701,0.1654230346183459,0.28287734495772276,0.3224418845082013,0.7709048453534662,0.45081524269614537,0.3954989256897033,17.170222265843332,217.45615509549654,0.32439368723019374,0.9611504964285932,0.3664257854793741
SAND_0088,0.10725979466667626,0.21740096880614762,0.3395614633160867,0.49920787638752695,0.4933731218204359,0.315877407345343,0.21485998066146741,10.876951441365685,126.71630213285509,0.40240665853098817,0.8758629740937718,0.3962604024928795
SAND_0089,0.1873982814321276,0.2678845017295229,0.3448770568220227,0.45640615374601784,0.6995487989123744,0.5433770606806019,0.4105954310519913,14.018070570400512,188.81656821892904,0.4754986907308267,0.8970439446463079,0.36668727119151234
SAND_0090,0.10704551056223263,0.3054810244723928,0.4997311921811596,0.5997183060430112,0.3504162353361056,0.21420618171744446,0.17849298492908675,19.00091293798301,208.75753293947236,0.16510135198028048,0.9080589634623215,0.4162407358390997
SAND_0091,0.12575179047647236,0.38913255466216856,0.5153965430306254,0.6094650326712118,0.32315926531936073,0.24399036465597723,0.2063314279497175,18.98468787511378,212.11704572267868,0.43868524292071875,0.9714386660251411,0.44218939765637344
SAND_0092,0.11399032261201486,0.37925310090495845,0.5536347985573259,0.639104491725568,0.3005653014834045,0.20589443241113714,0.1783594452673044,2.248926440548217,24.59383525733947,0.09693410294302349,0.9053062158499823,0.4512300077593513
SAND_0093,0.16649968230174797,0.2710380924486744,0.4303988261602674,0.5465440852779532,0.6143036235147555,0.386849759296854,0.30464090049949416,20.91665962578215,254.39965323934473,0.39637405534525505,0.964104130306889,0.4008735783164574
SAND_0094,0.16196756698354922,0.32024501693690643,0.43654446792151863,0.5038667864901837,0.5057613964855525,0.371021920755774,0.3214491832489631,11.63851580477449,140.17848551750848,0.07854764601693552,0.9190406792550674,0.3256075329648098
SAND_0095,0.15858224892298908,0.3852616613876284,0.5511029714085375,0.6978763327660583,0.41162219036228637,0.28775429847107586,0.2272354591743247,7.37127456526235,84.46475108175603,0.3340599125356915,0.9456055047947063,0.5376114649432504
SAND_0096,0.14242242078089729,0.12504158336242147,0.20512943687798285,0.23784925823288555,1.1390004584962674,0.6943051321571873,0.5987927893449518,5.230072245241506,78.58958473289461,0.24442599285841904,0.9481218942787586,0.4766627088270864
SAND_0097,0.12994348153482482,0.10169042795842875,0.17925445329448617,0.24427416790012327,1.2778339529453644,0.7249107575662215,0.5319575240062019,9.567893060066627,147.22268496297548,0.24657163910568936,0.9451564269569656,0.48044523135293526
SAND_0098,0.09580727461366484,0.10893992911887498,0.16532146633765796,0.23378055795347807,0.8794504952276972,0.5795210793617384,0.4098171184651305,18.97625932592524,262.1047046635242,0.4140787435464008,0.9306005094230346,0.4221461385873897
SAND_0099,0.11052342183418229,0.2690048087118892,0.3244151140320236,0.42816601935554066,0.4108603945164252,0.3406851809724017,0.25813216565045954,9.932724770438226,117.44610351289624,0.7843862717565951,0.9030087996937642,0.4128424917036405
SAND_0100,0.15447002496173895,0.3288500275907603,0.4614023214695213,0.6330544819322165,0.4697278759361098,0.33478380531282764,0.24400747387533486,18.935212196553,223.09947770245026,0.4156584723667796,0.9508049821194439,0.4711645975091805
SAND_0101,0.19945681964532513,0.2101224852235104,0.3024042045481113,0.4461524952240291,0.9492407223013756,0.659570259426047,0.447059742533034,2.55200611395548,37.35396077855382,0.09531128388878976,0.9667296242384845,0.4453421047678692
SAND_0102,0.18088563283418496,0.2635717524182856,0.36992405414076984,0.5013760532615683,0.6862861106114336,0.48898045641917426,0.360778365176162,11.185808993432325,145.24337119495556,0.3101505531448563,0.9703762259069655,0.45558982909920864
SAND_0103,0.13319457276903812,0.2549098955645611,0.3726174245724962,0.46415584300744145,0.5225162894286459,0.3574566404720665,0.2869608877613606,24.440140207014586,291.9347900803294,0.2761346960194448,0.9524536640135771,0.41588904345891997
SAND_0104,0.16199467977638105,0.1284312674776059,0.20286999829405056,0.2596314137328915,1.2613336530734425,0.7985147194686587,0.6239409840561165,14.022952994754236,228.99185051639196,0.3252898161017005,0.9577280961423608,0.42485471539724806
SAND_0105,0.15407424995151595,0.1964764792672147,0.25005106009171923,0.36112626410688287,0.784186740958289,0.6161711527837602,0.4266492505953941,4.916277657849908,69.70324967647,0.25612002749274476,0.9268667521488911,0.3768261609190955
SAND_0106,0.18641952819487673,0.1058305465546906,0.14430823732218764,0.16628466857835947,1.761490744059795,1.2918148794144713,1.121086686996817,0.0,152.46508485231863,0.22349980672670702,0.9634840908547737,0.38572038719592383
SAND_0107,0.0940334459983923,0.13321170664195328,0.20042884871750127,0.24658657214701424,0.7058947623209694,0.46916123402439813,0.38134049709053025,5.951226133821943,76.2739090103807,0.5896357177025182,0.9623800595643052,0.3978022645129544
SAND_0108,0.11182563782279065,0.3435574668729334,0.47731950007013435,0.6352702636457255,0.3254932539834739,0.23427837707522883,0.17602844682362315,11.3688342964641,126.32598819691127,0.42805694105468267,0.9410659178140007,0.41639819719816396
SAND_0109,0.15836592171693034,0.3488240491744957,0.6260174994449051,0.8579919321460694,0.4539994363683032,0.2529736338957852,0.18457740193525413,20.634509863056028,231.73610391236014,0.14305812131698464,0.9514425334530324,0.34630675147473966
SAND_0110,0.1563346582131752,0.34058389601352096,0.49686384116009913,0.6982922586125816,0.45901952512449035,0.3146428563772286,0.22388141395666103,19.689622722749483,229.21574770196696,0.6376322582795882,0.9491961345258059,0.3244091887952987
SAND_0111,0.18349665751563773,0.318045592285671,0.5476361829270922,0.6721044232761042,0.5769507956293878,0.3350703683143358,0.2730180774904026,6.3391454492843256,74.70227650944955,0.3281774255594316,0.963696269294871,0.43935851749061205
SAND_0112,0.11208329010600103,0.33799385391997055,0.5874015133537382,0.6804128151104883,0.33161339712567633,0.1908120553964312,0.16472836433540786,25.097485959153865,272.1733117818762,0.8764320638755673,0.9036851691175344,0.3421919972109798
SAND_0113,0.15108893790894812,0.30129470238085554,0.512684330958821,0.7597652046092137,0.5014656305438857,0.2947016883203392,0.1988626709835454,15.504979219387016,178.3897223147656,0.9630328274165937,0.9030887408606929,0.3663327724129456
SAND_0114,0.09646883754926161,0.3009500016448866,0.36960841738761824,0.4178633417163419,0.3205477222860839,0.2610028154420849,0.23086216932316483,10.449464041036485,117.89466153578353,0.29611691378076815,0.9046457582741241,0.4228690057128809
SAND_0115,0.15625127236852285,0.3002085392475424,0.530963244221617,0.6044072176527431,0.5204757758062405,0.2942788866630204,0.258519865092504,13.2672112629266,152.60565337634705,0.3291388046203944,0.9366570130203163,0.4353550557461706
SAND_0116,0.16114986874909992,0.2542128369034613,0.32469221145421057,0.42144302798879907,0.6339171172945033,0.49631578172864776,0.38237640213942015,13.94446548263369,181.9467208905037,0.33665145862438145,0.9636592242590784,0.31607369632606575
SAND_0117,0.1263275255114137,0.20900417003945335,0.2551193050414075,0.36423597768176996,0.6044258613958138,0.4951703889711911,0.34682879575884473,12.969242648729393,169.0932574048075,0.27518647797954027,0.88262032781941,0.4489210264436171
SAND_0118,0.20123708506229843,0.31905857984846653,0.46219520299677913,0.6516035563599527,0.6307214341575577,0.4353941446330865,0.30883361991832486,11.817269344541371,148.18736855968734,0.2712661521293748,0.9528201978466183,0.4209991594846748
SAND_0119,0.1303869323087643,0.1895938040760225,0.24965340889515847,0.3682586771142118,0.6877172645182135,0.5222717882595389,0.3540634353289823,11.558089125594055,153.45833343539343,0.35374259274202163,0.98581250924451,0.37564526676274823
SAND_0120,0.08115743986916732,0.2628706394432858,0.3444966830534284,0.39845899840297,0.3087352777055841,0.23558264523719816,0.20367827102524383,5.395540104395838,59.997424397629345,0.47038089912747477,0.958194517624946,0.4190819266830469
SAND_0121,0.11199089825321362,0.23000668606536442,0.315728284552795,0.3947522019408945,0.4869027947360952,0.354706574394626,0.28369923638825406,20.21181622407462,241.02438394563825,0.17967213743928043,0.8894332479256215,0.36305618040658016
SAND_0122,0.1914780334997934,0.18298668312811034,0.24685697041846402,0.29940216790977353,1.0464041985270491,0.7756638719790087,0.639534559273787,10.22997068427444,163.93539342001947,0.08693760469912486,0.9656319898999381,0.42346329999597476
