sample_id,flow_pattern,rms_amplitude,peak_amplitude,dominant_frequency_hz,spectral_centroid_hz,zero_crossings_per_sec,spectral_rolloff_hz,spectral_bandwidth_hz,mfcc_1,mfcc_2,mfcc_3
TS_0015,smooth_stratified,0.16902214279774802,0.3850426092970982,57.01252779817834,376.77122250585296,203.10435658017406,664.0025602406403,596.3156114605438,0.2339307508117245,0.5684305457289721,2.8933535847244953
TS_0016,wavy_stratified,0.34573014109867883,0.9797361094979714,278.6259518875282,884.1559152661421,267.4626467683836,1602.9893962531642,625.2274109508842,-1.084955208520124,2.52916320194714,-0.5809632555822539
TS_0017,slug_intermittent,1.4899058136240086,3.2472534776370945,316.6424099866251,1799.7886984722645,834.146607907777,3031.7228474924023,845.0138371699483,-1.3432256041631492,1.6960224968014541,0.34849192348425
TS_0018,churn_turbulent,1.2167268582385682,2.9882133488923825,1546.1394668353591,1136.37844837683,657.4298432979036,1771.7999592057506,845.5140522641291,1.188475500513059,-0.7028578608400228,-1.452119319183696
TS_0019,annular_dispersed,0.8524064375715497,2.1378451899602067,2869.715407644963,1713.8167900018284,2360.738938470348,2806.3516755797295,752.5937522928426,-0.44012126814503716,-3.0278002060686195,-1.308493858423902
TS_0020,smooth_stratified,0.27654136916698835,0.6962066875512051,180.68846199202574,396.7132085670469,336.2788975549738,493.8863336003903,774.5825668168497,-1.4001403870741531,0.9786275935851274,0.40779307301661616
TS_0021,wavy_stratified,0.5728762669014453,1.1315464056661264,267.3432133866753,934.1679750082048,530.7499814438315,1716.3600014723897,992.7699464019748,0.39264947599803274,-1.2060585886479696,0.05496730174823001
TS_0022,slug_intermittent,0.6755958806245421,1.1666917054462702,785.0995854876485,1492.831879326986,400.7270133137445,2966.995697857996,246.8147747089129,1.9448889007161272,0.6021787287391025,-0.1677534675450452
TS_0023,churn_turbulent,1.9205585095638191,4.776445087785084,1116.4188342112902,2104.6774785351345,952.8839161782678,3379.928743430434,759.86391530996,1.3156967548678276,-0.691905890589223,0.5866201655145542
TS_0024,annular_dispersed,0.34665709434998937,0.8025218528660724,1376.9922461265767,1317.9382398145829,2221.7132791642816,1871.4725589062596,753.6295201052976,0.5029482311877597,1.9283992808515704,-0.546807114701246
TS_0025,smooth_stratified,0.2061951069813176,0.35528256476851355,79.36546856796204,195.9698840422639,291.7660417944014,286.6185353658279,461.7157816655476,0.44544256030477053,2.7004033203873075,-0.04819322723116649
TS_0026,wavy_stratified,0.3875255279255527,0.6499290073908145,118.25548884717678,342.9673618268051,406.07622615127775,437.0291975125468,242.28598340669924,0.4725925799207679,1.1592156772725801,1.750065946876323
TS_0027,slug_intermittent,1.4612237760374756,3.882465067622071,534.140116222881,1966.6603460069598,693.9295540682525,3582.6434818447383,639.9480655197891,0.05109432065722488,2.9922307352390827,0.41451131896372245
TS_0028,churn_turbulent,1.5825020608300537,3.729839507258813,940.6268958702169,2800.2860759045093,1695.2126704061134,4214.935991222929,726.0308063884895,-0.5397013397853251,0.19717812176132415,1.6434563214029183
TS_0029,annular_dispersed,0.4944921475547671,0.9283108793136304,627.4738507432255,3500.8733303959366,1631.5761444298976,6209.185666511459,467.0116144734108,0.1953055714817988,-0.1556052910822341,-0.3495442145485852
TS_0030,smooth_stratified,0.16278048105364934,0.3492893538388827,185.69964381707194,223.41872870772485,394.52444863133064,442.67354966311814,466.5413440514886,-0.7881402096096431,-0.3047133786693015,-0.3324164190771662
TS_0031,wavy_stratified,0.45546518082696086,1.3252371982116773,303.9427090580075,423.45885695485396,304.72228315701307,809.4904370468544,649.5706044902705,1.5887690257461318,-2.504988107950021,1.5074858768131638
TS_0032,slug_intermittent,1.4254494465940413,3.3344335592464542,232.69267316683909,970.7545979788714,923.9428052822532,1674.2933392450434,496.73918355544185,0.06402213407579437,-1.1824597638760823,0.06192541888844399
TS_0033,churn_turbulent,0.947527805158876,2.0306806554489594,1701.0771419336995,1614.4773469672655,910.4428420281198,2376.122207964964,464.0065635648344,0.7472368523849786,-0.6283121737362486,0.6711011095936097
TS_0034,annular_dispersed,0.6292929917499469,1.2103531383273833,550.0214129265792,1335.0659333376652,1663.0320628182471,1949.0610411235161,174.11736307771903,-0.03148361617982222,-2.2597991533527795,-1.6809413014657812
TS_0035,smooth_stratified,0.15897099214196764,0.47123486023182937,145.03745530757027,351.7857281610742,315.51876441307434,688.0574420851217,188.62205934004322,-0.5274950158522852,0.6058759347728447,-0.39245335473735654
TS_0036,wavy_stratified,0.21186540567162016,0.347014341148802,336.8788666501157,775.1023723531114,772.6997238384398,1393.831084707741,438.836197099382,-0.2146757363374278,0.42349057487189756,1.664682947633839
TS_0037,slug_intermittent,0.7575399710321072,2.1915072357943464,345.4258779497099,1231.9427393274239,402.1665133625798,1755.752154506389,139.040676167554,-0.18069293548807364,-0.5582404528964791,0.1514760167344253
TS_0038,churn_turbulent,1.4082946813680435,2.3029882650676368,948.6005031082716,1157.8086300186076,1265.5933952411633,2083.120837672273,321.1000840536244,0.6288510872755013,0.7309886084503139,0.42546698537740124
TS_0039,annular_dispersed,0.5943736045097997,1.3474802480212928,957.5407892229052,3889.772459201495,2394.7892383018784,6127.712644820892,910.7575595063538,-0.4849955008061935,-1.52709626134065,0.6274965680876581
TS_0040,smooth_stratified,0.18503945137092281,0.357568631678932,175.39836177131207,478.73848121852967,357.8689922064283,834.9018175990947,161.54993110109348,0.46876811175230565,1.6755772250537158,0.7657585381556523
TS_0041,wavy_stratified,0.25407284083469045,0.49878982019905727,233.52251869390642,843.9960146416156,440.54815927637117,1045.9032583260878,262.6666249391912,-1.2391927658539938,-0.1599283671448639,0.035662035036927796
TS_0042,slug_intermittent,1.292232272270391,2.8351772289023156,920.8960626868328,1561.445627551023,796.3180865174893,2259.4284299959913,248.3797408088774,0.774391264270294,0.032717046243580024,-0.22876496700968899
TS_0043,churn_turbulent,1.627173843357809,3.9881318331485263,1047.4796639412177,2378.272264337179,1849.2961193161887,2989.0845530547954,257.801884735847,-1.1193825382179745,0.3812143659700577,-0.05749427296409045
TS_0044,annular_dispersed,0.5340860890086002,0.9346509414276011,2074.938656289436,1792.0751766987905,2481.1402564393097,2933.7464625319226,596.7013514602779,-1.6737668670685755,-0.8261474030540512,-0.18206596131559358
TS_0045,smooth_stratified,0.24221276168022546,0.5356024760651583,122.74846137395363,306.7321747762161,310.20676176586653,587.8337423009775,289.80833376203805,0.026364579863972986,0.3053448425104252,-1.4503748526075242
TS_0046,wavy_stratified,0.4640897098217674,0.7907466466368471,241.8752933928593,459.4994814822726,511.7067003889447,638.9846291083553,924.7357532756416,-0.3837915479234253,0.32198416906622074,0.8994720352978417
TS_0047,slug_intermittent,0.8213744866071145,1.8113979090742518,348.52421061474456,686.08043351198,716.6728843663674,1194.0841100388216,431.96375775047295,-0.5967433305428768,-0.1831766893033877,-1.2774262644101109
TS_0048,churn_turbulent,1.7149870789721784,3.6401958696918184,430.21022778995234,1499.8436267522452,699.3119708328228,2059.5514746535655,124.21956808184795,-0.333813050619725,-1.44846767542831,0.21622586637102606
TS_0049,annular_dispersed,0.6864705910871611,2.054055764005994,1586.1005495061268,2967.4179460510927,1681.8101334618973,5400.9856824051085,586.3267999484663,-0.4212233848424573,-0.14246212106703615,1.5555849562428792
TS_0050,smooth_stratified,0.1621817405456101,0.286321137217279,89.29419167229128,150.79914639086405,219.84378313009768,196.223871990468,964.3078237122138,0.0016663499414978768,-0.7454102376757819,0.18784511261263726
TS_0051,wavy_stratified,0.398107631202649,1.1031258659852854,397.19735478088813,435.6001082278283,412.0251749702794,542.4378855321008,827.0145901782554,0.7332756843032795,0.2588178491062488,-0.8175334105484111
TS_0052,slug_intermittent,0.9770473286547322,2.0573399871055718,998.8329359376645,1935.930046870829,710.3366203132905,3378.895626909905,679.2951419607055,0.2057669626112415,-0.3496568512000517,-0.4912242110553141
TS_0053,churn_turbulent,1.738640896527308,3.924782097920736,1905.3332673570324,1942.6459022407855,1383.7251186897843,3600.2119312167406,993.8044719202874,-1.2828140592955921,-1.3575748697569563,1.4941791848629409
TS_0054,annular_dispersed,0.45306502006816046,1.1539501094472477,997.0530097905107,3977.0561732575566,2255.4567027273774,7813.575746584215,414.9959798478867,0.21282085342916854,2.3240020513709645,2.27677283599906
TS_0055,smooth_stratified,0.16206776289724245,0.42068287833572027,146.0933508086702,442.63966660968566,301.8584595047178,644.4034893300089,505.72002899958443,-0.3092803892686251,-0.34755741451327277,-0.5436229285089649
TS_0056,wavy_stratified,0.4083780239766574,0.6338637102660181,140.3043123458099,573.1954061873846,542.3637774798416,887.0533113985622,353.0261588042331,-0.17492771840354981,-0.3665857287867272,-0.9534359722381027
TS_0057,slug_intermittent,0.8664749691753291,2.256310290996719,543.8172038305954,507.91667341230095,473.566502179645,746.5751171991475,652.2505979117092,-1.3545993796818026,0.9153914721305275,-1.608449832449973
TS_0058,churn_turbulent,1.0639654983384963,1.7932958771222738,1180.264043240822,1202.2128872095327,1411.0631293384404,2379.036279065729,903.9408537719939,0.887961107758571,0.3936621146070922,0.2659646412722076
TS_0059,annular_dispersed,0.4999230417517711,1.2709329881580937,1848.732978404683,1100.437990432323,2100.183661254917,1703.360738130013,495.7055846903046,-0.46895282794356347,0.1530122657442942,-0.5722226062531549
TS_0060,smooth_stratified,0.18716923293004495,0.28976531667180716,67.67216964701214,175.02887556669597,355.3154158865243,237.69138897201526,373.0413309400831,0.1739021290150735,-0.5403933140411392,-2.0133949775387183
TS_0061,wavy_stratified,0.2581362935845696,0.4718345578934931,275.11563345490663,568.5499039448604,434.09956668524444,725.2137548338118,334.63713822060515,-1.4410680463811492,-0.547034255243462,0.21425317601780844
TS_0062,slug_intermittent,0.8823244412447515,2.5366121818247813,611.5009845058821,1765.737503150522,1170.5214500845068,3277.2109833475506,630.2031206102446,0.19824226112580293,1.096183695433429,-1.3099204056040836
TS_0063,churn_turbulent,1.4785540559800379,3.968960925984986,1676.0473586345627,886.3834831891468,787.1137634959591,1522.8721110304305,839.1792752683857,-1.4596719951462642,-0.5631049971112926,-1.0825314039302016
TS_0064,annular_dispersed,0.9145736092114787,1.887565098842732,534.9096698869924,1650.3591607316025,817.9048398206533,2379.614702127673,842.4260584973748,0.8805790170896278,0.49452011688923714,1.3933371612650518
TS_0065,smooth_stratified,0.20309108983938212,0.46427525043706924,121.20898226651886,398.2272206719489,186.43096293135181,502.9140784464473,100.47014590276015,-1.6904354440548761,-1.4547572203214676,-0.9660173722143136
TS_0066,wavy_stratified,0.26265695144360596,0.49271481223176733,306.1797207121148,412.48764709762304,782.1088479817372,647.4746072827592,676.7566775870976,0.5209443853626018,2.463511559048067,0.6910773039256701
TS_0067,slug_intermittent,1.4989669074171255,3.7264506589465416,572.4084399589103,1595.7491154168063,1195.9652969011622,2731.517887447498,919.6698652851385,0.4739782690665487,0.705422209756338,-0.01050848372891902
TS_0068,churn_turbulent,1.2585353971899087,3.209780311647648,695.5501106548825,2113.8787277968113,743.7144496507939,2867.3462562892223,706.2743018548782,-0.24555858501609373,0.3826913444435357,0.6521900940570398
TS_0069,annular_dispersed,0.46743751719225834,0.9125007847530543,2559.1442219525093,3101.0016233768065,1599.7436049596224,5744.994000965324,337.8573627197924,1.5880230302788676,-1.2883936723294471,-1.6051410990830608
TS_0070,smooth_stratified,0.1412853678230368,0.38446945503077906,181.15541328533374,347.0951728847251,134.04635198584873,577.8176487023896,394.2068459461117,-0.004434011025222414,1.51655066225682,-0.49177590854709347
TS_0071,wavy_stratified,0.4367759273542321,1.0441691810819196,363.51060511919474,490.4066049295541,528.8792544006851,718.9170680733531,302.42896741267793,-0.9049094980299797,-0.14502171977431158,0.3490116138062142
TS_0072,slug_intermittent,0.8356204547285496,2.2357576382487814,917.4211638111544,1376.8923091447937,514.1543803512432,1953.717038685146,859.6729548748524,-0.08085390920227244,1.567832556366052,0.32070688137622094
TS_0073,churn_turbulent,1.8625395022345097,3.8916985744377395,1016.305556411079,2688.5085745587894,1389.0978914817167,4887.475398195378,330.52399560639196,2.3301290151933594,0.09788094905078172,1.8982220517926036
TS_0074,annular_dispersed,0.41543475732621626,0.9990973199680481,840.0186509906081,3132.5413270762533,1578.0699519849359,5901.018774840649,450.69548437480375,-0.6348019275232214,-0.19949439901317917,-0.049101746746444346
TS_0075,smooth_stratified,0.16323128900854184,0.377658701386674,123.87315581555863,446.1813651260155,259.85382255602786,689.3971199139248,965.2190026392353,0.8338370249568012,-0.8942380897467865,1.4423468840914921
TS_0076,wavy_stratified,0.4700798679351735,0.9569247491530397,354.76895762257163,990.6611061145069,398.0627080110622,1689.6569910208736,832.0477651468989,-0.44541015488873636,-0.7918178000487301,0.6000400001856319
TS_0077,slug_intermittent,1.3012085419569313,3.2929768123115233,404.7550891625491,1135.0257406204992,403.30415131079656,1927.275686861029,501.12981198601483,-0.6409298696904535,-0.24572716241834064,-1.9001666958962349
TS_0078,churn_turbulent,0.8181233714476328,1.4956921795373161,425.58005307137887,2175.8917854305905,827.7475072222069,3348.051512168565,659.2697567509663,0.18850916303078782,1.2549561803875682,-0.23766229445260917
TS_0079,annular_dispersed,0.9449267584927505,1.5287099115247655,2005.8336595358282,1905.07793352461,1926.5088440822503,2843.5360540120173,461.94162113525897,-0.7332737836238319,-0.8703517101431126,-0.7027542218713088
TS_0080,smooth_stratified,0.1711017414861653,0.4567397804825102,145.91253151453682,396.3232578775646,384.71042413548724,572.629076248953,194.22323445524427,-0.7454342697839628,-1.596504072046233,0.38365613657209546
TS_0081,wavy_stratified,0.5237170057426188,0.9233959477930318,206.56011423604798,588.2227426784355,692.1804088223512,922.9231249073313,606.8984907274349,0.1658079510975716,-0.7004064453349106,1.2290894358703492
TS_0082,slug_intermittent,0.6467793210387316,1.8935285274906193,275.482837833442,1925.0351295163828,489.9567867206745,3801.9543069002234,372.2399816975438,-0.8295352844604813,0.991222182843565,-2.082181976168033
TS_0083,churn_turbulent,1.3128005043969262,3.3306354816489696,1037.4337711521534,850.8136712745832,1515.0444227899613,1036.0855828542153,266.74638429476204,0.2782960460887509,-0.7686691872069105,0.19839566168137068
TS_0084,annular_dispersed,0.9936325614072365,1.5628323295573743,2460.9602204299376,1803.0430188124446,1999.6320755734566,3575.4790162577347,233.0634519640563,-0.4470780169507981,0.4885880975297614,1.4735925928398832
TS_0085,smooth_stratified,0.28907297829622536,0.5087946758489581,52.96735341203549,417.73799215230315,178.2304473643848,538.5328206221628,141.56624030219638,-0.9583786724615113,1.58052926188012,0.014699348492057177
TS_0086,wavy_stratified,0.5846938258770844,0.9256641417548103,206.9943796940148,581.7872912158841,272.823440954823,852.3694168151635,678.7719914465443,0.4285727313345892,-1.0783932159448293,-1.0172897215316865
TS_0087,slug_intermittent,0.9193207002809276,2.148615441914344,887.9207123065293,1738.8435227143614,1195.0616577830992,2222.055674724232,959.0357337936119,-1.855204279507229,0.12052059985420562,0.12709887801685368
TS_0088,churn_turbulent,1.2701814731758498,3.702390429389938,1060.1913436208422,2863.320564177265,767.526487905092,4018.8222087254885,726.4070298760394,-0.4612704703931923,-1.2776057745081753,-0.8683579732847181
TS_0089,annular_dispersed,0.5162808959798759,1.4053389004471057,1363.2283141440714,1900.081424778256,2144.802442808484,3143.3764156223883,802.4002944237295,-1.554254704242815,-0.46074191463382386,-0.16183489203863272
TS_0090,smooth_stratified,0.18138200698180443,0.40440006622055286,85.61043960815687,424.1864485158305,271.50358460778284,622.238272276926,237.30072928268055,-1.7271891030747806,1.109392480899107,-0.0982176234152403
TS_0091,wavy_stratified,0.5469198138834088,1.0323310689889948,487.92933514120176,843.9966752276248,250.9570311815375,1268.990795425659,592.9053044419418,-0.5200597123921892,0.2589366464300479,-1.0073757131307972
TS_0092,slug_intermittent,1.35304899775812,4.049064243927952,718.5726383029552,1965.4738518438307,678.0611210203654,3570.3211505764393,822.1746690275636,-0.7932446541376681,0.8538089969528885,0.18053315081160184
TS_0093,churn_turbulent,1.9449754371638774,5.4666572356412395,1793.0968916780541,925.3805663444035,749.6036296869878,1564.2744673727148,373.88893697971645,-1.1616346958085397,-1.4634069587110217,0.32476370331093424
TS_0094,annular_dispersed,0.9628662659553107,2.662812088498862,2567.994246162643,1561.1715428700695,2435.804628556285,2573.167426558277,392.49279547832714,0.6830191231830746,-0.031257466916159514,-1.0197605547992037
TS_0095,smooth_stratified,0.2999799368604582,0.7752651361563686,101.86143804970818,424.5320725450973,344.11593501762945,736.7962285779984,197.79885332091493,1.393702915217479,-1.4719714811591307,0.5641032285141995
TS_0096,wavy_stratified,0.26751100722874505,0.432231803536357,323.7861485809525,563.8619595235507,701.8064990730402,958.0054897505344,789.7872285310556,1.0427269614103967,-1.115633270105207,-0.2093928553808248
TS_0097,slug_intermittent,0.9741313917126456,2.379346148443255,825.5709199771283,1180.5496885949485,670.513367326855,2006.065550142783,565.9841830630628,-0.6410149569440338,1.2009534968383093,-1.2122661535838473
TS_0098,churn_turbulent,1.8045852141216066,4.752669737965089,561.4839530104161,2271.2464843907446,1076.6464959872683,4145.40576039674,687.9448175385993,2.186183543296798,-0.3258260324757829,-0.32386621382933933
TS_0099,annular_dispersed,0.9492717284505032,2.347795801436382,2805.4274571254628,1981.141627086091,2030.6025024036849,3467.460022912202,563.6034431907023,-0.40445264029883443,0.7982391008258591,-0.6608722947289972
TS_0100,smooth_stratified,0.2877400887378769,0.5907532123220526,181.413173737725,207.92388131099045,314.9480106905765,257.86099125890513,675.8756230420616,2.1690515225652818,-1.489473077521162,-0.05900251507340685
TS_0101,wavy_stratified,0.3226840615980707,0.846672039425679,160.24183783670787,663.0015610379558,286.1658947633974,1094.9934686932227,885.9633986802831,0.2893476723877108,0.8610065124499576,-1.6679718827477528
TS_0102,slug_intermittent,1.1612417110955047,1.7783208807469515,424.5522213805011,1386.4098114510184,717.0432848758567,2647.0566304924537,199.95764340023726,-2.06967525778492,0.028005593422682766,-0.8265019805355854
TS_0103,churn_turbulent,1.079725555667089,2.5513225930341354,466.0233536970543,2347.2798590535604,921.5892211577551,3443.8744106125846,335.1045402209475,-0.1189952719192781,0.1293948498836076,-0.26803067791692275
TS_0104,annular_dispersed,0.43428299892784206,0.7224798969320936,1564.1385880181717,1531.2157170595187,1113.0831866053045,2565.4111973441163,765.3712357189686,-0.0729388911794384,-0.1440121567966938,-1.1016594700082434
TS_0105,smooth_stratified,0.24093317749713122,0.6249104122261923,163.88423199854998,283.3009224024228,109.6882107762157,425.7255846377412,105.24988268726409,1.6201857519382572,0.8305718017652945,-0.36484949071681055
TS_0106,wavy_stratified,0.5807755574770039,1.0769351888494159,324.2066570449813,626.2449737258444,383.8160618246155,835.7242652531829,544.1817487888294,-0.854614228876935,0.728821149910589,1.4785921169171459
TS_0107,slug_intermittent,0.7133884826889396,1.5911832552511538,437.1555575741763,1915.9225952904596,441.1873990666284,2397.6716373902173,847.1141318520865,0.312489609370954,-0.640830952333349,0.09992434538468815
TS_0108,churn_turbulent,1.3410758847376276,2.580512330623089,1038.4851724821801,1724.8201799920205,804.5144268157512,3035.6033405983217,104.94275485561002,-1.2599205408769916,-0.25938861870235336,0.4559761730215021
TS_0109,annular_dispersed,0.44784980945133,1.201064949562405,2283.9999810119634,3235.170133974265,1845.730674983812,5592.796115230062,960.5952626144754,0.3802818048025051,-0.37091028306101725,0.4984542066284025
TS_0110,smooth_stratified,0.2827131592544604,0.6091212317093165,103.93959516596888,446.80361087174623,317.962555410964,554.5756966862139,954.6952910424693,-0.20871800807499574,-0.5874703509667625,-0.944395120563027
TS_0111,wavy_stratified,0.5352825306357072,1.2883362643693597,181.36886231057935,941.503408395559,791.6021979854464,1626.925488986291,580.2458212078063,0.23815189385730318,-1.6118603187180318,-1.183646499661574
TS_0112,slug_intermittent,1.3916549067402622,2.728391469404942,661.2957808910144,1271.1065658090774,1058.6349857706975,1618.636737546286,391.32712270748556,0.36282889174998895,0.6506739599330049,0.6692272298097166
TS_0113,churn_turbulent,0.9439669006777713,1.5095178203304056,570.0629622983108,1462.2633130694069,1044.1349483676306,1934.2485821188334,870.6072552101016,0.6995655536737665,-1.7550079677159507,0.9908531926650287
TS_0114,annular_dispersed,0.6685345285043629,1.9079815319111442,1153.2834789457224,1223.892649707696,1792.5319394901974,1704.0958257625111,837.1679517438515,0.3024927112003485,2.103647237122611,-0.3531069085544115
TS_0115,smooth_stratified,0.266044245303671,0.6835771388180577,55.28021842853521,298.6457670903336,171.821712192802,429.8857850498406,503.3012016076426,-0.7546640562071331,-0.6677463095081225,-0.2670553283441186
TS_0116,wavy_stratified,0.4954703939325014,0.7861741709185389,284.55175857779324,786.2850419378972,687.5072717168579,1258.103810640555,991.7700612538363,-0.07161590902567323,-1.95395373465592,-1.1301322159036502
TS_0117,slug_intermittent,1.2025072103650418,3.461602253576914,727.8213411533434,926.6589009696486,699.9683733755901,1206.156700581792,488.8277121809665,0.5770806553687464,-0.5610599811104482,0.42571645797526303
TS_0118,churn_turbulent,1.9195130402491298,5.37689249188428,1194.6290914997824,1733.4103037584864,1306.741916281941,3395.322852949327,442.0612235960001,-1.9206139932223094,0.44112699030707625,-0.2767217540143448
TS_0119,annular_dispersed,0.8501548390872917,2.330499696223953,2923.332851897615,2554.6342622843736,2108.195138141068,4818.81487182585,590.070367835451,-0.0774331819304456,-0.11080565425677882,-0.6498541852787443
TS_0120,smooth_stratified,0.2880642207843973,0.6627348585967773,151.28353249879046,284.7101148179079,297.83585837333703,410.9334280037815,566.0539654623985,0.38150976510157675,1.60333266869456,1.142477923006105
TS_0121,wavy_stratified,0.3149771519179007,0.4754349938620137,292.59477116978405,977.1251399658828,786.8883623829204,1588.597083317017,403.2273329876434,-0.26871905950545305,0.7381010578649189,-1.6009807240141078
TS_0122,slug_intermittent,0.9463043231941843,2.225130464026183,786.2736652405131,1890.33626984637,421.70735228973035,3302.896402368574,644.1278272406274,1.5804621550969151,0.9440973231219053,-1.521466824653706
TS_0123,churn_turbulent,1.0311362677675235,2.3421825288180247,984.6973580830341,923.150179487285,1555.8595512222555,1409.389868262611,574.7363571570568,0.9528891112772716,0.7346643320031258,1.160357746809222
TS_0124,annular_dispersed,0.4426935866811846,0.9848187083442935,2335.4591738202566,2443.074387033235,1643.8323096942281,4786.928804268365,949.9280557031135,-0.09908217935685446,-0.46090987428165225,0.26939940867612666
TS_0125,smooth_stratified,0.19133196046568077,0.4399673499972776,165.9879555825749,359.92973590497775,162.45574774408624,597.0649856151038,749.6158779518089,0.4169681479765673,0.7097457432275537,1.2618796805201422
TS_0126,wavy_stratified,0.47805802697053185,0.8042789368597373,271.56786600401597,635.7593749913177,766.7471577580359,1109.1168050907456,215.9822023862696,-1.1008398142424223,-0.7176856370658609,-2.083418636129803
TS_0127,slug_intermittent,0.6598532368367509,1.867084050979043,832.6514915341625,1181.6735593826443,774.7932963505018,1927.3798711696468,738.906486278521,0.5319259502165038,0.6741230664024644,-1.8911082512481503
TS_0128,churn_turbulent,1.6716976235672787,3.5963059539176596,804.0024056350467,2051.278960459291,1563.9478081746256,3631.534321554013,385.2139328420215,0.419468666218272,1.760321061081902,0.7757150982561778
TS_0129,annular_dispersed,0.9193350758261969,2.5113309477251535,1275.0349830133273,2008.391069220569,2180.964204539774,2492.2543145850073,106.49378248807511,-1.1727136110031677,2.388824788112433,0.8560519641836487
TS_0130,smooth_stratified,0.26844109367218477,0.5656108193693768,57.59687077124518,375.0816258071703,216.13211277554035,459.73910928569137,685.8492887520903,-0.23324806359354458,-0.052684925125445065,-0.48989930260048
TS_0131,wavy_stratified,0.40424633534184923,1.0961462108739175,174.54996041336062,825.466034483763,416.7963634555848,1515.8283605682802,725.5745653648797,-0.5715390611244836,2.1972086928791392,1.8145338168393912
TS_0132,slug_intermittent,1.4533875597006878,3.7695141481724734,902.2949968641665,1202.742415678509,919.8272957350616,1503.6357548724413,950.1473769954686,0.17952237413944874,3.061001317338618,-0.04904046153551333
TS_0133,churn_turbulent,1.4498555104463509,2.862705215388561,442.0865386708713,1704.1137224216395,1960.8728125145972,2760.932089578888,158.48793284318057,-0.09079157915168026,-0.1330722512142253,1.1740155278353708
TS_0134,annular_dispersed,0.4248347880051851,0.9029263496712777,904.3360736247805,2720.088439929523,1413.6224013558785,4562.779360868488,734.9299704106729,-0.5856589806310816,1.4693371445618448,-0.7190080802430246
TS_0135,smooth_stratified,0.20261924005669402,0.5289640750251815,60.87720752899526,354.1153413249466,173.2316890888792,451.9388157882897,286.36286206651914,0.43522741725200964,-0.45914792234453056,-0.23908120207369055
