model_type,frequency_hz,temperature_c,pressure_bar,predicted_attenuation_db_per_m,particle_radius_m,viscosity_pas,roughness_m
viscous_losses,97948.49852558067,57.44454251741678,18.128704385549295,500.0,0.004534213183562349,0.013545398375095209,0.0001161105954882872
thermal_losses,27194.61158767659,43.081862718951264,13.285070332792314,500.0,0.004534213183562349,0.013545398375095209,0.0001161105954882872
interface_scattering,9301.027476470315,35.51888421747408,16.07032892700012,500.0,0.004534213183562349,0.013545398375095209,0.0007034537323429933
mode_conversion,45043.95156518928,68.04771665865323,15.016004309341682,14.417193161075689,0.004534213183562349,0.013545398375095209,0.0007034537323429933
rayleigh_scattering,55165.949842746995,73.88402986478005,12.155416313610331,500.0,4.0672683700642447e-05,0.013545398375095209,0.0007034537323429933
mie_scattering,5081.897346433427,73.03574505462336,14.230589475457922,99.64390702919974,0.009411998018198371,0.013545398375095209,0.0007034537323429933
viscous_losses,69522.64432752214,66.66242868341962,14.339949015931658,500.0,0.009411998018198371,0.021041266891903616,0.0007034537323429933
thermal_losses,56717.5606104221,41.27254218835387,14.967226579914037,446.4545859154309,0.009411998018198371,0.021041266891903616,0.0007034537323429933
interface_scattering,43248.84846317134,12.802889650035468,1.3299174418139685,500.0,0.009411998018198371,0.021041266891903616,0.0006470958434984632
mode_conversion,54320.18987129324,65.30063112199119,8.138684458154671,27.406348463413575,0.009411998018198371,0.021041266891903616,0.0006470958434984632
rayleigh_scattering,1394.8805390666887,72.70199377391293,13.930443357032036,500.0,5.0706943344787456e-05,0.021041266891903616,0.0006470958434984632
mie_scattering,84201.5505901057,76.57261744511166,11.646338869992407,57.93389290454948,0.0018947853271670404,0.021041266891903616,0.0006470958434984632
viscous_losses,7714.2749420192085,54.459711578440746,16.363624248010595,500.0,0.0018947853271670404,0.035339610334223844,0.0006470958434984632
thermal_losses,69253.39022844932,33.753012511800534,5.732836385730481,500.0,0.0018947853271670404,0.035339610334223844,0.0006470958434984632
interface_scattering,74557.70550483117,44.39450283915628,12.409703726058815,500.0,0.0018947853271670404,0.035339610334223844,0.0001431366297771031
mode_conversion,60469.071560080745,77.60812785986121,19.61018399750901,16.389862686205014,0.0018947853271670404,0.035339610334223844,0.0001431366297771031
rayleigh_scattering,95687.66945744876,54.788237466359526,7.335824140723969,500.0,7.558068185402914e-05,0.035339610334223844,0.0001431366297771031
mie_scattering,63021.4052777906,11.720712965969483,12.943073134339299,230.63834970803262,0.009520922018862262,0.035339610334223844,0.0001431366297771031
viscous_losses,77840.13072290618,30.539648494092113,14.449145225844187,500.0,0.009520922018862262,0.07000023726365381,0.0001431366297771031
thermal_losses,59753.07825105989,70.14182671792076,8.268128319351664,500.0,0.009520922018862262,0.07000023726365381,0.0001431366297771031
interface_scattering,25825.64877988031,74.30504918499923,11.706729598209186,500.0,0.009520922018862262,0.07000023726365381,0.0003559373641487187
mode_conversion,47398.48940673492,61.107940653119,12.84916512564877,20.985940313961947,0.009520922018862262,0.07000023726365381,0.0003559373641487187
rayleigh_scattering,44156.37617229505,46.41163288170047,19.74202012003692,500.0,9.683708818626568e-05,0.07000023726365381,0.0003559373641487187
mie_scattering,68549.43446822886,28.731312482949697,3.9012533670773197,207.5460725728505,0.007707172103974963,0.07000023726365381,0.0003559373641487187
viscous_losses,17787.575084636894,63.119354646438296,18.388236836086445,500.0,0.007707172103974963,0.09332801731076912,0.0003559373641487187
thermal_losses,48016.14878458987,19.93066103132639,16.063006280865963,500.0,0.007707172103974963,0.09332801731076912,0.0003559373641487187
interface_scattering,75203.16709832332,10.319820381354322,8.747266617539474,500.0,0.007707172103974963,0.09332801731076912,0.00041130345753010616
mode_conversion,6658.506620212928,47.18558087173486,3.5865536746152262,7.50309382560038,0.007707172103974963,0.09332801731076912,0.00041130345753010616
rayleigh_scattering,64231.72527596597,65.6209598714438,12.542429656905725,500.0,1.979407193701277e-05,0.09332801731076912,0.00041130345753010616
mie_scattering,95691.19473810578,30.172243894460465,2.19438530100365,110.21074076234832,0.003909816751465971,0.09332801731076912,0.00041130345753010616
viscous_losses,47083.85069166854,49.221239545684874,19.8560420636347,500.0,0.003909816751465971,0.07562583187917986,0.00041130345753010616
thermal_losses,71299.9615878306,67.69622238882309,18.01698403880334,447.57898246902016,0.003909816751465971,0.07562583187917986,0.00041130345753010616
interface_scattering,83948.54679305149,64.43307865509772,11.18480654935069,500.0,0.003909816751465971,0.07562583187917986,0.00011876490163073706
mode_conversion,6660.189886644132,17.025676328311707,7.291664539579398,4.636269423262155,0.003909816751465971,0.07562583187917986,0.00011876490163073706
rayleigh_scattering,33980.381625953,12.36517088041635,3.9908980040889386,500.0,1.2396084617371398e-05,0.07562583187917986,0.00011876490163073706
mie_scattering,21291.67982544829,30.548170502647675,9.959781803929799,44.18327507704255,0.0024320624121242276,0.07562583187917986,0.00011876490163073706
viscous_losses,83331.1033209182,48.36608076424547,17.27842958001994,500.0,0.0024320624121242276,0.05145744626276886,0.00011876490163073706
thermal_losses,25548.732942150855,53.16690234130407,10.561403703223698,500.0,0.0024320624121242276,0.05145744626276886,0.00011876490163073706
interface_scattering,85496.8989453301,49.47328354241048,14.46231608534945,500.0,0.0024320624121242276,0.05145744626276886,0.0008870062000264368
mode_conversion,73140.84190890718,32.01653670424479,6.681227872550084,11.340700205269146,0.0024320624121242276,0.05145744626276886,0.0008870062000264368
rayleigh_scattering,5454.529303694048,50.65900134265883,16.401182017212157,500.0,4.577319441720659e-06,0.05145744626276886,0.0008870062000264368
mie_scattering,37238.936010160636,72.47396417903329,3.7623516487368382,160.17002336682853,0.005677976849594504,0.05145744626276886,0.0008870062000264368
viscous_losses,34568.793349859756,61.924383790545384,17.766571945761623,500.0,0.005677976849594504,0.018629194141548157,0.0008870062000264368
thermal_losses,80957.72783739911,19.62949806787777,6.906809309781915,500.0,0.005677976849594504,0.018629194141548157,0.0008870062000264368
interface_scattering,19564.068706968515,61.18439077818466,6.142312251142395,500.0,0.005677976849594504,0.018629194141548157,0.0008056110341770371
mode_conversion,52338.612563393865,55.490617368630005,17.652459665142526,15.050548512922825,0.005677976849594504,0.018629194141548157,0.0008056110341770371
rayleigh_scattering,15974.652944062096,59.08298958093311,15.2624898869625,500.0,4.485677197869107e-05,0.018629194141548157,0.0008056110341770371
mie_scattering,55754.626251199916,75.5392078368626,3.136862283265926,41.73360279872379,0.0013951321200253,0.018629194141548157,0.0008056110341770371
viscous_losses,84251.89132917857,42.98573258457811,19.315281987572384,500.0,0.0013951321200253,0.06794213796948405,0.0008056110341770371
thermal_losses,53286.2999806117,24.11293409736109,9.443469413553482,500.0,0.0013951321200253,0.06794213796948405,0.0008056110341770371
interface_scattering,95705.94167016985,65.79149433720215,9.400020228066952,500.0,0.0013951321200253,0.06794213796948405,0.000542329160925626
mode_conversion,66610.03186455753,15.368945163058378,18.73817299590805,23.569327061651624,0.0013951321200253,0.06794213796948405,0.000542329160925626
rayleigh_scattering,63226.65728170764,40.171084230682574,11.771632219190312,500.0,8.312082412998821e-05,0.06794213796948405,0.000542329160925626
mie_scattering,95650.35970188428,42.61686384640154,19.168503039850343,290.74537649858456,0.008819490485958304,0.06794213796948405,0.000542329160925626
viscous_losses,46797.03616377689,51.08616010200241,16.922558834846186,500.0,0.008819490485958304,0.05441013962845142,0.000542329160925626
thermal_losses,79086.83919557565,45.91666719680793,11.188702848719707,240.33159976287794,0.008819490485958304,0.05441013962845142,0.000542329160925626
interface_scattering,90503.82400110176,68.82307288643227,1.1923286122621661,500.0,0.008819490485958304,0.05441013962845142,0.0008695181984020744
mode_conversion,45882.2122539386,14.720290827763186,19.40763963068621,22.10013093686371,0.008819490485958304,0.05441013962845142,0.0008695181984020744
rayleigh_scattering,39281.27059127101,45.839492513620556,15.4836870891564,500.0,2.309610301229819e-05,0.05441013962845142,0.0008695181984020744
mie_scattering,73753.14215628318,37.67747344859891,1.6079339197612321,157.65825003283743,0.005123204748645686,0.05441013962845142,0.0008695181984020744
viscous_losses,97683.95927753756,12.59323072381455,11.258491440868566,500.0,0.005123204748645686,0.044999366827274366,0.0008695181984020744
thermal_losses,63812.49573271904,21.453574499904747,6.393430578982203,500.0,0.005123204748645686,0.044999366827274366,0.0008695181984020744
interface_scattering,99367.69762729648,37.052252090415585,9.80196025590411,500.0,0.005123204748645686,0.044999366827274366,0.0003009575043264456
mode_conversion,92235.91297836223,62.41786480901117,7.334648111826854,30.518199841612603,0.005123204748645686,0.044999366827274366,0.0003009575043264456
rayleigh_scattering,7497.39176483,28.51530830596015,4.810992434705026,500.0,8.71085332007966e-05,0.044999366827274366,0.0003009575043264456
mie_scattering,30876.79199936744,48.070254132832936,12.800792756152044,175.92251378052762,0.008101019249073294,0.044999366827274366,0.0003009575043264456
viscous_losses,53471.047793123886,77.58234525309437,6.649872996224719,500.0,0.008101019249073294,0.02481694017442083,0.0003009575043264456
thermal_losses,77136.51349292713,39.03452322262158,5.046599446215922,500.0,0.008101019249073294,0.02481694017442083,0.0003009575043264456
interface_scattering,87635.15734789592,69.10285250289849,4.898708505580434,500.0,0.008101019249073294,0.02481694017442083,0.0008325068409085918
mode_conversion,86384.01998741276,63.922465382287484,11.827360411365571,20.039006270066036,0.008101019249073294,0.02481694017442083,0.0008325068409085918
rayleigh_scattering,4084.5296304845688,33.145271921373606,16.60671041692661,500.0,4.711277174481729e-05,0.02481694017442083,0.0008325068409085918
mie_scattering,83471.43510149009,26.003908105428106,16.494380741577896,130.5602475925566,0.004584497356089668,0.02481694017442083,0.0008325068409085918
viscous_losses,27344.689024838393,73.01218146295466,2.6869202381885477,500.0,0.004584497356089668,0.014449186067339416,0.0008325068409085918
thermal_losses,85026.51504905919,16.681587512965933,14.941292738915557,500.0,0.004584497356089668,0.014449186067339416,0.0008325068409085918
interface_scattering,48724.13201214934,32.47614315152742,7.677774056220664,500.0,0.004584497356089668,0.014449186067339416,0.0006747590389430554
mode_conversion,58535.00525570809,29.511253471699295,9.865512326934908,20.967292369785323,0.004584497356089668,0.014449186067339416,0.0006747590389430554
rayleigh_scattering,57949.58134440224,25.90117001473133,2.5097296102751634,500.0,6.30718515595062e-05,0.014449186067339416,0.0006747590389430554
mie_scattering,67212.6098679486,42.15776053961359,16.67739109932753,206.72778156120984,0.009209778854162468,0.014449186067339416,0.0006747590389430554
viscous_losses,74434.24496269578,12.46123813227895,9.456837050578349,500.0,0.009209778854162468,0.04616570564496429,0.0006747590389430554
thermal_losses,35305.0894902746,67.46309368227531,7.514417100971386,250.85129668409692,0.009209778854162468,0.04616570564496429,0.0006747590389430554
interface_scattering,68418.51288402466,15.361105919194188,7.898046631810583,500.0,0.009209778854162468,0.04616570564496429,0.00026762385540341323
mode_conversion,6192.233385676729,23.326818100736503,9.478643793775326,5.0466768517980904,0.009209778854162468,0.04616570564496429,0.00026762385540341323
rayleigh_scattering,65059.326495810055,33.50553363598822,7.977670926742782,500.0,7.847980907798964e-05,0.04616570564496429,0.00026762385540341323
mie_scattering,95322.16763428303,35.15108408855967,16.728969423893666,254.8886891907258,0.007409541604496874,0.04616570564496429,0.00026762385540341323
viscous_losses,95683.45815501579,10.537356265377472,2.6776572094828057,500.0,0.007409541604496874,0.06743713873453858,0.00026762385540341323
thermal_losses,81930.59766410038,10.838588076624987,16.332570656932177,187.20397438520334,0.007409541604496874,0.06743713873453858,0.00026762385540341323
interface_scattering,96910.91220604938,13.611867948371769,7.631771636600805,500.0,0.007409541604496874,0.06743713873453858,8.544424686786297e-05
mode_conversion,70331.31064148857,66.02361714710105,11.018310723477482,11.921501461378622,0.007409541604496874,0.06743713873453858,8.544424686786297e-05
rayleigh_scattering,27864.938473087128,46.01874827362803,13.622878693045587,500.0,2.3664804724416917e-05,0.06743713873453858,8.544424686786297e-05
mie_scattering,20241.32471678416,34.7853236183784,3.819187532828049,26.893603421348104,0.0016524916107690058,0.06743713873453858,8.544424686786297e-05
viscous_losses,85686.84691600983,25.38310368425197,16.616146342164456,500.0,0.0016524916107690058,0.04383655551986249,8.544424686786297e-05
thermal_losses,7662.643402203713,50.850634914612925,6.509912660292733,57.208224979073606,0.0016524916107690058,0.04383655551986249,8.544424686786297e-05
interface_scattering,60402.441430714134,26.919533907081327,8.973312203725733,500.0,0.0016524916107690058,0.04383655551986249,0.00035754323394562566
mode_conversion,60782.57428514666,11.384752324332077,4.758712802488796,16.501941397400028,0.0016524916107690058,0.04383655551986249,0.00035754323394562566
rayleigh_scattering,51715.820706158695,60.03675833144203,13.958170971466314,500.0,3.790852879205715e-05,0.04383655551986249,0.00035754323394562566
mie_scattering,6386.9637878070225,50.915692657820856,19.044024358821066,70.82116760533147,0.005535906234470681,0.04383655551986249,0.00035754323394562566
viscous_losses,13478.367110772802,66.71323666901279,8.10210291077733,500.0,0.005535906234470681,0.07012757848937395,0.00035754323394562566
thermal_losses,4282.133972921692,31.38272167696004,6.3468633676809265,263.88212601940745,0.005535906234470681,0.07012757848937395,0.00035754323394562566
interface_scattering,53436.03283787792,11.329926190053554,5.338168595489044,500.0,0.005535906234470681,0.07012757848937395,0.0006393735816192198
mode_conversion,70092.16424547277,10.837358407112044,13.968198732016138,24.25101298359571,0.005535906234470681,0.07012757848937395,0.0006393735816192198
rayleigh_scattering,82925.19091199276,64.70694132707087,13.756963853185864,500.0,4.5069778858385526e-05,0.07012757848937395,0.0006393735816192198
mie_scattering,86100.30982066998,55.40132657640638,16.16231986976095,140.67421840853712,0.00556447258451603,0.07012757848937395,0.0006393735816192198
viscous_losses,97945.85015740228,22.791712602034618,18.313588519473164,500.0,0.00556447258451603,0.020821783218036953,0.0006393735816192198
thermal_losses,44064.336109288924,74.49631926697016,17.875772847348205,500.0,0.00556447258451603,0.020821783218036953,0.0006393735816192198
interface_scattering,548.8753582091241,57.710832407526354,8.808122854838873,500.0,0.00556447258451603,0.020821783218036953,0.0007573011346445983
mode_conversion,44028.36795145067,62.36717957218639,16.95880832987387,20.98367937911787,0.00556447258451603,0.020821783218036953,0.0007573011346445983
rayleigh_scattering,77870.02902908227,44.6195409146753,1.7915970081692794,500.0,1.6366921352119153e-05,0.020821783218036953,0.0007573011346445983
mie_scattering,17259.382452536338,10.714892472899027,17.3154296420379,101.83236585699879,0.005645478267495224,0.020821783218036953,0.0007573011346445983
viscous_losses,41036.909270539814,42.43457656032086,2.403786507972259,500.0,0.005645478267495224,0.02747379450387622,0.0007573011346445983
thermal_losses,74393.15609777704,49.43838767777355,10.133375708729297,319.2506015605159,0.005645478267495224,0.02747379450387622,0.0007573011346445983
interface_scattering,59825.74207907479,59.88465660021064,4.166163567294152,500.0,0.005645478267495224,0.02747379450387622,0.0008132971582023068
mode_conversion,50375.4825207065,52.553302161743275,10.273807968199632,14.418584583183945,0.005645478267495224,0.02747379450387622,0.0008132971582023068
rayleigh_scattering,43272.329965352656,29.632722965535844,2.6344969238505334,500.0,1.9973273337567434e-05,0.02747379450387622,0.0008132971582023068
mie_scattering,19748.971624879887,22.67448070833653,11.50377821534609,199.57199553481826,0.009056554816399153,0.02747379450387622,0.0008132971582023068
viscous_losses,90518.40214093306,50.80861416075606,8.788661648713536,500.0,0.009056554816399153,0.07296684014053892,0.0008132971582023068
thermal_losses,7897.590404739831,34.12303549117949,6.685497252253331,250.9551855233741,0.009056554816399153,0.07296684014053892,0.0008132971582023068
interface_scattering,13912.472107172973,73.59529258393289,12.273439869591279,500.0,0.009056554816399153,0.07296684014053892,0.00045822654119835317
mode_conversion,9820.454694910293,65.27150566978024,7.928644608680178,9.806374380417017,0.009056554816399153,0.07296684014053892,0.00045822654119835317
rayleigh_scattering,51819.53674049319,11.584717640012315,1.548116373274421,500.0,3.3725521089452275e-05,0.07296684014053892,0.00045822654119835317
mie_scattering,28897.30817305092,33.41280206203524,15.904753550753806,31.51324066351885,0.0012502728218008806,0.07296684014053892,0.00045822654119835317
viscous_losses,26652.672303855245,13.585614972023574,3.229511421670096,500.0,0.0012502728218008806,0.09525596312501498,0.00045822654119835317
thermal_losses,25718.16678924596,46.488966512543655,13.964586414482206,246.74609174772573,0.0012502728218008806,0.09525596312501498,0.00045822654119835317
interface_scattering,25299.979885629484,17.863606243082838,11.444456187012802,500.0,0.0012502728218008806,0.09525596312501498,0.00015196755721823618
mode_conversion,144.857910371892,62.89872699765826,6.309990875181307,0.9206057613233356,0.0012502728218008806,0.09525596312501498,0.00015196755721823618
rayleigh_scattering,95304.75977012719,17.09764186831094,15.969772345673462,500.0,5.221687914992484e-05,0.09525596312501498,0.00015196755721823618
mie_scattering,28087.56301243613,68.89586746743456,4.795276553126053,155.51806261790185,0.007240288622429307,0.09525596312501498,0.00015196755721823618
viscous_losses,99849.65121401226,52.797931411884086,2.9796024726515995,500.0,0.007240288622429307,0.04195792370330844,0.00015196755721823618
thermal_losses,28636.997875472545,34.03217564167733,17.210355558452456,460.8204094178589,0.007240288622429307,0.04195792370330844,0.00015196755721823618
interface_scattering,53274.63363900872,25.64806289222977,7.081768862865559,500.0,0.007240288622429307,0.04195792370330844,2.262963424000966e-05
mode_conversion,95063.91859766489,25.348692821969628,7.493684473908817,11.966989051574805,0.007240288622429307,0.04195792370330844,2.262963424000966e-05
rayleigh_scattering,1034.661193951934,50.87035969037246,17.54451526132085,500.0,1.9444410237419338e-05,0.04195792370330844,2.262963424000966e-05
mie_scattering,5159.745676002003,67.02095934974665,6.214153332685825,136.88534460003507,0.00988865883023308,0.04195792370330844,2.262963424000966e-05
viscous_losses,73278.34539627812,44.77898489600442,15.565193125357135,500.0,0.00988865883023308,0.013069598663800789,2.262963424000966e-05
thermal_losses,2786.9492188280196,55.151724912681814,16.305215123548777,215.34043395044304,0.00988865883023308,0.013069598663800789,2.262963424000966e-05
interface_scattering,73235.91489825066,72.68190447644659,18.7911825483044,500.0,0.00988865883023308,0.013069598663800789,0.0004918062523198362
mode_conversion,46695.08925622851,48.925170401060285,12.999350656515336,25.101499299459853,0.00988865883023308,0.013069598663800789,0.0004918062523198362
rayleigh_scattering,39696.78385429827,17.94175803894969,5.0810403662307495,500.0,1.8206162660508636e-05,0.013069598663800789,0.0004918062523198362
mie_scattering,87661.27946612869,40.657795430410346,11.778270056559286,54.586954568200454,0.0018737520609032772,0.013069598663800789,0.0004918062523198362
viscous_losses,87375.40936788917,64.14242844626537,2.54262360018141,500.0,0.0018737520609032772,0.08620860615232401,0.0004918062523198362
thermal_losses,66605.05330906273,20.246803359991194,13.81824303163024,90.11585756831052,0.0018737520609032772,0.08620860615232401,0.0004918062523198362
interface_scattering,64629.42305905829,27.11476998413449,18.80254570449912,500.0,0.0018737520609032772,0.08620860615232401,4.692641481327899e-05
mode_conversion,38251.55901548884,59.97403191917542,13.379420119610774,4.479288108803357,0.0018737520609032772,0.08620860615232401,4.692641481327899e-05
rayleigh_scattering,53014.38074316213,69.25571892692247,19.142341442773905,500.0,3.0380767003869335e-06,0.08620860615232401,4.692641481327899e-05
mie_scattering,66847.57806578802,46.941060326986694,18.91742020127842,7.179334337178315,0.00026799740190588316,0.08620860615232401,4.692641481327899e-05
viscous_losses,66913.50439568175,25.230859970756917,14.79155633618402,500.0,0.00026799740190588316,0.008132050535848636,4.692641481327899e-05
thermal_losses,67655.87212345141,28.67299897683371,2.403081935829993,500.0,0.00026799740190588316,0.008132050535848636,4.692641481327899e-05
interface_scattering,92644.35417001211,78.49516683084096,4.50926303381606,500.0,0.00026799740190588316,0.008132050535848636,0.00015861822179465278
mode_conversion,89193.09648301646,62.69339887951664,13.031985811251388,29.769541646425797,0.00026799740190588316,0.008132050535848636,0.00015861822179465278
rayleigh_scattering,13060.102197282247,22.38051324545055,3.5114946764238333,500.0,3.145814325958022e-05,0.008132050535848636,0.00015861822179465278
mie_scattering,79704.22256200027,23.387773801174042,14.78193790403034,170.33692519077658,0.004963162170933626,0.008132050535848636,0.00015861822179465278
viscous_losses,77680.58785838242,77.8267092057305,7.504678531071239,500.0,0.004963162170933626,0.012313788814694126,0.00015861822179465278
thermal_losses,12511.523438961052,44.47161934034454,6.128879497332227,272.65252986368137,0.004963162170933626,0.012313788814694126,0.00015861822179465278
interface_scattering,28974.50301592737,79.54038345586928,5.357259918677625,500.0,0.004963162170933626,0.012313788814694126,0.00020890027061803637
mode_conversion,84220.28933777694,62.46524634272199,14.747201770623336,10.849363184663689,0.004963162170933626,0.012313788814694126,0.00020890027061803637
rayleigh_scattering,16258.654185410815,34.46313107974208,19.461991260833813,500.0,9.205796833941408e-05,0.012313788814694126,0.00020890027061803637
mie_scattering,72589.6855506711,50.531179983236704,1.947010351666799,105.25570435821152,0.003779885551856038,0.012313788814694126,0.00020890027061803637
viscous_losses,66790.65492267517,30.643358121011044,18.742553952035163,500.0,0.003779885551856038,0.04519338687979993,0.00020890027061803637
thermal_losses,31711.165916000045,62.6319800033275,13.165421983916703,493.1649188695,0.003779885551856038,0.04519338687979993,0.00020890027061803637
interface_scattering,32752.176988504085,37.77033815855496,4.5832669714050756,500.0,0.003779885551856038,0.04519338687979993,0.000691353500391312
mode_conversion,32690.998791779937,28.855547892099793,9.603728289327082,18.229125985678067,0.003779885551856038,0.04519338687979993,0.000691353500391312
rayleigh_scattering,80470.33698055435,53.48355043283209,6.328123166107286,500.0,7.37506653750294e-05,0.04519338687979993,0.000691353500391312
mie_scattering,79835.42549031379,64.61592948466023,13.73002115035308,36.68939076079135,0.0010694619548572196,0.04519338687979993,0.000691353500391312
viscous_losses,75665.27832085942,61.436478170552505,2.216149198056919,500.0,0.0010694619548572196,0.03987652560602414,0.000691353500391312
thermal_losses,36167.59698022317,49.93398880500284,17.69857157877569,254.47937681132774,0.0010694619548572196,0.03987652560602414,0.000691353500391312
interface_scattering,16548.727042246082,34.77746998595569,18.997512029490323,500.0,0.0010694619548572196,0.03987652560602414,0.000747893274667149
mode_conversion,25244.510235700545,36.57936558507221,3.9771733431977756,7.602513272970161,0.0010694619548572196,0.03987652560602414,0.000747893274667149
rayleigh_scattering,79551.17259781032,15.653136295960174,4.598704116334996,500.0,6.942550624829463e-05,0.03987652560602414,0.000747893274667149
mie_scattering,96462.70181578341,68.52160417185438,5.017963750958274,100.32239775094826,0.0029285417297372925,0.03987652560602414,0.000747893274667149
viscous_losses,88944.36317793667,54.845721607407874,6.95918088455053,500.0,0.0029285417297372925,0.022413425737967212,0.000747893274667149
thermal_losses,20604.974345130606,56.32630454776919,19.39111351194851,373.349195118979,0.0029285417297372925,0.022413425737967212,0.000747893274667149
interface_scattering,28322.339537317042,16.50263427946338,14.038512309255431,500.0,0.0029285417297372925,0.022413425737967212,0.0005189172457823356
mode_conversion,22844.06322488807,10.631718833702818,19.589968583026277,13.301152229971143,0.0029285417297372925,0.022413425737967212,0.0005189172457823356
rayleigh_scattering,94614.37609432975,57.398395740808105,15.277788176928459,500.0,6.83155944875003e-05,0.022413425737967212,0.0005189172457823356
