experiment_id,pipe_diameter_m,pipe_length_m,inclination_angle_deg,gas_superficial_velocity_ms,liquid_superficial_velocity_ms,temperature_c,pressure_bar,predicted_flow_pattern,transducer_frequency_hz,measurement_distance_m,measurement_angle_deg,ambient_temperature_c,humidity_percent
EXP_0021,0.3,1.0251494543834618,40.157809275449594,12.49644745485795,2.230239113059624,62.172873150587456,10.66662026034329,dispersed,2250000.0,0.2303785490000807,57.68533715961249,31.21392120864165,53.456295394675465
EXP_0022,0.15,3.959745692776095,26.45606801599014,19.901121377620107,0.13731260883520052,73.4901203904616,1.1138556526886967,wavy,10000000.0,1.3952271403398584,41.89632526159853,20.062850667986158,32.92988179381376
EXP_0023,0.05,3.654335204607814,-2.648136312441382,15.45918242084255,1.094910002933731,29.53888878357103,8.977226768999767,dispersed,2250000.0,1.8231298204762136,53.148189571382304,30.5504315727337,31.56898440084265
EXP_0024,0.05,3.987792569451098,38.62938621809873,15.775403744639732,3.133192175538749,36.97275703980759,21.319498000538633,dispersed,2250000.0,0.7433349730832702,71.50552630872674,31.429601861050607,77.63009308715809
EXP_0025,0.1,3.8096489513935987,31.01801869006995,4.215247690516367,3.8996468488929534,67.29553498926464,24.842201507540818,slug,10000000.0,0.4657134587638011,8.975124005946185,30.63714125829471,74.31306922649065
EXP_0026,0.1,2.2974405434953264,41.41930466846657,19.78313008933246,2.1725592635752604,53.66364380279513,23.539627080048074,dispersed,500000.0,1.1315366196542656,7.992673146273771,25.99360605979206,36.33957560804912
EXP_0027,0.05,9.010885817689031,38.07602952449829,19.56219589186967,2.5652714851490184,68.99945634285973,13.391169535692503,dispersed,1000000.0,1.2943493595201423,65.733269326916,24.296156644480206,40.661017453500044
EXP_0028,0.05,6.582070472812806,42.783434030305244,5.119560459631349,0.36442801342639264,47.008746956322604,3.478514665989277,annular,2250000.0,0.40613350376008395,23.170408905833177,33.73628079745515,37.051800546760106
EXP_0029,0.025,3.5070644210476196,14.4143672295911,17.982374971921026,3.389834723927757,55.17243623651533,21.46133252046428,dispersed,1000000.0,0.6025808153120547,5.983812271338477,26.82857798136863,45.645416652931836
EXP_0030,0.3,3.495617706415811,38.40421898861144,10.875309265520432,4.531626561960499,17.61090790678778,12.52795679469583,dispersed,1000000.0,0.5743351762407752,84.73826214346434,34.21634183919725,74.10711571129305
EXP_0031,0.2,4.227616949546746,-9.4953753215899,15.266207409950729,2.804924696863951,73.54416015630113,1.8998999438034176,dispersed,2250000.0,1.3827838969530515,21.87516965442371,28.126691494457056,69.68788265538768
EXP_0032,0.3,2.4455262382228335,43.685234851131874,6.369810917692188,2.1503293016233953,32.85842710860149,17.80154490246987,dispersed,1000000.0,0.38438726058385264,67.12179330768518,21.170509917881667,41.77572257783314
EXP_0033,0.1,1.8397106052152825,14.06106025239625,0.558961401244817,1.74056892259634,60.43379116969904,3.612995111799621,slug,5000000.0,0.6889489704970133,14.550961177417134,28.389777167457723,63.31306513306854
EXP_0034,0.3,1.7569150401844544,-9.721308702650575,8.229605625700865,3.152751828673527,36.59165124371536,25.264803598764058,dispersed,1000000.0,0.5821225687502947,9.057995488076623,22.55386337326938,50.516753310748925
EXP_0035,0.05,5.169933452050239,17.38945702651227,10.889693333232865,1.5101282636278563,58.37187698885269,19.70745060236506,dispersed,2250000.0,1.5464961716245655,73.92619291638665,29.421434902070885,54.566780958711526
EXP_0036,0.05,9.296797919635233,16.429223873712456,0.3782177576062856,2.199795323039813,68.34213170320984,23.62176677332688,slug,1000000.0,0.5687402738225542,38.770208447113475,29.134117905668447,37.943358644795204
EXP_0037,0.1,6.797602811524396,28.18457115344374,9.879937457004234,1.778902858404824,67.8419439370684,15.35303740583785,dispersed,2250000.0,0.6849402529636701,81.02809269815701,27.767067809431467,67.13517190763409
EXP_0038,0.3,3.2545143719623297,9.455603902894683,14.815723353864419,2.476237272773988,16.86198553516668,18.888645687001745,dispersed,10000000.0,0.10812288412068448,46.780063770417925,24.7264153663261,44.82232556449938
EXP_0039,0.025,7.848762080784879,29.652542076601982,18.091225999972032,0.1787699921788041,44.08754534513432,20.695506679449274,wavy,500000.0,0.9671324288856067,0.025782695361926677,26.609863939962434,76.21219671718954
EXP_0040,0.025,1.5115515497183765,29.480637687749017,11.662223101340562,2.507692988889306,78.10508109652561,4.75986161424273,dispersed,10000000.0,1.2114885591965672,43.60875579200422,26.826369034710343,36.72337764102776
EXP_0041,0.05,4.4995286534266,36.80119550882826,12.768919457056468,0.7138227015827986,57.22810562551929,6.548998118354306,annular,10000000.0,0.1418306197675253,19.069788550496174,27.118324403310137,54.0780483888673
EXP_0042,0.1,7.8530447872667155,-5.571674461037924,13.23774672906726,1.3614874325413961,30.84171196278971,8.440317427193172,dispersed,2250000.0,1.0499623345356124,60.252380893044524,22.77611303859491,56.14772275925591
EXP_0043,0.05,4.366946214606759,26.373661961372044,13.077006058652689,4.303148170694697,24.117430506302856,13.468252685768444,dispersed,500000.0,0.26155361107516384,2.0398788962108982,33.685514434872175,70.5192396975317
EXP_0044,0.2,1.5391423090302738,2.5101960760106348,5.261661904901493,1.9395905582475526,67.18631420584049,12.210178338213286,dispersed,1000000.0,1.5749902406594267,7.631821462171198,32.596972941762225,37.841522784830254
EXP_0045,0.15,7.140584095873278,-2.555064603185821,2.943469890426117,3.7791566570163284,61.88243907655212,11.962892239355,slug,10000000.0,1.9727558191679284,5.7749596299976425,28.33382418685581,53.97719637285945
EXP_0046,0.05,2.471965401906518,30.539639698744253,18.33466600217561,0.5466558471540648,27.608713786890355,29.601822671571394,annular,2250000.0,0.48891418178140167,55.65062855519471,20.202957410169734,30.10403195881429
EXP_0047,0.05,9.504468157843123,14.761766202611742,15.01344815748369,3.2338905937645763,45.741221130211464,2.4445566942929355,dispersed,10000000.0,1.175036404953731,83.28194163892061,18.43249531925147,65.40979689862682
EXP_0048,0.2,9.660418135092428,4.091931269107453,16.732287218799957,3.042529807267226,78.79773980470927,28.443191422796062,dispersed,10000000.0,0.876741683545399,28.580232565771624,20.525267575669677,30.218683955048977
EXP_0049,0.1,7.3452438599727525,43.93361606896497,0.8832518749053004,2.8392692838723588,62.77195527759,8.3474046842294,slug,2250000.0,0.21465646026357388,8.452787145126804,29.164748484422148,55.260530951597545
EXP_0050,0.3,9.726955828774893,26.082522821884275,10.357824523418564,1.3708939407658525,57.77642751248771,11.560868023598669,dispersed,1000000.0,1.396886648582852,8.34694156117164,33.45743204128686,54.34871258008407
EXP_0051,0.05,1.9707790459981824,-4.54069178799428,17.07084161070895,2.536919556215771,64.81632653194875,7.247235204611161,dispersed,1000000.0,0.8500868875928861,82.76521434779072,26.99705172181087,65.25384809646562
EXP_0052,0.3,8.132389546330643,31.298277708296943,0.8308909592277196,3.9968230010322863,23.966815680443204,7.449199109709763,slug,10000000.0,0.6430331595500071,27.412918877015542,29.357039156088213,77.7056779370269
EXP_0053,0.15,6.904131216323557,40.81752004037115,3.306087113198079,2.989339484505008,37.22124917588512,14.328738481434515,slug,5000000.0,1.9459877190951123,38.320368845776194,21.929972810196723,38.88504073947665
EXP_0054,0.15,5.506350314444967,11.10434422251797,10.833553720598148,1.906728933591862,38.39401528708876,14.45444970993838,dispersed,10000000.0,1.5172000038779885,45.01523062657215,18.76769178604344,33.85112432868338
EXP_0055,0.3,8.411287383893919,27.305936171745024,16.797464650811893,3.600242477084484,73.30075033307955,5.361549905785129,dispersed,2250000.0,0.9818105083925565,26.789741528239222,30.331229618540547,75.62194063445702
EXP_0056,0.05,6.63728987778632,6.77475350664772,12.39657331107602,1.3859738403193316,18.313184473227846,27.451941155772317,dispersed,1000000.0,1.8897674825891972,57.84233206096966,23.662981484108062,30.523428665825133
EXP_0057,0.025,5.436861020365559,41.61723370819241,11.03197015331755,3.031269652509221,61.27429663375819,10.308296276267761,dispersed,1000000.0,0.3094645246930764,24.21301938983198,34.29481633908425,43.30749734648657
EXP_0058,0.1,2.7783764635697152,-2.9009484081243766,4.741827064934559,3.215211190834484,44.59890267773163,17.058919253799058,slug,2250000.0,1.62402124960951,70.56852305218632,18.367028489425483,49.17575472551525
EXP_0059,0.025,9.547838152415693,-7.3190329555434595,15.868998743962964,3.4983951445643284,31.957999837839843,22.14583438150695,dispersed,2250000.0,0.805346375500827,47.00189264101956,18.90662342725601,65.74352053386926
EXP_0060,0.1,9.056165333435121,11.152108607311998,8.13339473138761,3.0459321058340305,63.944965903185384,22.304004949023536,dispersed,10000000.0,1.1901140608347143,17.113847662134944,29.509691647511197,65.63765010299657
EXP_0061,0.1,7.585476553974388,35.723314098457216,12.960592798181496,2.823897031821946,39.29500156282562,4.998468357726479,dispersed,10000000.0,1.129573812168094,15.319317139380434,18.377750871838952,46.84915612206253
EXP_0062,0.15,8.695099081033582,33.83641588383241,15.511128780005837,0.11969370660469784,49.223725341676925,2.5737827512406684,wavy,5000000.0,1.9057301593203233,3.187707595277737,30.680587945975457,62.137301731680644
EXP_0063,0.3,8.30397637610038,19.347391665916557,6.788818563109509,1.666637901484306,73.33662380049296,14.133275952968837,dispersed,10000000.0,0.4917132047992935,89.27607337228368,30.802468705502598,78.09859348870354
EXP_0064,0.15,2.988218825169398,12.718114276742678,4.0119355540268025,4.771541916005187,53.877662104809815,22.876288983907912,slug,500000.0,0.45409393876798276,29.878505508895955,27.582197893795257,66.32354660902216
EXP_0065,0.15,2.2505134234847355,40.30800085895277,18.581611540041685,3.420298686185838,16.146041580711607,16.575152261196457,dispersed,500000.0,1.9069816477039991,59.59110965717591,26.715384103992037,66.28655446815355
EXP_0066,0.2,6.513951224367992,34.04877237635487,8.203137708748486,1.605150661460603,45.11086945644752,5.259360876095981,dispersed,500000.0,0.6926838760979914,3.818766352378009,29.047892496935834,64.21196133012903
EXP_0067,0.025,7.149993811251382,18.806488946091722,13.883393040371006,0.22924765871042063,38.94582906436639,7.113690620656854,wavy,2250000.0,1.3453848328052163,69.0966728867438,26.406541731530677,79.56896092241479
EXP_0068,0.1,3.1093442776342517,11.810029283548829,9.050581037157492,4.6076233394705985,51.400283665021824,2.3082188700914226,dispersed,5000000.0,0.8913317835012328,86.89418445940063,28.18635054735884,61.78255355794694
EXP_0069,0.15,4.092927216964616,13.184115066586497,16.150277497024593,4.519118991281756,66.38598917117557,7.812919635431795,dispersed,500000.0,1.9934578045460234,72.22738813769844,32.0955738536376,77.57027578550792
EXP_0070,0.2,1.7494379317726663,24.885780304157628,17.175750676189267,1.3162895986335175,60.053008791485986,12.597350268852779,dispersed,500000.0,1.994583935540517,23.344323606755147,30.502773278482163,57.57022374529503
EXP_0071,0.15,2.4452818365081326,39.273611038715096,11.94956410588612,4.126419849827565,50.447423960100416,7.379335338966567,dispersed,2250000.0,1.5885023729870007,52.24943896803359,18.447999507902306,71.27703457536774
EXP_0072,0.05,9.824154715988476,44.78829347915751,9.584104760500729,4.819406758408788,40.713946820238775,1.7625387793832146,dispersed,1000000.0,1.3122205331628238,25.41845397084073,32.72360023321137,47.8898014409846
EXP_0073,0.2,1.5717105775537763,5.157593915418341,13.567668706642886,3.6839512112104242,30.78342057573019,15.610782862900528,dispersed,10000000.0,0.821829305690155,12.039414062111032,25.341796623411977,60.03143327160156
EXP_0074,0.1,6.8007262210332415,34.07217456705101,15.748642338388022,0.9633153516699237,57.26062961364684,6.789792556258689,annular,5000000.0,0.6429294860893927,19.330145938330556,28.036855403477055,75.79417671682029
EXP_0075,0.2,2.640632849821832,32.123370209242104,4.674385824030047,1.460599290859164,74.80334794742677,27.420454370699364,slug,10000000.0,0.26749382407936834,5.233772519086511,32.486256233529566,66.52181471768456
EXP_0076,0.05,2.06953650010442,12.82271762113858,5.507820755738459,0.08449554650772814,66.2490069515449,24.58524218186264,wavy,2250000.0,0.17420377498385659,66.83130996682104,23.62550205653237,66.10737593713984
EXP_0077,0.1,5.602200782396508,11.166845543351187,4.296717067529725,3.758447029890998,24.77365287182848,24.16816712979268,slug,5000000.0,1.5234581861674175,4.6364033926003785,34.15167822364295,65.13697441952675
EXP_0078,0.15,4.741789489080418,14.719022641942502,17.913428463537382,3.942838629699876,23.22416896051257,18.69892566466278,dispersed,500000.0,1.231546332341723,70.7284463033795,31.074045047479906,47.51587629361643
EXP_0079,0.1,6.105786677574275,2.7092692442170794,13.023401755499519,1.22171942552477,44.95283186839801,14.882877088144278,dispersed,500000.0,1.7647946801365153,47.3238950645808,32.73532422495188,43.1267847747962
EXP_0080,0.2,1.481191517130656,18.036272638757197,7.422899648060387,2.677987106915483,42.46466806752349,9.242549668488731,dispersed,10000000.0,1.8809890773225835,86.38747529181019,26.36119508533895,56.50123184124752
EXP_0081,0.1,8.887676397215339,-3.13316868616936,9.92639652810252,2.290556149599887,15.527722457404666,13.8544628994207,dispersed,1000000.0,0.9855249902055976,41.32794450558483,34.91981785340941,77.45890100578829
EXP_0082,0.1,3.3273643476760943,10.006885523995468,17.47691202789925,0.8614559607462543,29.28354958082683,11.132156058424982,annular,5000000.0,1.2041061912271602,14.664279507214147,21.75098105954227,41.75851195623059
EXP_0083,0.15,5.696062900433974,0.5653704860743947,5.395145943792097,1.9262349983386495,55.51183342003196,13.760961437116155,dispersed,1000000.0,1.17298434075809,21.76514954590189,19.341355633937898,31.220715741111107
EXP_0084,0.15,1.5376456515813488,29.917295861979838,6.792899585376509,3.4135926883988725,55.11959809594076,15.588457515258392,dispersed,1000000.0,0.6359284866341257,79.65483777269691,24.787065884376045,50.04466591333133
EXP_0085,0.025,6.5975621482942195,43.15554405489547,7.494483776809906,0.17114531383678103,43.98271710242719,16.77395731334167,wavy,500000.0,0.38929424721256567,4.0372502566847235,22.97087639052873,73.33284620144532
EXP_0086,0.025,2.113226488606413,25.51316276111549,19.93235814989272,1.1692957097643186,33.172115349087015,29.183564574142867,dispersed,10000000.0,0.3570720372446382,59.040693801408196,31.66415886469172,51.639646210343024
EXP_0087,0.05,8.332280615080139,7.313109869704579,8.129400758082049,1.2191053614954426,72.89926785558444,27.522190052956585,dispersed,10000000.0,1.2637876871780516,89.93214826956232,29.093094403996396,48.62055720072206
EXP_0088,0.15,4.468628066662176,9.667973912755297,0.11987994611215907,4.023424384247799,72.80694478139414,29.114442356829134,slug,500000.0,0.3268661412798268,27.913699107137372,25.383031695992432,42.770568799135404
EXP_0089,0.05,7.130386650974016,27.532338907542474,16.920510735567913,0.05826596884612686,29.31605112803917,20.300486004930406,wavy,2250000.0,0.14841092379498244,19.779472553835923,29.76514723261031,40.08099494052976
EXP_0090,0.15,7.671139274234741,23.388189587812967,5.900193779537006,4.626522543768813,50.87219623771154,23.924278331201588,dispersed,5000000.0,0.7536774983679829,78.71215647486082,18.851819508979464,55.615765562833104
EXP_0091,0.1,1.6283142176350327,-1.1860523335325954,8.601192495669643,0.5597791518375488,44.01169312865382,17.284541189938764,annular,2250000.0,0.46676870820721006,89.89434535628234,21.32535293628727,60.52377556768394
EXP_0092,0.05,3.08616751410359,13.628077779220582,14.325260238940512,0.672116173010971,62.967307174106594,25.796761161799402,annular,10000000.0,0.9372420051621385,59.40594014701498,34.63472328832431,77.59041940346212
EXP_0093,0.05,4.162231128986027,-3.473928540983553,3.022457257940025,0.9369376904689887,36.33340095714246,26.86712747049256,slug,5000000.0,1.0271622946581924,65.05612878089602,34.48608512467652,73.09074524115445
EXP_0094,0.05,9.80162152259054,36.54142734334296,9.15111247152913,3.8779623925862405,27.547518184095537,17.307753494361563,dispersed,1000000.0,0.29748174891895907,4.548567312416402,32.59366800056001,32.49246973175208
EXP_0095,0.1,7.759634309632094,18.341249069729507,1.8210403988176067,3.6794845721653084,69.15990215920736,27.202405551470985,slug,10000000.0,1.5288842400769915,14.01747838190499,20.791751686812702,33.544275290456305
EXP_0096,0.025,5.261577289669581,44.88438190148193,8.676767507156573,3.6339505166517805,60.07080670771475,6.929976557266808,dispersed,5000000.0,1.1374128279138163,63.02750330830285,34.97028043316635,47.93055261405854
EXP_0097,0.2,9.840157802681565,16.192236154657927,3.326623389908918,0.525669501456351,32.50165186893379,17.513818551616062,slug,500000.0,1.0142413523131655,82.66881015892699,25.123935860014516,41.16146959304666
EXP_0098,0.15,7.978730634697812,18.86584325907572,5.762877530589048,4.049125778954386,27.0965365260507,9.403028458831026,dispersed,10000000.0,1.3809993047365305,61.76124253042363,29.092669877374803,50.78007334323339
EXP_0099,0.025,9.982432195548164,15.097057394126079,8.556950228651958,1.8070979317891314,38.50584985711707,8.997336110799864,dispersed,1000000.0,0.8704979207700927,20.44986246899195,22.1529350071318,74.62557438892647
EXP_0100,0.2,8.893277744585436,10.447132795463332,11.495046303688042,4.502884867115847,41.526542150823374,24.39917325926241,dispersed,1000000.0,0.3777141722424908,26.74343868200925,26.20014407990057,64.55885722887115
EXP_0101,0.2,5.813909339208308,27.656939507872394,9.029940941865373,4.316499545989677,71.51484168462628,14.650045311572926,dispersed,5000000.0,0.7913500751824055,33.59962731825272,31.246077108914854,54.47333283763269
EXP_0102,0.3,6.662801417046948,16.20451549616057,2.5851779334888585,0.8607826337215922,70.3896189503806,26.169422820438577,slug,1000000.0,1.342956925645576,12.243472514982452,22.931656594945043,46.565427716169765
EXP_0103,0.2,7.263051863170408,19.54887496018363,0.4697486476964736,4.768248465533291,69.91304341718933,8.555805409182398,slug,500000.0,1.0198233089031346,81.79872986132393,18.502397446007514,47.24674679719098
EXP_0104,0.1,8.520297480036325,10.935538068360152,1.366900331496051,0.3385303333998695,17.778399424099582,12.86521723434708,slug,500000.0,1.328290188819944,61.83796248933337,22.338436108265164,60.02788280303146
EXP_0105,0.3,6.19781432449462,6.84926695018569,13.369824341841904,2.704505450050957,40.51831105906287,6.27284267813204,dispersed,5000000.0,1.2400084901676345,54.94703001963172,26.701235190512058,49.41200586641458
EXP_0106,0.15,1.030455879165797,12.098188483951741,2.204131831736365,0.13122058996490366,68.59087800589263,27.57121529519641,annular,10000000.0,0.9853206450094779,61.7561206595319,23.596192713013416,50.5319816010562
EXP_0107,0.3,3.421459495724371,28.521646879941372,2.617170090473059,0.274833183035122,64.89890314742314,20.311970905399715,annular,2250000.0,1.489993407493834,15.701941585295076,22.023645441453226,58.763149452541874
EXP_0108,0.1,4.800927920316431,16.762679651786588,11.92549550647305,1.2627461089519343,25.604109331072372,12.558338246026768,dispersed,5000000.0,0.961371722036971,80.06368168225742,29.838141537580036,74.93281918772229
EXP_0109,0.2,8.630751607857118,-5.561230778951034,19.670894504149615,1.7980731572901287,36.369540344261,3.657320810814427,dispersed,10000000.0,1.9686370910195723,37.58447225721571,21.60473715728031,56.0770724596757
EXP_0110,0.1,3.8845305430636423,13.438052455427602,6.901583299076396,3.3808314261275974,34.22612070257253,11.17430871333917,dispersed,1000000.0,1.5477293938896497,32.880533724963044,32.95693960399269,76.34703115600544
EXP_0111,0.3,9.896527629353857,29.05125023251015,10.455805297259948,1.953742765779041,48.70367861963134,10.414116995374888,dispersed,1000000.0,1.2545121898998508,40.79086211250002,27.728578989810217,40.1041231370102
EXP_0112,0.1,5.974351895465898,21.8146265718983,8.588723193759566,0.3707083004260811,73.06729193227244,18.731493409608778,annular,5000000.0,0.4183079277781254,14.057683086044253,26.921566233238813,59.81703825550515
EXP_0113,0.1,7.711066378214005,6.221231826866546,12.489893664863864,0.9488142128235502,29.23485108854655,2.951957762842557,annular,500000.0,1.023796508187701,53.741193945979425,22.210051674068282,68.56900943601138
EXP_0114,0.15,8.534889192603416,19.04813344374502,0.6932333847911399,4.925625478835298,19.829404985335728,21.182787478102025,slug,10000000.0,0.6557646205552206,48.696382871875464,23.380536378474943,68.7747875818039
EXP_0115,0.3,3.2555078732181895,9.8799512111182,12.689608362453505,0.015136284671179698,45.728659935276355,26.933218723548467,wavy,10000000.0,0.9880799504891832,60.51909617661087,22.440981417310837,46.23964353941579
EXP_0116,0.3,5.786272079548006,2.910566966720241,17.09907031949702,3.6080407554918006,67.0699348162171,28.347343722301815,dispersed,2250000.0,0.192566425879921,26.18133481520338,24.785368246680594,61.25799033364332
EXP_0117,0.1,4.148229592421946,16.0423342705311,15.730798593125218,1.134390344380589,29.11357531599807,18.087756705070976,dispersed,500000.0,0.23487946318763428,0.8891645977850904,23.20193894887302,49.617798024077985
EXP_0118,0.2,1.5814418327768884,19.14246999601727,5.5390544671471185,3.982225402769176,15.523420405643279,25.4332844873407,dispersed,5000000.0,1.460656619991782,66.02796587363099,33.870559297246466,40.453564265017455
EXP_0119,0.2,9.20785776496925,32.24956046761117,14.09183230687456,0.5836140594141904,20.50512375313532,25.38417703650849,annular,1000000.0,1.4394708131074034,7.414356517056956,24.046023358138847,51.700000829773856
EXP_0120,0.025,2.8991190608862447,-9.649255703084089,14.242334869437137,2.4332021758874802,76.74765433440706,21.70637123619977,dispersed,2250000.0,0.406928773884612,45.155218210499335,33.722860867266455,42.36255449418908
EXP_0121,0.3,9.842219612080244,31.12194735440869,11.557661485952998,4.255555205685909,25.081127605946115,1.4412793610383388,dispersed,5000000.0,1.6214511944859606,74.64639194599559,33.18706176921407,39.30450307970302
EXP_0122,0.2,5.531815419023203,4.939794185803079,12.165319697716596,2.573598979948079,24.415387164652742,22.438844321701364,dispersed,5000000.0,0.26652051977650626,38.88041299282386,23.454705765407486,65.3280407161499
EXP_0123,0.1,2.6277854968827876,7.657930695899193,19.638152376849934,0.47037078687353984,31.85880313503643,3.4933735093762066,annular,500000.0,0.27556272180833946,45.74779800804254,25.452046109845377,38.70251651932816
EXP_0124,0.15,4.050737534724039,9.514078060475537,11.634607698904567,3.6698730541151843,19.104698123946125,18.206966058465678,dispersed,5000000.0,1.7822827048449097,36.1943097546283,31.951220669991237,75.7376112301475
EXP_0125,0.2,7.7878167929681545,3.1326254575758004,14.77846211846944,3.9891256567312414,31.06837074119221,21.760216763913814,dispersed,500000.0,0.29916911409273617,47.06930492142773,27.734779853846113,44.09298650003288
EXP_0126,0.3,9.80288307384142,35.262267601221886,8.7732088147976,2.687738305246243,33.16931255176823,5.728910153441843,dispersed,10000000.0,0.9806529757176518,46.973695752338415,34.19767795458699,60.194765007238615
EXP_0127,0.2,6.380579889954797,33.942388182929804,11.95142303615521,2.5622049823943125,69.48947095818464,29.577190150035282,dispersed,10000000.0,1.4135580485223207,7.259179890558302,18.7282974075571,44.0409485115505
EXP_0128,0.05,1.7768644613754805,30.60203980471882,5.536716450292342,3.1230740826704735,60.224291969491745,10.335412143872832,dispersed,1000000.0,1.73013052079811,54.396254853978355,20.86681389790766,51.07552657595859
EXP_0129,0.15,1.1814524390610468,3.392844340622709,1.8911580148741787,2.215994255774852,72.84740790499569,14.558667605739206,slug,5000000.0,1.5401925470321112,60.18440157622513,30.379777559927785,77.41218566513265
EXP_0130,0.3,3.1297919309371123,42.18404563226995,11.534107105958364,3.7990246072062255,20.81852048666756,15.287262549085332,dispersed,10000000.0,0.11214812894443715,14.258443446556146,34.637342178544955,56.17826888088882
EXP_0131,0.3,9.974581156447416,30.970119015486233,16.776301011429204,1.0725732271356163,21.854213225363246,15.937463338811398,dispersed,500000.0,1.3117832394051454,56.79533983663539,30.870633422701438,41.3510412776756
EXP_0132,0.05,1.2957645321562583,-2.5250939739015585,6.463568052073103,1.716509168387045,73.47303907003622,22.512574368728938,dispersed,1000000.0,0.15077655806583212,85.29276497281306,29.625533725598533,77.851505252158
