timestamp,location_id,outdoor_temperature_c,outdoor_humidity_pct,solar_radiation_wm2,wind_speed_ms,precipitation_mm
2023-01-03 22:00:00,BLD_00039_outdoor,7.5,15.9,0.0,2.7,0.0
2023-01-03 23:00:00,BLD_00039_outdoor,9.4,22.9,0.0,11.6,4.02
2023-01-04 00:00:00,BLD_00039_outdoor,7.0,36.4,0.0,3.2,0.0
2023-01-04 01:00:00,BLD_00039_outdoor,9.4,40.0,0.0,2.6,0.32
2023-01-04 02:00:00,BLD_00039_outdoor,8.8,22.2,0.0,3.5,0.0
2023-01-04 03:00:00,BLD_00039_outdoor,10.4,13.3,0.0,5.7,0.0
2023-01-04 04:00:00,BLD_00039_outdoor,7.9,16.1,0.0,7.8,0.0
2023-01-04 05:00:00,BLD_00039_outdoor,9.7,33.6,0.0,1.7,0.0
2023-01-04 06:00:00,BLD_00039_outdoor,12.3,31.1,0.0,11.8,0.0
2023-01-04 07:00:00,BLD_00039_outdoor,11.1,14.0,170.5,3.1,0.0
2023-01-04 08:00:00,BLD_00039_outdoor,18.7,18.0,351.4,1.0,3.26
2023-01-04 09:00:00,BLD_00039_outdoor,17.2,14.4,477.9,5.5,0.0
2023-01-04 10:00:00,BLD_00039_outdoor,16.1,35.6,624.2,5.3,0.0
2023-01-04 11:00:00,BLD_00039_outdoor,14.3,21.4,596.7,3.6,0.0
2023-01-04 12:00:00,BLD_00039_outdoor,14.1,17.5,765.2,3.9,0.0
2023-01-04 13:00:00,BLD_00039_outdoor,17.1,29.6,710.9,6.8,0.0
2023-01-04 14:00:00,BLD_00039_outdoor,15.4,12.8,561.7,3.5,0.0
2023-01-04 15:00:00,BLD_00039_outdoor,14.1,12.5,487.5,0.9,0.0
2023-01-04 16:00:00,BLD_00039_outdoor,11.3,29.3,290.7,1.8,0.0
2023-01-04 17:00:00,BLD_00039_outdoor,14.6,38.8,193.4,4.4,0.0
2023-01-04 18:00:00,BLD_00039_outdoor,10.3,29.2,0.0,1.0,0.0
2023-01-04 19:00:00,BLD_00039_outdoor,9.1,39.3,0.0,3.3,0.0
2023-01-04 20:00:00,BLD_00039_outdoor,13.0,29.4,0.0,3.4,0.0
2023-01-04 21:00:00,BLD_00039_outdoor,9.4,38.6,0.0,7.0,0.0
2023-01-04 22:00:00,BLD_00039_outdoor,7.2,16.4,0.0,8.2,0.0
2023-01-04 23:00:00,BLD_00039_outdoor,8.1,31.8,0.0,2.2,0.0
2023-01-05 00:00:00,BLD_00039_outdoor,6.2,37.3,0.0,2.5,0.0
2023-01-05 01:00:00,BLD_00039_outdoor,5.4,27.8,0.0,6.5,0.0
2023-01-05 02:00:00,BLD_00039_outdoor,8.8,13.8,0.0,2.1,0.0
2023-01-05 03:00:00,BLD_00039_outdoor,8.4,20.7,0.0,2.0,0.0
2023-01-05 04:00:00,BLD_00039_outdoor,6.6,17.4,0.0,3.3,0.0
2023-01-05 05:00:00,BLD_00039_outdoor,10.2,28.9,0.0,5.6,0.0
2023-01-05 06:00:00,BLD_00039_outdoor,13.5,34.6,0.0,6.7,0.0
2023-01-05 07:00:00,BLD_00039_outdoor,14.9,27.1,177.9,6.5,0.0
2023-01-05 08:00:00,BLD_00039_outdoor,14.0,13.4,295.2,2.9,0.0
2023-01-05 09:00:00,BLD_00039_outdoor,14.9,29.2,501.3,5.4,0.0
2023-01-05 10:00:00,BLD_00039_outdoor,15.6,29.7,641.7,2.1,0.0
2023-01-05 11:00:00,BLD_00039_outdoor,15.8,31.6,694.6,3.9,0.0
2023-01-05 12:00:00,BLD_00039_outdoor,16.3,13.1,709.1,1.5,0.0
2023-01-05 13:00:00,BLD_00039_outdoor,16.8,18.5,698.2,2.6,0.0
2023-01-05 14:00:00,BLD_00039_outdoor,14.8,37.7,537.7,7.3,1.64
2023-01-05 15:00:00,BLD_00039_outdoor,13.6,35.6,501.0,4.2,0.0
2023-01-05 16:00:00,BLD_00039_outdoor,18.2,15.2,397.5,1.3,0.0
2023-01-05 17:00:00,BLD_00039_outdoor,14.2,17.8,154.9,1.5,0.0
2023-01-05 18:00:00,BLD_00039_outdoor,9.8,14.8,0.0,1.8,0.0
2023-01-05 19:00:00,BLD_00039_outdoor,12.0,23.3,0.0,5.1,0.0
2023-01-05 20:00:00,BLD_00039_outdoor,5.4,12.6,0.0,2.6,0.0
2023-01-05 21:00:00,BLD_00039_outdoor,7.9,14.0,0.0,1.9,0.0
2023-01-05 22:00:00,BLD_00039_outdoor,8.6,10.1,0.0,4.3,0.0
2023-01-05 23:00:00,BLD_00039_outdoor,7.3,15.4,0.0,3.0,0.0
2023-01-06 00:00:00,BLD_00039_outdoor,4.5,30.7,0.0,8.6,0.0
2023-01-06 01:00:00,BLD_00039_outdoor,4.8,28.5,0.0,6.6,0.0
2023-01-06 02:00:00,BLD_00039_outdoor,7.4,16.7,0.0,1.1,0.0
2023-01-06 03:00:00,BLD_00039_outdoor,7.8,34.5,0.0,4.8,0.0
2023-01-06 04:00:00,BLD_00039_outdoor,9.1,10.1,0.0,2.9,0.0
2023-01-06 05:00:00,BLD_00039_outdoor,11.0,26.7,0.0,5.8,0.0
2023-01-06 06:00:00,BLD_00039_outdoor,13.3,36.4,0.0,4.7,0.0
2023-01-06 07:00:00,BLD_00039_outdoor,13.4,21.8,177.8,1.5,0.0
2023-01-06 08:00:00,BLD_00039_outdoor,13.6,18.4,322.4,3.6,0.0
2023-01-06 09:00:00,BLD_00039_outdoor,13.6,38.8,464.8,5.1,0.0
2023-01-06 10:00:00,BLD_00039_outdoor,15.4,28.9,659.6,3.9,0.0
2023-01-06 11:00:00,BLD_00039_outdoor,15.2,15.2,761.1,4.0,0.0
2023-01-06 12:00:00,BLD_00039_outdoor,14.9,26.7,700.6,4.0,0.0
2023-01-06 13:00:00,BLD_00039_outdoor,19.2,17.8,712.7,2.2,0.0
2023-01-06 14:00:00,BLD_00039_outdoor,13.2,31.0,520.8,2.4,0.0
2023-01-06 15:00:00,BLD_00039_outdoor,16.5,36.0,538.1,3.0,0.0
2023-01-06 16:00:00,BLD_00039_outdoor,17.2,32.0,386.3,1.3,0.0
2023-01-06 17:00:00,BLD_00039_outdoor,11.8,30.9,198.3,1.7,0.0
2023-01-06 18:00:00,BLD_00039_outdoor,13.9,15.8,0.0,4.0,0.0
2023-01-06 19:00:00,BLD_00039_outdoor,10.4,33.8,0.0,3.2,0.0
2023-01-06 20:00:00,BLD_00039_outdoor,11.1,15.9,0.0,12.6,0.0
2023-01-06 21:00:00,BLD_00039_outdoor,7.3,36.0,0.0,2.1,0.0
2023-01-06 22:00:00,BLD_00039_outdoor,9.6,39.4,0.0,0.7,0.0
2023-01-06 23:00:00,BLD_00039_outdoor,8.3,31.8,0.0,2.8,0.0
2023-01-07 00:00:00,BLD_00039_outdoor,6.1,24.4,0.0,3.0,0.0
2023-01-07 01:00:00,BLD_00039_outdoor,7.1,10.8,0.0,3.9,0.0
2023-01-07 02:00:00,BLD_00039_outdoor,8.8,22.6,0.0,2.5,0.0
2023-01-07 03:00:00,BLD_00039_outdoor,5.9,36.1,0.0,2.4,0.0
2023-01-07 04:00:00,BLD_00039_outdoor,8.1,13.9,0.0,2.3,0.0
2023-01-07 05:00:00,BLD_00039_outdoor,11.0,18.0,0.0,1.1,0.0
2023-01-07 06:00:00,BLD_00039_outdoor,8.9,36.8,0.0,3.1,0.0
2023-01-07 07:00:00,BLD_00039_outdoor,12.8,18.9,194.7,3.4,0.0
2023-01-07 08:00:00,BLD_00039_outdoor,15.7,28.5,349.2,2.1,0.0
2023-01-07 09:00:00,BLD_00039_outdoor,16.1,32.0,452.1,2.7,0.0
2023-01-07 10:00:00,BLD_00039_outdoor,14.5,25.9,656.3,4.9,0.0
2023-01-07 11:00:00,BLD_00039_outdoor,15.4,16.3,668.9,2.0,0.0
2023-01-07 12:00:00,BLD_00039_outdoor,15.5,13.9,768.9,1.6,0.0
2023-01-07 13:00:00,BLD_00039_outdoor,13.5,28.3,572.3,1.3,1.42
2023-01-07 14:00:00,BLD_00039_outdoor,15.0,21.0,665.4,2.8,0.0
2023-01-07 15:00:00,BLD_00039_outdoor,16.1,11.3,493.1,8.1,1.19
2023-01-07 16:00:00,BLD_00039_outdoor,14.3,19.0,379.5,5.7,0.0
2023-01-07 17:00:00,BLD_00039_outdoor,12.3,31.6,146.9,1.1,5.09
2023-01-07 18:00:00,BLD_00039_outdoor,9.8,33.5,0.0,2.0,0.0
2023-01-07 19:00:00,BLD_00039_outdoor,9.9,29.3,0.0,1.8,0.0
2023-01-07 20:00:00,BLD_00039_outdoor,9.9,37.0,0.0,9.3,0.0
2023-01-07 21:00:00,BLD_00039_outdoor,3.4,35.1,0.0,1.9,0.0
2023-01-07 22:00:00,BLD_00039_outdoor,8.0,38.8,0.0,5.0,0.0
2023-01-07 23:00:00,BLD_00039_outdoor,9.5,28.2,0.0,4.0,0.0
2023-01-08 00:00:00,BLD_00039_outdoor,7.5,12.9,0.0,3.6,0.0
2023-01-08 01:00:00,BLD_00039_outdoor,4.8,39.0,0.0,2.8,0.21
2023-01-08 02:00:00,BLD_00039_outdoor,9.9,38.4,0.0,6.9,2.53
2023-01-08 03:00:00,BLD_00039_outdoor,10.0,20.7,0.0,2.4,0.0
2023-01-08 04:00:00,BLD_00039_outdoor,11.9,20.2,0.0,13.9,0.0
2023-01-08 05:00:00,BLD_00039_outdoor,6.8,16.3,0.0,2.4,0.0
2023-01-08 06:00:00,BLD_00039_outdoor,10.3,29.3,0.0,7.4,0.0
2023-01-08 07:00:00,BLD_00039_outdoor,14.0,14.3,162.3,4.0,0.0
2023-01-08 08:00:00,BLD_00039_outdoor,15.4,15.2,329.3,13.3,0.0
2023-01-08 09:00:00,BLD_00039_outdoor,15.6,17.0,556.5,5.0,0.0
2023-01-08 10:00:00,BLD_00039_outdoor,16.1,24.8,662.3,2.7,0.0
2023-01-08 11:00:00,BLD_00039_outdoor,16.0,30.7,558.7,4.4,0.0
2023-01-08 12:00:00,BLD_00039_outdoor,16.3,12.7,742.6,2.7,0.0
2023-01-08 13:00:00,BLD_00039_outdoor,16.3,15.9,733.0,7.5,0.0
2023-01-08 14:00:00,BLD_00039_outdoor,18.2,23.8,646.2,5.2,0.0
2023-01-08 15:00:00,BLD_00039_outdoor,16.8,33.5,449.0,5.6,0.0
2023-01-08 16:00:00,BLD_00039_outdoor,18.5,20.8,311.8,4.4,0.0
2023-01-08 17:00:00,BLD_00039_outdoor,10.8,25.6,168.3,3.3,0.0
2023-01-08 18:00:00,BLD_00039_outdoor,10.3,31.6,0.0,1.9,4.86
2023-01-08 19:00:00,BLD_00039_outdoor,7.8,20.3,0.0,3.8,0.0
2023-01-08 20:00:00,BLD_00039_outdoor,12.4,18.6,0.0,8.6,0.0
2023-01-08 21:00:00,BLD_00039_outdoor,9.7,31.9,0.0,1.8,0.0
2023-01-08 22:00:00,BLD_00039_outdoor,6.9,21.5,0.0,2.1,0.0
2023-01-08 23:00:00,BLD_00039_outdoor,4.4,11.7,0.0,2.8,0.0
2023-01-09 00:00:00,BLD_00039_outdoor,8.5,32.9,0.0,2.3,0.0
2023-01-09 01:00:00,BLD_00039_outdoor,9.2,11.0,0.0,5.9,0.0
2023-01-09 02:00:00,BLD_00039_outdoor,8.2,25.4,0.0,5.5,0.0
2023-01-09 03:00:00,BLD_00039_outdoor,9.8,24.1,0.0,4.6,0.0
2023-01-09 04:00:00,BLD_00039_outdoor,10.9,30.5,0.0,4.1,0.0
2023-01-09 05:00:00,BLD_00039_outdoor,11.0,13.0,0.0,4.8,0.0
2023-01-09 06:00:00,BLD_00039_outdoor,11.1,39.0,0.0,2.1,0.0
2023-01-09 07:00:00,BLD_00039_outdoor,11.4,22.6,160.7,8.5,0.0
2023-01-09 08:00:00,BLD_00039_outdoor,11.4,17.5,301.7,2.6,2.29
2023-01-09 09:00:00,BLD_00039_outdoor,15.2,11.6,413.8,4.0,0.0
2023-01-09 10:00:00,BLD_00039_outdoor,15.3,28.0,486.7,5.4,0.0
2023-01-09 11:00:00,BLD_00039_outdoor,18.2,17.9,743.5,1.6,0.0
2023-01-09 12:00:00,BLD_00039_outdoor,15.0,35.1,612.8,2.8,0.0
2023-01-09 13:00:00,BLD_00039_outdoor,17.4,14.1,768.1,2.3,0.0
2023-01-09 14:00:00,BLD_00039_outdoor,14.5,24.2,587.2,2.6,0.0
2023-01-09 15:00:00,BLD_00039_outdoor,11.6,10.1,424.5,2.4,0.0
2023-01-09 16:00:00,BLD_00039_outdoor,14.0,17.9,347.8,3.7,0.0
2023-01-09 17:00:00,BLD_00039_outdoor,13.2,20.7,189.4,2.1,0.0
2023-01-09 18:00:00,BLD_00039_outdoor,11.5,30.8,0.0,0.4,0.0
2023-01-09 19:00:00,BLD_00039_outdoor,10.5,26.2,0.0,9.1,0.0
2023-01-09 20:00:00,BLD_00039_outdoor,8.8,13.0,0.0,1.1,0.0
2023-01-09 21:00:00,BLD_00039_outdoor,6.7,35.6,0.0,4.2,0.0
2023-01-09 22:00:00,BLD_00039_outdoor,10.5,32.9,0.0,3.3,0.0
2023-01-09 23:00:00,BLD_00039_outdoor,4.8,30.7,0.0,8.5,0.0
2023-01-10 00:00:00,BLD_00039_outdoor,7.3,23.7,0.0,3.6,0.0
2023-01-10 01:00:00,BLD_00039_outdoor,6.6,35.3,0.0,2.6,0.0
2023-01-10 02:00:00,BLD_00039_outdoor,10.3,13.7,0.0,4.6,5.69
2023-01-10 03:00:00,BLD_00039_outdoor,7.6,30.1,0.0,3.9,0.0
2023-01-10 04:00:00,BLD_00039_outdoor,10.1,25.9,0.0,3.9,0.0
2023-01-10 05:00:00,BLD_00039_outdoor,13.0,26.6,0.0,3.1,0.0
2023-01-10 06:00:00,BLD_00039_outdoor,14.0,12.4,0.0,1.5,0.0
2023-01-10 07:00:00,BLD_00039_outdoor,13.9,15.1,174.0,5.4,0.0
2023-01-10 08:00:00,BLD_00039_outdoor,12.2,17.3,315.5,4.7,0.0
2023-01-10 09:00:00,BLD_00039_outdoor,10.2,13.7,460.3,0.5,0.0
2023-01-10 10:00:00,BLD_00039_outdoor,16.7,35.2,574.4,1.9,0.0
2023-01-10 11:00:00,BLD_00039_outdoor,17.1,26.3,727.1,3.7,0.0
2023-01-10 12:00:00,BLD_00039_outdoor,16.6,11.7,604.0,7.0,0.0
2023-01-10 13:00:00,BLD_00039_outdoor,18.8,16.1,748.7,3.0,0.0
2023-01-10 14:00:00,BLD_00039_outdoor,15.6,26.8,684.0,5.8,0.0
2023-01-10 15:00:00,BLD_00039_outdoor,15.5,32.3,530.1,1.3,0.0
2023-01-10 16:00:00,BLD_00039_outdoor,15.7,18.1,369.4,5.7,0.0
2023-01-10 17:00:00,BLD_00039_outdoor,12.3,12.0,191.8,2.4,0.0
2023-01-10 18:00:00,BLD_00039_outdoor,11.9,14.5,0.0,3.7,0.0
2023-01-10 19:00:00,BLD_00039_outdoor,12.3,15.0,0.0,5.9,0.16
2023-01-10 20:00:00,BLD_00039_outdoor,8.0,11.0,0.0,8.8,0.0
2023-01-10 21:00:00,BLD_00039_outdoor,8.3,19.1,0.0,2.5,0.24
2023-01-10 22:00:00,BLD_00039_outdoor,9.0,31.8,0.0,9.0,0.0
2023-01-10 23:00:00,BLD_00039_outdoor,8.7,10.9,0.0,3.5,0.0
2023-01-11 00:00:00,BLD_00039_outdoor,9.8,29.9,0.0,1.9,0.0
2023-01-11 01:00:00,BLD_00039_outdoor,9.2,35.1,0.0,6.9,0.0
2023-01-11 02:00:00,BLD_00039_outdoor,5.1,22.3,0.0,4.0,0.0
2023-01-11 03:00:00,BLD_00039_outdoor,5.4,13.5,0.0,3.7,0.0
2023-01-11 04:00:00,BLD_00039_outdoor,13.1,25.3,0.0,6.0,5.15
2023-01-11 05:00:00,BLD_00039_outdoor,5.9,13.8,0.0,2.1,0.0
2023-01-11 06:00:00,BLD_00039_outdoor,14.2,16.8,0.0,3.3,0.0
2023-01-11 07:00:00,BLD_00039_outdoor,12.2,12.9,175.1,1.2,0.0
2023-01-11 08:00:00,BLD_00039_outdoor,14.7,28.5,282.6,2.6,0.02
2023-01-11 09:00:00,BLD_00039_outdoor,17.9,24.2,553.9,2.4,0.0
2023-01-11 10:00:00,BLD_00039_outdoor,19.9,21.7,631.6,6.2,0.0
2023-01-11 11:00:00,BLD_00039_outdoor,18.9,27.2,552.1,6.8,0.0
2023-01-11 12:00:00,BLD_00039_outdoor,15.8,36.1,646.6,5.4,0.0
2023-01-11 13:00:00,BLD_00039_outdoor,17.8,11.2,771.1,2.7,0.0
2023-01-11 14:00:00,BLD_00039_outdoor,13.2,27.9,689.3,2.9,0.0
2023-01-11 15:00:00,BLD_00039_outdoor,15.6,30.7,427.7,0.9,0.0
2023-01-11 16:00:00,BLD_00039_outdoor,15.3,21.7,361.9,0.9,0.0
2023-01-11 17:00:00,BLD_00039_outdoor,12.1,31.2,183.0,0.9,0.0
2023-01-11 18:00:00,BLD_00039_outdoor,12.6,20.2,0.0,2.7,0.0
2023-01-11 19:00:00,BLD_00039_outdoor,12.6,13.1,0.0,1.6,0.0
2023-01-11 20:00:00,BLD_00039_outdoor,7.6,19.6,0.0,4.3,0.0
2023-01-11 21:00:00,BLD_00039_outdoor,11.1,14.9,0.0,13.2,6.66
2023-01-11 22:00:00,BLD_00039_outdoor,13.1,38.2,0.0,3.4,0.0
2023-01-11 23:00:00,BLD_00039_outdoor,6.4,11.5,0.0,12.5,0.0
2023-01-12 00:00:00,BLD_00039_outdoor,8.8,38.3,0.0,4.1,0.0
2023-01-12 01:00:00,BLD_00039_outdoor,5.9,26.3,0.0,5.9,0.0
2023-01-12 02:00:00,BLD_00039_outdoor,5.1,36.9,0.0,2.9,0.0
2023-01-12 03:00:00,BLD_00039_outdoor,7.5,18.4,0.0,1.9,0.0
2023-01-12 04:00:00,BLD_00039_outdoor,9.3,29.4,0.0,4.1,0.61
2023-01-12 05:00:00,BLD_00039_outdoor,14.4,30.1,0.0,0.6,3.49
2023-01-12 06:00:00,BLD_00039_outdoor,11.3,36.3,0.0,2.5,0.0
2023-01-12 07:00:00,BLD_00039_outdoor,13.6,14.7,158.6,11.5,3.67
2023-01-12 08:00:00,BLD_00039_outdoor,13.9,12.6,356.8,3.2,0.0
2023-01-12 09:00:00,BLD_00039_outdoor,16.1,34.9,487.4,4.8,0.0
2023-01-12 10:00:00,BLD_00039_outdoor,16.4,38.5,671.4,3.4,0.0
2023-01-12 11:00:00,BLD_00039_outdoor,15.9,12.4,576.7,2.3,0.0
2023-01-12 12:00:00,BLD_00039_outdoor,16.4,34.4,627.6,5.5,2.44
2023-01-12 13:00:00,BLD_00039_outdoor,16.9,26.3,740.7,6.6,0.0
2023-01-12 14:00:00,BLD_00039_outdoor,11.1,28.9,555.9,6.8,0.0
2023-01-12 15:00:00,BLD_00039_outdoor,17.1,12.2,503.8,10.8,0.0
2023-01-12 16:00:00,BLD_00039_outdoor,14.3,36.6,361.4,2.3,0.0
2023-01-12 17:00:00,BLD_00039_outdoor,13.7,26.3,160.2,4.1,0.0
2023-01-12 18:00:00,BLD_00039_outdoor,10.9,14.4,0.0,1.3,0.0
2023-01-12 19:00:00,BLD_00039_outdoor,9.3,25.0,0.0,6.4,0.0
2023-01-12 20:00:00,BLD_00039_outdoor,8.4,21.9,0.0,4.8,0.0
2023-01-12 21:00:00,BLD_00039_outdoor,6.8,11.2,0.0,2.6,0.0
2023-01-12 22:00:00,BLD_00039_outdoor,5.8,24.6,0.0,2.8,0.0
2023-01-12 23:00:00,BLD_00039_outdoor,9.9,23.8,0.0,4.6,0.0
2023-01-13 00:00:00,BLD_00039_outdoor,6.5,39.0,0.0,2.7,0.34
2023-01-13 01:00:00,BLD_00039_outdoor,7.9,15.5,0.0,3.3,0.0
2023-01-13 02:00:00,BLD_00039_outdoor,6.5,30.7,0.0,0.7,0.0
2023-01-13 03:00:00,BLD_00039_outdoor,9.8,19.3,0.0,5.9,0.0
2023-01-13 04:00:00,BLD_00039_outdoor,7.4,33.0,0.0,2.1,5.9
2023-01-13 05:00:00,BLD_00039_outdoor,10.6,15.2,0.0,3.0,0.0
2023-01-13 06:00:00,BLD_00039_outdoor,12.2,34.6,0.0,12.8,0.0
2023-01-13 07:00:00,BLD_00039_outdoor,10.4,20.3,174.2,2.5,0.0
2023-01-13 08:00:00,BLD_00039_outdoor,12.9,14.7,350.2,1.6,0.0
2023-01-13 09:00:00,BLD_00039_outdoor,15.6,37.6,520.1,4.5,0.0
2023-01-13 10:00:00,BLD_00039_outdoor,19.1,35.4,666.3,4.0,0.0
2023-01-13 11:00:00,BLD_00039_outdoor,12.9,36.2,554.4,3.0,0.0
2023-01-13 12:00:00,BLD_00039_outdoor,20.3,25.2,788.5,1.9,0.0
2023-01-13 13:00:00,BLD_00039_outdoor,14.4,17.2,591.3,2.5,0.0
2023-01-13 14:00:00,BLD_00039_outdoor,14.8,29.1,643.8,10.6,0.0
2023-01-13 15:00:00,BLD_00039_outdoor,16.3,33.2,542.4,4.2,0.0
2023-01-13 16:00:00,BLD_00039_outdoor,13.3,30.3,379.9,0.8,0.0
2023-01-13 17:00:00,BLD_00039_outdoor,17.0,20.4,178.4,6.0,0.0
2023-01-13 18:00:00,BLD_00039_outdoor,10.5,31.1,0.0,2.3,0.0
2023-01-13 19:00:00,BLD_00039_outdoor,8.3,36.9,0.0,1.5,0.01
