timestamp,building_id,occupancy_count,occupancy_rate,max_occupancy
2023-01-03 16:00:00,BLD_00039,166,0.787,211
2023-01-03 17:00:00,BLD_00039,171,0.81,211
2023-01-03 18:00:00,BLD_00039,102,0.483,211
2023-01-03 19:00:00,BLD_00039,41,0.194,211
2023-01-03 20:00:00,BLD_00039,39,0.185,211
2023-01-03 21:00:00,BLD_00039,9,0.043,211
2023-01-03 22:00:00,BLD_00039,9,0.043,211
2023-01-03 23:00:00,BLD_00039,16,0.076,211
2023-01-04 00:00:00,BLD_00039,11,0.052,211
2023-01-04 01:00:00,BLD_00039,10,0.047,211
2023-01-04 02:00:00,BLD_00039,15,0.071,211
2023-01-04 03:00:00,BLD_00039,18,0.085,211
2023-01-04 04:00:00,BLD_00039,0,0.0,211
2023-01-04 05:00:00,BLD_00039,3,0.014,211
2023-01-04 06:00:00,BLD_00039,25,0.118,211
2023-01-04 07:00:00,BLD_00039,105,0.498,211
2023-01-04 08:00:00,BLD_00039,147,0.697,211
2023-01-04 09:00:00,BLD_00039,165,0.782,211
2023-01-04 10:00:00,BLD_00039,180,0.853,211
2023-01-04 11:00:00,BLD_00039,194,0.919,211
2023-01-04 12:00:00,BLD_00039,123,0.583,211
2023-01-04 13:00:00,BLD_00039,166,0.787,211
2023-01-04 14:00:00,BLD_00039,184,0.872,211
2023-01-04 15:00:00,BLD_00039,157,0.744,211
2023-01-04 16:00:00,BLD_00039,172,0.815,211
2023-01-04 17:00:00,BLD_00039,182,0.863,211
2023-01-04 18:00:00,BLD_00039,114,0.54,211
2023-01-04 19:00:00,BLD_00039,45,0.213,211
2023-01-04 20:00:00,BLD_00039,48,0.227,211
2023-01-04 21:00:00,BLD_00039,34,0.161,211
2023-01-04 22:00:00,BLD_00039,12,0.057,211
2023-01-04 23:00:00,BLD_00039,5,0.024,211
2023-01-05 00:00:00,BLD_00039,23,0.109,211
2023-01-05 01:00:00,BLD_00039,12,0.057,211
2023-01-05 02:00:00,BLD_00039,0,0.0,211
2023-01-05 03:00:00,BLD_00039,12,0.057,211
2023-01-05 04:00:00,BLD_00039,16,0.076,211
2023-01-05 05:00:00,BLD_00039,0,0.0,211
2023-01-05 06:00:00,BLD_00039,63,0.299,211
2023-01-05 07:00:00,BLD_00039,98,0.464,211
2023-01-05 08:00:00,BLD_00039,194,0.919,211
2023-01-05 09:00:00,BLD_00039,171,0.81,211
2023-01-05 10:00:00,BLD_00039,153,0.725,211
2023-01-05 11:00:00,BLD_00039,166,0.787,211
2023-01-05 12:00:00,BLD_00039,147,0.697,211
2023-01-05 13:00:00,BLD_00039,140,0.664,211
2023-01-05 14:00:00,BLD_00039,166,0.787,211
2023-01-05 15:00:00,BLD_00039,161,0.763,211
2023-01-05 16:00:00,BLD_00039,150,0.711,211
2023-01-05 17:00:00,BLD_00039,188,0.891,211
2023-01-05 18:00:00,BLD_00039,110,0.521,211
2023-01-05 19:00:00,BLD_00039,42,0.199,211
2023-01-05 20:00:00,BLD_00039,49,0.232,211
2023-01-05 21:00:00,BLD_00039,5,0.024,211
2023-01-05 22:00:00,BLD_00039,8,0.038,211
2023-01-05 23:00:00,BLD_00039,0,0.0,211
2023-01-06 00:00:00,BLD_00039,20,0.095,211
2023-01-06 01:00:00,BLD_00039,14,0.066,211
2023-01-06 02:00:00,BLD_00039,19,0.09,211
2023-01-06 03:00:00,BLD_00039,25,0.118,211
2023-01-06 04:00:00,BLD_00039,10,0.047,211
2023-01-06 05:00:00,BLD_00039,7,0.033,211
2023-01-06 06:00:00,BLD_00039,45,0.213,211
2023-01-06 07:00:00,BLD_00039,104,0.493,211
2023-01-06 08:00:00,BLD_00039,153,0.725,211
2023-01-06 09:00:00,BLD_00039,182,0.863,211
2023-01-06 10:00:00,BLD_00039,165,0.782,211
2023-01-06 11:00:00,BLD_00039,177,0.839,211
2023-01-06 12:00:00,BLD_00039,134,0.635,211
2023-01-06 13:00:00,BLD_00039,135,0.64,211
2023-01-06 14:00:00,BLD_00039,177,0.839,211
2023-01-06 15:00:00,BLD_00039,184,0.872,211
2023-01-06 16:00:00,BLD_00039,174,0.825,211
2023-01-06 17:00:00,BLD_00039,182,0.863,211
2023-01-06 18:00:00,BLD_00039,104,0.493,211
2023-01-06 19:00:00,BLD_00039,47,0.223,211
2023-01-06 20:00:00,BLD_00039,41,0.194,211
2023-01-06 21:00:00,BLD_00039,26,0.123,211
2023-01-06 22:00:00,BLD_00039,10,0.047,211
2023-01-06 23:00:00,BLD_00039,28,0.133,211
2023-01-07 00:00:00,BLD_00039,0,0.0,211
2023-01-07 01:00:00,BLD_00039,3,0.014,211
2023-01-07 02:00:00,BLD_00039,6,0.028,211
2023-01-07 03:00:00,BLD_00039,34,0.161,211
2023-01-07 04:00:00,BLD_00039,0,0.0,211
2023-01-07 05:00:00,BLD_00039,12,0.057,211
2023-01-07 06:00:00,BLD_00039,15,0.071,211
2023-01-07 07:00:00,BLD_00039,22,0.104,211
2023-01-07 08:00:00,BLD_00039,14,0.066,211
2023-01-07 09:00:00,BLD_00039,3,0.014,211
2023-01-07 10:00:00,BLD_00039,31,0.147,211
2023-01-07 11:00:00,BLD_00039,33,0.156,211
2023-01-07 12:00:00,BLD_00039,19,0.09,211
2023-01-07 13:00:00,BLD_00039,20,0.095,211
2023-01-07 14:00:00,BLD_00039,1,0.005,211
2023-01-07 15:00:00,BLD_00039,40,0.19,211
2023-01-07 16:00:00,BLD_00039,33,0.156,211
2023-01-07 17:00:00,BLD_00039,10,0.047,211
2023-01-07 18:00:00,BLD_00039,21,0.1,211
2023-01-07 19:00:00,BLD_00039,0,0.0,211
2023-01-07 20:00:00,BLD_00039,7,0.033,211
2023-01-07 21:00:00,BLD_00039,8,0.038,211
2023-01-07 22:00:00,BLD_00039,0,0.0,211
2023-01-07 23:00:00,BLD_00039,9,0.043,211
2023-01-08 00:00:00,BLD_00039,11,0.052,211
2023-01-08 01:00:00,BLD_00039,18,0.085,211
2023-01-08 02:00:00,BLD_00039,30,0.142,211
2023-01-08 03:00:00,BLD_00039,15,0.071,211
2023-01-08 04:00:00,BLD_00039,34,0.161,211
2023-01-08 05:00:00,BLD_00039,12,0.057,211
2023-01-08 06:00:00,BLD_00039,2,0.009,211
2023-01-08 07:00:00,BLD_00039,3,0.014,211
2023-01-08 08:00:00,BLD_00039,20,0.095,211
2023-01-08 09:00:00,BLD_00039,13,0.062,211
2023-01-08 10:00:00,BLD_00039,30,0.142,211
2023-01-08 11:00:00,BLD_00039,19,0.09,211
2023-01-08 12:00:00,BLD_00039,24,0.114,211
2023-01-08 13:00:00,BLD_00039,10,0.047,211
2023-01-08 14:00:00,BLD_00039,28,0.133,211
2023-01-08 15:00:00,BLD_00039,14,0.066,211
2023-01-08 16:00:00,BLD_00039,33,0.156,211
2023-01-08 17:00:00,BLD_00039,14,0.066,211
2023-01-08 18:00:00,BLD_00039,3,0.014,211
2023-01-08 19:00:00,BLD_00039,0,0.0,211
2023-01-08 20:00:00,BLD_00039,0,0.0,211
2023-01-08 21:00:00,BLD_00039,24,0.114,211
2023-01-08 22:00:00,BLD_00039,24,0.114,211
2023-01-08 23:00:00,BLD_00039,19,0.09,211
2023-01-09 00:00:00,BLD_00039,7,0.033,211
2023-01-09 01:00:00,BLD_00039,0,0.0,211
2023-01-09 02:00:00,BLD_00039,19,0.09,211
2023-01-09 03:00:00,BLD_00039,0,0.0,211
2023-01-09 04:00:00,BLD_00039,2,0.009,211
2023-01-09 05:00:00,BLD_00039,10,0.047,211
2023-01-09 06:00:00,BLD_00039,50,0.237,211
2023-01-09 07:00:00,BLD_00039,112,0.531,211
2023-01-09 08:00:00,BLD_00039,164,0.777,211
2023-01-09 09:00:00,BLD_00039,163,0.773,211
2023-01-09 10:00:00,BLD_00039,184,0.872,211
2023-01-09 11:00:00,BLD_00039,163,0.773,211
2023-01-09 12:00:00,BLD_00039,126,0.597,211
2023-01-09 13:00:00,BLD_00039,172,0.815,211
2023-01-09 14:00:00,BLD_00039,171,0.81,211
2023-01-09 15:00:00,BLD_00039,176,0.834,211
2023-01-09 16:00:00,BLD_00039,197,0.934,211
2023-01-09 17:00:00,BLD_00039,163,0.773,211
2023-01-09 18:00:00,BLD_00039,111,0.526,211
2023-01-09 19:00:00,BLD_00039,22,0.104,211
2023-01-09 20:00:00,BLD_00039,59,0.28,211
2023-01-09 21:00:00,BLD_00039,15,0.071,211
2023-01-09 22:00:00,BLD_00039,14,0.066,211
2023-01-09 23:00:00,BLD_00039,2,0.009,211
2023-01-10 00:00:00,BLD_00039,0,0.0,211
2023-01-10 01:00:00,BLD_00039,20,0.095,211
2023-01-10 02:00:00,BLD_00039,15,0.071,211
2023-01-10 03:00:00,BLD_00039,14,0.066,211
2023-01-10 04:00:00,BLD_00039,17,0.081,211
2023-01-10 05:00:00,BLD_00039,5,0.024,211
2023-01-10 06:00:00,BLD_00039,40,0.19,211
2023-01-10 07:00:00,BLD_00039,106,0.502,211
2023-01-10 08:00:00,BLD_00039,172,0.815,211
2023-01-10 09:00:00,BLD_00039,147,0.697,211
2023-01-10 10:00:00,BLD_00039,176,0.834,211
2023-01-10 11:00:00,BLD_00039,172,0.815,211
2023-01-10 12:00:00,BLD_00039,124,0.588,211
2023-01-10 13:00:00,BLD_00039,160,0.758,211
2023-01-10 14:00:00,BLD_00039,175,0.829,211
2023-01-10 15:00:00,BLD_00039,196,0.929,211
2023-01-10 16:00:00,BLD_00039,176,0.834,211
2023-01-10 17:00:00,BLD_00039,159,0.754,211
2023-01-10 18:00:00,BLD_00039,104,0.493,211
2023-01-10 19:00:00,BLD_00039,64,0.303,211
2023-01-10 20:00:00,BLD_00039,38,0.18,211
2023-01-10 21:00:00,BLD_00039,9,0.043,211
2023-01-10 22:00:00,BLD_00039,0,0.0,211
2023-01-10 23:00:00,BLD_00039,0,0.0,211
2023-01-11 00:00:00,BLD_00039,8,0.038,211
2023-01-11 01:00:00,BLD_00039,13,0.062,211
2023-01-11 02:00:00,BLD_00039,33,0.156,211
2023-01-11 03:00:00,BLD_00039,5,0.024,211
2023-01-11 04:00:00,BLD_00039,9,0.043,211
2023-01-11 05:00:00,BLD_00039,14,0.066,211
2023-01-11 06:00:00,BLD_00039,40,0.19,211
2023-01-11 07:00:00,BLD_00039,110,0.521,211
2023-01-11 08:00:00,BLD_00039,188,0.891,211
2023-01-11 09:00:00,BLD_00039,189,0.896,211
2023-01-11 10:00:00,BLD_00039,181,0.858,211
2023-01-11 11:00:00,BLD_00039,149,0.706,211
2023-01-11 12:00:00,BLD_00039,120,0.569,211
2023-01-11 13:00:00,BLD_00039,156,0.739,211
2023-01-11 14:00:00,BLD_00039,158,0.749,211
2023-01-11 15:00:00,BLD_00039,187,0.886,211
2023-01-11 16:00:00,BLD_00039,167,0.791,211
2023-01-11 17:00:00,BLD_00039,186,0.882,211
2023-01-11 18:00:00,BLD_00039,119,0.564,211
2023-01-11 19:00:00,BLD_00039,38,0.18,211
2023-01-11 20:00:00,BLD_00039,26,0.123,211
2023-01-11 21:00:00,BLD_00039,15,0.071,211
2023-01-11 22:00:00,BLD_00039,7,0.033,211
2023-01-11 23:00:00,BLD_00039,8,0.038,211
2023-01-12 00:00:00,BLD_00039,7,0.033,211
2023-01-12 01:00:00,BLD_00039,0,0.0,211
2023-01-12 02:00:00,BLD_00039,15,0.071,211
2023-01-12 03:00:00,BLD_00039,2,0.009,211
2023-01-12 04:00:00,BLD_00039,1,0.005,211
2023-01-12 05:00:00,BLD_00039,7,0.033,211
2023-01-12 06:00:00,BLD_00039,53,0.251,211
2023-01-12 07:00:00,BLD_00039,104,0.493,211
2023-01-12 08:00:00,BLD_00039,174,0.825,211
2023-01-12 09:00:00,BLD_00039,170,0.806,211
2023-01-12 10:00:00,BLD_00039,178,0.844,211
2023-01-12 11:00:00,BLD_00039,146,0.692,211
2023-01-12 12:00:00,BLD_00039,139,0.659,211
2023-01-12 13:00:00,BLD_00039,165,0.782,211
2023-01-12 14:00:00,BLD_00039,155,0.735,211
2023-01-12 15:00:00,BLD_00039,147,0.697,211
2023-01-12 16:00:00,BLD_00039,160,0.758,211
2023-01-12 17:00:00,BLD_00039,163,0.773,211
2023-01-12 18:00:00,BLD_00039,103,0.488,211
2023-01-12 19:00:00,BLD_00039,48,0.227,211
2023-01-12 20:00:00,BLD_00039,28,0.133,211
2023-01-12 21:00:00,BLD_00039,27,0.128,211
2023-01-12 22:00:00,BLD_00039,19,0.09,211
2023-01-12 23:00:00,BLD_00039,0,0.0,211
2023-01-13 00:00:00,BLD_00039,14,0.066,211
2023-01-13 01:00:00,BLD_00039,4,0.019,211
2023-01-13 02:00:00,BLD_00039,12,0.057,211
2023-01-13 03:00:00,BLD_00039,14,0.066,211
2023-01-13 04:00:00,BLD_00039,4,0.019,211
2023-01-13 05:00:00,BLD_00039,7,0.033,211
2023-01-13 06:00:00,BLD_00039,35,0.166,211
2023-01-13 07:00:00,BLD_00039,108,0.512,211
2023-01-13 08:00:00,BLD_00039,177,0.839,211
2023-01-13 09:00:00,BLD_00039,157,0.744,211
2023-01-13 10:00:00,BLD_00039,170,0.806,211
2023-01-13 11:00:00,BLD_00039,160,0.758,211
2023-01-13 12:00:00,BLD_00039,126,0.597,211
2023-01-13 13:00:00,BLD_00039,192,0.91,211
2023-01-13 14:00:00,BLD_00039,140,0.664,211
2023-01-13 15:00:00,BLD_00039,159,0.754,211
2023-01-13 16:00:00,BLD_00039,150,0.711,211
2023-01-13 17:00:00,BLD_00039,180,0.853,211
2023-01-13 18:00:00,BLD_00039,115,0.545,211
2023-01-13 19:00:00,BLD_00039,37,0.175,211
2023-01-13 20:00:00,BLD_00039,49,0.232,211
2023-01-13 21:00:00,BLD_00039,1,0.005,211
2023-01-13 22:00:00,BLD_00039,19,0.09,211
2023-01-13 23:00:00,BLD_00039,0,0.0,211
2023-01-14 00:00:00,BLD_00039,38,0.18,211
2023-01-14 01:00:00,BLD_00039,16,0.076,211
2023-01-14 02:00:00,BLD_00039,28,0.133,211
2023-01-14 03:00:00,BLD_00039,18,0.085,211
2023-01-14 04:00:00,BLD_00039,2,0.009,211
2023-01-14 05:00:00,BLD_00039,0,0.0,211
2023-01-14 06:00:00,BLD_00039,2,0.009,211
2023-01-14 07:00:00,BLD_00039,17,0.081,211
2023-01-14 08:00:00,BLD_00039,3,0.014,211
2023-01-14 09:00:00,BLD_00039,41,0.194,211
2023-01-14 10:00:00,BLD_00039,19,0.09,211
2023-01-14 11:00:00,BLD_00039,45,0.213,211
2023-01-14 12:00:00,BLD_00039,14,0.066,211
2023-01-14 13:00:00,BLD_00039,27,0.128,211
2023-01-14 14:00:00,BLD_00039,26,0.123,211
2023-01-14 15:00:00,BLD_00039,4,0.019,211
2023-01-14 16:00:00,BLD_00039,25,0.118,211
2023-01-14 17:00:00,BLD_00039,26,0.123,211
2023-01-14 18:00:00,BLD_00039,18,0.085,211
2023-01-14 19:00:00,BLD_00039,23,0.109,211
2023-01-14 20:00:00,BLD_00039,0,0.0,211
2023-01-14 21:00:00,BLD_00039,16,0.076,211
2023-01-14 22:00:00,BLD_00039,0,0.0,211
2023-01-14 23:00:00,BLD_00039,0,0.0,211
2023-01-15 00:00:00,BLD_00039,0,0.0,211
2023-01-15 01:00:00,BLD_00039,12,0.057,211
2023-01-15 02:00:00,BLD_00039,17,0.081,211
2023-01-15 03:00:00,BLD_00039,7,0.033,211
2023-01-15 04:00:00,BLD_00039,10,0.047,211
2023-01-15 05:00:00,BLD_00039,0,0.0,211
2023-01-15 06:00:00,BLD_00039,14,0.066,211
2023-01-15 07:00:00,BLD_00039,5,0.024,211
2023-01-15 08:00:00,BLD_00039,9,0.043,211
2023-01-15 09:00:00,BLD_00039,0,0.0,211
2023-01-15 10:00:00,BLD_00039,10,0.047,211
2023-01-15 11:00:00,BLD_00039,18,0.085,211
2023-01-15 12:00:00,BLD_00039,26,0.123,211
2023-01-15 13:00:00,BLD_00039,10,0.047,211
2023-01-15 14:00:00,BLD_00039,17,0.081,211
2023-01-15 15:00:00,BLD_00039,36,0.171,211
2023-01-15 16:00:00,BLD_00039,33,0.156,211
2023-01-15 17:00:00,BLD_00039,15,0.071,211
2023-01-15 18:00:00,BLD_00039,5,0.024,211
2023-01-15 19:00:00,BLD_00039,30,0.142,211
2023-01-15 20:00:00,BLD_00039,12,0.057,211
2023-01-15 21:00:00,BLD_00039,6,0.028,211
2023-01-15 22:00:00,BLD_00039,9,0.043,211
2023-01-15 23:00:00,BLD_00039,0,0.0,211
2023-01-16 00:00:00,BLD_00039,0,0.0,211
2023-01-16 01:00:00,BLD_00039,7,0.033,211
2023-01-16 02:00:00,BLD_00039,23,0.109,211
2023-01-16 03:00:00,BLD_00039,8,0.038,211
2023-01-16 04:00:00,BLD_00039,7,0.033,211
2023-01-16 05:00:00,BLD_00039,16,0.076,211
2023-01-16 06:00:00,BLD_00039,43,0.204,211
2023-01-16 07:00:00,BLD_00039,89,0.422,211
2023-01-16 08:00:00,BLD_00039,183,0.867,211
2023-01-16 09:00:00,BLD_00039,188,0.891,211
2023-01-16 10:00:00,BLD_00039,196,0.929,211
2023-01-16 11:00:00,BLD_00039,161,0.763,211
2023-01-16 12:00:00,BLD_00039,128,0.607,211
2023-01-16 13:00:00,BLD_00039,189,0.896,211
2023-01-16 14:00:00,BLD_00039,155,0.735,211
2023-01-16 15:00:00,BLD_00039,186,0.882,211
2023-01-16 16:00:00,BLD_00039,191,0.905,211
2023-01-16 17:00:00,BLD_00039,178,0.844,211
2023-01-16 18:00:00,BLD_00039,98,0.464,211
2023-01-16 19:00:00,BLD_00039,37,0.175,211
2023-01-16 20:00:00,BLD_00039,30,0.142,211
2023-01-16 21:00:00,BLD_00039,24,0.114,211
2023-01-16 22:00:00,BLD_00039,29,0.137,211
2023-01-16 23:00:00,BLD_00039,2,0.009,211
2023-01-17 00:00:00,BLD_00039,13,0.062,211
2023-01-17 01:00:00,BLD_00039,24,0.114,211
2023-01-17 02:00:00,BLD_00039,12,0.057,211
2023-01-17 03:00:00,BLD_00039,12,0.057,211
2023-01-17 04:00:00,BLD_00039,1,0.005,211
2023-01-17 05:00:00,BLD_00039,11,0.052,211
2023-01-17 06:00:00,BLD_00039,31,0.147,211
2023-01-17 07:00:00,BLD_00039,121,0.573,211
2023-01-17 08:00:00,BLD_00039,179,0.848,211
2023-01-17 09:00:00,BLD_00039,157,0.744,211
2023-01-17 10:00:00,BLD_00039,170,0.806,211
2023-01-17 11:00:00,BLD_00039,194,0.919,211
2023-01-17 12:00:00,BLD_00039,132,0.626,211
2023-01-17 13:00:00,BLD_00039,178,0.844,211
2023-01-17 14:00:00,BLD_00039,176,0.834,211
2023-01-17 15:00:00,BLD_00039,179,0.848,211
2023-01-17 16:00:00,BLD_00039,146,0.692,211
2023-01-17 17:00:00,BLD_00039,164,0.777,211
2023-01-17 18:00:00,BLD_00039,100,0.474,211
2023-01-17 19:00:00,BLD_00039,50,0.237,211
2023-01-17 20:00:00,BLD_00039,40,0.19,211
2023-01-17 21:00:00,BLD_00039,20,0.095,211
2023-01-17 22:00:00,BLD_00039,2,0.009,211
2023-01-17 23:00:00,BLD_00039,15,0.071,211
2023-01-18 00:00:00,BLD_00039,0,0.0,211
2023-01-18 01:00:00,BLD_00039,15,0.071,211
2023-01-18 02:00:00,BLD_00039,19,0.09,211
2023-01-18 03:00:00,BLD_00039,0,0.0,211
2023-01-18 04:00:00,BLD_00039,13,0.062,211
2023-01-18 05:00:00,BLD_00039,18,0.085,211
2023-01-18 06:00:00,BLD_00039,39,0.185,211
2023-01-18 07:00:00,BLD_00039,114,0.54,211
2023-01-18 08:00:00,BLD_00039,178,0.844,211
2023-01-18 09:00:00,BLD_00039,203,0.962,211
2023-01-18 10:00:00,BLD_00039,199,0.943,211
2023-01-18 11:00:00,BLD_00039,154,0.73,211
2023-01-18 12:00:00,BLD_00039,139,0.659,211
2023-01-18 13:00:00,BLD_00039,171,0.81,211
2023-01-18 14:00:00,BLD_00039,171,0.81,211
2023-01-18 15:00:00,BLD_00039,148,0.701,211
2023-01-18 16:00:00,BLD_00039,135,0.64,211
2023-01-18 17:00:00,BLD_00039,169,0.801,211
2023-01-18 18:00:00,BLD_00039,95,0.45,211
2023-01-18 19:00:00,BLD_00039,19,0.09,211
2023-01-18 20:00:00,BLD_00039,15,0.071,211
2023-01-18 21:00:00,BLD_00039,0,0.0,211
2023-01-18 22:00:00,BLD_00039,4,0.019,211
2023-01-18 23:00:00,BLD_00039,23,0.109,211
2023-01-19 00:00:00,BLD_00039,0,0.0,211
2023-01-19 01:00:00,BLD_00039,34,0.161,211
2023-01-19 02:00:00,BLD_00039,17,0.081,211
2023-01-19 03:00:00,BLD_00039,9,0.043,211
2023-01-19 04:00:00,BLD_00039,1,0.005,211
2023-01-19 05:00:00,BLD_00039,6,0.028,211
2023-01-19 06:00:00,BLD_00039,32,0.152,211
2023-01-19 07:00:00,BLD_00039,102,0.483,211
2023-01-19 08:00:00,BLD_00039,186,0.882,211
2023-01-19 09:00:00,BLD_00039,139,0.659,211
2023-01-19 10:00:00,BLD_00039,149,0.706,211
2023-01-19 11:00:00,BLD_00039,168,0.796,211
2023-01-19 12:00:00,BLD_00039,126,0.597,211
2023-01-19 13:00:00,BLD_00039,152,0.72,211
2023-01-19 14:00:00,BLD_00039,193,0.915,211
2023-01-19 15:00:00,BLD_00039,193,0.915,211
2023-01-19 16:00:00,BLD_00039,152,0.72,211
2023-01-19 17:00:00,BLD_00039,168,0.796,211
2023-01-19 18:00:00,BLD_00039,103,0.488,211
2023-01-19 19:00:00,BLD_00039,48,0.227,211
2023-01-19 20:00:00,BLD_00039,41,0.194,211
2023-01-19 21:00:00,BLD_00039,18,0.085,211
2023-01-19 22:00:00,BLD_00039,20,0.095,211
2023-01-19 23:00:00,BLD_00039,19,0.09,211
2023-01-20 00:00:00,BLD_00039,6,0.028,211
2023-01-20 01:00:00,BLD_00039,0,0.0,211
2023-01-20 02:00:00,BLD_00039,12,0.057,211
2023-01-20 03:00:00,BLD_00039,12,0.057,211
2023-01-20 04:00:00,BLD_00039,0,0.0,211
2023-01-20 05:00:00,BLD_00039,25,0.118,211
2023-01-20 06:00:00,BLD_00039,47,0.223,211
2023-01-20 07:00:00,BLD_00039,120,0.569,211
2023-01-20 08:00:00,BLD_00039,179,0.848,211
2023-01-20 09:00:00,BLD_00039,185,0.877,211
2023-01-20 10:00:00,BLD_00039,159,0.754,211
2023-01-20 11:00:00,BLD_00039,151,0.716,211
2023-01-20 12:00:00,BLD_00039,114,0.54,211
2023-01-20 13:00:00,BLD_00039,194,0.919,211
2023-01-20 14:00:00,BLD_00039,154,0.73,211
2023-01-20 15:00:00,BLD_00039,181,0.858,211
2023-01-20 16:00:00,BLD_00039,154,0.73,211
2023-01-20 17:00:00,BLD_00039,174,0.825,211
2023-01-20 18:00:00,BLD_00039,107,0.507,211
2023-01-20 19:00:00,BLD_00039,36,0.171,211
2023-01-20 20:00:00,BLD_00039,60,0.284,211
2023-01-20 21:00:00,BLD_00039,28,0.133,211
2023-01-20 22:00:00,BLD_00039,14,0.066,211
2023-01-20 23:00:00,BLD_00039,9,0.043,211
2023-01-21 00:00:00,BLD_00039,26,0.123,211
2023-01-21 01:00:00,BLD_00039,21,0.1,211
2023-01-21 02:00:00,BLD_00039,0,0.0,211
2023-01-21 03:00:00,BLD_00039,34,0.161,211
2023-01-21 04:00:00,BLD_00039,0,0.0,211
2023-01-21 05:00:00,BLD_00039,5,0.024,211
2023-01-21 06:00:00,BLD_00039,0,0.0,211
2023-01-21 07:00:00,BLD_00039,5,0.024,211
2023-01-21 08:00:00,BLD_00039,33,0.156,211
2023-01-21 09:00:00,BLD_00039,21,0.1,211
2023-01-21 10:00:00,BLD_00039,23,0.109,211
2023-01-21 11:00:00,BLD_00039,12,0.057,211
2023-01-21 12:00:00,BLD_00039,28,0.133,211
2023-01-21 13:00:00,BLD_00039,0,0.0,211
2023-01-21 14:00:00,BLD_00039,17,0.081,211
2023-01-21 15:00:00,BLD_00039,19,0.09,211
2023-01-21 16:00:00,BLD_00039,17,0.081,211
