country,year,value,indicator_key
LR,2004,18.0952325,policy_rate
LR,2003,17.05666667,policy_rate
LR,2002,20.205,policy_rate
LR,2001,22.14,policy_rate
LR,2000,20.52666667,policy_rate
LS,2024,11.20833333,policy_rate
LS,2023,11.08333333,policy_rate
LS,2022,8.984375,policy_rate
LS,2021,8.20875,policy_rate
LS,2020,8.975555556,policy_rate
LS,2019,11.33358333,policy_rate
LS,2018,11.35416667,policy_rate
LS,2017,11.58083333,policy_rate
LS,2016,11.57583333,policy_rate
LS,2015,10.57,policy_rate
LS,2014,10.33944444,policy_rate
LS,2013,9.92,policy_rate
LS,2012,10.11916667,policy_rate
LS,2011,10.42916667,policy_rate
LS,2010,11.2225,policy_rate
LS,2009,13.0,policy_rate
LS,2008,16.18694444,policy_rate
LS,2007,14.13166667,policy_rate
LS,2006,12.16083333,policy_rate
LS,2005,11.71666667,policy_rate
LS,2004,12.375,policy_rate
LS,2003,16.015,policy_rate
LS,2002,17.11,policy_rate
LS,2001,16.55416667,policy_rate
LS,2000,17.11166667,policy_rate
MG,2024,,policy_rate
MG,2023,53.58333333,policy_rate
MG,2022,48.83333333,policy_rate
MG,2021,48.28333333,policy_rate
MG,2020,48.86666667,policy_rate
MG,2019,49.0,policy_rate
MG,2018,55.38958333,policy_rate
MG,2017,60.0,policy_rate
MG,2016,60.0,policy_rate
MG,2015,56.71666667,policy_rate
MG,2014,60.0,policy_rate
MG,2013,58.98,policy_rate
MG,2012,56.125,policy_rate
MG,2011,52.5,policy_rate
MG,2010,46.0,policy_rate
MG,2009,44.61916667,policy_rate
MG,2008,44.0,policy_rate
MG,2007,40.275,policy_rate
MG,2006,28.15,policy_rate
MG,2005,25.875,policy_rate
MG,2004,24.5625,policy_rate
MG,2003,24.25,policy_rate
MG,2002,25.25,policy_rate
MG,2001,25.5,policy_rate
MG,2000,26.875,policy_rate
ML,2024,,policy_rate
ML,2023,,policy_rate
ML,2022,,policy_rate
ML,2021,,policy_rate
ML,2020,,policy_rate
ML,2019,,policy_rate
ML,2018,,policy_rate
ML,2017,,policy_rate
ML,2016,5.295,policy_rate
ML,2015,5.154166667,policy_rate
ML,2014,5.338333333,policy_rate
ML,2013,5.2875,policy_rate
ML,2012,5.039166667,policy_rate
ML,2011,5.255916667,policy_rate
ML,2010,5.113333333,policy_rate
ML,2009,4.9775,policy_rate
ML,2008,4.984166667,policy_rate
ML,2007,4.751666667,policy_rate
ML,2006,4.736666667,policy_rate
ML,2005,8.679166667,policy_rate
ML,2004,,policy_rate
ML,2003,,policy_rate
ML,2002,,policy_rate
ML,2001,,policy_rate
ML,2000,,policy_rate
MZ,2024,21.725,policy_rate
MZ,2023,23.7,policy_rate
MZ,2022,20.13333333,policy_rate
MZ,2021,18.16666667,policy_rate
MZ,2020,17.075,policy_rate
MZ,2019,18.95833333,policy_rate
MZ,2018,22.98333333,policy_rate
MZ,2017,27.85612089,policy_rate
MZ,2016,21.17600328,policy_rate
MZ,2015,14.8665,policy_rate
MZ,2014,14.79791667,policy_rate
MZ,2013,15.32060185,policy_rate
MZ,2012,16.81354167,policy_rate
MZ,2011,19.09960595,policy_rate
MZ,2010,16.26266667,policy_rate
MZ,2009,15.67566667,policy_rate
MZ,2008,18.31,policy_rate
MZ,2007,19.51733333,policy_rate
MZ,2006,18.56133333,policy_rate
MZ,2005,19.46716667,policy_rate
MZ,2004,22.075,policy_rate
MZ,2003,24.69,policy_rate
MZ,2002,26.70833333,policy_rate
MZ,2001,22.72916667,policy_rate
MZ,2000,19.03916667,policy_rate
MR,2024,,policy_rate
MR,2023,,policy_rate
MR,2022,,policy_rate
MR,2021,,policy_rate
MR,2020,,policy_rate
MR,2019,,policy_rate
MR,2018,,policy_rate
MR,2017,17.0,policy_rate
MR,2016,17.0,policy_rate
MR,2015,17.0,policy_rate
MR,2014,17.0,policy_rate
MR,2013,17.0,policy_rate
MR,2012,17.0,policy_rate
MR,2011,17.0,policy_rate
MR,2010,17.0,policy_rate
MR,2009,19.5,policy_rate
MR,2008,20.33333333,policy_rate
MR,2007,23.5,policy_rate
MR,2006,24.0,policy_rate
MR,2005,23.08333333,policy_rate
MR,2004,21.0,policy_rate
MR,2003,21.0,policy_rate
MR,2002,21.0,policy_rate
MR,2001,22.5,policy_rate
MR,2000,25.58333333,policy_rate
MU,2024,9.375,policy_rate
MU,2023,9.5,policy_rate
MU,2022,7.504166667,policy_rate
MU,2021,6.870833333,policy_rate
MU,2020,7.225,policy_rate
MU,2019,8.45,policy_rate
MU,2018,8.5,policy_rate
MU,2017,8.5,policy_rate
MU,2016,8.5,policy_rate
MU,2015,8.5,policy_rate
MU,2014,8.5,policy_rate
MU,2013,8.5,policy_rate
MU,2012,8.666666667,policy_rate
MU,2011,8.916666667,policy_rate
MU,2010,8.875,policy_rate
MU,2009,9.25,policy_rate
MU,2008,11.54166667,policy_rate
MU,2007,21.87416667,policy_rate
MU,2006,21.08333333,policy_rate
MU,2005,21.04166667,policy_rate
MU,2004,21.0,policy_rate
MU,2003,21.0,policy_rate
MU,2002,21.0,policy_rate
MU,2001,21.10416667,policy_rate
MU,2000,20.77083333,policy_rate
MW,2024,37.06416667,policy_rate
MW,2023,33.54770833,policy_rate
MW,2022,25.35166667,policy_rate
MW,2021,23.88125,policy_rate
MW,2020,24.2162963,policy_rate
MW,2019,25.67430556,policy_rate
MW,2018,32.29,policy_rate
MW,2017,38.59291667,policy_rate
MW,2016,44.11208333,policy_rate
MW,2015,44.38721591,policy_rate
MW,2014,44.28958333,policy_rate
MW,2013,46.01117424,policy_rate
MW,2012,32.32986111,policy_rate
MW,2011,23.75,policy_rate
MW,2010,24.625,policy_rate
MW,2009,25.25,policy_rate
MW,2008,25.27777778,policy_rate
MW,2007,27.71527778,policy_rate
MW,2006,32.25,policy_rate
MW,2005,33.08333333,policy_rate
MW,2004,36.83333333,policy_rate
MW,2003,48.91666667,policy_rate
MW,2002,50.54166667,policy_rate
MW,2001,56.16666667,policy_rate
MW,2000,53.125,policy_rate
NA,2024,10.9566134,policy_rate
NA,2023,10.92673727,policy_rate
NA,2022,8.612533214,policy_rate
NA,2021,6.860060322,policy_rate
NA,2020,7.868628338,policy_rate
NA,2019,9.875833333,policy_rate
NA,2018,10.142176,policy_rate
NA,2017,10.02675311,policy_rate
NA,2016,9.844432593,policy_rate
NA,2015,9.324166667,policy_rate
NA,2014,8.699166667,policy_rate
NA,2013,8.289166667,policy_rate
NA,2012,8.651875,policy_rate
NA,2011,8.73,policy_rate
NA,2010,9.72,policy_rate
NA,2009,11.11833333,policy_rate
NA,2008,13.73666667,policy_rate
NA,2007,12.88416667,policy_rate
NA,2006,11.18083333,policy_rate
NA,2005,10.61,policy_rate
NA,2004,11.38916667,policy_rate
NA,2003,14.70083333,policy_rate
NA,2002,13.8375,policy_rate
NA,2001,14.53166667,policy_rate
NA,2000,15.27833333,policy_rate
NE,2024,,policy_rate
NE,2023,,policy_rate
NE,2022,,policy_rate
NE,2021,,policy_rate
NE,2020,,policy_rate
NE,2019,,policy_rate
NE,2018,,policy_rate
NE,2017,,policy_rate
NE,2016,5.295,policy_rate
NE,2015,5.154166667,policy_rate
NE,2014,5.338333333,policy_rate
NE,2013,5.2875,policy_rate
NE,2012,5.039166667,policy_rate
NE,2011,5.255916667,policy_rate
NE,2010,5.113333333,policy_rate
NE,2009,4.9775,policy_rate
NE,2008,4.984166667,policy_rate
NE,2007,4.751666667,policy_rate
NE,2006,4.736666667,policy_rate
NE,2005,10.79416667,policy_rate
NE,2004,,policy_rate
NE,2003,,policy_rate
NE,2002,,policy_rate
NE,2001,,policy_rate
NE,2000,,policy_rate
NG,2024,,policy_rate
NG,2023,14.01055373,policy_rate
NG,2022,12.33454424,policy_rate
NG,2021,11.48313279,policy_rate
NG,2020,13.64202167,policy_rate
NG,2019,15.37658698,policy_rate
NG,2018,16.90389696,policy_rate
NG,2017,17.55333333,policy_rate
NG,2016,16.86801576,policy_rate
NG,2015,16.84916667,policy_rate
NG,2014,16.54833333,policy_rate
NG,2013,16.7225,policy_rate
NG,2012,16.79166667,policy_rate
NG,2011,16.02,policy_rate
NG,2010,17.585,policy_rate
NG,2009,18.99083333,policy_rate
NG,2008,15.13583333,policy_rate
NG,2007,16.93916667,policy_rate
NG,2006,16.89333333,policy_rate
NG,2005,17.94833333,policy_rate
NG,2004,19.18083333,policy_rate
NG,2003,20.71416667,policy_rate
NG,2002,24.77083333,policy_rate
NG,2001,23.43833333,policy_rate
NG,2000,21.27416667,policy_rate
RW,2024,16.01666667,policy_rate
RW,2023,16.0575,policy_rate
RW,2022,16.385,policy_rate
RW,2021,16.17583333,policy_rate
RW,2020,16.345,policy_rate
RW,2019,16.5275,policy_rate
RW,2018,16.94666667,policy_rate
RW,2017,17.17083333,policy_rate
RW,2016,17.29166667,policy_rate
RW,2015,17.33333333,policy_rate
RW,2014,17.25916667,policy_rate
RW,2013,17.31916667,policy_rate
RW,2012,16.70166667,policy_rate
RW,2011,16.6675,policy_rate
RW,2010,17.00083333,policy_rate
RW,2009,16.72333333,policy_rate
RW,2008,16.25166667,policy_rate
RW,2007,15.99916667,policy_rate
RW,2006,15.86583333,policy_rate
RW,2005,15.77916667,policy_rate
RW,2004,15.9875,policy_rate
RW,2003,15.9925,policy_rate
RW,2002,16.215,policy_rate
RW,2001,16.35416667,policy_rate
RW,2000,16.48416667,policy_rate
SD,2024,,policy_rate
SD,2023,,policy_rate
SD,2022,,policy_rate
SD,2021,,policy_rate
SD,2020,,policy_rate
SD,2019,,policy_rate
SD,2018,,policy_rate
SD,2017,,policy_rate
SD,2016,,policy_rate
SD,2015,,policy_rate
SD,2014,,policy_rate
SD,2013,,policy_rate
SD,2012,,policy_rate
SD,2011,,policy_rate
SD,2010,,policy_rate
SD,2009,,policy_rate
SD,2008,,policy_rate
SD,2007,,policy_rate
SD,2006,,policy_rate
SD,2005,,policy_rate
SD,2004,,policy_rate
SD,2003,,policy_rate
SD,2002,,policy_rate
SD,2001,,policy_rate
SD,2000,,policy_rate
SN,2024,,policy_rate
SN,2023,,policy_rate
SN,2022,,policy_rate
SN,2021,,policy_rate
SN,2020,,policy_rate
SN,2019,,policy_rate
SN,2018,,policy_rate
SN,2017,,policy_rate
SN,2016,5.295,policy_rate
SN,2015,5.154166667,policy_rate
SN,2014,5.338333333,policy_rate
SN,2013,5.2875,policy_rate
SN,2012,5.039166667,policy_rate
SN,2011,5.255916667,policy_rate
SN,2010,5.113333333,policy_rate
SN,2009,4.9775,policy_rate
SN,2008,4.984166667,policy_rate
SN,2007,4.751666667,policy_rate
SN,2006,4.736666667,policy_rate
SN,2005,7.049166667,policy_rate
SN,2004,,policy_rate
SN,2003,,policy_rate
SN,2002,,policy_rate
SN,2001,,policy_rate
SN,2000,,policy_rate
SL,2024,20.43810363,policy_rate
SL,2023,19.63916667,policy_rate
SL,2022,19.31333333,policy_rate
SL,2021,18.85916667,policy_rate
SL,2020,17.93833333,policy_rate
SL,2019,17.96666667,policy_rate
SL,2018,15.96166667,policy_rate
SL,2017,15.65833333,policy_rate
SL,2016,16.21666667,policy_rate
SL,2015,18.73,policy_rate
SL,2014,19.41166667,policy_rate
SL,2013,20.56,policy_rate
SL,2012,21.0,policy_rate
SL,2011,21.0,policy_rate
SL,2010,21.25,policy_rate
SL,2009,22.16666667,policy_rate
SL,2008,24.5,policy_rate
