country,year,value,indicator_key
LR,2019,3.068,unemployment
LR,2018,3.056,unemployment
LR,2017,3.066,unemployment
LR,2016,3.081,unemployment
LR,2015,2.557,unemployment
LR,2014,2.079,unemployment
LR,2013,2.08,unemployment
LR,2012,2.146,unemployment
LR,2011,2.211,unemployment
LR,2010,2.266,unemployment
LR,2009,2.242,unemployment
LR,2008,2.222,unemployment
LR,2007,2.235,unemployment
LR,2006,2.283,unemployment
LR,2005,2.577,unemployment
LR,2004,2.589,unemployment
LR,2003,2.586,unemployment
LR,2002,2.318,unemployment
LR,2001,2.294,unemployment
LR,2000,2.231,unemployment
LS,2024,16.147,unemployment
LS,2023,16.457,unemployment
LS,2022,16.688,unemployment
LS,2021,18.23,unemployment
LS,2020,18.399,unemployment
LS,2019,16.876,unemployment
LS,2018,16.625,unemployment
LS,2017,16.401,unemployment
LS,2016,16.17,unemployment
LS,2015,16.254,unemployment
LS,2014,16.104,unemployment
LS,2013,15.97,unemployment
LS,2012,15.813,unemployment
LS,2011,16.157,unemployment
LS,2010,16.113,unemployment
LS,2009,16.16,unemployment
LS,2008,15.907,unemployment
LS,2007,15.997,unemployment
LS,2006,16.107,unemployment
LS,2005,16.086,unemployment
LS,2004,16.206,unemployment
LS,2003,16.113,unemployment
LS,2002,16.137,unemployment
LS,2001,16.141,unemployment
LS,2000,16.227,unemployment
MG,2024,3.012,unemployment
MG,2023,3.069,unemployment
MG,2022,3.186,unemployment
MG,2021,3.487,unemployment
MG,2020,3.284,unemployment
MG,2019,2.469,unemployment
MG,2018,2.297,unemployment
MG,2017,2.119,unemployment
MG,2016,1.947,unemployment
MG,2015,1.785,unemployment
MG,2014,1.386,unemployment
MG,2013,0.996,unemployment
MG,2012,0.599,unemployment
MG,2011,2.512,unemployment
MG,2010,4.28,unemployment
MG,2009,3.887,unemployment
MG,2008,3.438,unemployment
MG,2007,3.205,unemployment
MG,2006,2.946,unemployment
MG,2005,2.62,unemployment
MG,2004,3.946,unemployment
MG,2003,5.01,unemployment
MG,2002,5.502,unemployment
MG,2001,5.35,unemployment
MG,2000,5.8,unemployment
ML,2024,3.06,unemployment
ML,2023,2.956,unemployment
ML,2022,2.387,unemployment
ML,2021,3.966,unemployment
ML,2020,3.528,unemployment
ML,2019,3.29,unemployment
ML,2018,1.62,unemployment
ML,2017,1.494,unemployment
ML,2016,1.367,unemployment
ML,2015,1.401,unemployment
ML,2014,1.474,unemployment
ML,2013,1.516,unemployment
ML,2012,1.482,unemployment
ML,2011,1.422,unemployment
ML,2010,1.405,unemployment
ML,2009,1.423,unemployment
ML,2008,1.424,unemployment
ML,2007,1.405,unemployment
ML,2006,1.425,unemployment
ML,2005,1.379,unemployment
ML,2004,1.412,unemployment
ML,2003,1.281,unemployment
ML,2002,1.364,unemployment
ML,2001,1.338,unemployment
ML,2000,1.414,unemployment
MZ,2024,3.527,unemployment
MZ,2023,3.519,unemployment
MZ,2022,3.596,unemployment
MZ,2021,4.053,unemployment
MZ,2020,3.921,unemployment
MZ,2019,3.646,unemployment
MZ,2018,3.604,unemployment
MZ,2017,3.539,unemployment
MZ,2016,3.457,unemployment
MZ,2015,3.426,unemployment
MZ,2014,3.377,unemployment
MZ,2013,3.346,unemployment
MZ,2012,3.305,unemployment
MZ,2011,3.296,unemployment
MZ,2010,3.261,unemployment
MZ,2009,3.208,unemployment
MZ,2008,3.114,unemployment
MZ,2007,3.084,unemployment
MZ,2006,3.039,unemployment
MZ,2005,3.037,unemployment
MZ,2004,2.955,unemployment
MZ,2003,2.859,unemployment
MZ,2002,2.903,unemployment
MZ,2001,2.839,unemployment
MZ,2000,2.833,unemployment
MR,2024,10.373,unemployment
MR,2023,10.446,unemployment
MR,2022,10.531,unemployment
MR,2021,11.144,unemployment
MR,2020,11.054,unemployment
MR,2019,10.416,unemployment
MR,2018,10.407,unemployment
MR,2017,10.336,unemployment
MR,2016,10.283,unemployment
MR,2015,10.108,unemployment
MR,2014,10.028,unemployment
MR,2013,9.929,unemployment
MR,2012,9.864,unemployment
MR,2011,9.968,unemployment
MR,2010,10.075,unemployment
MR,2009,10.186,unemployment
MR,2008,9.735,unemployment
MR,2007,9.524,unemployment
MR,2006,9.37,unemployment
MR,2005,9.626,unemployment
MR,2004,9.791,unemployment
MR,2003,9.921,unemployment
MR,2002,10.185,unemployment
MR,2001,10.125,unemployment
MR,2000,10.033,unemployment
MU,2024,5.476,unemployment
MU,2023,5.571,unemployment
MU,2022,6.322,unemployment
MU,2021,7.719,unemployment
MU,2020,8.626,unemployment
MU,2019,6.331,unemployment
MU,2018,6.426,unemployment
MU,2017,6.752,unemployment
MU,2016,6.814,unemployment
MU,2015,7.41,unemployment
MU,2014,7.467,unemployment
MU,2013,7.322,unemployment
MU,2012,7.472,unemployment
MU,2011,7.447,unemployment
MU,2010,7.654,unemployment
MU,2009,7.257,unemployment
MU,2008,7.17,unemployment
MU,2007,8.475,unemployment
MU,2006,9.04,unemployment
MU,2005,9.524,unemployment
MU,2004,8.337,unemployment
MU,2003,8.311,unemployment
MU,2002,8.205,unemployment
MU,2001,9.14,unemployment
MU,2000,9.138,unemployment
MW,2024,5.045,unemployment
MW,2023,5.033,unemployment
MW,2022,5.037,unemployment
MW,2021,5.662,unemployment
MW,2020,5.728,unemployment
MW,2019,4.966,unemployment
MW,2018,5.014,unemployment
MW,2017,5.039,unemployment
MW,2016,5.007,unemployment
MW,2015,4.954,unemployment
MW,2014,4.967,unemployment
MW,2013,4.978,unemployment
MW,2012,4.952,unemployment
MW,2011,4.842,unemployment
MW,2010,4.798,unemployment
MW,2009,4.754,unemployment
MW,2008,4.814,unemployment
MW,2007,4.888,unemployment
MW,2006,4.96,unemployment
MW,2005,4.944,unemployment
MW,2004,4.971,unemployment
MW,2003,5.157,unemployment
MW,2002,5.233,unemployment
MW,2001,5.209,unemployment
MW,2000,5.048,unemployment
NA,2024,19.148,unemployment
NA,2023,19.365,unemployment
NA,2022,19.695,unemployment
NA,2021,20.922,unemployment
NA,2020,21.004,unemployment
NA,2019,19.921,unemployment
NA,2018,19.877,unemployment
NA,2017,21.733,unemployment
NA,2016,23.352,unemployment
NA,2015,20.808,unemployment
NA,2014,18.521,unemployment
NA,2013,19.028,unemployment
NA,2012,16.771,unemployment
NA,2011,19.476,unemployment
NA,2010,22.12,unemployment
NA,2009,22.254,unemployment
NA,2008,22.017,unemployment
NA,2007,22.119,unemployment
NA,2006,21.876,unemployment
NA,2005,22.107,unemployment
NA,2004,22.09,unemployment
NA,2003,22.052,unemployment
NA,2002,21.5,unemployment
NA,2001,20.98,unemployment
NA,2000,20.3,unemployment
NE,2024,0.355,unemployment
NE,2023,0.425,unemployment
NE,2022,0.418,unemployment
NE,2021,0.78,unemployment
NE,2020,0.594,unemployment
NE,2019,0.531,unemployment
NE,2018,0.535,unemployment
NE,2017,0.554,unemployment
NE,2016,0.548,unemployment
NE,2015,0.553,unemployment
NE,2014,0.524,unemployment
NE,2013,1.397,unemployment
NE,2012,2.177,unemployment
NE,2011,0.316,unemployment
NE,2010,0.722,unemployment
NE,2009,1.209,unemployment
NE,2008,1.592,unemployment
NE,2007,2.032,unemployment
NE,2006,2.536,unemployment
NE,2005,3.1,unemployment
NE,2004,2.747,unemployment
NE,2003,2.156,unemployment
NE,2002,1.813,unemployment
NE,2001,1.47,unemployment
NE,2000,1.431,unemployment
NG,2024,2.989,unemployment
NG,2023,3.074,unemployment
NG,2022,3.821,unemployment
NG,2021,5.45,unemployment
NG,2020,5.742,unemployment
NG,2019,5.206,unemployment
NG,2018,5.067,unemployment
NG,2017,4.828,unemployment
NG,2016,4.499,unemployment
NG,2015,4.135,unemployment
NG,2014,3.902,unemployment
NG,2013,3.711,unemployment
NG,2012,3.76,unemployment
NG,2011,3.77,unemployment
NG,2010,3.746,unemployment
NG,2009,3.766,unemployment
NG,2008,3.795,unemployment
NG,2007,3.799,unemployment
NG,2006,3.756,unemployment
NG,2005,3.734,unemployment
NG,2004,3.601,unemployment
NG,2003,3.648,unemployment
NG,2002,3.681,unemployment
NG,2001,3.91,unemployment
NG,2000,3.963,unemployment
RW,2024,11.994,unemployment
RW,2023,12.352,unemployment
RW,2022,15.084,unemployment
RW,2021,15.775,unemployment
RW,2020,11.829,unemployment
RW,2019,11.236,unemployment
RW,2018,10.759,unemployment
RW,2017,11.875,unemployment
RW,2016,11.801,unemployment
RW,2015,11.838,unemployment
RW,2014,11.844,unemployment
RW,2013,11.785,unemployment
RW,2012,11.701,unemployment
RW,2011,11.775,unemployment
RW,2010,11.673,unemployment
RW,2009,11.663,unemployment
RW,2008,11.57,unemployment
RW,2007,11.626,unemployment
RW,2006,11.632,unemployment
RW,2005,11.854,unemployment
RW,2004,11.731,unemployment
RW,2003,11.696,unemployment
RW,2002,11.499,unemployment
RW,2001,11.76,unemployment
RW,2000,11.731,unemployment
SD,2024,,unemployment
SD,2023,,unemployment
SD,2022,7.53,unemployment
SD,2021,11.044,unemployment
SD,2020,11.958,unemployment
SD,2019,11.658,unemployment
SD,2018,12.303,unemployment
SD,2017,12.953,unemployment
SD,2016,13.606,unemployment
SD,2015,14.347,unemployment
SD,2014,15.411,unemployment
SD,2013,16.3,unemployment
SD,2012,17.002,unemployment
SD,2011,17.44,unemployment
SD,2010,15.161,unemployment
SD,2009,13.0,unemployment
SD,2008,15.566,unemployment
SD,2007,15.531,unemployment
SD,2006,15.542,unemployment
SD,2005,15.546,unemployment
SD,2004,15.539,unemployment
SD,2003,15.515,unemployment
SD,2002,15.514,unemployment
SD,2001,15.568,unemployment
SD,2000,15.608,unemployment
SN,2024,2.992,unemployment
SN,2023,2.8,unemployment
SN,2022,2.837,unemployment
SN,2021,3.44,unemployment
SN,2020,3.437,unemployment
SN,2019,2.863,unemployment
SN,2018,3.455,unemployment
SN,2017,4.078,unemployment
SN,2016,4.455,unemployment
SN,2015,6.757,unemployment
SN,2014,5.841,unemployment
SN,2013,4.986,unemployment
SN,2012,3.888,unemployment
SN,2011,2.853,unemployment
SN,2010,2.803,unemployment
SN,2009,2.814,unemployment
SN,2008,2.822,unemployment
SN,2007,2.808,unemployment
SN,2006,2.77,unemployment
SN,2005,2.703,unemployment
SN,2004,2.788,unemployment
SN,2003,2.794,unemployment
SN,2002,2.828,unemployment
SN,2001,2.7,unemployment
SN,2000,2.668,unemployment
SL,2024,3.126,unemployment
SL,2023,3.153,unemployment
SL,2022,3.175,unemployment
SL,2021,3.556,unemployment
SL,2020,3.508,unemployment
SL,2019,3.203,unemployment
SL,2018,3.192,unemployment
SL,2017,3.834,unemployment
SL,2016,4.294,unemployment
SL,2015,4.606,unemployment
SL,2014,4.678,unemployment
SL,2013,4.538,unemployment
SL,2012,4.552,unemployment
SL,2011,4.54,unemployment
SL,2010,4.413,unemployment
SL,2009,4.269,unemployment
SL,2008,4.128,unemployment
SL,2007,4.007,unemployment
SL,2006,3.889,unemployment
SL,2005,3.716,unemployment
SL,2004,3.42,unemployment
SL,2003,3.879,unemployment
SL,2002,3.903,unemployment
SL,2001,4.154,unemployment
SL,2000,4.08,unemployment
SO,2024,18.861,unemployment
SO,2023,18.941,unemployment
SO,2022,19.05,unemployment
SO,2021,19.662,unemployment
SO,2020,19.413,unemployment
SO,2019,18.828,unemployment
SO,2018,18.738,unemployment
SO,2017,18.523,unemployment
SO,2016,18.578,unemployment
SO,2015,18.597,unemployment
SO,2014,18.861,unemployment
SO,2013,19.013,unemployment
SO,2012,19.105,unemployment
SO,2011,19.052,unemployment
SO,2010,19.031,unemployment
SO,2009,19.013,unemployment
SO,2008,18.996,unemployment
SO,2007,18.981,unemployment
SO,2006,19.002,unemployment
SO,2005,18.997,unemployment
SO,2004,18.992,unemployment
SO,2003,19.081,unemployment
SO,2002,19.077,unemployment
SO,2001,19.076,unemployment
SO,2000,18.98,unemployment
SS,2024,,unemployment
SS,2023,12.477,unemployment
