country,year,value,indicator_key
CD,2014,47.3232,mobile_subs_100
CD,2013,37.2505,mobile_subs_100
CD,2012,27.4285,mobile_subs_100
CD,2011,22.0819,mobile_subs_100
CD,2010,17.2401,mobile_subs_100
CD,2009,14.2422,mobile_subs_100
CD,2008,15.4333,mobile_subs_100
CD,2007,10.551,mobile_subs_100
CD,2006,7.28434,mobile_subs_100
CD,2005,4.67216,mobile_subs_100
CD,2004,3.49263,mobile_subs_100
CD,2003,2.25179,mobile_subs_100
CD,2002,1.04185,mobile_subs_100
CD,2001,0.287728,mobile_subs_100
CD,2000,0.0296986,mobile_subs_100
CG,2024,,mobile_subs_100
CG,2023,94.8715,mobile_subs_100
CG,2022,93.6259,mobile_subs_100
CG,2021,95.8615,mobile_subs_100
CG,2020,97.6561,mobile_subs_100
CG,2019,91.0654,mobile_subs_100
CG,2018,91.189,mobile_subs_100
CG,2017,94.4868,mobile_subs_100
CG,2016,103.858,mobile_subs_100
CG,2015,102.323,mobile_subs_100
CG,2014,99.08,mobile_subs_100
CG,2013,95.9371,mobile_subs_100
CG,2012,90.3529,mobile_subs_100
CG,2011,84.2731,mobile_subs_100
CG,2010,83.3372,mobile_subs_100
CG,2009,68.866,mobile_subs_100
CG,2008,43.9283,mobile_subs_100
CG,2007,32.349,mobile_subs_100
CG,2006,23.9093,mobile_subs_100
CG,2005,15.101,mobile_subs_100
CG,2004,10.76,mobile_subs_100
CG,2003,9.57701,mobile_subs_100
CG,2002,6.61937,mobile_subs_100
CG,2001,4.5836,mobile_subs_100
CG,2000,2.22127,mobile_subs_100
KM,2024,,mobile_subs_100
KM,2023,109.856,mobile_subs_100
KM,2022,100.549,mobile_subs_100
KM,2021,104.311,mobile_subs_100
KM,2020,97.4339,mobile_subs_100
KM,2019,73.1292,mobile_subs_100
KM,2018,64.6591,mobile_subs_100
KM,2017,61.9708,mobile_subs_100
KM,2016,61.2598,mobile_subs_100
KM,2015,58.4556,mobile_subs_100
KM,2014,53.8297,mobile_subs_100
KM,2013,49.9144,mobile_subs_100
KM,2012,41.5931,mobile_subs_100
KM,2011,32.3982,mobile_subs_100
KM,2010,25.2396,mobile_subs_100
KM,2009,19.0975,mobile_subs_100
KM,2008,14.5781,mobile_subs_100
KM,2007,10.0667,mobile_subs_100
KM,2006,6.09786,mobile_subs_100
KM,2005,2.61913,mobile_subs_100
KM,2004,1.44273,mobile_subs_100
KM,2003,0.351002,mobile_subs_100
KM,2002,0.0,mobile_subs_100
KM,2001,0.0,mobile_subs_100
KM,2000,0.0,mobile_subs_100
CV,2024,,mobile_subs_100
CV,2023,113.023,mobile_subs_100
CV,2022,113.247,mobile_subs_100
CV,2021,114.231,mobile_subs_100
CV,2020,105.839,mobile_subs_100
CV,2019,115.868,mobile_subs_100
CV,2018,118.876,mobile_subs_100
CV,2017,119.374,mobile_subs_100
CV,2016,117.442,mobile_subs_100
CV,2015,119.336,mobile_subs_100
CV,2014,119.724,mobile_subs_100
CV,2013,97.5075,mobile_subs_100
CV,2012,83.0757,mobile_subs_100
CV,2011,77.5113,mobile_subs_100
CV,2010,72.9468,mobile_subs_100
CV,2009,57.419,mobile_subs_100
CV,2008,55.3839,mobile_subs_100
CV,2007,30.6762,mobile_subs_100
CV,2006,22.183,mobile_subs_100
CV,2005,16.8457,mobile_subs_100
CV,2004,13.7222,mobile_subs_100
CV,2003,11.2683,mobile_subs_100
CV,2002,9.19588,mobile_subs_100
CV,2001,6.84499,mobile_subs_100
CV,2000,4.35214,mobile_subs_100
ER,2024,,mobile_subs_100
ER,2023,,mobile_subs_100
ER,2022,59.1248,mobile_subs_100
ER,2021,53.7583,mobile_subs_100
ER,2020,54.7205,mobile_subs_100
ER,2019,40.4605,mobile_subs_100
ER,2018,,mobile_subs_100
ER,2017,22.0611,mobile_subs_100
ER,2016,16.1936,mobile_subs_100
ER,2015,15.2952,mobile_subs_100
ER,2014,13.4855,mobile_subs_100
ER,2013,11.542,mobile_subs_100
ER,2012,10.0522,mobile_subs_100
ER,2011,8.06871,mobile_subs_100
ER,2010,6.29077,mobile_subs_100
ER,2009,4.88697,mobile_subs_100
ER,2008,3.85719,mobile_subs_100
ER,2007,3.07478,mobile_subs_100
ER,2006,2.29317,mobile_subs_100
ER,2005,1.51953,mobile_subs_100
ER,2004,0.769739,mobile_subs_100
ER,2003,0.0,mobile_subs_100
ER,2002,0.0,mobile_subs_100
ER,2001,0.0,mobile_subs_100
ER,2000,0.0,mobile_subs_100
ET,2024,,mobile_subs_100
ET,2023,,mobile_subs_100
ET,2022,56.9643,mobile_subs_100
ET,2021,52.8089,mobile_subs_100
ET,2020,37.4208,mobile_subs_100
ET,2019,36.2199,mobile_subs_100
ET,2018,,mobile_subs_100
ET,2017,36.1095,mobile_subs_100
ET,2016,47.9993,mobile_subs_100
ET,2015,40.7363,mobile_subs_100
ET,2014,30.1536,mobile_subs_100
ET,2013,26.0536,mobile_subs_100
ET,2012,21.424,mobile_subs_100
ET,2011,15.1655,mobile_subs_100
ET,2010,7.57026,mobile_subs_100
ET,2009,4.60381,mobile_subs_100
ET,2008,2.28483,mobile_subs_100
ET,2007,1.45421,mobile_subs_100
ET,2006,1.07393,mobile_subs_100
ET,2005,0.52398,mobile_subs_100
ET,2004,0.204442,mobile_subs_100
ET,2003,0.0695139,mobile_subs_100
ET,2002,0.0703129,mobile_subs_100
ET,2001,0.0395753,mobile_subs_100
ET,2000,0.0263412,mobile_subs_100
GA,2024,,mobile_subs_100
GA,2023,122.607,mobile_subs_100
GA,2022,123.233,mobile_subs_100
GA,2021,132.309,mobile_subs_100
GA,2020,131.302,mobile_subs_100
GA,2019,131.975,mobile_subs_100
GA,2018,132.465,mobile_subs_100
GA,2017,123.475,mobile_subs_100
GA,2016,141.05,mobile_subs_100
GA,2015,138.244,mobile_subs_100
GA,2014,148.238,mobile_subs_100
GA,2013,143.499,mobile_subs_100
GA,2012,138.488,mobile_subs_100
GA,2011,133.01,mobile_subs_100
GA,2010,93.6112,mobile_subs_100
GA,2009,87.2676,mobile_subs_100
GA,2008,80.8873,mobile_subs_100
GA,2007,75.1171,mobile_subs_100
GA,2006,59.5349,mobile_subs_100
GA,2005,50.3377,mobile_subs_100
GA,2004,34.4235,mobile_subs_100
GA,2003,21.7022,mobile_subs_100
GA,2002,20.7629,mobile_subs_100
GA,2001,11.454,mobile_subs_100
GA,2000,9.40754,mobile_subs_100
GH,2024,,mobile_subs_100
GH,2023,98.8059,mobile_subs_100
GH,2022,120.803,mobile_subs_100
GH,2021,124.403,mobile_subs_100
GH,2020,126.887,mobile_subs_100
GH,2019,130.705,mobile_subs_100
GH,2018,133.61,mobile_subs_100
GH,2017,122.472,mobile_subs_100
GH,2016,130.481,mobile_subs_100
GH,2015,121.997,mobile_subs_100
GH,2014,108.27,mobile_subs_100
GH,2013,102.338,mobile_subs_100
GH,2012,95.8262,mobile_subs_100
GH,2011,81.1104,mobile_subs_100
GH,2010,68.4473,mobile_subs_100
GH,2009,60.7695,mobile_subs_100
GH,2008,47.7132,mobile_subs_100
GH,2007,32.1629,mobile_subs_100
GH,2006,22.6002,mobile_subs_100
GH,2005,12.8046,mobile_subs_100
GH,2004,7.75095,mobile_subs_100
GH,2003,3.73546,mobile_subs_100
GH,2002,1.86583,mobile_subs_100
GH,2001,1.20889,mobile_subs_100
GH,2000,0.662242,mobile_subs_100
GN,2024,,mobile_subs_100
GN,2023,,mobile_subs_100
GN,2022,108.885,mobile_subs_100
GN,2021,100.616,mobile_subs_100
GN,2020,103.17,mobile_subs_100
GN,2019,98.7621,mobile_subs_100
GN,2018,94.555,mobile_subs_100
GN,2017,94.4641,mobile_subs_100
GN,2016,92.0233,mobile_subs_100
GN,2015,91.4756,mobile_subs_100
GN,2014,75.6869,mobile_subs_100
GN,2013,66.4453,mobile_subs_100
GN,2012,51.1345,mobile_subs_100
GN,2011,45.6102,mobile_subs_100
GN,2010,38.476,mobile_subs_100
GN,2009,34.3963,mobile_subs_100
GN,2008,27.7809,mobile_subs_100
GN,2007,20.699,mobile_subs_100
GN,2006,,mobile_subs_100
GN,2005,2.04416,mobile_subs_100
GN,2004,1.7092,mobile_subs_100
GN,2003,1.25694,mobile_subs_100
GN,2002,1.04648,mobile_subs_100
GN,2001,0.651877,mobile_subs_100
GN,2000,0.499618,mobile_subs_100
GM,2024,,mobile_subs_100
GM,2023,,mobile_subs_100
GM,2022,106.782,mobile_subs_100
GM,2021,108.847,mobile_subs_100
GM,2020,106.448,mobile_subs_100
GM,2019,105.205,mobile_subs_100
GM,2018,132.578,mobile_subs_100
GM,2017,126.634,mobile_subs_100
GM,2016,124.274,mobile_subs_100
GM,2015,122.079,mobile_subs_100
GM,2014,105.505,mobile_subs_100
GM,2013,87.8808,mobile_subs_100
GM,2012,74.7,mobile_subs_100
GM,2011,70.6308,mobile_subs_100
GM,2010,76.7323,mobile_subs_100
GM,2009,70.1538,mobile_subs_100
GM,2008,64.1491,mobile_subs_100
GM,2007,45.3269,mobile_subs_100
GM,2006,23.5732,mobile_subs_100
GM,2005,14.8454,mobile_subs_100
GM,2004,10.7937,mobile_subs_100
GM,2003,9.46368,mobile_subs_100
GM,2002,6.51173,mobile_subs_100
GM,2001,3.68459,mobile_subs_100
GM,2000,0.384858,mobile_subs_100
GW,2024,,mobile_subs_100
GW,2023,128.111,mobile_subs_100
GW,2022,125.935,mobile_subs_100
GW,2021,108.63,mobile_subs_100
GW,2020,95.0629,mobile_subs_100
GW,2019,80.8245,mobile_subs_100
GW,2018,77.0219,mobile_subs_100
GW,2017,76.4394,mobile_subs_100
GW,2016,70.1916,mobile_subs_100
GW,2015,69.3268,mobile_subs_100
GW,2014,63.6542,mobile_subs_100
GW,2013,55.42,mobile_subs_100
GW,2012,63.5329,mobile_subs_100
GW,2011,45.5597,mobile_subs_100
GW,2010,43.2449,mobile_subs_100
GW,2009,36.7108,mobile_subs_100
GW,2008,33.6114,mobile_subs_100
GW,2007,20.4153,mobile_subs_100
GW,2006,11.1163,mobile_subs_100
GW,2005,7.15302,mobile_subs_100
GW,2004,2.92324,mobile_subs_100
GW,2003,0.0966784,mobile_subs_100
GW,2002,0.0,mobile_subs_100
GW,2001,0.0,mobile_subs_100
GW,2000,0.0,mobile_subs_100
GQ,2024,,mobile_subs_100
GQ,2023,,mobile_subs_100
GQ,2022,49.538,mobile_subs_100
GQ,2021,46.4348,mobile_subs_100
GQ,2020,43.3495,mobile_subs_100
GQ,2019,36.9422,mobile_subs_100
GQ,2018,36.576,mobile_subs_100
GQ,2017,36.2336,mobile_subs_100
GQ,2016,38.1684,mobile_subs_100
GQ,2015,36.6825,mobile_subs_100
GQ,2014,36.9002,mobile_subs_100
GQ,2013,37.9421,mobile_subs_100
GQ,2012,38.7386,mobile_subs_100
GQ,2011,38.5607,mobile_subs_100
GQ,2010,33.5796,mobile_subs_100
GQ,2009,17.6107,mobile_subs_100
GQ,2008,16.5971,mobile_subs_100
GQ,2007,14.4781,mobile_subs_100
GQ,2006,12.117,mobile_subs_100
GQ,2005,10.2283,mobile_subs_100
GQ,2004,6.87841,mobile_subs_100
GQ,2003,4.89466,mobile_subs_100
GQ,2002,4.01024,mobile_subs_100
GQ,2001,2.00044,mobile_subs_100
GQ,2000,0.710955,mobile_subs_100
KE,2024,,mobile_subs_100
KE,2023,120.612,mobile_subs_100
KE,2022,121.169,mobile_subs_100
KE,2021,122.298,mobile_subs_100
KE,2020,117.603,mobile_subs_100
KE,2019,106.548,mobile_subs_100
KE,2018,98.5945,mobile_subs_100
KE,2017,87.0265,mobile_subs_100
KE,2016,80.9772,mobile_subs_100
KE,2015,80.0958,mobile_subs_100
KE,2014,73.0327,mobile_subs_100
KE,2013,70.7541,mobile_subs_100
KE,2012,70.0227,mobile_subs_100
KE,2011,65.673,mobile_subs_100
KE,2010,60.0234,mobile_subs_100
KE,2009,47.9215,mobile_subs_100
KE,2008,41.584,mobile_subs_100
KE,2007,29.8383,mobile_subs_100
KE,2006,19.8903,mobile_subs_100
KE,2005,12.8839,mobile_subs_100
KE,2004,7.33478,mobile_subs_100
KE,2003,4.72713,mobile_subs_100
KE,2002,3.63815,mobile_subs_100
KE,2001,1.89758,mobile_subs_100
KE,2000,0.41577,mobile_subs_100
LR,2024,,mobile_subs_100
LR,2023,,mobile_subs_100
LR,2022,32.0639,mobile_subs_100
LR,2021,31.4299,mobile_subs_100
LR,2020,32.1004,mobile_subs_100
LR,2019,38.4042,mobile_subs_100
LR,2018,,mobile_subs_100
LR,2017,54.8575,mobile_subs_100
LR,2016,65.5437,mobile_subs_100
LR,2015,78.3787,mobile_subs_100
LR,2014,70.6628,mobile_subs_100
LR,2013,57.0613,mobile_subs_100
LR,2012,54.4221,mobile_subs_100
LR,2011,47.869,mobile_subs_100
LR,2010,38.7128,mobile_subs_100
LR,2009,27.5185,mobile_subs_100
LR,2008,22.3666,mobile_subs_100
LR,2007,15.3446,mobile_subs_100
LR,2006,8.02111,mobile_subs_100
LR,2005,4.84699,mobile_subs_100
LR,2004,2.98933,mobile_subs_100
LR,2003,1.51465,mobile_subs_100
LR,2002,0.161562,mobile_subs_100
LR,2001,0.0663276,mobile_subs_100
LR,2000,0.0512275,mobile_subs_100
LS,2024,,mobile_subs_100
LS,2023,69.3513,mobile_subs_100
LS,2022,68.1001,mobile_subs_100
LS,2021,80.5368,mobile_subs_100
LS,2020,69.8944,mobile_subs_100
LS,2019,76.1125,mobile_subs_100
LS,2018,72.4555,mobile_subs_100
LS,2017,110.37,mobile_subs_100
LS,2016,107.158,mobile_subs_100
LS,2015,101.688,mobile_subs_100
LS,2014,102.822,mobile_subs_100
LS,2013,87.0553,mobile_subs_100
LS,2012,75.9364,mobile_subs_100
LS,2011,61.1891,mobile_subs_100
LS,2010,49.4651,mobile_subs_100
LS,2009,33.369,mobile_subs_100
LS,2008,30.1655,mobile_subs_100
LS,2007,24.6999,mobile_subs_100
LS,2006,18.4011,mobile_subs_100
LS,2005,12.7894,mobile_subs_100
LS,2004,9.95435,mobile_subs_100
LS,2003,6.3449,mobile_subs_100
LS,2002,6.91605,mobile_subs_100
LS,2001,2.84878,mobile_subs_100
LS,2000,1.07789,mobile_subs_100
MG,2024,,mobile_subs_100
MG,2023,75.4563,mobile_subs_100
MG,2022,64.7495,mobile_subs_100
MG,2021,53.9177,mobile_subs_100
MG,2020,54.8085,mobile_subs_100
MG,2019,46.078,mobile_subs_100
MG,2018,38.7516,mobile_subs_100
MG,2017,32.5906,mobile_subs_100
MG,2016,30.6447,mobile_subs_100
MG,2015,42.0572,mobile_subs_100
MG,2014,39.2253,mobile_subs_100
MG,2013,35.0949,mobile_subs_100
MG,2012,37.4155,mobile_subs_100
MG,2011,38.0364,mobile_subs_100
MG,2010,34.7636,mobile_subs_100
MG,2009,29.1628,mobile_subs_100
MG,2008,23.1088,mobile_subs_100
MG,2007,10.9142,mobile_subs_100
MG,2006,5.30076,mobile_subs_100
MG,2005,2.66324,mobile_subs_100
MG,2004,1.79446,mobile_subs_100
MG,2003,1.56966,mobile_subs_100
MG,2002,0.928837,mobile_subs_100
MG,2001,0.865969,mobile_subs_100
MG,2000,0.38201,mobile_subs_100
ML,2024,,mobile_subs_100
ML,2023,,mobile_subs_100
ML,2022,112.12,mobile_subs_100
ML,2021,108.693,mobile_subs_100
ML,2020,116.587,mobile_subs_100
ML,2019,108.815,mobile_subs_100
ML,2018,107.404,mobile_subs_100
ML,2017,111.21,mobile_subs_100
ML,2016,105.348,mobile_subs_100
ML,2015,122.083,mobile_subs_100
ML,2014,130.44,mobile_subs_100
ML,2013,113.115,mobile_subs_100
ML,2012,86.1757,mobile_subs_100
ML,2011,65.7107,mobile_subs_100
ML,2010,46.6622,mobile_subs_100
ML,2009,28.8979,mobile_subs_100
ML,2008,23.0146,mobile_subs_100
ML,2007,17.5054,mobile_subs_100
ML,2006,10.8144,mobile_subs_100
ML,2005,5.62823,mobile_subs_100
ML,2004,3.10524,mobile_subs_100
ML,2003,1.94895,mobile_subs_100
ML,2002,0.374136,mobile_subs_100
ML,2001,0.20145,mobile_subs_100
ML,2000,0.0899536,mobile_subs_100
MZ,2024,,mobile_subs_100
MZ,2023,,mobile_subs_100
MZ,2022,45.8178,mobile_subs_100
MZ,2021,43.1636,mobile_subs_100
MZ,2020,50.2319,mobile_subs_100
MZ,2019,49.4351,mobile_subs_100
MZ,2018,48.5007,mobile_subs_100
MZ,2017,42.162,mobile_subs_100
MZ,2016,54.9641,mobile_subs_100
MZ,2015,75.8447,mobile_subs_100
MZ,2014,71.6701,mobile_subs_100
MZ,2013,49.503,mobile_subs_100
MZ,2012,36.1782,mobile_subs_100
MZ,2011,33.2163,mobile_subs_100
MZ,2010,31.4105,mobile_subs_100
MZ,2009,26.6651,mobile_subs_100
MZ,2008,20.1888,mobile_subs_100
MZ,2007,14.4675,mobile_subs_100
MZ,2006,11.2537,mobile_subs_100
MZ,2005,7.40692,mobile_subs_100
MZ,2004,3.56849,mobile_subs_100
MZ,2003,2.24704,mobile_subs_100
MZ,2002,1.34378,mobile_subs_100
MZ,2001,0.823467,mobile_subs_100
MZ,2000,0.281666,mobile_subs_100
MR,2024,,mobile_subs_100
MR,2023,90.7725,mobile_subs_100
MR,2022,109.884,mobile_subs_100
MR,2021,137.54,mobile_subs_100
MR,2020,126.277,mobile_subs_100
MR,2019,105.441,mobile_subs_100
MR,2018,105.275,mobile_subs_100
MR,2017,96.7595,mobile_subs_100
MR,2016,88.4383,mobile_subs_100
MR,2015,91.8941,mobile_subs_100
MR,2014,97.5267,mobile_subs_100
MR,2013,106.798,mobile_subs_100
MR,2012,111.231,mobile_subs_100
MR,2011,94.6316,mobile_subs_100
MR,2010,81.8661,mobile_subs_100
MR,2009,66.4419,mobile_subs_100
MR,2008,65.7184,mobile_subs_100
MR,2007,45.7142,mobile_subs_100
MR,2006,35.1772,mobile_subs_100
MR,2005,25.3692,mobile_subs_100
MR,2004,18.2106,mobile_subs_100
MR,2003,12.5249,mobile_subs_100
MR,2002,9.02772,mobile_subs_100
MR,2001,4.12366,mobile_subs_100
MR,2000,0.585435,mobile_subs_100
MU,2024,,mobile_subs_100
MU,2023,165.258,mobile_subs_100
MU,2022,164.309,mobile_subs_100
MU,2021,154.053,mobile_subs_100
MU,2020,149.07,mobile_subs_100
MU,2019,145.117,mobile_subs_100
MU,2018,148.817,mobile_subs_100
MU,2017,142.525,mobile_subs_100
MU,2016,140.424,mobile_subs_100
MU,2015,136.372,mobile_subs_100
MU,2014,127.863,mobile_subs_100
MU,2013,118.793,mobile_subs_100
MU,2012,115.252,mobile_subs_100
MU,2011,100.609,mobile_subs_100
MU,2010,92.8426,mobile_subs_100
MU,2009,84.9704,mobile_subs_100
MU,2008,81.0663,mobile_subs_100
MU,2007,73.1476,mobile_subs_100
MU,2006,61.1178,mobile_subs_100
MU,2005,52.2447,mobile_subs_100
MU,2004,43.8266,mobile_subs_100
MU,2003,37.2277,mobile_subs_100
MU,2002,28.1611,mobile_subs_100
MU,2001,22.2235,mobile_subs_100
MU,2000,14.795,mobile_subs_100
MW,2024,,mobile_subs_100
MW,2023,61.0866,mobile_subs_100
MW,2022,59.6496,mobile_subs_100
MW,2021,59.5599,mobile_subs_100
MW,2020,51.217,mobile_subs_100
MW,2019,46.7841,mobile_subs_100
MW,2018,38.1956,mobile_subs_100
MW,2017,43.0855,mobile_subs_100
MW,2016,40.8844,mobile_subs_100
MW,2015,38.4342,mobile_subs_100
MW,2014,33.8868,mobile_subs_100
