rubber_content_pct,temperature_C,thermal_expansion_coeff_per_K,transient_thermal_strain
0,831.7171717171718,1.1771900922789304e-05,8.93473584052378e-06
0,841.6161616161617,1.021016865183838e-05,6.146073921485252e-05
0,851.5151515151516,1.0867142026470599e-05,3.015473424744168e-05
0,861.4141414141415,1.0194660328812095e-05,0.0
0,871.3131313131314,1.05034656927146e-05,0.00012425949583394459
0,881.2121212121212,1.0402148629503836e-05,1.3238765548898982e-05
0,891.1111111111112,1.1490903114331893e-05,6.376953689995075e-05
0,901.010101010101,1.068289526195922e-05,0.0
0,910.909090909091,1.1425098757756101e-05,2.666796223527247e-05
0,920.8080808080808,1.120286852560234e-05,4.197342522592024e-05
0,930.7070707070708,1.2062526446759466e-05,6.09097355877128e-05
0,940.6060606060606,1.01808839490362e-05,5.2868415268911254e-05
0,950.5050505050506,1.156012167039845e-05,4.3609850003648897e-05
0,960.4040404040404,1.1513624475604407e-05,0.0
0,970.3030303030304,1.0463613611289514e-05,0.0
0,980.2020202020203,1.14637686884386e-05,1.663037551620988e-05
0,990.1010101010102,1.1138173491614125e-05,4.665640361705347e-05
0,1000.0,1.0866261870023298e-05,0.0
5,20.0,1.6752517259815965e-05,6.96590628967453e-05
5,29.8989898989899,1.6768042033673677e-05,4.196745571158011e-05
5,39.7979797979798,1.760849257509594e-05,4.3641217550281735e-05
5,49.6969696969697,1.7198773317750005e-05,0.0
5,59.5959595959596,1.7701138886907118e-05,0.00012500736198193114
5,69.4949494949495,1.7228505415646335e-05,0.00015297946774844612
5,79.3939393939394,1.652241138761306e-05,0.00016195757096333922
5,89.2929292929293,1.645123380240908e-05,0.00027804181198766935
5,99.1919191919192,1.6358870138096797e-05,0.000282102876457398
5,109.0909090909091,1.7482480462833784e-05,0.0003888496088214235
5,118.98989898989899,1.776258123982633e-05,0.0003444667145731801
5,128.8888888888889,1.81097921818043e-05,0.0005173405889089874
5,138.7878787878788,1.7623492060101012e-05,0.0004086873761179209
5,148.6868686868687,1.7800186965535172e-05,0.0004733405250270498
5,158.5858585858586,1.6945587793269117e-05,0.0004967963254193477
5,168.4848484848485,1.6674216334052312e-05,0.00040992314041591547
5,178.3838383838384,1.76942921914613e-05,0.0004504185762581963
5,188.2828282828283,1.749492118420051e-05,0.00030638170710365205
5,198.1818181818182,1.7356631278079535e-05,0.00039440069899364925
5,208.08080808080808,1.751342311405387e-05,0.0002737304221483174
5,217.97979797979798,1.749815839779476e-05,0.00019483665234918958
5,227.8787878787879,1.799530236932072e-05,0.00016432538935238903
5,237.7777777777778,1.8017715014630698e-05,0.00017920653653749985
5,247.6767676767677,1.7659160681220677e-05,7.493474013107708e-05
5,257.5757575757576,1.7826780224160255e-05,3.8357764826091795e-05
5,267.47474747474746,1.767773834691946e-05,4.245878526102654e-05
5,277.3737373737374,1.7206950487518046e-05,0.0
5,287.2727272727273,1.7832645973820206e-05,0.00011537161256172147
5,297.1717171717172,1.677394438476229e-05,0.0
5,307.0707070707071,1.8014965978168142e-05,5.137484427306626e-05
5,316.969696969697,1.6907587014965468e-05,1.640675109281968e-05
5,326.8686868686869,1.7664578411074136e-05,0.0
5,336.7676767676768,1.7115928071291975e-05,1.6886333673882456e-06
5,346.6666666666667,1.7832027824870546e-05,4.029786827173436e-05
5,356.5656565656566,1.7555199003197663e-05,0.0
5,366.4646464646465,1.679161191990823e-05,5.9961469669451264e-05
5,376.3636363636364,1.781616799732742e-05,5.122994248616508e-05
5,386.26262626262627,1.733368607623011e-05,4.60211212542969e-05
5,396.16161616161617,1.8080048107881434e-05,0.0
5,406.06060606060606,1.765696587467023e-05,0.0
5,415.95959595959596,1.787084180582533e-05,0.0
5,425.8585858585859,1.7211175118451988e-05,9.815218187721168e-06
5,435.7575757575758,1.7412121763074198e-05,2.72906660163134e-05
5,445.6565656565657,1.749429684356562e-05,0.0
5,455.5555555555556,1.8168795684565724e-05,0.0
5,465.4545454545455,1.859596127117547e-05,7.904543000501828e-06
5,475.3535353535354,1.737151513422957e-05,0.0
5,485.2525252525253,1.8329353365258136e-05,6.456370287034289e-05
5,495.1515151515152,1.6722918866894726e-05,2.1089007524574287e-05
5,505.0505050505051,1.7227491158039715e-05,6.550959669469692e-05
5,514.9494949494949,1.7362024913320756e-05,0.0
5,524.8484848484849,1.718198807952206e-05,4.6873874760310266e-05
5,534.7474747474748,1.7083276512176917e-05,8.175331976806042e-05
5,544.6464646464647,1.809839844596789e-05,6.558467247611928e-05
5,554.5454545454546,1.780169342386334e-05,0.0
5,564.4444444444445,1.8115258254358113e-05,0.0
5,574.3434343434344,1.8287620181444593e-05,0.0
5,584.2424242424242,1.8092020617798388e-05,2.446272675389039e-05
5,594.1414141414142,1.830492199211559e-05,3.431767775074568e-05
5,604.040404040404,1.7958102543747555e-05,0.0
5,613.939393939394,1.7416200275544098e-05,3.39192569584803e-06
5,623.8383838383838,1.8555432342935654e-05,0.0
5,633.7373737373738,1.774879746896297e-05,7.209725029009457e-05
5,643.6363636363636,1.7592383668800604e-05,0.0
5,653.5353535353536,1.79880511631079e-05,2.7931969922248516e-06
5,663.4343434343435,1.7637432924190126e-05,0.0
5,673.3333333333334,1.790195147567195e-05,5.730137875067075e-05
5,683.2323232323233,1.8299521910276683e-05,0.0
5,693.1313131313132,1.8318494101946298e-05,0.0
5,703.0303030303031,1.77122364819387e-05,0.0
5,712.929292929293,1.7934127111505425e-05,0.0
5,722.8282828282829,1.8731974583193204e-05,8.631132728178163e-05
5,732.7272727272727,1.8459836422503335e-05,0.0
5,742.6262626262627,1.926599716613892e-05,3.858980886178306e-05
5,752.5252525252525,1.8835357016163694e-05,1.781263943530418e-05
5,762.4242424242425,1.883426774640118e-05,6.307596262677579e-05
5,772.3232323232323,1.7585015219721596e-05,0.0
5,782.2222222222223,1.8677707953594488e-05,0.0
5,792.1212121212121,1.8286052659757608e-05,5.4803495373869925e-05
5,802.0202020202021,1.805394344166522e-05,2.126606541650552e-05
5,811.9191919191919,1.843027029652889e-05,0.0
5,821.8181818181819,1.8835696676396648e-05,0.0
5,831.7171717171718,1.86303349874213e-05,1.931913269240305e-05
5,841.6161616161617,1.7957510574076444e-05,4.188821107732946e-05
5,851.5151515151516,1.878480521437207e-05,0.0
5,861.4141414141415,1.8111610269366057e-05,0.0
5,871.3131313131314,1.8555573882714466e-05,2.6161159286851662e-05
5,881.2121212121212,1.8312385572322036e-05,0.0
5,891.1111111111112,1.8371455763021077e-05,0.0
5,901.010101010101,1.8880838659237426e-05,0.0
5,910.909090909091,1.7994448594637508e-05,4.069904300988706e-05
5,920.8080808080808,1.9503971274512203e-05,6.430872520248326e-06
5,930.7070707070708,1.763765898555477e-05,0.0
5,940.6060606060606,1.8266196461402875e-05,6.945121814813809e-05
5,950.5050505050506,1.8766964530829456e-05,3.186623415115363e-05
5,960.4040404040404,1.8890843951904526e-05,8.081500213609583e-05
5,970.3030303030304,1.85652772912293e-05,0.0
5,980.2020202020203,1.8603648082842665e-05,0.0
5,990.1010101010102,1.8854446759835523e-05,0.0
5,1000.0,1.855046526127116e-05,0.0
10,20.0,2.3406117380041236e-05,3.51571271110002e-05
10,29.8989898989899,2.3825095949481897e-05,2.6660365894965628e-05
10,39.7979797979798,2.4314697600833342e-05,8.270183014985213e-06
10,49.6969696969697,2.4116819530400686e-05,0.0
10,59.5959595959596,2.3669260313140645e-05,9.433834920804854e-05
10,69.4949494949495,2.412192445688009e-05,0.00019646995809791319
10,79.3939393939394,2.337677779692363e-05,0.0001424681809818377
10,89.2929292929293,2.474143672825218e-05,0.0001123613313461878
10,99.1919191919192,2.408741859631248e-05,0.0002725770127941218
10,109.0909090909091,2.477309315394585e-05,0.0003201202355197851
10,118.98989898989899,2.3974309914027734e-05,0.0003724861154804243
10,128.8888888888889,2.3999545339130043e-05,0.0004328370397723342
10,138.7878787878788,2.3902997515771985e-05,0.0004486137043309068
10,148.6868686868687,2.4746935450695024e-05,0.0004378240004697353
10,158.5858585858586,2.397789048194182e-05,0.0004799093866096897
10,168.4848484848485,2.4678661352571225e-05,0.00032695625435072114
10,178.3838383838384,2.4188895013286567e-05,0.0003999597636682657
10,188.2828282828283,2.3415897137932982e-05,0.0003693428683772492
10,198.1818181818182,2.414247932974313e-05,0.00023372522832230486
10,208.08080808080808,2.3861839832212516e-05,0.00017574243179834003
10,217.97979797979798,2.4492102876992683e-05,0.00016914466593080213
10,227.8787878787879,2.390370522307185e-05,0.00013167082655282636
10,237.7777777777778,2.4985654217023974e-05,0.00016518068896721267
10,247.6767676767677,2.4500886312247728e-05,6.498536245334703e-05
10,257.5757575757576,2.448138382080245e-05,2.6860197764476098e-05
10,267.47474747474746,2.4921885462833183e-05,1.861320275357629e-05
10,277.3737373737374,2.5099650436734903e-05,8.96174843619653e-05
10,287.2727272727273,2.463140516956972e-05,2.3022714221481213e-05
10,297.1717171717172,2.427961197143748e-05,5.445541608792228e-06
10,307.0707070707071,2.380198488891363e-05,3.4996215183951704e-06
10,316.969696969697,2.4369702394209683e-05,7.005518955293846e-05
10,326.8686868686869,2.4427878725160868e-05,0.0
10,336.7676767676768,2.4813771150738576e-05,6.760072644302791e-05
10,346.6666666666667,2.4611426559430985e-05,1.1533539173391304e-05
10,356.5656565656566,2.5151724061783292e-05,0.0
10,366.4646464646465,2.452502351587981e-05,0.00012532605086467612
10,376.3636363636364,2.482675214384626e-05,0.0
10,386.26262626262627,2.5471024024628746e-05,0.0
10,396.16161616161617,2.5073700485765362e-05,0.0
10,406.06060606060606,2.4896526683701172e-05,4.763820306723524e-05
10,415.95959595959596,2.4649330809335444e-05,8.446618343370162e-05
10,425.8585858585859,2.4657444907703114e-05,8.349905310399126e-05
10,435.7575757575758,2.457251155534221e-05,6.119866013161514e-05
10,445.6565656565657,2.4751072324684308e-05,0.0
10,455.5555555555556,2.5423166252705495e-05,0.0
10,465.4545454545455,2.495814677344477e-05,0.0
10,475.3535353535354,2.441796195015787e-05,0.00010179370463514287
10,485.2525252525253,2.6000690707135955e-05,2.3448913941603495e-05
10,495.1515151515152,2.530034623193622e-05,0.0
10,505.0505050505051,2.446064951186463e-05,6.640284563535298e-05
10,514.9494949494949,2.4966954324258375e-05,0.0
10,524.8484848484849,2.5267079555050577e-05,2.0331101835154698e-05
10,534.7474747474748,2.6087689986042625e-05,0.0
10,544.6464646464647,2.4705095286022082e-05,3.1933857005488873e-05
10,554.5454545454546,2.5770929450587064e-05,0.0
10,564.4444444444445,2.600640988015284e-05,0.0
10,574.3434343434344,2.5016097089886954e-05,3.7788186337585086e-06
10,584.2424242424242,2.52154250087517e-05,5.244320709383612e-05
10,594.1414141414142,2.485978477025251e-05,0.0
10,604.040404040404,2.529996639915682e-05,3.875575607945866e-05
10,613.939393939394,2.540715955828308e-05,0.0
10,623.8383838383838,2.5779037120253308e-05,0.0
10,633.7373737373738,2.601806143247992e-05,0.0
10,643.6363636363636,2.5122679240416453e-05,3.73490420052355e-05
10,653.5353535353536,2.453682231637185e-05,1.5745781130997915e-06
10,663.4343434343435,2.5533620034604305e-05,3.4503683816830625e-05
10,673.3333333333334,2.571476876498432e-05,5.4385521307893305e-05
10,683.2323232323233,2.57164664196001e-05,3.458092875606942e-05
10,693.1313131313132,2.5452178527760635e-05,1.365592171468221e-05
10,703.0303030303031,2.5701648777104695e-05,0.0
10,712.929292929293,2.6420752707206427e-05,0.0
10,722.8282828282829,2.5877654963269136e-05,0.0
10,732.7272727272727,2.5523861242043918e-05,0.0
10,742.6262626262627,2.5484204121755033e-05,0.0
10,752.5252525252525,2.5673134427221744e-05,0.0
10,762.4242424242425,2.66001881627335e-05,0.0
10,772.3232323232323,2.571392540281266e-05,0.0
10,782.2222222222223,2.581943616107298e-05,9.668972596207954e-06
10,792.1212121212121,2.5611934123622762e-05,0.0
10,802.0202020202021,2.6426340163569466e-05,7.841118235812171e-07
10,811.9191919191919,2.6880524687978398e-05,9.501342121554823e-05
10,821.8181818181819,2.614967016107933e-05,5.115282776261197e-05
10,831.7171717171718,2.5989507664013927e-05,8.217707545602646e-05
10,841.6161616161617,2.5990270204465905e-05,1.955639384663631e-05
10,851.5151515151516,2.4803482969243492e-05,5.8375491149322306e-05
10,861.4141414141415,2.6391969371536348e-05,0.0
10,871.3131313131314,2.6110234723149438e-05,0.0
10,881.2121212121212,2.6281080116239453e-05,0.0
10,891.1111111111112,2.5734935569624814e-05,5.9307273702114954e-05
10,901.010101010101,2.5922195802935697e-05,7.70161989909943e-05
10,910.909090909091,2.5932669349930234e-05,0.0
10,920.8080808080808,2.667275088597591e-05,0.0
10,930.7070707070708,2.5996317051395425e-05,0.0
10,940.6060606060606,2.7250784706509446e-05,1.913267757387458e-05
10,950.5050505050506,2.644864333071964e-05,5.624662726516204e-05
10,960.4040404040404,2.5619128366971837e-05,0.0
10,970.3030303030304,2.6216454126101294e-05,2.0471926532112614e-05
10,980.2020202020203,2.5978647287406645e-05,0.0
10,990.1010101010102,2.5231051189332412e-05,5.669719598334468e-06
10,1000.0,2.7151735470056897e-05,2.2949700083714548e-05
15,20.0,3.238998181211178e-05,0.0
15,29.8989898989899,3.0511691191192257e-05,4.8508754128392956e-05
15,39.7979797979798,3.0384496400018857e-05,0.0
15,49.6969696969697,3.145929897856122e-05,0.0
15,59.5959595959596,3.0084187547860538e-05,3.273536626746868e-05
15,69.4949494949495,3.103579738844813e-05,9.054454535823114e-05
15,79.3939393939394,3.2257033674659455e-05,0.00011872162539070223
15,89.2929292929293,3.044234011973138e-05,0.0002676646754693983
15,99.1919191919192,3.0254512706625597e-05,0.0002239663695823778
15,109.0909090909091,3.0526591217202974e-05,0.0003045455933506431
15,118.98989898989899,3.175604847104218e-05,0.00031440142640839076
15,128.8888888888889,3.189994391554847e-05,0.0002979603936256778
15,138.7878787878788,3.111194802575317e-05,0.00037154779723258655
15,148.6868686868687,3.174053549492983e-05,0.00041735077884123026
15,158.5858585858586,3.212474382537216e-05,0.00032267430488359657
15,168.4848484848485,3.235397623751795e-05,0.00040780996439342175
15,178.3838383838384,3.136782225839997e-05,0.0002991801557283587
15,188.2828282828283,3.0370940908841775e-05,0.00028404181712348933
15,198.1818181818182,3.114192417515879e-05,0.0002961460273686148
15,208.08080808080808,3.136964840758288e-05,0.0001955771577039152
15,217.97979797979798,3.148426797544817e-05,0.0001901050647283241
15,227.8787878787879,3.155049454191988e-05,0.00013447677794401654
15,237.7777777777778,3.223455841007644e-05,0.0001227272588515093
15,247.6767676767677,3.234301219314177e-05,0.0
15,257.5757575757576,3.1650648021522466e-05,0.0
15,267.47474747474746,3.231641415519763e-05,7.565251433873697e-05
15,277.3737373737374,3.197668926917414e-05,8.257265549662593e-05
15,287.2727272727273,3.186079844097674e-05,0.0
15,297.1717171717172,3.231250440178731e-05,9.35372955436586e-07
15,307.0707070707071,3.1926045216038154e-05,2.2941750587964493e-05
15,316.969696969697,3.294951164915495e-05,3.963197884572879e-05
15,326.8686868686869,3.123208734589565e-05,0.0
15,336.7676767676768,3.1724394348433794e-05,0.0
15,346.6666666666667,3.194940721818969e-05,0.0
15,356.5656565656566,3.2263079880582535e-05,3.5649947164777704e-05
15,366.4646464646465,3.2708020647591946e-05,0.00012517775374509894
15,376.3636363636364,3.20925279891092e-05,0.0
15,386.26262626262627,3.142429931666103e-05,0.0
15,396.16161616161617,3.258735795832851e-05,2.0143350520214366e-05
15,406.06060606060606,3.2574267261858854e-05,6.60635612638952e-05
15,415.95959595959596,3.125654541778505e-05,5.40684838087644e-06
15,425.8585858585859,3.2256259549326216e-05,0.0
15,435.7575757575758,3.149377756950834e-05,4.7900811682935124e-05
15,445.6565656565657,3.198720980478432e-05,3.317773441602631e-05
15,455.5555555555556,3.189881775874083e-05,0.0
15,465.4545454545455,3.2785541440030084e-05,1.9071349356841986e-05
15,475.3535353535354,3.2470011046682055e-05,4.986330379934512e-05
15,485.2525252525253,3.179948732790482e-05,5.909451127675596e-05
15,495.1515151515152,3.2913002678448366e-05,0.0
15,505.0505050505051,3.178675365369236e-05,0.0
15,514.9494949494949,3.269940032957891e-05,6.136369145914053e-05
15,524.8484848484849,3.215802496838453e-05,0.0
15,534.7474747474748,3.241287863045191e-05,2.192896458097508e-05
15,544.6464646464647,3.2878539414423237e-05,0.0
15,554.5454545454546,3.291781560862067e-05,5.3268813616019276e-05
15,564.4444444444445,3.335626231455576e-05,0.0
15,574.3434343434344,3.2677337796628924e-05,6.342916178260744e-05
15,584.2424242424242,3.290237694663319e-05,2.4570637817838357e-05
15,594.1414141414142,3.256096972263622e-05,0.0
15,604.040404040404,3.290152019383666e-05,7.123138660386614e-05
15,613.939393939394,3.3060955145216376e-05,7.756226332138744e-05
15,623.8383838383838,3.282274406617181e-05,4.4114324629961006e-05
15,633.7373737373738,3.200071061653961e-05,0.0
15,643.6363636363636,3.309900817543818e-05,0.0
15,653.5353535353536,3.314624033463732e-05,7.271360870287973e-06
15,663.4343434343435,3.265455972647249e-05,0.0
15,673.3333333333334,3.2383139815297074e-05,8.461732862316024e-05
15,683.2323232323233,3.3793959777272184e-05,7.2163235863018415e-06
15,693.1313131313132,3.3332429826154275e-05,0.0
15,703.0303030303031,3.3002853423933085e-05,1.6967790637811018e-05
15,712.929292929293,3.257956436650706e-05,0.0
15,722.8282828282829,3.276786026255701e-05,0.0
15,732.7272727272727,3.386074974384767e-05,0.0
15,742.6262626262627,3.330897238457544e-05,4.035232083033437e-05
15,752.5252525252525,3.299553474932793e-05,5.598438892766906e-05
15,762.4242424242425,3.355635976712748e-05,1.4152658112932688e-05
15,772.3232323232323,3.2925002926478864e-05,0.0
15,782.2222222222223,3.4113310404029076e-05,0.0
15,792.1212121212121,3.406997602502412e-05,9.799808288814147e-07
15,802.0202020202021,3.319097559066124e-05,0.0
15,811.9191919191919,3.314061437143407e-05,2.8946432428561743e-05
15,821.8181818181819,3.2176569764290224e-05,2.300211619302331e-05
15,831.7171717171718,3.277553284654755e-05,7.702206198883367e-05
15,841.6161616161617,3.287727521353122e-05,6.276748901442375e-05
15,851.5151515151516,3.364529214019066e-05,0.0
15,861.4141414141415,3.3445266986163154e-05,4.1014918725448234e-05
15,871.3131313131314,3.296640296336309e-05,0.0
15,881.2121212121212,3.35291755545253e-05,3.479660504704249e-05
15,891.1111111111112,3.395311301826812e-05,0.0
15,901.010101010101,3.3995050988089106e-05,0.0
15,910.909090909091,3.2811983041388744e-05,1.4002267134870223e-05
15,920.8080808080808,3.3728373310263134e-05,0.0
15,930.7070707070708,3.313152153070612e-05,0.0
15,940.6060606060606,3.430474313644893e-05,0.0
15,950.5050505050506,3.427663886474241e-05,4.122088331742123e-06
15,960.4040404040404,3.34662389120903e-05,0.0
15,970.3030303030304,3.356291679273919e-05,0.0
15,980.2020202020203,3.374599273737711e-05,0.0
15,990.1010101010102,3.2880916433947463e-05,1.9560466361869694e-05
15,1000.0,3.420598408672029e-05,2.908908853141813e-05
20,20.0,3.7669487472686255e-05,0.0
20,29.8989898989899,3.778014680839953e-05,2.8702096544201508e-05
20,39.7979797979798,3.7846883515720704e-05,0.0
20,49.6969696969697,3.8282345241753206e-05,0.0
20,59.5959595959596,3.8378589390728915e-05,5.8994432762809574e-05
20,69.4949494949495,3.666575253845924e-05,0.00021041738839150143
20,79.3939393939394,3.8736514576610776e-05,0.00014183726591348496
20,89.2929292929293,3.8981497148435014e-05,0.00023175539824020854
20,99.1919191919192,3.7775836024248456e-05,0.00014007624148312982
20,109.0909090909091,3.7852396332178044e-05,0.0003284649314901522
20,118.98989898989899,3.815103492227248e-05,0.00035378180634112604
20,128.8888888888889,3.803577576804948e-05,0.0003313279117708947
20,138.7878787878788,3.856335737636724e-05,0.00033184509975609487
20,148.6868686868687,3.751574745783067e-05,0.00036990571456924
20,158.5858585858586,3.796766245860789e-05,0.00046043126486018855
20,168.4848484848485,3.933384102432988e-05,0.00024364207137714434
20,178.3838383838384,3.813774860218457e-05,0.00034770310003879733
20,188.2828282828283,3.9261188886526214e-05,0.0002327852115361654
20,198.1818181818182,3.8854760006885975e-05,0.0002425244799949214
20,208.08080808080808,3.7810073213412945e-05,0.00019421796294338646
20,217.97979797979798,3.906998782993133e-05,0.00014859495837859165
20,227.8787878787879,3.873110574284297e-05,0.0001351514836356149
20,237.7777777777778,3.8599822027430684e-05,4.82994439766561e-05
20,247.6767676767677,3.898765026375772e-05,0.00013028091727290572
20,257.5757575757576,3.914010462157128e-05,0.0
20,267.47474747474746,3.9294199951391355e-05,6.750166412590296e-05
20,277.3737373737374,3.956714662579421e-05,1.1414510147363558e-05
20,287.2727272727273,3.9219704320025545e-05,0.0
20,297.1717171717172,3.836543548085935e-05,2.1984656781283552e-05
20,307.0707070707071,3.8854045958043094e-05,0.0
20,316.969696969697,4.060000901611917e-05,6.475715774956581e-06
20,326.8686868686869,3.9528346540291876e-05,0.0
20,336.7676767676768,4.0388360822122926e-05,2.4566802247910262e-05
20,346.6666666666667,3.993905037443293e-05,0.0
20,356.5656565656566,3.939985053072738e-05,0.0
20,366.4646464646465,3.9467269191456215e-05,1.4928902547244495e-05
20,376.3636363636364,3.93358917982434e-05,0.0
20,386.26262626262627,3.852289567187473e-05,0.0
20,396.16161616161617,3.943843776764826e-05,0.0
20,406.06060606060606,4.00723675793014e-05,3.155621921310041e-05
20,415.95959595959596,3.920482646723587e-05,8.82512381902237e-05
20,425.8585858585859,3.974823912579353e-05,0.00013961284318800575
20,435.7575757575758,4.000567431082539e-05,4.559414076875403e-06
20,445.6565656565657,3.9162654729838706e-05,3.941061664472797e-05
20,455.5555555555556,3.942945967893928e-05,0.0
20,465.4545454545455,3.918377152748869e-05,7.513677816829543e-05
20,475.3535353535354,3.931926063099873e-05,3.881144819295503e-05
20,485.2525252525253,3.9124156954133074e-05,0.0
20,495.1515151515152,3.935535152688675e-05,6.185904289923048e-05
20,505.0505050505051,4.055291975959085e-05,0.0
20,514.9494949494949,3.942306956626294e-05,0.0
20,524.8484848484849,3.99816538519546e-05,2.37667463735095e-05
20,534.7474747474748,3.9704606027204925e-05,0.0
20,544.6464646464647,4.0583089534175044e-05,5.1081238229446445e-05
20,554.5454545454546,4.068685387557454e-05,0.0
20,564.4444444444445,4.050092387995837e-05,0.0
20,574.3434343434344,4.025957232705643e-05,0.0
20,584.2424242424242,4.002859144370077e-05,3.797500187586212e-05
20,594.1414141414142,3.958580002164175e-05,0.0
20,604.040404040404,4.119111797591464e-05,0.0
20,613.939393939394,3.987713318809342e-05,0.0
20,623.8383838383838,4.0626409032102284e-05,0.0
20,633.7373737373738,4.0861984806513716e-05,0.0
20,643.6363636363636,4.009217793336552e-05,0.0
20,653.5353535353536,4.092644060709232e-05,0.00010556481670497922
20,663.4343434343435,4.0827157106719934e-05,0.0
20,673.3333333333334,4.134664858435755e-05,0.0
20,683.2323232323233,4.0285609595069476e-05,0.0
