sample_id,T_sint_C,cool_rate_C_per_min,delta_alpha_per_K,porosity_final,E_coating_GPa,E_substrate_GPa,nu_coating,nu_substrate,thickness_coating_m,thickness_substrate_m,KIC_MPa_sqrtm,epsilon_mismatch,sigma_interface_MPa,mean_stress_MPa,max_stress_MPa,mean_strain,grid_size,fields_saved
train_000016,1294.1680109405968,1.553742134312899,2.3e-06,0.2197326754943018,190.23143566229407,212.91485645419286,0.2611881632382293,0.2434599537518252,0.00020315161359014486,0.0037609079830084225,1.0305590401546674,0.002919086425163373,508.5337434442496,741.2294610616385,1038.6178311004594,0.008731222080511258,32,0
train_000017,1422.8077700175256,6.881206454035736,2.3e-06,0.06713171511566834,190.8255099531012,195.69490858729557,0.2772965890908964,0.2912398987772633,0.00027940105172663825,0.0037040008444354966,3.386122950700978,0.003214957871040309,838.2386320140425,986.8037427928864,1318.7518879273307,0.008965232552760324,32,0
train_000018,1204.4048530680213,6.350827065595807,2.3e-06,0.1413083650491865,204.47760370354996,241.9069598787153,0.23584774811037745,0.2744696331761967,0.00016790270164375397,0.004760417240429043,3.7720968196849114,0.002712631162056449,623.0218706325745,768.4199509402528,1176.9821734140464,0.007481397320617079,32,0
train_000019,1448.152027356206,9.5682745527196,2.3e-06,0.06692483656793655,161.59663289514125,160.10301947954557,0.27540541509310046,0.2799679278623588,0.00021430669782833122,0.003276912766063227,2.572702316713492,0.0032732496629192735,750.4882988194122,815.891243460421,1197.588353256675,0.00888559472941418,32,0
train_000020,1456.9644070723675,9.158215789493882,2.3e-06,0.030589500365710866,202.72741602415476,286.62426129117915,0.2542197956226268,0.3156688390604151,0.00040214505321992426,0.002828381913226768,3.3810097948022584,0.0032935181362664452,970.3529269984933,989.1967926116936,1496.5499588175226,0.00840761735955565,32,0
train_000021,1311.6784719574644,7.744873511985139,2.3e-06,0.21396803909160783,163.5767492063722,185.43043318414723,0.2952834989312325,0.27249052482197916,0.0004376814104209448,0.0038434929435333717,2.054709238437731,0.002959360485502168,518.8861801261748,752.1671576507819,1012.249275761074,0.009730977017397025,32,0
train_000022,1246.0838697181905,1.1724151409042696,2.3e-06,0.19815102401160117,190.782141112396,203.85962635062845,0.28844255473641145,0.28854025678236705,0.00026119210130423664,0.004488630489876199,3.8046166984280023,0.0028084929003518383,530.716547576507,730.6069990063432,1149.4749949416705,0.008257667897115272,32,0
train_000023,1380.2521223835242,5.323482715659042,2.3e-06,0.20550959710678818,175.11419496970154,187.98567115870935,0.22010578069715311,0.2522069739351578,0.00027533789980726815,0.003313512100081386,1.0174738925338223,0.0031170798814821057,519.0294646709362,700.7764439366965,1102.4911633750878,0.00890227502752019,32,0
train_000024,1235.9017667594683,9.06491742883335,2.3e-06,0.11269827701094567,212.14247038965667,216.63252289657916,0.28084443468440107,0.3113353583025374,0.00035658584095331466,0.0005868064240376935,2.17835493956221,0.002785074063546777,774.4436794051876,977.3253210077139,1337.362651562971,0.008329228074146489,32,0
train_000025,1309.4758083234758,4.902859793030295,2.3e-06,0.11743251711053958,157.0128453576136,172.32516045801188,0.26819943437879096,0.28408761387356785,0.00017747992928008135,0.0008262219103840481,2.3741223680780954,0.002954294359143994,556.1783041864355,710.119027232588,997.9406922102543,0.008443976185827337,32,0
train_000026,1487.5287542702918,9.659311476516953,2.3e-06,0.054500833010196065,188.98271290816245,297.42516832696305,0.27713997175995175,0.2693446470597215,0.0003905254565220524,0.0042431295703463335,3.242061323231908,0.003363816134821671,924.0780571574134,1009.3620133488846,1621.509855195154,0.009180353618097067,32,0
train_000027,1498.639341775091,6.872391825795843,2.3e-06,0.20160870553661972,179.80949690553223,226.39177013662413,0.2406646328856153,0.27934395854285726,0.0004755908565512745,0.0027724981392384866,1.640952855427006,0.0033893704860827093,614.6792688032324,873.224035154248,1227.409221374333,0.010351061002995581,32,0
train_000028,1431.6314674063756,1.985114147885147,2.3e-06,0.13675595007071703,219.86826687970034,307.87519156530436,0.28389833682763427,0.26159016816697184,0.00012711262315644178,0.004948171433969956,1.2161888979896602,0.003235252375034664,802.5324235737562,1060.7377678235357,1442.9966840287868,0.009304732835551666,32,0
train_000029,1293.2884529762298,5.583448676680152,2.3e-06,0.08044153281692856,127.72617743793236,167.51385213807583,0.2312524224138837,0.2906195290037962,0.00021507367871761483,0.001478237431649658,3.6212364602206,0.0029170634418453287,458.7411556852973,550.4066587501861,774.3785453383983,0.007817650072406868,32,0
train_000030,1406.2995147498277,7.260554220806329,2.3e-06,0.13133482254501205,179.81088648771106,187.61532626835188,0.29190741065405784,0.26029846101810195,0.00010968511686151033,0.003683468007199901,1.83000362351566,0.0031769888839246036,715.4178619709708,927.3471022842435,1389.5377483987609,0.0095996055208811,32,0
train_000031,1411.6219096452037,1.5883207501565861,2.3e-06,0.1752540579632781,143.24431424253453,293.7322594750807,0.25475474608831317,0.2722770151472756,9.940383805655967e-05,0.0023810779474804167,2.9576992622016722,0.0031892303921839684,456.2882526819906,596.8297800499782,902.8889763388893,0.008841664884303347,32,0
train_000032,1316.3525085490949,4.101845788636907,2.3e-06,0.20857201727646282,208.41859381003448,234.2097302194696,0.228506967006602,0.2477981798060655,0.0003152259702146032,0.000589008356132979,2.9848106980073204,0.0029701107696629182,579.8483027054236,810.9497014625078,1196.178871002526,0.00863264680257788,32,0
train_000033,1392.2665903758477,7.453729567485877,2.3e-06,0.1347699338497384,199.44990068013982,169.51090110922962,0.2760551161007396,0.26702006848051724,0.00017583703082970855,0.0021494031349488497,3.902116406048587,0.0031447131578644497,765.5896436751503,929.8282598377907,1417.4406202120756,0.008987907557235261,32,0
train_000034,1203.218293492703,2.4136422607633072,2.3e-06,0.2636254968994322,186.18393623193992,167.46873369381524,0.25094328846345065,0.27435262885196676,0.00016749975830379767,0.001372402646428568,3.8546896169914904,0.0027099020750332168,416.8073606098202,631.9787894516019,931.3918552058258,0.00832451246802763,32,0
train_000035,1262.7172975806725,4.135059084434703,2.3e-06,0.09412519834170356,168.03486085857452,303.1765207889048,0.24036003831627795,0.31003538422980625,0.00022747948088953836,0.0029442802428366224,1.0835568409633216,0.002846749784435547,569.0604871298649,680.8871873591044,970.9370390037539,0.007564963021332224,32,0
train_000036,1357.5264908901784,7.209192902205105,2.3e-06,0.0865862471762531,188.12916984101966,201.87314347190596,0.27352289463768886,0.29836978423357663,0.0003610021867453084,0.00440725723842574,1.4181623421368976,0.00306481092904741,762.0516419765057,921.721177635331,1241.207834468254,0.008695531319117558,32,0
train_000037,1249.1253912774887,7.979868116777024,2.3e-06,0.10056871341971015,175.43376314007776,225.74131742601904,0.24667846496393417,0.2506258925761007,0.00018257079702244144,0.0049653305911637954,1.4973468511053591,0.002815488399938224,621.5304642419937,717.8284288460461,1085.6122894832233,0.007634130060404814,32,0
train_000038,1249.77206036296,5.666606144428785,2.3e-06,0.1682835597295176,148.72990653055132,303.5214327277188,0.23735521293636555,0.2941788384369474,0.00028887516533247754,0.0029778906862517173,3.2727230372873217,0.002816975738834808,442.6316822350863,569.0650094970421,866.2042705972252,0.007935078547507452,32,0
train_000039,1450.8912871650714,9.611717749300087,2.3e-06,0.22007891675635333,201.94221545647133,266.82188410667976,0.26822758495489685,0.27983611780238526,0.00041299866150308883,0.004682764420202977,2.967461160329477,0.003279549960479664,693.2828237732638,983.109272874783,1510.5491973966366,0.010546908901773061,32,0
train_000040,1496.7399008050816,9.327977729190968,2.3e-06,0.15756922758942404,171.25760654387108,283.2717039182989,0.24803169709463646,0.27741295693553053,8.213325664273913e-05,0.004423808397065173,1.8187222755779255,0.0033850017718516875,670.4227209721809,867.818867145864,1377.7644467692353,0.010020706400075446,32,0
train_000041,1366.7908284085345,5.260933485170066,2.3e-06,0.11940140028721917,145.71191158068643,235.4400967825648,0.22422460615868622,0.24936669666052325,0.0001319936712060292,0.0013844363317831094,2.6369748399859603,0.0030861189053396293,509.6319350213856,656.2986568132902,1004.4657511880557,0.008572895979112122,32,0
train_000042,1451.7209192645141,2.4424696910019015,2.3e-06,0.06599922356093878,186.43506370910626,271.2399229814408,0.2381529526284621,0.2926163243986074,0.0002876819814648943,0.0006213078411123801,2.9818537807436942,0.0032814581143083823,740.9167922148662,861.3073664590308,1176.9473014843438,0.008408952739014677,32,0
train_000043,1497.0964992978818,7.956384074955626,2.3e-06,0.048209863143092245,121.86417778291663,253.49109564692978,0.25606821357621357,0.255718817563275,0.00017343498982099476,0.004368363769106626,1.9306371750851843,0.003385821948385128,574.1804947587206,622.2786141232057,1004.0860903902009,0.008890199089769386,32,0
train_000044,1242.4787665706324,3.188256178538296,2.3e-06,0.17931917118877053,192.00893849599845,187.24621100004467,0.2659552939264778,0.2651259840071449,0.0004733341314918415,0.0030808655099416955,2.8487578027894638,0.0028002011631124545,554.9773943725032,719.4129436291581,1044.49748354716,0.007925589816269816,32,0
train_000045,1334.4736839763054,8.585391789991945,2.3e-06,0.14156484753689286,167.03349939036937,251.62987471344488,0.25892272196030375,0.31375647007056884,8.181763902197748e-05,0.003995810009707685,1.5153672313214344,0.0030117894731455023,602.2836314796173,757.0416775040928,1211.8902147693518,0.008765942769661712,32,0
train_000046,1317.771814752576,6.2842990703958845,2.3e-06,0.1259972968473788,183.43142157707547,308.0933448379983,0.29350184559176035,0.24516168250260045,0.00019804177956622267,0.003402761170189823,2.8186552742600846,0.0029733751739309247,681.2286929703328,892.8529405205938,1204.6548226545538,0.008975198069382413,32,0
train_000047,1224.0147850938556,4.546837057579719,2.3e-06,0.21037824858196663,135.7217638871624,215.23725922269654,0.24732955149557045,0.3101684118249637,5.2395591071647826e-05,0.0015209400735510415,3.2586839758732786,0.002757734005715868,360.47105511355767,506.58708340940404,788.2354414229006,0.008211216365763056,32,0
train_000048,1426.5990518384233,6.007450227242898,2.3e-06,0.09423289358496824,191.8252066434625,239.0205817070564,0.28938328982566575,0.2750716616301191,5.246120629681567e-05,0.0025335831899389455,3.123793449660541,0.0032236778192283734,809.562307649411,914.7175815610955,1456.9453615483571,0.008777153111795562,32,0
train_000049,1330.133708196778,5.795278916121346,2.3e-06,0.08832206954182573,192.3276084767421,226.57355076828924,0.25829372653069427,0.26560987534850805,8.051530457957633e-05,0.0020811309091744172,1.2368693194049967,0.0030018075288525893,729.2267252298846,843.791981575053,1196.4725637870183,0.008059073805799215,32,0
train_000050,1340.7980802571203,9.322595613099258,2.3e-06,0.14853111033406216,194.1590563807233,270.18053954134194,0.2745064884818274,0.2853987737011459,0.00023414376890817164,0.003626156868199396,1.8257665007485713,0.003026335584591377,716.7850956979175,925.9330721975493,1260.0525533222376,0.009162362959893314,32,0
train_000051,1245.2018921439721,2.9292674478540657,2.3e-06,0.18011744203244395,166.71998605201935,260.32280673297987,0.26321414675160204,0.2639118166411164,0.0002001040882831422,0.0007528541257568049,3.859016700361937,0.002806464351931136,478.3751960072689,681.6233198216404,989.7752279896993,0.008408407938663522,32,0
train_000052,1254.2779956692605,9.353426072965087,2.3e-06,0.23156227148789732,184.05063924226295,236.32909358980578,0.22870512687846203,0.3158752485490834,0.00024041834464520883,0.002511473054415521,1.8471308990793989,0.002827339390039299,501.6358841734758,673.8768167538789,1290.6779055682891,0.008437282487298492,32,1
train_000053,1472.1310866468646,1.2820693731386994,2.3e-06,0.06542060528600058,174.9255217704818,167.5648211231196,0.2537984539934802,0.24403075826185283,0.00021459073115866648,0.0016007179298852506,1.28535290612102,0.0033284014992877886,706.9897998394107,833.2317283437743,1182.755758084417,0.008610045407484406,32,0
train_000054,1213.3947266922837,7.92282953379769,2.3e-06,0.2630059223185158,143.30798461923675,202.32581114961312,0.2740161830910076,0.30036542566339797,8.376473585448547e-05,0.0036828944871056066,1.810938790047092,0.0027333078713922525,364.3869550086403,528.3861610673338,765.5605867667482,0.008822690588883828,32,0
train_000055,1269.8556854831118,9.277013176404086,2.3e-06,0.16671560487174145,122.302286822475,210.32438229803938,0.2420808024652388,0.3125199243566747,0.0003226802320112482,0.0025908343109286255,2.9591652081362065,0.0028631680766111572,394.2761719409097,520.7302081556338,813.4149849694824,0.008540698114447843,32,0
train_000056,1287.6177990943586,4.546469718878766,2.3e-06,0.09207643244046251,161.35768382239382,277.19859010647366,0.24641904527810718,0.2593154933389675,0.00019772704505708583,0.003652849533470286,3.9568377258001517,0.0029040209379170246,567.6088500531771,704.7719757505358,990.1416991195701,0.007971704350819432,32,0
train_000057,1347.059262720476,1.6576046829574054,2.3e-06,0.09773185691906583,201.491704975585,223.40600715044445,0.2760911130024006,0.30939121026617217,0.0002912383592361432,0.004071630012951943,3.4279573179358636,0.003040736304257095,730.1965798119423,877.3828594449325,1317.1899168583088,0.008143179851666812,32,0
train_000058,1375.933551904439,8.242007783443391,2.3e-06,0.06650567559037997,152.22374392158707,220.52879336736976,0.2786934290296097,0.28059539441468734,0.0004105161398547805,0.003957884654706812,2.9410658207496874,0.0031071471693802093,661.5653945088496,724.1772340960765,1029.5381058578553,0.008391641613379205,32,0
train_000059,1347.9869927552,8.585783701225616,2.3e-06,0.08784895371754858,194.90018366632071,231.3381730487407,0.2629013638598317,0.32901175637862046,0.00045978807304220616,0.004656522635600665,2.515976627663834,0.0030428700833369598,786.8776803309968,923.5603802144946,1274.294217640903,0.00850069969801282,32,0
train_000060,1225.2346003670646,4.026316491896082,2.3e-06,0.12642498860459803,183.96655074830934,229.11743155805334,0.2789067681188265,0.2739132287262698,0.00044285300300504326,0.0009438213865069086,1.0678930731002554,0.0027605395808442484,599.503116587821,728.1563763247345,1059.2806922201023,0.007644885865416978,32,0
train_000061,1273.1002362167142,5.667339571173155,2.3e-06,0.1664867083348949,155.3264004056139,274.8273521481065,0.28735670539153263,0.2689765399402066,0.0002147772792607732,0.0008723394392115255,2.301769884426377,0.0028706305432984426,505.94308572373177,674.5399742471185,935.1220024172645,0.008658848400728971,32,0
train_000062,1453.0765154287624,8.285221612091345,2.3e-06,0.08844851509373697,120.05755643648685,267.2493652575014,0.2607080124109018,0.3203657295948084,0.0001294140007491871,0.0015471882956926849,1.8370706902301834,0.0032845759854861533,518.8050927425626,606.4256764553571,865.6924774728902,0.009108357873519539,32,0
train_000063,1391.2766101435377,2.728386795251076,2.3e-06,0.0664150492869498,163.1006190877865,282.0588654431001,0.2756429569427567,0.2993683551855767,0.0003017429938899997,0.00254499289828811,1.7622476443346302,0.0031424362033301368,655.4320388592539,771.3399712280266,1079.913233144562,0.008394930987298942,32,0
train_000064,1394.7447150402822,6.66078180752143,2.3e-06,0.0730066938695354,159.28502035080209,193.18599543645198,0.2209808505826275,0.3094686387199015,0.00044241923903217913,0.00274685382358308,2.0701831677720652,0.0031504128445926493,627.7375346040843,693.8636067239398,1350.105999869695,0.008042229225671702,32,1
train_000065,1401.0609766054065,4.875675935642372,2.3e-06,0.1266071929553354,133.87426385450604,278.6319841703636,0.22234114064952737,0.27742426590565145,0.00041257681043390217,0.004532467185810975,3.7785277533531003,0.003164940246192435,469.88393080911237,588.9683244503627,904.0025470936829,0.008595717555361815,32,0
train_000066,1428.8709057118588,2.569741770288372,2.3e-06,0.11215649082290974,201.87276410748112,207.39167426905894,0.26821660589887564,0.28430554663945573,0.0002554640453819847,0.0049449823545466565,2.268776954810758,0.0032289030831372753,760.2685935051175,913.1182177755754,1408.5376012129275,0.008667019475844973,32,0
train_000067,1217.4325445164343,8.482961865258636,2.3e-06,0.26764056703985656,215.54826507205104,160.00994133480256,0.270857702614061,0.32840529954498354,0.00039873003900296646,0.0020230422374812574,1.7585726185431896,0.002742594852387799,545.7947368101361,822.5172224106262,1236.1890118648425,0.009118001728602387,32,0
train_000068,1309.9825154797836,3.9221274897993403,2.3e-06,0.15820626927731873,132.12429613181033,262.3334841538401,0.24350250535487605,0.28862465318398156,0.00013346764084571673,0.0047763690995725845,2.879065380514013,0.0029554597856035025,412.85807809460783,566.270765731798,840.3221197260533,0.008574900102868334,32,0
train_000069,1361.8582305785035,9.409835040895146,2.3e-06,0.06262351691628182,143.09411696011867,161.88750104808733,0.2694135812124151,0.3071988681156091,6.147033273436512e-05,0.0016457946029361588,3.3666754633806795,0.003074773930330558,622.1425284566454,693.5627447244468,1023.4398148581865,0.008424170010320333,32,0
train_000070,1301.5369449891978,6.120404828378218,2.3e-06,0.19900098512556771,183.24968491162224,175.67906477031138,0.22813827036957798,0.32815004205707765,0.00046105322265220625,0.0013289499824646342,1.3478890525701615,0.0029360349734751548,530.7103466294593,752.9910983533422,1413.253390124807,0.008793636773877764,32,1
train_000071,1453.343661986156,5.630589832462645,2.3e-06,0.1856623482588248,215.0862012535074,166.58108620087768,0.28154902689373745,0.3053885764136571,0.0004772541713105645,0.0036114250694260375,2.5426056383177107,0.0032851904225681587,764.3689968368515,1039.9384796089032,1458.0202089232687,0.00998642567310935,32,0
train_000072,1344.7717525761882,4.809753497974231,2.3e-06,0.0763260940803939,213.3999304121499,257.01813279698206,0.24824532311087016,0.3043199224728974,0.00037683987719862116,0.00220314590420048,3.3804805701486527,0.003035475030925233,811.4738094479843,954.243644625663,1379.0187403024602,0.008085239374685374,32,0
train_000073,1430.5882768378137,4.606038008706749,2.3e-06,0.05389782067706218,213.1344216349608,193.26199820280715,0.26571352800315395,0.250406254476119,0.00020181569162132143,0.004094432810691868,1.6955111427880762,0.0032328530367269717,914.342822662519,1055.3751838407884,1390.435567778815,0.008620080921721713,32,0
train_000074,1455.6046550643507,8.361696473533936,2.3e-06,0.08105955977820063,164.014497964853,289.46650364197717,0.29833846603608477,0.2590571135083383,8.775168716378323e-05,0.0045777690832434215,2.6726509513622574,0.003290390706648007,758.5101623201134,914.9940482455005,1341.9729246017296,0.00964133688762953,32,0
train_000075,1351.4374448710494,7.097507645375134,2.3e-06,0.20714284657231483,218.59027955128718,217.0091521596816,0.2613240919190358,0.31037836868917656,6.566561960225935e-05,0.003066961622917797,1.0683672002802536,0.0030508061232034137,685.5271210251946,981.8216565834862,1549.559436856,0.009567127187572957,32,0
train_000076,1472.865673161405,7.963211180110802,2.3e-06,0.10306355366149113,156.46632881996035,213.62854425643462,0.2621334484428884,0.32844707510569104,6.093593677021569e-05,0.004422899872178873,2.0256028714015386,0.0033300910482712315,666.2678242454037,808.4260103555979,1251.0674923869653,0.009441688526223983,32,0
train_000077,1376.1371821610942,4.789757436500878,2.3e-06,0.07052740610535384,128.66993639217515,242.3668328412365,0.2282521495284019,0.27903806898201555,0.00018205128837102784,0.0019206484028063883,2.3947053748390985,0.0031076155189705165,492.5696208362249,534.6884851010105,855.5079046640623,0.007754744874490098,32,0
train_000078,1455.0822896501165,3.352935022324619,2.3e-06,0.10148538999108626,190.44391667274527,284.0064340183245,0.22354804241160411,0.30853508863377943,0.00017127695262319275,0.0007965677125135012,2.5659595030429676,0.003289189266195268,710.7650354832587,887.0799805654873,1323.9327302210068,0.008783543405889691,32,0
train_000079,1302.1772386774574,1.7817869667536377,2.3e-06,0.14268517173371706,175.61844399927645,271.42353590793493,0.29381137113883904,0.24099953519692568,0.00016616619641789538,0.002967211319691395,3.0311148496287412,0.0029375076489581518,581.6447777694801,720.8246671558662,1157.110946170367,0.008159693292719282,32,0
train_000080,1349.6450875594455,7.989903909856403,2.3e-06,0.1817446420579897,199.9446466194072,193.04701365553998,0.2893168640830323,0.25117142567575446,0.0004485282897276298,0.004840293655403535,3.453684474874227,0.003046683701386725,696.1172777737405,934.5771749033313,1422.1665079369589,0.009472705887093522,32,0
train_000081,1359.4233123013732,4.737487874659337,2.3e-06,0.11770854069153427,182.11078160177004,282.1612187079236,0.2848343150471596,0.24708296073832028,0.0001280503451059618,0.0032828490376518313,3.1445106207089624,0.0030691736182931586,683.6355144460448,863.9629900127987,1338.0536962016868,0.008830586552916426,32,0
train_000082,1231.4939147688212,5.583012328870147,2.3e-06,0.1442375356551017,202.06468947877073,241.08946073735132,0.29953806950013107,0.24954777340805329,0.00010312120331624853,0.003775660781882435,1.0621783191362835,0.002774936003968289,675.2188452547288,870.3520710326155,1376.3403264018748,0.00827143173144566,32,0
train_000083,1319.5657520104621,5.224089116773408,2.3e-06,0.1862112032180231,154.38913312869676,317.9848391614015,0.2277440534948383,0.24519393006908105,0.0002320744461558225,0.0046008504402362165,1.845734517701747,0.002977501229624063,459.19644319247533,600.1539446962745,926.1151516924331,0.008371384466707172,32,0
train_000084,1475.2013017655029,4.8802407073231615,2.3e-06,0.08715429922924565,148.79369388231873,242.68950934559322,0.2812589461519949,0.24222925075525312,0.0004008456259420894,0.004001422917492117,3.6764077638972745,0.0033354629940606567,639.0538585205136,721.1298532248446,1145.6751031160406,0.008910849524220853,32,0
train_000085,1389.2496721094226,7.155096193610648,2.3e-06,0.0964462188414262,195.72463098299914,205.78893045963005,0.2289472577646234,0.30035944352206445,0.00026257680502119975,0.0032107365983041055,3.3490431888619545,0.0031377742458516718,751.1543588269788,917.5860676875097,1377.3692937235303,0.008618868646176784,32,0
train_000086,1253.2519747310903,6.478607041827477,2.3e-06,0.18713930142125698,169.77187262279162,281.7827014919053,0.27078170667064216,0.2795864624568295,0.0003496231769234614,0.004155805968794493,3.7980200040800742,0.0028249795418815076,516.269332614378,710.8441982331839,980.3880011722567,0.008646065720775377,32,0
train_000087,1301.6566906828814,9.74848418779875,2.3e-06,0.11706287367979207,137.93953635794594,164.68651220719835,0.27743531211658573,0.28879500751452614,0.0003435947779741989,0.0020035858333783984,2.139022462013742,0.002936310388570627,529.5010759378058,659.3651514367616,1016.434940470395,0.00873455119415548,32,0
train_000088,1257.48090289881,2.250135168843085,2.3e-06,0.13396797131090352,157.50191953027675,275.94111363762977,0.27548188811632796,0.270667706803359,0.00011874437940201542,0.0031204596064761613,3.538361149295105,0.002834706076667263,502.65884889486074,611.5179102924212,944.2066365165175,0.007693745671713186,32,0
train_000089,1207.4469395395718,6.161673819094451,2.3e-06,0.27272217645250196,200.06576153465605,246.90876049151527,0.24119067497758018,0.2760945942025476,0.0003834661082968621,0.004484356423323595,2.7249130084667605,0.002719627960941015,460.1684939541962,686.3037402730764,1017.4502556202314,0.008524829535906393,32,0
train_000090,1478.238137551208,1.5691614706208257,2.3e-06,0.12111777422071586,212.39221814222736,188.1037872295667,0.2906655969473989,0.2543766350679236,0.00010423798728103687,0.0023869333778477426,2.5652661043668132,0.003342447716367778,826.7561756624215,1009.7777139637351,1509.363429653727,0.009152261912936095,32,0
train_000091,1334.4621984770615,8.271265768373798,2.3e-06,0.11629253125488345,196.0322271476253,163.85654379012084,0.26528361390098637,0.2978043233861593,0.00037075162427666996,0.0042019197190922425,3.9120256953329102,0.0030117630564972415,743.8000003324244,876.6795593682752,1443.797758894932,0.008428829111762293,32,0
