sample_id,stress_hotspot_fraction,crack_initiation_risk,delamination_probability
train_000261,0.30511154464390067,0.9831567762615128,1.0
train_000262,0.23485066591555034,0.9997832634150099,1.0
train_000263,0.16872460283435764,0.9982318321863274,1.0
train_000264,0.2468577396184767,0.9999649159495505,1.0
train_000265,0.22200417504255593,0.9958615155747458,1.0
train_000266,0.3059148248747925,0.9999982391308506,1.0
train_000267,0.38704343045478695,0.9697486082882588,0.9999995823894517
train_000268,0.2251213839088556,0.9999994219143507,1.0
train_000269,0.14149640607492367,0.9999930392843446,1.0
train_000270,0.19554497770122667,0.9878699767397428,1.0
train_000271,0.2670440795099433,0.9905082749451403,1.0
train_000272,0.09989075308411516,0.9549479110498486,1.0
train_000273,0.13299024323622355,0.9999999998153319,1.0
train_000274,0.23906806705232003,0.9909026372519512,1.0
train_000275,0.11635704153741025,0.2189332566002619,0.9999999998891356
train_000276,0.14148781618888992,0.9999998575769545,0.9999999995255846
train_000277,0.3196929029273067,0.9981825860262306,1.0
train_000278,0.23837565949605344,0.9999999999100173,1.0
train_000279,0.0853022128790167,0.9997273483631743,1.0
train_000280,0.1928764612584129,0.999991969285841,1.0
train_000281,0.13006165776206155,0.9999997187090371,1.0
train_000282,0.16232245232431355,0.5004262682331552,0.9999884747178848
train_000283,0.2241690299286963,0.14218267144920174,1.0
train_000284,0.1206007792914684,0.9994238673828075,1.0
train_000285,0.3483319950632418,0.42411008102633374,1.0
train_000286,0.1664035607659438,0.9442368759771695,1.0
train_000287,0.3180939783405355,0.8854191156407091,1.0
train_000288,0.12119230673341758,0.9856660630285814,0.9999981165319091
train_000289,0.19315968419340135,0.9999999137468044,1.0
train_000290,0.35640416946963277,0.9941537230514594,1.0
train_000291,0.2120701712905372,0.999842281194242,1.0
train_000292,0.2667194346082789,0.9999999650016501,1.0
train_000293,0.19341209055311592,0.9987375099796407,1.0
train_000294,0.21919158297409816,0.7502842744639139,1.0
train_000295,0.2514105305617134,0.9999110664359547,1.0
train_000296,0.40103245626173417,0.9820226922876526,1.0
train_000297,0.0693359375,0.9999922088498187,1.0
train_000298,0.19408740274202935,0.9999776514921659,1.0
train_000299,0.27278384056602156,0.9988929050319552,1.0
train_000300,0.30832704029189,0.99927042449114,1.0
train_000301,0.22649644330751925,0.9788752400818379,1.0
train_000302,0.09798498982271638,0.9999992528460295,1.0
train_000303,0.14064684856654194,0.9999994404910848,1.0
train_000304,0.2855576560156325,0.9852999477027534,0.9999999999999616
train_000305,0.3123993597826007,0.999993913508454,1.0
train_000306,0.16402241664688783,0.9447940242149648,1.0
train_000307,0.26689803965372616,0.9995174200095607,0.999999999997915
train_000308,0.3451810641895013,0.9954635717114988,1.0
train_000309,0.2180088019512273,0.9999996150148075,1.0
train_000310,0.3377019423739873,0.7969619701719933,0.9999999189443377
train_000311,0.31778939567012265,0.9999999793229095,1.0
train_000312,0.20130935964566027,0.993639568237322,1.0
train_000313,0.2225958228059419,0.9999955380354235,1.0
train_000314,0.3329580360522949,0.9999990220033076,1.0
train_000315,0.0927734375,0.9997416532602046,1.0
train_000316,0.15461885210846651,0.9991040857689013,1.0
train_000317,0.14018311698297464,0.9768567632026978,1.0
train_000318,0.13234266066646153,0.5555756714599053,0.9999999999999887
train_000319,0.2623355386901479,0.3202364435678997,1.0
train_000320,0.4281260515278251,0.9938520317639316,0.9999999999998845
train_000321,0.337063896510985,0.7149187757516549,1.0
train_000322,0.252834387548901,0.7534393483220572,1.0
train_000323,0.17691105050688796,0.9609626128270375,1.0
train_000324,0.09553302161038095,0.8414601047943224,1.0
train_000325,0.387029877330203,0.9489555928477269,1.0
train_000326,0.15474976342162128,0.9999999999746312,1.0
train_000327,0.3112480739271371,0.9990040388910332,1.0
train_000328,0.10859105814488898,0.5935651135145509,1.0
train_000329,0.2983075597211325,0.9960021073212855,1.0
train_000330,0.2363607518038502,0.9509874555549974,1.0
train_000331,0.161987012282079,0.9895955642485849,1.0
train_000332,0.27827084871318436,0.9999196582908146,1.0
train_000333,0.2073875942985548,0.9999995189951469,1.0
train_000334,0.0595703125,0.6897704372908042,0.9999999999999993
train_000335,0.15578528169131767,0.9996053726222042,1.0
train_000336,0.1294949357361326,0.7888050510516916,1.0
train_000337,0.09734126513289823,0.999999275226468,1.0
train_000338,0.2031098658915965,0.9999999999999973,1.0
train_000339,0.22608507206152387,0.9983874287402875,1.0
train_000340,0.3716887115561849,0.9999993913692392,1.0
train_000341,0.13904194716754717,0.9990563292574925,1.0
train_000342,0.264820646409304,0.29154073735566594,0.9999999999994633
train_000343,0.15545576943251327,0.9966511591145355,1.0
train_000344,0.34744207711110026,0.5593980611202198,1.0
train_000345,0.10556705284075718,0.9999992292946667,1.0
train_000346,0.1566765161051558,0.999898435539495,1.0
train_000347,0.10487382502939273,0.9339579151699309,1.0
train_000348,0.3634084495063516,0.9991783765572727,0.9999999999944957
train_000349,0.18936004383915292,0.999995602288949,1.0
train_000350,0.33483882772762785,0.9992765850456976,0.9999999999828397
train_000351,0.21436707416964415,0.9999977550121233,1.0
train_000352,0.1799557000781159,0.9999999999996574,1.0
train_000353,0.13350561128616656,0.9999928503383253,1.0
train_000354,0.18807132005799052,0.9999965375399353,1.0
train_000355,0.23428306553785422,0.9999990076961903,1.0
train_000356,0.2806459296568168,0.9088015533468033,1.0
train_000357,0.2449975230252188,0.9999999999999789,0.9999999999775879
train_000358,0.0634765625,0.9686787850598061,0.9999999908151879
train_000359,0.2930020095185571,0.9963959708315133,1.0
train_000360,0.12179135878432121,0.9995980470993618,1.0
train_000361,0.15099643003323035,0.9999847790406524,1.0
train_000362,0.21559694865409948,0.9999326173555397,1.0
train_000363,0.27363531029454674,0.9998704624903081,1.0
train_000364,0.2456613332879779,0.9999423042434417,1.0
train_000365,0.17087119832872252,0.832270013103711,1.0
train_000366,0.13892115034110034,0.999379440099644,1.0
train_000367,0.080078125,0.999999905922192,1.0
train_000368,0.23840697905963418,0.9999939521519212,1.0
train_000369,0.27619460085515757,0.9999864613986508,1.0
train_000370,0.1719449240085539,0.9999778638404752,1.0
train_000371,0.26944705224645515,0.18821056362315366,1.0
train_000372,0.16896852063815265,0.99994378747005,1.0
train_000373,0.21466231877634342,0.999999522652564,1.0
train_000374,0.2142022283567974,0.9863881537183606,1.0
train_000375,0.19016076582151695,0.9884495334714792,1.0
train_000376,0.2042414741877816,0.9999999580653411,1.0
train_000377,0.20141759889577082,0.9997157046460176,1.0
train_000378,0.13642220969985647,1.0,1.0
train_000379,0.18544904788991115,0.8688624262826817,1.0
train_000380,0.18711910374008447,0.9953336235613837,1.0
train_000381,0.28083294986939733,0.9999998886950789,1.0
train_000382,0.09187845585785316,0.9999999999166851,1.0
train_000383,0.20955603028224715,0.9999869492656849,1.0
train_000384,0.3160975205292561,0.9832848549714384,1.0
train_000385,0.2493664158692938,0.999964719039586,1.0
train_000386,0.3034914343628102,0.7079764176215771,1.0
train_000387,0.18475323634715635,0.9927611586172239,1.0
train_000388,0.3500411988560077,0.9999918179294472,1.0
train_000389,0.15151218277710407,0.9321726185631858,1.0
train_000390,0.25378532071168786,0.7299943903030348,1.0
train_000391,0.13889246849334416,0.9999999987415269,1.0
train_000392,0.2600770393841178,0.9961876318518504,1.0
train_000393,0.15389264948975995,0.9999998261202523,0.9999999813161352
train_000394,0.21155163075387623,0.99993916023293,1.0
train_000395,0.11799870951770206,0.3195018668610658,1.0
train_000396,0.16636455154215193,0.9990240993291333,1.0
train_000397,0.21941811916721196,0.3249663672397491,1.0
train_000398,0.2613580515811654,0.34045686017333326,1.0
train_000399,0.21366569511141614,0.9182328516828615,0.9999999942384534
train_000400,0.17661219193765104,0.9999999999717746,1.0
train_000401,0.26392704761504443,0.9957438117986233,1.0
train_000402,0.40235541488411064,0.9951293094278217,0.9999703864803087
train_000403,0.23118151447759336,0.8021017706702109,1.0
train_000404,0.17809643117935786,0.9999725983553374,1.0
train_000405,0.072265625,0.9999774268362768,1.0
train_000406,0.12966710944129317,0.9579317131126902,1.0
train_000407,0.20349323872521383,0.9966219783346124,0.9999999999999996
train_000408,0.2704544330587801,0.9991781420282176,1.0
train_000409,0.23471124247606023,0.9999999999976354,1.0
train_000410,0.24898467371205177,0.9116344363522201,1.0
train_000411,0.11095641002196381,0.9253793864009732,1.0
train_000412,0.1861451201650479,0.9890731506531955,1.0
train_000413,0.09428736041698449,0.9999999999977667,1.0
train_000414,0.24327143682262511,0.9993093221668203,1.0
train_000415,0.23103302672314116,0.9999283511351604,1.0
train_000416,0.22331392231704764,0.7452252964953148,1.0
train_000417,0.26995555982239905,0.9999960318032074,1.0
train_000418,0.06640625,0.9999999643911056,1.0
train_000419,0.2560478277286348,0.9999998595040822,1.0
train_000420,0.26854296001777517,0.9956683849566685,1.0
train_000421,0.18673623692552488,0.99994973422649,1.0
train_000422,0.21874205814606654,0.9953520786534555,1.0
train_000423,0.2202795664791766,0.9999999413189155,0.9999999999959168
train_000424,0.2811930167979918,0.9999999999933935,1.0
train_000425,0.14345086449973243,0.9999861332861342,1.0
train_000426,0.3293847436168194,0.7683796831944719,1.0
train_000427,0.16178268868933843,0.9999999999707112,1.0
train_000428,0.20262976084908751,0.9999999945527349,1.0
train_000429,0.27061683096480094,0.24114009991529295,1.0
train_000430,0.18236741626166944,0.9999997658294977,1.0
train_000431,0.21001903921572065,0.9999999996217248,1.0
train_000432,0.22666003504766133,0.9997782157052797,1.0
train_000433,0.10574967301950813,0.9999999999843374,1.0
train_000434,0.21333947114674182,0.9995320166363728,1.0
train_000435,0.2352599440652812,0.9999447318265287,1.0
train_000436,0.2085385740541648,0.9999962300823305,1.0
train_000437,0.2349878543769834,0.999791556413462,1.0
train_000438,0.13438451297423126,0.9999999154169574,1.0
train_000439,0.212381947404427,0.997405725526681,1.0
train_000440,0.2519268914876923,0.8804817494606652,1.0
train_000441,0.1586971294252581,0.6492877093100646,1.0
train_000442,0.0849609375,0.999899070200461,1.0
train_000443,0.0732421875,0.9999999999997344,1.0
train_000444,0.19023392675596024,0.9984353474331139,1.0
train_000445,0.1710803761703015,0.9987305430695879,1.0
train_000446,0.19835515603040604,0.9999999674939781,1.0
train_000447,0.10525447097634308,0.9999999998627391,1.0
train_000448,0.30260585389882255,0.9939497063169476,1.0
train_000449,0.2706882343639527,0.9743317001635312,1.0
train_000450,0.1647916454317749,0.3278731107250383,1.0
train_000451,0.2907531042490789,0.9998630412560359,1.0
train_000452,0.27131708013393446,0.8495606197703877,1.0
train_000453,0.403518631492532,0.9999469056998559,1.0
train_000454,0.17731207537135202,0.9991390513177849,1.0
train_000455,0.12959554107709897,0.9979540984182842,1.0
train_000456,0.28779023700089496,0.9987171127979055,1.0
train_000457,0.23969159307494475,0.9999999996206863,1.0
train_000458,0.2663390998001967,0.999999998453307,1.0
train_000459,0.1891753146729259,0.8791179637712215,1.0
train_000460,0.11162475080488488,0.9571222596772957,1.0
train_000461,0.1571326119811184,0.9999999949095761,1.0
train_000462,0.3423484014326912,0.9996227804328687,1.0
train_000463,0.3509982042557272,0.7338989095024863,1.0
train_000464,0.14413916013353503,0.9999997781256339,1.0
train_000465,0.2101588808835587,0.9999999498597641,1.0
train_000466,0.10685952861530955,0.6505446084322529,1.0
train_000467,0.2011117342513796,0.7536189709619975,1.0
train_000468,0.21217808670025468,0.999987831643091,1.0
train_000469,0.24792677354034248,0.8212834212154235,1.0
train_000470,0.2883889129652983,0.9895827929539068,1.0
train_000471,0.379362805723059,0.7952169857359308,1.0
train_000472,0.39739987646058256,0.9544478876583291,1.0
train_000473,0.15891086800393622,0.9999801472905342,1.0
train_000474,0.16295048082504615,0.20462121210606907,1.0
train_000475,0.12555582891972514,0.9999926971263443,1.0
train_000476,0.19498846013463847,0.9697004933218585,0.9999999999881355
train_000477,0.1253768808569273,1.0,1.0
train_000478,0.1886669840908865,0.9841589910207718,1.0
train_000479,0.2292764776783059,0.9996038429059433,1.0
train_000480,0.05720935403973019,0.9999983198784916,1.0
train_000481,0.14339206767930493,0.9892598884758887,1.0
train_000482,0.12781784725643913,0.9999999999999898,1.0
train_000483,0.11225292692637583,0.9999970604359321,1.0
train_000484,0.3127955144863623,0.35879858161154193,1.0
train_000485,0.07479259736956656,0.9999999900347126,1.0
train_000486,0.1824560891697179,0.9975316117772822,1.0
train_000487,0.35457793620393346,0.31849529914201913,1.0
train_000488,0.22089256309046187,0.9849074881862193,0.999999999993554
train_000489,0.27814111700099403,0.9999861000305195,1.0
train_000490,0.21533955898572024,0.9993698029460654,1.0
train_000491,0.10230662228565066,0.9655627841907874,1.0
train_000492,0.20841142774701008,0.9999298220964455,1.0
train_000493,0.1852698342195198,0.5657125147867643,0.9999653627502377
train_000494,0.13914079517936728,0.9962790915954353,1.0
train_000495,0.2126274313636989,0.9999999072429103,1.0
train_000496,0.09560746454245221,0.10840749512403824,1.0
train_000497,0.3055076166758795,0.8650386855117776,0.9999999999460034
train_000498,0.11208023783537878,0.986902436536436,1.0
train_000499,0.35865413940478724,0.9999999853599619,1.0
train_000500,0.4000517364082623,0.7716052462980836,0.9999999999698999
train_000501,0.1803571518124624,0.9909444704123086,1.0
train_000502,0.3979353664877229,0.9136438159651842,0.999999861262418
train_000503,0.29441318017274615,0.6877706592743456,0.9999999010217466
train_000504,0.18173921390328224,0.9997565608645094,1.0
train_000505,0.29855557564017327,0.9998677884127488,1.0
train_000506,0.26022862178977274,0.9999999978663161,1.0
train_000507,0.24727981683432135,0.9999998283098079,1.0
train_000508,0.20305509914003675,0.8380181658748955,1.0
train_000509,0.19106190836427941,0.9999959709965979,0.9999999999797169
train_000510,0.23524780172706833,0.9999673025355679,1.0
train_000511,0.15467017783606626,0.9996544468078672,1.0
