Temperature_C,density_kgm3_mean,density_kgm3_std,specific_heat_jkgk_mean,specific_heat_jkgk_std,thermal_conductivity_wmk_mean,thermal_conductivity_wmk_std,elastic_modulus_pa_mean,elastic_modulus_pa_std,poisson_ratio_mean,poisson_ratio_std,cte_1k_mean,cte_1k_std,free_thermal_strain_mean,free_thermal_strain_std,compressive_strength_pa_mean,compressive_strength_pa_std,permeability_m2_mean,permeability_m2_std,biot_coefficient_mean,biot_coefficient_std,moisture_diffusivity_m2s_mean,moisture_diffusivity_m2s_std,porosity_mean,porosity_std,rubber_integrity_mean,rubber_integrity_std,dehydration_fraction_mean,dehydration_fraction_std,damage_index_mean,damage_index_std
300.0,2047.1370150054918,20.47137015005492,872.4032276234533,43.620161381172665,1.2175833860863563,0.06087916930431782,52841874407.84583,4227349952.627667,0.20620246780941612,0.006186074034282484,1.1354513781960512e-05,7.948159647372359e-07,0.003253211165484334,0.0002277247815839034,69226386.69816275,6922638.669816275,4.770190980007362e-18,1e-12,0.7164478636417919,0.021493435909253757,1.0140820579482235e-10,2.5352051448705587e-11,0.11788293221960724,0.005894146610980363,0.17383081004589868,0.008691540502294934,0.702307256509617,0.035115362825480854,0.1550616952354029,0.010854318666478204
320.0,2046.970281091036,20.46970281091036,874.0256827655949,43.701284138279746,1.2014710451402384,0.06007355225701192,51340489979.490906,4107239198.3592725,0.20728161057655303,0.006218448317296591,1.150694137354439e-05,8.054858961481073e-07,0.003546345111323865,0.0002482441577926706,65892549.07424898,6589254.907424898,6.155371206791329e-18,1e-12,0.7235184240393127,0.02170555272117938,1.1211701110198829e-10,2.8029252775497072e-11,0.12005571957237539,0.006002785978618769,0.15856878224724197,0.0079284391123621,0.7041664640088934,0.03520832320044467,0.18204026441382518,0.012742818508967763
340.0,2046.6740241620412,20.46674024162041,875.7677313139512,43.788386565697564,1.1841233068993338,0.05920616534496669,49627712005.15456,3970216960.4123645,0.208491156409766,0.00625473469229298,1.1680033576549196e-05,8.176023503584439e-07,0.0038566231348595,0.00026996361944016503,62404143.64803738,6240414.364803739,8.192685087499264e-18,1e-12,0.7314448143251406,0.02194334442975422,1.2395128410872688e-10,3.098782102718172e-11,0.12250057842735446,0.006125028921367723,0.1527522452896763,0.007637612264483815,0.7074699497208276,0.03537349748604138,0.21227891024415,0.014859523717090501
360.0,2046.1579640579298,20.4615796405793,878.0990833309238,43.90495416654619,1.1654254321462578,0.058271271607312894,47713235095.698975,3817058807.655918,0.20982771691074986,0.0062948315073224955,1.1875175875805988e-05,8.312623113064193e-07,0.004186359777909339,0.00029304518445365376,58850176.691015676,5885017.669101568,1.1239989354611216e-17,1e-12,0.7402060183189907,0.02220618054956972,1.3701148697814205e-10,3.425287174453551e-11,0.1252185841786932,0.00626092920893466,0.15085030551684275,0.007542515275842138,0.7132244047683929,0.035661220238419646,0.2456929227687466,0.017198504593812263
380.0,2045.2893290947973,20.452893290947973,882.7554798669651,44.137773993348254,1.145241100650964,0.0572620550325482,45620125599.62364,3649610047.9698915,0.21128161574628238,0.006338448472388471,1.2093757837805885e-05,8.465630486464121e-07,0.004537942945563987,0.00031765600618947914,55322822.77785115,5532282.277785115,1.5862501487239397e-17,1e-12,0.7497403882271166,0.022492211646813497,1.5137675293077114e-10,3.7844188232692785e-11,0.12820193208567934,0.006410096604283967,0.15025978838204937,0.007512989419102469,0.7229103324505947,0.03614551662252973,0.2820403936570588,0.019742827555994116
400.0,2043.9083427643295,20.439083427643297,894.6827503922751,44.73413751961376,1.123450147580278,0.05617250737901391,43383929781.239975,3470714382.499198,0.21283638273913696,0.006385091482174109,1.2336785332769839e-05,8.635749732938888e-07,0.004913640996532895,0.0003439548697573027,51905354.30647332,5190535.430647332,2.2943736057482196e-17,1e-12,0.7599421288925462,0.022798263866776386,1.6709347249457194e-10,4.1773368123642984e-11,0.13143157848626819,0.0065715789243134095,0.15007921101433536,0.007503960550716768,0.7383093599992694,0.036915467999963474,0.3209095684784236,0.022463669793489655
420.0,2041.9002937229764,20.419002937229763,924.328994311265,46.21644971556325,1.100085638526865,0.05500428192634325,41048919684.78537,3283913574.7828298,0.2144689544284036,0.006434068632852108,1.2603428716074337e-05,8.822400101252037e-07,0.005314909140031505,0.00037204363980220537,48661038.9794679,4866103.89794679,3.383431790287319e-17,1e-12,0.7706616712132486,0.023119850136397457,1.8415270864306985e-10,4.603817716076746e-11,0.13487137357150736,0.006743568678575368,0.15002417692024678,0.007501208846012339,0.7607006044487402,0.03803503022243701,0.3617238607100899,0.025320670249706294
440.0,2039.3294820939034,20.393294820939033,986.5621232170994,49.32810616085497,1.0755690798821942,0.053778453994109715,38661664706.34313,3092933176.5074506,0.21615070762571606,0.006484521228771482,1.2888415779956438e-05,9.021891045969508e-07,0.005740981957739371,0.000401868737041756,45625118.96440501,4562511.896440501,5.052125488292689e-17,1e-12,0.7817106944220594,0.02345132083266178,2.024529091130827e-10,5.0613227278270675e-11,0.13845847840889458,0.006922923920444729,0.1500073960609828,0.00750036980304914,0.7893670714695503,0.03946835357347752,0.40376769064290097,0.02826373834500307
460.0,2036.5255569060964,20.365255569060963,1090.7561452535938,54.53780726267969,1.0508299997505703,0.05254149998752852,36263099936.71887,2901047994.93751,0.21784929237428396,0.0065354787712285185,1.3180512437763347e-05,9.226358706434345e-07,0.0061876091258543375,0.0004331326388098037,42801035.00226857,4280103.500226857,7.576601669042878e-17,1e-12,0.7928730055779407,0.023786190167338222,2.2177259347784993e-10,5.544314836946248e-11,0.14209952159110542,0.007104976079555271,0.1500022693353982,0.00750011346676991,0.8206329285304482,0.04103164642652241,0.446232309357099,0.031236261654996933
480.0,2033.9547452770241,20.33954745277024,1223.6192276723634,61.180961383618175,1.0270130688775045,0.05135065344387523,33881139371.35954,2710491149.708763,0.21953104557159642,0.0065859313671478925,1.3465499501645433e-05,9.425849651151804e-07,0.0066477966363657805,0.00046534576454560465,40161220.31372119,4016122.0313721187,1.1313348333693428e-16,1e-12,0.8039220287867515,0.024117660863602543,2.4180107687118725e-10,6.045026921779681e-11,0.14568662642849256,0.007284331321424628,0.15000069881883177,0.007500034940941589,0.8492993955512508,0.04246496977756254,0.48827613928991015,0.03417932975029371
500.0,2031.9466962356764,20.319466962356763,1341.3775955547549,67.06887977773775,1.0049423585589103,0.05024711792794552,31526390278.680744,2522111222.29446,0.22116361726086306,0.006634908517825892,1.373214288494983e-05,9.612500019464882e-07,0.0071145478539153305,0.0004980183497740732,37652634.70028041,3765263.4700280414,1.6683395551148375e-16,1e-12,0.8146415711074538,0.024439247133223613,2.622220204136655e-10,6.555550510341637e-11,0.1491264215137313,0.007456321075686565,0.15000021610930903,0.007500010805465452,0.8716906400006651,0.04358453200003326,0.5290904315215764,0.03703633020651035
520.0,2030.5657099052457,20.305657099052457,1390.0,69.5,0.9848907133775895,0.04924453566887948,29193520737.60435,2335481659.008348,0.22271838425371765,0.006681551527611529,1.3975170379913012e-05,9.782619265939109e-07,0.007582885110022825,0.0005308019577015978,35207734.7570753,3520773.4757075305,2.4131088301301386e-16,1e-12,0.824843311772883,0.02474529935318649,2.8277502411724567e-10,7.069375602931142e-11,0.15235606791431688,0.007617803395715845,0.15000006716149047,0.007500003358074524,0.8870896675489213,0.04435448337744607,0.5679596063429412,0.03975717244400589
540.0,2029.6970749423906,20.296970749423906,1344.577595554755,67.22887977773775,0.9667571194049269,0.04833785597024635,26870014108.673622,2149601128.6938896,0.22417228308925014,0.006725168492677504,1.4193752341907217e-05,9.935626639335054e-07,0.008049787247220965,0.0005634851073054676,32761833.860335995,3276183.3860335997,3.4055141156419016e-16,1e-12,0.8343776816810052,0.025031330450430156,3.0326080210877387e-10,7.581520052719347e-11,0.15533941582127891,0.007766970791063946,0.1500000209903698,0.00750000104951849,0.8967755952280306,0.044838779761401534,0.6043070772312533,0.04230149540618774
560.0,2029.1810148403285,20.291810148403286,1230.0192276723635,61.500961383618176,0.9503203929573673,0.04751601964786836,24551614593.42332,1964129167.4738657,0.22550884359023401,0.00676526530770702,1.4388894641121942e-05,1.007222624878536e-06,0.00851326733345024,0.0005959287133415168,30275915.452509664,3027591.5452509667,4.672209659941222e-16,1e-12,0.8431388856748284,0.02529416657024485,3.235232723664356e-10,8.08808180916089e-11,0.15805742157243943,0.007902871078621972,0.15000000660239632,0.007500000330119817,0.9025300502527464,0.04512650251263732,0.6377210897558501,0.04464047628290951
580.0,2028.884757926475,20.28884757926475,1100.3561452535937,55.01780726267969,0.9353705350184485,0.046768526750922426,22259127380.55419,1780730190.4443355,0.22671838942344702,0.006801551682703411,1.4561986843815913e-05,1.019339079067114e-06,0.008971765586608501,0.0006280235910625951,27758553.29164948,2775855.3291649483,6.218624534541537e-16,1e-12,0.851065275960459,0.025531958278813768,3.434383463595318e-10,8.585958658988295e-11,0.1605022804261016,0.00802511402130508,0.15000000209169004,0.007500000104584502,0.9058335357958437,0.045291676789792186,0.6679597355861748,0.046757181491032244
600.0,2028.718024123899,20.287180241238993,999.3621232170993,49.96810616085497,0.9217370803420277,0.046086854017101386,20046496794.246883,1603719743.5397508,0.2277975321905839,0.006833925965717517,1.4714414433103029e-05,1.030009010317212e-06,0.009423988460491512,0.000659679192234406,25274413.580887645,2527441.358088765,8.024404590819842e-16,1e-12,0.8581358363565201,0.025744075090695602,3.629117561673449e-10,9.072793904183622e-11,0.16267506776913887,0.008133753388456944,0.15000000066792837,0.007500000033396419,0.9076927420475753,0.04538463710237877,0.6949383047645971,0.0486456813335218
620.0,2028.6252321567865,20.286252321567865,940.328994311265,47.016449715563255,0.909279193877868,0.045463959693893406,17991347196.08955,1439307775.687164,0.22874818098715982,0.006862445429614794,1.4847582028688199e-05,1.039330742008174e-06,0.009868941411823387,0.0006908258988276372,22928363.71272931,2292836.371272931,1.004410464395017e-15,1e-12,0.8643637965726704,0.02593091389718011,3.81879300475958e-10,9.54698251189895e-11,0.16458443601947642,0.008229221800973822,0.15000000021512735,0.007500000010756368,0.9087274416867672,0.045436372084338365,0.7187045246789955,0.05030931672752969
640.0,2028.5739128290897,20.2857391282909,913.8827503922752,45.69413751961376,0.8978721402620408,0.04489360701310204,16170155772.508883,1293612461.8007107,0.22957631187165808,0.006887289356149742,1.4962981340556036e-05,1.0474086938389226e-06,0.010305976722324792,0.0007214183705627355,20828830.108215682,2082883.0108215683,1.2213050489569786e-15,1e-12,0.869788723397205,0.02609366170191615,4.003055485423653e-10,1.0007638713559132e-10,0.1662451613289466,0.00831225806644733,0.15000000006992753,0.0075000000034963765,0.9092996904654431,0.04546498452327216,0.7394077967914517,0.05175854577540163
660.0,2028.5456284110078,20.28545628411008,905.1554798669652,45.25777399334826,0.887399448598614,0.0443699724299307,14632695131.820946,1170615610.5456758,0.23029070807934918,0.006908721242380475,1.5062203635754042e-05,1.054354254502783e-06,0.010734797878952197,0.0007514358515266538,19050697.719112158,1905069.771911216,1.4456539581377258e-15,1e-12,0.8744683875666389,0.026234051626999166,4.181803531515015e-10,1.0454508828787537e-10,0.16767641380471052,0.008383820690235527,0.1500000000229499,0.007500000001147495,0.9096150828220765,0.04548075414110383,0.757267701983729,0.05300873913886103
680.0,2028.5300693346426,20.285300693346425,903.6990833309237,45.18495416654619,0.877750308930678,0.0438875154465339,13390536828.755852,1071242946.3004682,0.23090181932549492,0.0069270545797648474,1.5146903422288763e-05,1.0602832395602135e-06,0.011155421769128895,0.0007808795238390227,17617999.899919096,1761799.9899919098,1.6699745690581081e-15,1e-12,0.8784713692184011,0.02635414107655203,4.355139555272464e-10,1.088784888818116e-10,0.1688999895603865,0.008444999478019325,0.15000000000760694,0.007500000000380347,0.9097885781277819,0.0454894289063891,0.7725454831373723,0.054078183819616064
700.0,2028.5215193811218,20.28521519381122,904.5677313139512,45.22838656569756,0.8688198277670262,0.04344099138835131,12422253676.763107,993780294.1410486,0.23142082187927773,0.0069426246563783316,1.5218741232513093e-05,1.0653118862759167e-06,0.011568116699717617,0.0008097681689802332,16509933.450454593,1650993.3450454595,1.887600387962204e-15,1e-12,0.8818709474915581,0.026456128424746744,4.5233167378530894e-10,1.1308291844632724e-10,0.16993873830714817,0.00849693691535741,0.15000000000254682,0.0075000000001273414,0.909883916486246,0.0454941958243123,0.7855205469819431,0.05498643828873602
720.0,2028.5168237635994,20.285168237635993,906.0256827655949,45.30128413827975,0.8605102823633871,0.04302551411816936,11687287754.77919,934983020.3823352,0.23185890589406213,0.006955767176821863,1.5279326932706314e-05,1.0695528852894421e-06,0.01197333327993788,0.0008381333295956517,15679125.905348336,1567912.5905348337,2.093215844889811e-15,1e-12,0.8847404590491716,0.02654221377147515,4.686689163385007e-10,1.1716722908462517e-10,0.17081531474188905,0.008540765737094452,0.15000000000086106,0.007500000000043053,0.9099362761236939,0.0454968138061847,0.796472647351553,0.055753085314608715
740.0,2028.51424575822,20.2851424575822,907.6032276234533,45.38016138117267,0.852732344442144,0.0426366172221072,11139417231.026493,891153378.4821194,0.23222677885533383,0.006966803365660014,1.533017463268903e-05,1.0731122242882322e-06,0.012371639534329659,0.0008660147674030762,15069666.930165982,1506966.6930165982,2.2830759167904776e-15,1e-12,0.8871500605791198,0.026614501817373595,4.845669361851356e-10,1.211417340462839e-10,0.1715512848885575,0.008577564244427875,0.15000000000029398,0.0075000000000147,0.9099650228063967,0.045498251140319836,0.805669471383345,0.056396862996834156
760.0,2028.5128306187887,20.285128306187886,909.2003329180735,45.46001664590368,0.8454058490634792,0.04227029245317396,10735487988.130487,858839039.050439,0.2325343533320031,0.006976030599960092,1.5372672629552172e-05,1.0760870840686521e-06,0.012763666143157708,0.0008934566300210396,14628888.026697895,1462888.8026697896,2.4549672279781067e-15,1e-12,0.88916469186374,0.0266749407559122,5.000694798235746e-10,1.2501736995589366e-10,0.1721665569248048,0.00860832784624024,0.15000000000010122,0.007500000000005062,0.909980802666491,0.04549904013332455,0.8133588333000767,0.056935118331005376
780.0,2028.5120538833967,20.28512053883397,910.8000281841744,45.54000140920872,0.8384600271429223,0.04192300135714612,10439342157.35485,835147372.5883881,0.23279057956473037,0.006983717386941911,1.540806751181111e-05,1.0785647258267778e-06,0.013150063780478064,0.0009205044646334646,14312717.749839459,1431271.774983946,2.6080009778794867e-15,1e-12,0.8908429838216831,0.02672528951465049,5.152203139646312e-10,1.288050784911578e-10,0.172679076947455,0.00863395384737275,0.1500000000000351,0.007500000000001755,0.9099894638454163,0.04549947319227082,0.8197644891182593,0.05738351423827816
800.0,2028.5116275747416,20.285116275747416,912.4000019583337,45.62000009791669,0.831833278954214,0.0415916639477107,10222577007.656216,817806160.6124973,0.2330033841544539,0.006990101524633617,1.5437459672181854e-05,1.0806221770527299e-06,0.013531472149196824,0.0009472030504437778,14086783.75923271,1408678.375923271,2.74232628578699e-15,1e-12,0.8922368594461537,0.02676710578338461,5.300615215631197e-10,1.3251538039077992e-10,0.17310472320544573,0.008655236160272287,0.15000000000001235,0.007500000000000617,0.9099942175048659,0.04549971087524329,0.8250846038613471,0.0577559222702943
