Temperature_C,density_kgm3_mean,density_kgm3_std,specific_heat_jkgk_mean,specific_heat_jkgk_std,thermal_conductivity_wmk_mean,thermal_conductivity_wmk_std,elastic_modulus_pa_mean,elastic_modulus_pa_std,poisson_ratio_mean,poisson_ratio_std,cte_1k_mean,cte_1k_std,free_thermal_strain_mean,free_thermal_strain_std,compressive_strength_pa_mean,compressive_strength_pa_std,permeability_m2_mean,permeability_m2_std,biot_coefficient_mean,biot_coefficient_std,moisture_diffusivity_m2s_mean,moisture_diffusivity_m2s_std,porosity_mean,porosity_std,rubber_integrity_mean,rubber_integrity_std,dehydration_fraction_mean,dehydration_fraction_std,damage_index_mean,damage_index_std
500.0,1704.9933177271341,17.049933177271342,1341.3775955547549,67.06887977773775,0.6794331826672345,0.033971659133361726,22161565968.867615,1772925277.5094092,0.22967530743424427,0.006890259223027328,1.5292559303366684e-05,1.0704791512356679e-06,0.008022064541171563,0.0005615445178820095,30104919.30646034,3010491.930646034,1.8538259407663262e-15,1e-12,0.8567745272862848,0.025703235818588542,3.20797929004284e-10,8.0199482251071e-11,0.1750465185548063,0.008752325927740315,0.15000021610930903,0.007500010805465452,0.8716906400006651,0.04358453200003326,0.6190701980122554,0.04333491386085788
520.0,1703.72761060198,17.0372761060198,1390.0,69.5,0.6638434505429986,0.033192172527149934,20279031468.19526,1622322517.4556208,0.23123043988213077,0.006936913196463923,1.555380441896009e-05,1.0887663093272064e-06,0.008544422381955668,0.0005981095667368968,27953406.825589824,2795340.6825589826,2.715690840445465e-15,1e-12,0.867083838791537,0.02601251516374611,3.4587769884274976e-10,8.646942471068744e-11,0.17897809055840905,0.008948904527920453,0.15000006716149047,0.007500003358074524,0.8870896675489213,0.04435448337744607,0.6579485008311025,0.04605639505817718
540.0,1702.9314914501756,17.029314914501757,1344.577595554755,67.22887977773775,0.649839665456985,0.03249198327284925,18404507794.275833,1472360623.5420666,0.2326845392350832,0.006980536177052496,1.5788752478219778e-05,1.1052126734753845e-06,0.009065198704059719,0.0006345639092841804,25801013.871905353,2580101.3871905357,3.878186393142885e-15,1e-12,0.8767178038676487,0.026301534116029462,3.7090033045300216e-10,9.272508261325054e-11,0.18261705568801234,0.009130852784400617,0.1500000209903698,0.00750000104951849,0.8967755952280306,0.044838779761401534,0.6943009820577876,0.048601068744045135
560.0,1702.458514880735,17.02458514880735,1230.0192276723635,61.500961383618176,0.637235543096348,0.0318617771548174,16534382073.83346,1322750565.9066768,0.23402120976720506,0.0070206362930161515,1.5998495605661848e-05,1.1198946923963296e-06,0.009582221147265327,0.000670755480308573,23613405.62173945,2361340.5621739454,5.378804534174332e-15,1e-12,0.8855700312972591,0.026567100938917773,3.956680457613995e-10,9.891701144034988e-11,0.18593730106254225,0.009296865053127113,0.15000000660239632,0.007500000330119817,0.9025300502527464,0.04512650251263732,0.7277177445515108,0.05094024211860576
580.0,1702.1869915671123,17.02186991567112,1100.3561452535937,55.01780726267969,0.6258562688087128,0.03129281344043564,14685323053.998526,1174825844.3198822,0.2352308159820265,0.007056924479460795,1.6184533290053586e-05,1.132917330303751e-06,0.010093783010639852,0.0007065648107447897,21398126.904106326,2139812.6904106326,7.229719088473121e-15,1e-12,0.8935785100318187,0.026807355300954558,4.200224567996238e-10,1.0500561419990595e-10,0.18892690076492455,0.009446345038246227,0.15000000209169004,0.007500000104584502,0.9058335357958437,0.045291676789792186,0.7579578996683196,0.05305705297678238
600.0,1702.0341780015444,17.020341780015446,999.3621232170993,49.96810616085497,0.6155596808346486,0.03077798404173243,12900767984.872509,1032061438.7898008,0.23630999188578683,0.007089299756573604,1.634835789015303e-05,1.1443850523107122e-06,0.010598469495731585,0.000741892864701211,19212083.95356162,1921208.395356162,9.411111487725158e-15,1e-12,0.9007221569243526,0.02702166470773058,4.438433822455648e-10,1.109608455613912e-10,0.19158555085861506,0.009579277542930753,0.15000000066792837,0.007500000033396419,0.9076927420475753,0.04538463710237877,0.7849372971822416,0.054945610802756915
620.0,1701.9491330712094,17.019491330712093,940.328994311265,47.016449715563255,0.6062278125578611,0.030311390627893054,11243277306.03064,899462184.4824512,0.23726065886764722,0.007117819766029416,1.649148082906059e-05,1.1544036580342414e-06,0.011095193841552038,0.0007766635689086428,17147560.067968503,1714756.0067968504,1e-14,1e-12,0.9070144202370949,0.027210432607112846,4.670491100931376e-10,1.167622775232844e-10,0.19392284874183016,0.009696142437091508,0.15000000021512735,0.007500000010756368,0.9087274416867672,0.045436372084338365,0.8087039717032812,0.05660927801922969
640.0,1701.902098315674,17.01902098315674,913.8827503922752,45.69413751961376,0.5977560550789407,0.029887802753947035,9774502214.01069,781960177.1208552,0.23808879973228683,0.007142663991968605,1.661550630520837e-05,1.163085441364586e-06,0.011583249274656078,0.0008108274492259255,15299970.49547902,1529997.049547902,1e-14,1e-12,0.912495319663115,0.02737485958989345,4.895943617870875e-10,1.2239859044677187e-10,0.19595630890226057,0.00979781544511303,0.15000000006992753,0.0075000000034963765,0.9092996904654431,0.04546498452327216,0.829407493311104,0.05805852453177728
660.0,1701.876175324314,17.01876175324314,905.1554798669652,45.25777399334826,0.5900470078576284,0.029502350392881422,8534567403.3698845,682765392.2695907,0.23880320141714556,0.007164096042514366,1.672214506282765e-05,1.1705501543979355e-06,0.012062313381120135,0.0008443619366784096,13735213.992900489,1373521.399290049,1e-14,1e-12,0.9172232460788222,0.027516697382364664,5.114655973089809e-10,1.2786639932724523e-10,0.1977090814755993,0.009885454073779965,0.1500000000229499,0.007500000001147495,0.9096150828220765,0.04548075414110383,0.8472675354299294,0.05930872748009506
680.0,1701.8619152548392,17.018619152548393,903.6990833309237,45.18495416654619,0.5830084746172157,0.029150423730860787,7532795830.815279,602623666.4652224,0.2394143156692082,0.007182429470076246,1.6813175565638873e-05,1.1769222895947213e-06,0.012532406456667144,0.0008772684519667002,12474439.911955914,1247443.9911955914,1e-14,1e-12,0.9212674999733127,0.02763802499919938,5.326747179545888e-10,1.331686794886472e-10,0.19920768027103025,0.009960384013551513,0.15000000000760694,0.007500000000380347,0.9097885781277819,0.0454894289063891,0.8625453917306327,0.0603781774211443
700.0,1701.8540791261312,17.018540791261312,904.5677313139512,45.22838656569756,0.5765536695093751,0.028827683475468758,6751901864.508374,540152149.1606699,0.2399333198726678,0.007197999596180034,1.689038261589608e-05,1.1823267831127258e-06,0.012993823549097507,0.0009095676484368255,11499341.436409116,1149934.1436409117,1e-14,1e-12,0.9247021231225785,0.027741063693677355,5.532523684163743e-10,1.3831309210409358e-10,0.2004799927891266,0.01002399963945633,0.15000000000254682,0.0075000000001273414,0.909883916486246,0.0454941958243123,0.8755204968168377,0.06128643477717865
720.0,1701.8497755399103,17.018497755399103,906.0256827655949,45.30128413827975,0.5706021622072166,0.02853010811036083,6159173869.252919,492733909.54023355,0.2403714047928122,0.007211142143784366,1.6955496488448687e-05,1.1868847541914083e-06,0.013447058798123421,0.0009412941158686395,10768230.796709603,1076823.0796709603,1e-14,1e-12,0.9276012120492397,0.027828036361477192,5.732417128245473e-10,1.4331042820613683e-10,0.20155371396101052,0.010077685698050527,0.15000000000086106,0.007500000000043053,0.9099362761236939,0.0454968138061847,0.8864726198203525,0.062053083387424685
740.0,1701.8474127690556,17.018474127690556,907.6032276234533,45.38016138117267,0.5650807666783616,0.028254038333918083,5717333803.766714,457386704.3013371,0.24073927825095534,0.00722217834752866,1.7010144504092718e-05,1.1907101152864903e-06,0.013892734465891843,0.0009724914126124291,10231906.898547111,1023190.6898547112,1e-14,1e-12,0.9300356486801926,0.027901069460405777,5.92693166040905e-10,1.4817329151022626e-10,0.20245523074478466,0.010122761537239233,0.15000000000029398,0.0075000000000147,0.9099650228063967,0.045498251140319836,0.8956694562738997,0.06269686193917298
760.0,1701.8461157779032,17.018461157779033,909.2003329180735,45.46001664590368,0.5599240573870802,0.02799620286935401,5391578406.547354,431326272.52378833,0.24104685300031325,0.007231405590009397,1.705581874544989e-05,1.1939073121814924e-06,0.014331541077972342,0.001003207875458064,9844021.463494506,984402.1463494506,1e-14,1e-12,0.9320710432595302,0.027962131297785905,6.116602494392434e-10,1.5291506235981085e-10,0.20320891338380664,0.010160445669190332,0.15000000000010122,0.007500000000005062,0.909980802666491,0.04549904013332455,0.9033588250078367,0.06323511775054858
780.0,1701.8454038912137,17.018454038912136,910.8000281841744,45.54000140920872,0.5550744622411576,0.027753723112057885,5152747086.818731,412219766.9454985,0.24130307938269518,0.0072390923814808555,1.709385898324796e-05,1.1965701288273572e-06,0.014764190809284925,0.001033493356649945,9565791.619858846,956579.1619858847,1e-14,1e-12,0.9337666315954469,0.028012998947863407,6.301965386966905e-10,1.575491346741726e-10,0.20383673635734373,0.010191836817867186,0.1500000000000351,0.007500000000001755,0.9099894638454163,0.04549947319227082,0.9097644845673813,0.0636835139197167
800.0,1701.8450131745572,17.01845013174557,912.4000019583337,45.62000009791669,0.5504820012546368,0.02752410006273184,4977933748.4156885,398234699.8732551,0.24151588405455088,0.007245476521636526,1.7125447859299915e-05,1.1987813501509942e-06,0.015191383664671845,0.0010633968565270293,9366969.708124828,936696.9708124828,1e-14,1e-12,0.9351748721374076,0.028055246164122225,6.483535636426202e-10,1.6208839091065505e-10,0.2043581453097631,0.010217907265488156,0.15000000000001235,0.007500000000000617,0.9099942175048659,0.04549971087524329,0.9150846013637722,0.06405592209546407
