position_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,von_mises_MPa,layer
208.04020100502512,-102.90132172163727,-72.03092520514609,-30.870396516491184,62.59243040865376,Anode_Support
211.05527638190955,-105.22277190869582,-73.65594033608708,-31.566831572608738,64.0045134300331,Anode_Support
214.07035175879398,-104.43191922219067,-73.10234345553347,-31.329575766657204,63.523456521187185,Anode_Support
217.0854271356784,-101.44032952736714,-71.008230669157,-30.43209885821014,61.7037435510173,Anode_Support
220.10050251256283,-97.94107900955566,-68.55875530668897,-29.3823237028667,59.575232557630265,Anode_Support
223.11557788944725,-94.91132085821975,-66.43792460075383,-28.47339625746593,57.732302621749106,Anode_Support
226.13065326633168,-92.26427824394092,-64.58499477075864,-27.679283473182277,56.1221694587253,Anode_Support
229.1457286432161,-89.7265163340653,-62.808561433845696,-26.91795490021958,54.578509153104356,Anode_Support
232.16080402010053,-87.57648083308345,-61.30353658315841,-26.272944249925036,53.27069361468602,Anode_Support
235.17587939698493,-86.43804880724885,-60.50663416507419,-25.931414642174655,52.578212447682205,Anode_Support
238.19095477386935,-86.64701532763826,-60.652910729346765,-25.99410459829147,52.705321819713355,Anode_Support
241.20603015075378,-87.96299970245305,-61.574099791717124,-26.388899910735912,53.505803864271485,Anode_Support
244.2211055276382,-89.76109041952833,-62.832763293669835,-26.928327125858498,54.59953974826175,Anode_Support
247.23618090452263,-91.45222683704365,-64.01655878593056,-27.435668051113094,55.628217871670245,Anode_Support
250.25125628140705,-92.76913564486735,-64.93839495140713,-27.830740693460204,56.42926222687521,Anode_Support
253.26633165829148,-93.62853332159946,-65.53997332511962,-28.088559996479837,56.95201342554036,Anode_Support
256.2814070351759,-93.79014513489582,-65.65310159442707,-28.137043540468746,57.050318053777616,Anode_Support
259.2964824120603,-92.8754205440708,-65.01279438084956,-27.862626163221247,56.49391280711634,Anode_Support
262.31155778894475,-90.82291996912703,-63.5760439783889,-27.246875990738104,55.24542544804798,Anode_Support
265.32663316582915,-88.26951425310985,-61.7886599771769,-26.480854275932955,53.692249386644114,Anode_Support
268.3417085427136,-86.4464832640868,-60.51253828486076,-25.933944979226037,52.58334292748393,Anode_Support
271.356783919598,-86.48970446846067,-60.54279312792248,-25.946911340538204,52.609633359731916,Anode_Support
274.37185929648246,-88.50705864408589,-61.954941050860114,-26.552117593225763,53.83674199871528,Anode_Support
277.38693467336685,-91.28945792880687,-63.90262055016482,-27.386837378642063,55.529209410058215,Anode_Support
280.40201005025125,-93.16968817639363,-65.21878172347553,-27.95090645291809,56.67290881989362,Anode_Support
283.4170854271357,-93.27584373674432,-65.29309061572101,-27.982753121023293,56.73748072638202,Anode_Support
286.4321608040201,-91.99280622931018,-64.39496436051711,-27.59784186879305,55.95703947886325,Anode_Support
289.44723618090455,-90.48739463177054,-63.34117624223938,-27.146218389531164,55.0413333530442,Anode_Support
292.46231155778895,-90.00945067212065,-63.00661547048445,-27.002835201636195,54.75061139211013,Anode_Support
295.4773869346734,-91.31552232619795,-63.92086562833856,-27.394656697859386,55.54506376404075,Anode_Support
298.4924623115578,-94.1723964662822,-65.92067752639753,-28.251718939884654,57.282832461348974,Anode_Support
301.50753768844226,-97.39574382862216,-68.1770206800355,-29.218723148586644,59.2435181171267,Anode_Support
304.52261306532665,-99.76184183188796,-69.83328928232159,-29.928552549566387,60.68275934485457,Anode_Support
307.53768844221105,-100.91765338449194,-70.64235736914435,-30.27529601534758,61.38581206528109,Anode_Support
310.5527638190955,-101.21833716573914,-70.8528360160174,-30.36550114972174,61.56871086908498,Anode_Support
313.5678391959799,-100.89304465783604,-70.62513126048523,-30.267913397350817,61.37084316123901,Anode_Support
316.58291457286435,-99.78139381107101,-69.8469756677497,-29.934418143321306,60.694652349491335,Anode_Support
319.59798994974875,-97.89349395212624,-68.52544576648837,-29.368048185637868,59.54628769719689,Anode_Support
322.6130653266332,-95.92604671531656,-67.14823270072159,-28.77781401459497,58.34953626395642,Anode_Support
325.6281407035176,-94.96259752133176,-66.47381826493222,-28.488779256399525,57.76349299825475,Anode_Support
328.64321608040206,-95.61802941791377,-66.93262059253964,-28.685408825374136,58.162176656423874,Anode_Support
331.65829145728645,-97.5640641619006,-68.29484491333044,-29.269219248570188,59.34590337876204,Anode_Support
334.67336683417085,-99.83520351095032,-69.88464245766524,-29.9505610532851,60.72738351211059,Anode_Support
337.6884422110553,-101.40408296232185,-70.9828580736253,-30.42122488869656,61.681695626246345,Anode_Support
340.7035175879397,-101.64719859665644,-71.15303901765951,-30.494159578996936,61.82957709335236,Anode_Support
343.71859296482415,-100.78144167222413,-70.54700917055689,-30.23443250166724,61.30295771532406,Anode_Support
346.73366834170855,-99.93071200802476,-69.95149840561733,-29.979213602407427,60.78547906284353,Anode_Support
349.748743718593,-100.25685077849174,-70.17979554494421,-30.077055233547515,60.98386153211095,Anode_Support
352.7638190954774,-101.77275852537592,-71.24093096776313,-30.531827557612775,61.90595221632453,Anode_Support
355.77889447236186,-103.35508780565343,-72.34856146395741,-31.00652634169603,62.868445541991115,Anode_Support
358.79396984924625,-104.0607651398718,-72.84253559791024,-31.218229541961534,63.29769230669755,Anode_Support
361.80904522613065,-103.97346254666326,-72.78142378266429,-31.192038763998976,63.24458821242085,Anode_Support
364.8241206030151,-103.60637111356982,-72.52445977949887,-31.081911334070945,63.02129521097943,Anode_Support
367.8391959798995,-103.06741164762602,-72.14718815333819,-30.9202234942878,62.69345896650018,Anode_Support
370.85427135678395,-102.13567901808875,-71.49497531266212,-30.64070370542662,62.126708133779644,Anode_Support
373.86934673366835,-100.68867090942113,-70.48206963659479,-30.20660127282634,61.246527463335525,Anode_Support
376.8844221105528,-98.74864379669368,-69.12405065768557,-29.624593139008105,60.0664550404294,Anode_Support
379.8994974874372,-96.43554869933811,-67.50488408953667,-28.930664609801426,58.659454221708316,Anode_Support
382.91457286432166,-94.17595154153595,-65.92316607907516,-28.252785462460785,57.284994929203584,Anode_Support
385.92964824120605,-92.82009289750363,-64.97406502825254,-27.84602786925109,56.460258313573505,Anode_Support
388.94472361809045,-93.21333878692732,-65.24933715084913,-27.964001636078194,56.69946044971153,Anode_Support
391.9597989949749,-95.48629053107918,-66.84040337175541,-28.645887159323753,58.0820430199618,Anode_Support
394.9748743718593,-98.85100499921994,-69.19570349945396,-29.655301499765983,60.128718929157706,Anode_Support
397.98994974874375,-102.11035308894166,-71.47724716225916,-30.633105926682497,62.11130297249355,Anode_Support
401.00502512562815,-104.25986441017696,-72.98190508712388,-31.277959323053086,63.41879966481973,Anode_Support
404.0201005025126,-104.77636874020088,-73.3434581181406,-31.432910622060263,63.73297698336035,Anode_Support
407.035175879397,-103.72730102681354,-72.60911071876946,-31.118190308044053,63.09485400548655,Anode_Support
410.05025125628146,-101.69792908634683,-71.1885503604428,-30.509378725904053,61.8604352455356,Anode_Support
413.06532663316585,-99.47895137141519,-69.63526595999063,-29.843685411424556,60.51068379554032,Anode_Support
416.08040201005025,-97.73101423807941,-68.41170996665558,-29.319304271423825,59.447455145543124,Anode_Support
419.0954773869347,-96.75336192247958,-67.72735334573571,-29.026008576743873,58.85277245824414,Anode_Support
422.1105527638191,-96.36294769347533,-67.45406338543275,-28.9088843080426,58.6152927538959,Anode_Support
425.12562814070355,-96.12406771280247,-67.28684739896173,-28.83722031384074,58.46998773432837,Anode_Support
428.14070351758795,-95.87949887629914,-67.1156492134094,-28.76384966288974,58.32122231885226,Anode_Support
431.1557788944724,-95.84877898300809,-67.09414528810565,-28.75463369490242,58.302536137267715,Anode_Support
434.1708542713568,-96.08219250156024,-67.25753475109215,-28.824657750468067,58.44451603773912,Anode_Support
437.18592964824126,-96.1724303867791,-67.32070127074536,-28.851729116033734,58.49940560044137,Anode_Support
440.20100502512565,-95.75819423305978,-67.03073596314185,-28.727458269917935,58.24743558498751,Anode_Support
443.21608040201005,-95.02795546410974,-66.5195688248768,-28.508386639232917,57.803248682793466,Anode_Support
446.2311557788945,-94.49846028542468,-66.14892219979727,-28.3495380856274,57.48116933950557,Anode_Support
449.2462311557789,-94.46389059125853,-66.12472341388096,-28.33916717737755,57.46014141546979,Anode_Support
452.26130653266335,-94.79404216281614,-66.3558295139713,-28.438212648844846,57.660964776348756,Anode_Support
455.27638190954775,-95.05807780106765,-66.54065446074736,-28.517423340320295,57.82157138505073,Anode_Support
458.2914572864322,-94.67473482975026,-66.2723143808252,-28.402420448925085,57.588392958832465,Anode_Support
461.3065326633166,-93.24206617581366,-65.26944632306956,-27.972619852744096,56.716934638182636,Anode_Support
464.32160804020106,-91.12685926203784,-63.78880148342648,-27.338057778611347,55.43030450228831,Anode_Support
467.33668341708545,-89.55884573779565,-62.69119201645696,-26.867653721338698,54.47651911106218,Anode_Support
470.35175879396985,-89.64566634349549,-62.75196644044684,-26.89369990304865,54.529330023783054,Anode_Support
473.3668341708543,-91.22125852561462,-63.85488096793023,-27.366377557684384,55.487725332625565,Anode_Support
476.3819095477387,-92.87115849861445,-65.0098109490301,-27.861347549584334,56.491320306075906,Anode_Support
479.39698492462315,-92.99739275754487,-65.0981749302814,-27.89921782726346,56.56810560810211,Anode_Support
482.41206030150755,-90.63511744298971,-63.4445822100928,-27.190535232896917,55.13118963113963,Anode_Support
485.427135678392,-85.48171972983086,-59.8372038108816,-25.644515918949256,51.996500179806915,Anode_Support
488.4422110552764,-77.78031152928338,-54.446218070498375,-23.33409345878502,47.31191645652474,Anode_Support
491.45728643216086,-68.61657840370155,-48.03160488259108,-20.584973521110467,41.73783520713059,Anode_Support
494.47236180904525,-60.262353610402556,-42.183647527281785,-18.078706083120768,36.656158652893836,Anode_Support
497.48743718592965,-55.71276754378047,-38.99893728064633,-16.713830263134145,33.88875348745226,Anode_Support
500.5025125628141,-57.044679121482865,-39.931275385038006,-17.113403736444862,34.698923671304115,Anode_Functional
503.5175879396985,-63.52682526084148,-44.468777682589014,-19.058047578252435,38.6418592365449,Anode_Functional
506.53266331658295,-71.45497767213362,-50.01848437049353,-21.436493301640088,43.46436607873503,Anode_Functional
509.54773869346735,-76.56172862536535,-53.59321003775573,-22.9685185876096,46.5706814137233,Anode_Functional
512.5628140703518,-77.14269498007275,-53.999886486050926,-23.142808494021825,46.92406945110111,Anode_Functional
515.5778894472362,-74.99077902450189,-52.493545317151316,-22.497233707350567,45.615110076811376,Anode_Functional
518.5929648241206,-73.27366944019856,-51.29156860813899,-21.98210083205957,44.570633092829745,Anode_Functional
521.6080402010051,-73.60696484902144,-51.524875394314996,-22.082089454706427,44.77336877526057,Electrolyte
524.6231155778895,-75.5233029477124,-52.866312063398674,-22.65699088431372,45.9390317334706,Electrolyte
527.6381909547739,-78.61665508120502,-55.0316585568435,-23.584996524361504,47.8206443785333,Electrolyte
530.6532663316583,-83.86497991089645,-58.70548593762751,-25.159493973268933,51.01307574062139,Cathode_Functional
533.6683417085427,-91.75167312503595,-64.22617118752517,-27.525501937510786,55.81036393771388,Cathode_Functional
536.6834170854272,-99.74649918233159,-69.82254942763211,-29.923949754699475,60.673426775470865,Cathode_Functional
539.6984924623116,-103.01664354841677,-72.11165048389172,-30.904993064525026,62.66257793733974,Cathode_Functional
542.713567839196,-98.10769441201563,-68.67538608841095,-29.432308323604687,59.676580750335674,Cathode_Functional
545.7286432160804,-86.02173841234871,-60.2152168886441,-25.806521523704617,52.324980720574985,Cathode_Functional
548.7437185929649,-72.01342825701579,-50.409399779911055,-21.604028477104738,43.804058308009466,Cathode_Functional
551.7587939698493,-62.31389937557069,-43.61972956289949,-18.694169812671205,37.90406522384951,Cathode_Current_Collector
554.7738693467337,-60.3447520237875,-42.24132641665124,-18.103425607136245,36.70627965104323,Cathode_Current_Collector
557.7889447236181,-65.36257049407338,-45.753799345851355,-19.60877114822201,39.758499468532555,Cathode_Current_Collector
560.8040201005025,-74.13545844322879,-51.894820910260144,-22.240637532968634,45.09483887849528,Cathode_Current_Collector
563.819095477387,-83.47538917070935,-58.43277241949652,-25.042616751212798,50.77609694496526,Cathode_Current_Collector
566.8341708542714,-91.45981610999861,-64.02187127699902,-27.437944832999584,55.632834246186505,Cathode_Current_Collector
569.8492462311558,-97.2202150080495,-68.05415050563464,-29.166064502414844,59.13674810385001,Cathode_Current_Collector
572.8643216080402,-100.43030450853864,-70.30121315597704,-30.129091352561584,61.08936931709792,Cathode_Current_Collector
575.8793969849247,-101.11695415150821,-70.78186790605574,-30.33508624545246,61.507041989067716,Cathode_Current_Collector
578.8944723618091,-99.41582637038161,-69.59107845926712,-29.824747911114482,60.47228635643909,Cathode_Current_Collector
581.9095477386935,-95.07896288762629,-66.5552740213384,-28.523688866287888,57.834275287246825,Cathode_Current_Collector
584.9246231155779,-87.4111221343861,-61.187785494070276,-26.223336640315836,53.170109845036514,Cathode_Current_Collector
587.9396984924623,-75.97548983509546,-53.18284288456682,-22.792646950528642,46.2140862789972,Cathode_Current_Collector
590.9547738693468,-61.41613457782586,-42.9912942044781,-18.42484037334776,37.357976216575196,Cathode_Current_Collector
593.9698492462312,-45.80431043489955,-32.06301730442968,-13.741293130469863,27.861674323955473,Cathode_Current_Collector
596.9849246231156,-32.36273971523488,-22.653917800664416,-9.708821914570464,19.685486051762485,Cathode_Current_Collector
600.0,-24.520502508875726,-17.16435175621301,-7.356150752662718,14.915239388507278,
