plate_id,edge_crack_risk,max_edge_stress,delamination_risk,thermal_shock_risk,overall_failure_risk,measurement_snr,stress_uniformity,edge_quality
SOFC_0025,0,40677476.209134616,0.05808551597280096,0.1125383660359603,0.05118716460262838,4.31656954739392,0.7526279070097615,1.0
SOFC_0026,0,37351481.196570225,0.07292364466064497,0.01522117701940906,0.026443446504016206,3.999256193645135,0.7934209848191869,1.0
SOFC_0027,0,47379863.05341364,0.052887529723200745,0.21770763938138735,0.08117855073137642,4.519182309773088,0.7886488356460027,1.0
SOFC_0028,0,43473849.199053176,0.0963050892770104,0.05935868550899729,0.0466991324358023,4.093687863359903,0.7394714875991764,1.0
SOFC_0029,0,48711991.343789876,0.0499710413956143,0.0012831989933831018,0.01537627211669922,4.807761869062588,0.787208331882981,1.0
SOFC_0030,0,35002196.47702276,0.09755111087554366,0.09173592029814144,0.05678610935210553,3.842710002128746,0.7286203384145264,1.0
SOFC_0031,0,41414632.70240409,0.12351076869939433,0.18809570457343203,0.09348194198184791,4.004079292023109,0.7246934476316758,1.0
SOFC_0032,0,44141484.61758435,0.051080074714817535,0.10599090998325596,0.047121295409422045,4.309741606689944,0.785397937442015,1.0
SOFC_0033,0,44191769.10458936,0.06651403047968986,0.052457544758784135,0.0356914725715422,4.205281298732881,0.752264002935525,1.0
SOFC_0034,0,44663206.12085371,0.059715159064525306,0.038375747924456416,0.029427272096694514,4.384750617063225,0.7894471626307111,1.0
SOFC_0035,0,43003807.07690341,0.0613868654096596,0.0048911203068190785,0.019883395714943602,4.187856249057859,0.7770831422512148,1.0
SOFC_0036,0,38699746.16424988,0.055717391429871144,0.025366411311364006,0.024325140822370545,4.10623576568811,0.7929831822574325,1.0
SOFC_0037,0,45436281.81161886,0.05689396837854304,0.026605723753139632,0.0250499076395048,4.279977739164076,0.769198834590578,1.0
SOFC_0038,0,46742026.66991602,0.05850385921821666,0.001483971989443648,0.017996349362298093,4.437317075650141,0.7487950484041708,1.0
SOFC_0039,0,40500419.07461932,0.04045440481522044,0.17716779784625425,0.0652866607984424,4.046542106375274,0.7272356078938533,1.0
SOFC_0040,0,37513974.82822565,0.06386768223587298,0.1101089359886267,0.0521929854673499,4.071955082083442,0.8120173607373962,1.0
SOFC_0041,0,50650148.65420074,0.060644450279058425,0.06633133650899865,0.03809273603641712,5.030293055578083,0.7990519846800351,1.0
SOFC_0042,0,45791615.12408851,0.04869264222827529,0.028458854004446216,0.02314544886981645,4.489759227895522,0.7746387818018685,1.0
SOFC_0043,0,46812363.22444585,0.05312967933477788,0.2604644743423658,0.0940782461031431,4.595203594120374,0.75761391189451,1.0
SOFC_0044,0,43640247.862974286,0.07233347353285281,0.1388762522383081,0.06336291773134826,4.246317480679963,0.7605851328563837,1.0
SOFC_0045,0,41456417.63319163,0.08724666351754472,0.1403906573797129,0.06829119626917729,4.1154170111499315,0.7447327383326618,1.0
SOFC_0046,0,39621941.63232464,0.07489077778889655,0.09855517785465177,0.05203378669306449,4.301894801392319,0.7590736733750643,1.0
SOFC_0047,0,39893465.94779606,0.09078522945101827,0.14265721717722593,0.07003273398847326,3.856207321181768,0.7642489984831682,1.0
SOFC_0048,0,43324154.90822824,0.0766893931962372,0.12718120604192004,0.061161179771447166,4.213794797997957,0.7407782025291912,1.0
SOFC_0049,0,38105617.32266807,0.11372360545301334,0.004495161050913262,0.03546562995117798,3.6971331356283725,0.7294358716936615,1.0
SOFC_0050,0,44899255.088434294,0.05045581194040296,0.06756749561294055,0.03540699226600305,4.392655012325984,0.7863273573569524,1.0
SOFC_0051,0,42567440.46232872,0.05661057049321355,0.055780873248396645,0.033717433122483056,4.634469935683528,0.8152000472561253,1.0
SOFC_0052,0,48972527.40067543,0.050120077039220154,0.07755553840884415,0.03830268463441929,4.738201299904377,0.765391363426079,1.0
SOFC_0053,0,50248475.108771384,0.0651538404034388,0.2285008998492782,0.0880964220758151,4.806846728834766,0.7772929870642633,1.0
SOFC_0054,0,43204184.23321126,0.04823068900946666,0.037585737795342876,0.025744928041442856,4.609694871665093,0.811557016454102,1.0
SOFC_0055,0,50697396.452313535,0.05451945184578056,0.11189065575739147,0.04992303228095161,5.027561517547595,0.7849011336954412,1.0
SOFC_0056,0,40837591.58947581,0.08564284477723805,0.0925304371936726,0.05345198459127319,3.9670744717485587,0.7486871924071286,1.0
SOFC_0057,0,45179879.323200345,0.06767732725266,0.19422304729261178,0.07857011236358152,4.337717114935539,0.7323855567781824,1.0
SOFC_0058,0,47150957.844295055,0.051782389615050196,0.021391901733442298,0.021952287404547747,4.44899497802563,0.7887952240321491,1.0
SOFC_0059,0,42597646.715736136,0.07358335582673835,0.03212242741649588,0.031711734972970265,3.990833300961686,0.7318076797469489,1.0
SOFC_0060,0,43951340.50576599,0.0773495326934678,0.029188463278742693,0.03196139879166315,4.287309401943003,0.7781929306535722,1.0
SOFC_0061,0,45203026.62724102,0.05268684086986897,0.028384379063210858,0.024321365979923945,4.5165009636048135,0.7861380156599472,1.0
SOFC_0062,0,44219152.98477836,0.04955578126377663,0.012489822747631033,0.0186136812034223,4.320218300550961,0.7732593407332438,1.0
SOFC_0063,0,43390425.0323569,0.10111779377199097,0.05598800537543299,0.047131739744227186,4.2006622917462995,0.755530158002352,1.0
SOFC_0064,0,44320340.06803613,0.07777621185543898,0.11265776041560101,0.057130191681312,4.23982780042944,0.7372578574696241,1.0
SOFC_0065,0,43943461.493926294,0.05184672205487885,0.1180189958077779,0.05095971535879702,4.330966394007868,0.7594510596313009,1.0
SOFC_0066,0,49035130.76727172,0.06273474618802657,0.18319250666268702,0.07377817585521408,4.863180920292938,0.7884029437291888,1.0
SOFC_0067,0,42716352.81225747,0.0704358982457642,0.382952432059779,0.13601649909166297,4.15494348102527,0.712305502935285,1.0
SOFC_0068,0,46176225.51757599,0.05608223424511423,0.13538486329267277,0.0574401292613361,4.5430150094139155,0.7947190812726534,1.0
SOFC_0069,0,44752755.29166123,0.059927245566497776,0.08068936914478098,0.04218498441338363,4.2801999741032555,0.7602219408142264,1.0
SOFC_0070,0,37857269.94788718,0.07211561794064235,0.037516083641043606,0.032889510474505786,4.058011437775796,0.7888795306414715,1.0
SOFC_0071,0,38440781.66173637,0.06830711722017851,0.03889088879796939,0.03215940180544437,4.0297720463829325,0.7883737903379583,1.0
SOFC_0072,0,45170286.68383985,0.054293027711923514,0.20354688571642635,0.07735197402850495,4.801796780200847,0.7912375234636789,1.0
SOFC_0073,0,47234625.0967219,0.049251075210023275,0.10998854369122875,0.0477718856703756,4.670417519627267,0.7867287695117862,1.0
SOFC_0074,0,43554953.73906806,0.06831426863296422,0.34435540447697804,0.12380090193298268,4.2335654889043965,0.7182040682425721,1.0
SOFC_0075,0,39192120.40694541,0.07111715141505266,0.014582952521272174,0.02571003118089745,4.25359789229628,0.7986360800529538,1.0
SOFC_0076,0,49379493.059079714,0.0558922557031848,0.027358339351224892,0.02497517851632291,4.890041845145608,0.7875940014514236,1.0
SOFC_0077,0,46497820.013582274,0.05408646886030032,0.02073023081462022,0.022445009902476165,4.562865846517544,0.7693645807797831,1.0
SOFC_0078,0,45920793.09784867,0.05213427333694304,0.02936806139096415,0.024450700418372155,4.5054567632187155,0.7831209431835952,1.0
SOFC_0079,0,43777585.00110065,0.06185726265928779,0.03776323439540752,0.029886149116408592,4.280651960081631,0.7824498254054784,1.0
SOFC_0080,0,46907755.028334655,0.04720870681156339,0.21500344631293208,0.07866364593734863,4.432422380372886,0.7548976650746211,1.0
SOFC_0081,0,47412888.883999705,0.05106030301167125,0.22168004346274994,0.08182210394232636,4.661662733329329,0.7648351305779995,1.0
SOFC_0082,0,39505209.14493767,0.05082435317474866,0.2742669562550922,0.09752739282895224,3.848744198324549,0.786616253581883,1.0
SOFC_0083,0,49743683.076248236,0.056604856771136906,0.06465691274864109,0.0363785308559334,4.917939575196614,0.7651187346589154,1.0
SOFC_0084,0,48379926.41908174,0.053917303085300905,0.019832093465853795,0.022124818965346408,4.804565902035982,0.7990293650802494,1.0
SOFC_0085,0,41573585.78993528,0.03885327390261632,0.05447948998002916,0.027999829164793648,4.019506044154996,0.757326998075046,1.0
SOFC_0086,0,44843146.85710616,0.04368687423964677,0.22273517995080847,0.07992661625713657,4.382348352402568,0.7484991034974648,1.0
SOFC_0087,0,46649817.916609704,0.05026853335113033,0.1219991993174121,0.05168031980056272,4.680542329142677,0.7647996285342357,1.0
SOFC_0088,0,42734674.364696205,0.11475519015835876,0.03077092105507706,0.04365783336403074,3.999399335675171,0.7199596240802172,1.0
SOFC_0089,0,39487504.67504952,0.0965828858702024,0.003631756459976524,0.03006439269905368,3.7862823027472334,0.7213242380902329,1.0
SOFC_0090,0,40041733.40328506,0.051826809414474276,0.08080066152644738,0.039788241282276496,4.254577006547763,0.7835935166337937,1.0
SOFC_0091,0,40125975.96143788,0.07712923772961298,0.06828911369224129,0.043625505426556285,3.9047528877939373,0.7522372958091617,1.0
SOFC_0092,0,36916192.3766059,0.06202101673296279,0.017604253224640914,0.02388758098728111,4.0755296320467895,0.8108316169801625,1.0
SOFC_0093,0,44495881.29286112,0.04955928672135485,0.09655110371438787,0.04383311713072281,4.356188457044871,0.7722710473520931,1.0
SOFC_0094,0,46660083.18634592,0.04087550351676328,0.1684566941740354,0.0627996593072396,4.571309412940914,0.7329714946189896,1.0
SOFC_0095,0,38707551.796865515,0.10805049204624426,0.12684442019934528,0.07046847367367687,4.103459797921202,0.7542064235260695,1.0
SOFC_0096,0,45332103.65512765,0.05112666540004416,0.012895739663019675,0.01920672151891915,4.474594893447375,0.7850709416514114,1.0
SOFC_0097,0,45577355.60992324,0.051252277598561935,0.02092302485341128,0.02165259073559196,4.867389911434349,0.812492691134839,1.0
SOFC_0098,0,41124106.28755882,0.07089220513372563,0.12448946428667436,0.05861450082611999,4.4721623059336615,0.7629300567348999,1.0
SOFC_0099,0,33683506.86774429,0.10455925039141033,0.053163217373978666,0.0473167403296167,3.568061703206086,0.7432518656642586,1.0
SOFC_0100,0,48060230.099264584,0.04756871436195452,0.10457275458601616,0.0456424406843912,4.750820596522297,0.7770885182194934,1.0
SOFC_0101,0,43769284.938113354,0.04840407292930854,0.0524558087827541,0.030257964513618788,4.409285682176159,0.7792328419778702,1.0
SOFC_0102,0,39290775.10037414,0.05815309404590459,0.02603477324321483,0.025256360186735823,4.119392564149853,0.7836961343846054,1.0
SOFC_0103,0,46270152.810331605,0.07227008319541375,0.18598634980998252,0.07747692990161888,4.53139959541029,0.7340556208405802,1.0
SOFC_0104,0,47756215.206929974,0.04545844916076614,0.21323287120147386,0.077607396108672,4.698643524404926,0.7476912724173117,1.0
SOFC_0105,0,41332598.093101114,0.07512100599002673,0.2176889631748565,0.08784299074946497,4.355786575605208,0.7506594857842587,1.0
SOFC_0106,0,46460585.241079725,0.05309520636005748,0.03841029248849592,0.02745164965456602,4.572953236864086,0.7885778613738073,1.0
SOFC_0107,0,44926497.45368506,0.06924924145380422,0.11044505978418713,0.053908290371397403,4.380784624590694,0.7621679853844563,1.0
SOFC_0108,0,44088473.71919896,0.054998801805432644,0.05282164730426331,0.03234613473290879,4.307825587796866,0.7872656341786899,1.0
SOFC_0109,0,51428051.705130346,0.06075078182526691,0.07117975192657622,0.03957916012555293,4.979122268771413,0.791180163501521,1.0
SOFC_0110,0,44438198.78022925,0.07956922943198307,0.16370933168993954,0.07298356833657678,4.191233882585209,0.7703636729077044,1.0
SOFC_0111,0,42521635.057670884,0.05706996599939738,0.01394236081942631,0.021303698045647107,4.474064304298153,0.7984091089181137,1.0
SOFC_0112,0,39483162.09688502,0.052271264724276484,0.046216506200793685,0.02954633127752105,4.275399766869684,0.8030964344649874,1.0
SOFC_0113,0,48883444.98342413,0.05684958670333871,0.2805305481617208,0.10121404045951785,4.786743109997965,0.7486335030271056,1.0
SOFC_0114,0,41024976.48354349,0.066850805143841,0.03930117858643959,0.03184559511908418,4.369005431682575,0.798190629319702,1.0
SOFC_0115,0,36576543.02090749,0.054508908838835426,0.03580882149389349,0.027095319099818674,3.97424617527707,0.7865447942670456,1.0
SOFC_0116,0,38617987.85614357,0.06213352756691827,0.06041137329339952,0.036763470258095336,4.030758904573221,0.7832513855759585,1.0
SOFC_0117,0,50460956.59194744,0.053000150353137786,0.2785075385986768,0.09945230668554436,5.130715404151138,0.76859178768483,1.0
SOFC_0118,0,44420190.71542229,0.0842334402788959,0.10141450003109798,0.05569438209299816,4.183174380649714,0.7640807983818256,1.0
SOFC_0119,0,40740215.60907493,0.06838937975023739,0.13961892750679747,0.062402492177110455,4.4025351607971945,0.7915743292053646,1.0
SOFC_0120,0,50563515.35315634,0.04964578982428802,0.24055993614042923,0.08706171778941517,4.9069208761813,0.7489260375714603,1.0
SOFC_0121,0,45682665.04267201,0.07528251468614643,0.21840053267551104,0.08810491420849724,4.480127373353183,0.7586728986703399,1.0
SOFC_0122,0,46687801.794656985,0.04613911460125377,0.12955095973423228,0.05270702230064582,4.606799359169403,0.7655589885708125,1.0
SOFC_0123,0,44167302.353960305,0.061985019048713355,0.0021913689910152043,0.019252916411918567,4.255578696652876,0.7740195570296478,1.0
SOFC_0124,0,43886935.813107096,0.065603576862662,0.16773333612470362,0.07000107389620969,4.299422366661276,0.7360149348865659,1.0
SOFC_0125,0,40625541.413620636,0.04552096872510947,0.1280797536437288,0.05208021671065148,4.360952628658129,0.7968051742720469,1.0
SOFC_0126,0,43110436.011349276,0.04622066876010126,0.16282608860012848,0.06271402720806891,4.597275646220096,0.7961473437826941,1.0
SOFC_0127,0,44983553.53731896,0.04230653666757854,0.10120562472454164,0.04305364841763605,4.398618105607519,0.763327858758595,1.0
SOFC_0128,0,47447033.98279159,0.050881099530664275,0.04134290158611768,0.027667200335034586,4.674972344352339,0.7775764593765044,1.0
SOFC_0129,0,45617927.07971058,0.060270352655128444,0.008395928483616958,0.02059988434162362,4.298286223922686,0.769380534645506,1.0
SOFC_0130,0,43940775.68794725,0.048761556595258236,0.21728325496014614,0.07981344346662131,4.814074793679044,0.7761704877321549,1.0
SOFC_0131,0,49220777.286694445,0.04777625543198951,0.10450208185394964,0.04568350118578174,4.869138785431623,0.7731461292978886,1.0
SOFC_0132,0,43231423.276527084,0.0708105585260567,0.0035304095924889958,0.022302290435563706,4.045538477748933,0.778259775229671,1.0
SOFC_0133,0,39385628.85136754,0.09187840370197695,0.038362952202157054,0.0390724067712402,3.92782527659835,0.7458551934691123,1.0
SOFC_0134,0,48839263.43326371,0.052624281968306395,0.13214732558264256,0.05543148226528468,4.701659137555594,0.7822286307688435,1.0
SOFC_0135,0,43944171.6786627,0.07871471727497797,0.09367518842560685,0.05171697171017545,4.417187182579623,0.7642455489269405,1.0
SOFC_0136,0,41384433.9171603,0.062189643645980015,0.10250330969316164,0.04940788600174249,4.375977946942185,0.7960361279075239,1.0
SOFC_0137,0,45460344.13257474,0.05458100235172013,0.09055293519514677,0.04354018126406007,4.290359695330887,0.7870437434017304,1.0
SOFC_0138,0,45167107.91505881,0.06886098975333443,0.009915906748732883,0.023633068950620194,4.27394164150538,0.7815259608581843,1.0
SOFC_0139,0,44153741.046822935,0.05480068418823312,0.030745944515327157,0.025663988611068084,4.867495143162022,0.808025151402282,1.0
SOFC_0140,0,46497659.994621255,0.06860817748104668,0.21193061465732863,0.08416163764151259,4.553125444155711,0.7359790398524946,1.0
SOFC_0141,0,41651628.513891056,0.07834967658650138,0.23280123919687426,0.09334527473501268,4.047798056152798,0.7372093625425279,1.0
SOFC_0142,0,50685147.97480398,0.05989715481206604,0.21105831938634756,0.08128664225952408,5.023498031639088,0.7838398807194118,1.0
SOFC_0143,0,42861188.71952876,0.07327531854100934,0.10245086554031675,0.05271785522439783,4.183939392974738,0.7683032011960241,1.0
SOFC_0144,0,40614812.914020784,0.04675701842009069,0.11109778648679643,0.047356441472066135,4.250958659289627,0.7980560485559351,1.0
SOFC_0145,0,39711438.989029326,0.04083848042324044,0.10774436772192904,0.04457485444355084,4.2155210218017185,0.7768811959990314,1.0
SOFC_0146,0,43597341.823565826,0.08863377023248721,0.1560949737048154,0.07341862318119077,4.2705977258982495,0.7553472619899988,1.0
SOFC_0147,0,51172432.100411005,0.05162502967406238,0.18326695349265845,0.07046759495001625,5.079736488841187,0.7853717895755281,1.0
SOFC_0148,0,42923225.20399726,0.05723954598712314,0.12691401198595287,0.0552460673919228,4.169217766853373,0.763615896078125,1.0
SOFC_0149,0,44646899.40011819,0.054000600858556284,0.06830698245035711,0.03669227499267402,4.165264728179131,0.7504365611476169,1.0
SOFC_0150,0,40542707.284653194,0.08070115795757034,0.15088758921012602,0.0694766241503089,4.233822474940236,0.7439999296054383,1.0
SOFC_0151,0,43320383.783703305,0.12490267917941943,0.2313010658574517,0.10686112351106133,4.0573745603248526,0.6879418214426339,1.0
SOFC_0152,0,45905020.830168396,0.07030391327428744,0.03278722996535673,0.03092734297189325,4.40423036961405,0.7694125975856517,1.0
SOFC_0153,0,43587799.035902046,0.0650113865297784,0.11387847442480181,0.053666958286374064,4.103459073424467,0.7457760871752162,1.0
SOFC_0154,0,51824944.2393773,0.05907017515108267,0.28225340227979395,0.10239707322926299,5.018615954805287,0.7742975381726247,1.0
SOFC_0155,0,44207212.44836855,0.05025176690729218,0.251356685175183,0.09048253562474255,4.330079353830061,0.7180477281468669,1.0
SOFC_0156,0,43337641.25384948,0.05831173337391505,0.027802676259392516,0.025834322889992267,4.219438496697836,0.7788923249426041,1.0
SOFC_0157,0,43043410.19809429,0.08135906163936275,0.17174892987749577,0.07593239745505756,4.1832447390316085,0.7458865555094034,1.0
SOFC_0158,0,48207695.284488626,0.04967326210857178,0.16621641675180365,0.06476690365811263,4.798490389070998,0.7622780808395307,1.0
SOFC_0159,0,45806972.25058957,0.060874549895284714,0.1319428080049554,0.057845207370072024,4.489586004586241,0.76458501959729,1.0
SOFC_0160,0,42351274.74860633,0.06118341680314932,0.2042325686719102,0.07962479564251786,3.935700453117925,0.7165633771869295,1.0
SOFC_0161,0,45118893.35131617,0.05609552936464722,0.2035674441581552,0.07789889205684072,4.254018208218476,0.7298652214659245,1.0
SOFC_0162,0,47298134.50747456,0.06619851540651933,0.1419077059995019,0.06243186642180637,4.6603521490138995,0.7670853821008288,1.0
SOFC_0163,0,46172453.58178152,0.055113106400933684,0.1642818704678497,0.065818493060635,4.526973356602299,0.7703637729421009,1.0
SOFC_0164,0,42810696.37383011,0.03817224871707609,0.18818392658061786,0.06790685258930818,4.164914793213984,0.7374170365484807,1.0
SOFC_0165,0,40292120.8400458,0.056588101353166345,0.0891102513939576,0.043709505824137185,4.43862169103282,0.7951965699134329,1.0
SOFC_0166,0,45516851.57242787,0.04447501552200521,0.1585183012646055,0.06089799503598321,4.471878647757401,0.7707946229057805,1.0
SOFC_0167,0,45780939.8057023,0.055117233063704474,0.2753799865129709,0.09914916587300261,4.82430900860505,0.7707351076256349,1.0
SOFC_0168,0,41046548.20160494,0.1022087351846785,0.08623922745185626,0.05653438879096043,3.838025307207453,0.7071749959433442,1.0
SOFC_0169,0,41410537.968658075,0.07331904691453545,0.15303186836434435,0.06790527458366394,4.091645818339954,0.742565201719527,1.0
SOFC_0170,0,43852897.543568805,0.0476848226653804,0.17327607417258895,0.0662882690513908,4.270552399480571,0.7567264072907655,1.0
SOFC_0171,0,41714700.2634444,0.0626193936591878,0.20880680009003427,0.08142785812476662,4.378903075264554,0.7317934595677933,1.0
SOFC_0172,0,39531369.90233443,0.058735950206336825,0.11415653882674597,0.051867746709924833,4.318688864325322,0.799361749949072,1.0
SOFC_0173,0,38258179.15740211,0.07820899476036403,0.028731941571969122,0.032082280899699944,4.015830329223124,0.7849034361115332,1.0
SOFC_0174,0,44327702.65221049,0.04667889249466775,0.11085504370354715,0.04726018085946447,4.353930818334532,0.7870189792184198,1.0
SOFC_0175,0,46574898.44706078,0.046739305245327024,0.04513561912142894,0.027562477310026787,4.574806419871724,0.7828783380130178,1.0
SOFC_0176,0,43649089.31966044,0.04989974180432309,0.15923044179667936,0.06273905508030073,4.750773973740207,0.7932038022434699,1.0
SOFC_0177,0,40508428.92032852,0.0599870907902225,0.028350577726864962,0.026501300555126235,4.469583421249159,0.8054528088399345,1.0
SOFC_0178,0,50268013.7732854,0.05132846147302297,0.27107524222691426,0.09672111110998116,4.873726182452756,0.7649107431917443,1.0
SOFC_0179,0,44805207.990815066,0.07427780490650036,0.285290893384006,0.10787060948715191,4.714861611392008,0.7529080242566875,1.0
SOFC_0180,0,49982840.74245636,0.04945519765400808,0.14453994545040136,0.05819854293132283,4.951660913481629,0.7806599118570299,1.0
SOFC_0181,0,44376366.66285798,0.05023118653069611,0.07070332407220674,0.036280353180870854,4.432032096948014,0.7910308575657541,1.0
SOFC_0182,0,42725760.10894629,0.07880226212701524,0.10728612868458631,0.055826517243480464,4.147329200139793,0.7516507880099594,1.0
SOFC_0183,0,43625136.86126915,0.08774673884655397,0.24484343296561809,0.09977705154365162,4.375836966238056,0.725833291938589,1.0
SOFC_0184,0,45792030.63818274,0.06520945490880388,0.029716893158525732,0.02847790442019888,4.490178178620632,0.7764693881017098,1.0
SOFC_0185,0,44244562.8263261,0.06102958944697359,0.2412140415850903,0.09067308930961916,4.322132324528371,0.7671116237353933,1.0
SOFC_0186,0,46106969.216725536,0.05585880308115145,0.00917416672351686,0.01950989094140049,4.5509618078492835,0.7905718963605184,1.0
SOFC_0187,0,44895837.46356963,0.055255503335366433,0.00506051098985294,0.01809480429756581,4.943256612812497,0.8163619832331277,1.0
SOFC_0188,0,41064154.373551406,0.05091346324055727,0.13793126869194575,0.0566534195797509,4.009817073425525,0.7233934904841701,1.0
SOFC_0189,0,42745379.9443727,0.05562406810826025,0.02700166919230688,0.024787721190170135,4.298937926787989,0.7834725340805696,1.0
SOFC_0190,0,46230330.70411738,0.04893267720228684,0.074074593880406,0.03690218132480785,4.547697623335972,0.7565480879622589,1.0
SOFC_0191,0,46291523.65463957,0.05502996693903273,0.061302224020145436,0.03489965728775345,4.5551830029265945,0.795264528584741,1.0
SOFC_0192,0,46599261.02370329,0.060208965556021406,0.12670729122943727,0.056074877035637606,4.582346234359799,0.7578935939497238,1.0
SOFC_0193,0,46485812.41038099,0.06848557124241834,0.18495888227567928,0.07603333605542928,4.5704858645201645,0.7783274415600432,1.0
SOFC_0194,0,39573875.79316307,0.07344892811479534,0.09838709030901782,0.051550805527143945,4.34516509127688,0.757129295770169,1.0
SOFC_0195,0,42352805.074540906,0.08088385347295432,0.04449554010544773,0.03761381807352061,4.131234381323299,0.7662006509349673,1.0
SOFC_0196,0,45294885.79202522,0.04939994379798273,0.09145346294749412,0.04225602202364306,4.835126887451158,0.8039260203958761,1.0
SOFC_0197,0,40643943.29051131,0.05763302349728013,0.10285962166432612,0.04814779354848187,4.472981581617528,0.7689159044108793,1.0
SOFC_0198,0,44908914.60391387,0.06334226604025453,0.008696171780388914,0.021611531346193032,4.242671323122837,0.7677453783333588,1.0
SOFC_0199,0,47027465.44498691,0.06606961524030373,0.09982520593008726,0.049768446351117296,4.628591974368492,0.761367840647575,1.0
SOFC_0200,0,43331633.6894063,0.0712054658425937,0.07686184330696937,0.044420192744868914,4.2084941002037235,0.7342173823740967,1.0
SOFC_0201,0,51073590.90037518,0.05932231439857439,0.15077081026191555,0.06302793739814698,5.073950263189079,0.7899383553491929,1.0
SOFC_0202,0,44674540.1867468,0.05976031652204066,0.23792020724037544,0.08930415712872483,4.750350409233375,0.7424613378810866,1.0
SOFC_0203,0,47131621.7984464,0.09178472132606176,0.1585246367769463,0.07509280743090242,4.484265087159086,0.7385794233566856,1.0
SOFC_0204,0,47200806.7085934,0.0761419985400708,0.276913778925347,0.10591673323962535,4.633759986945945,0.7245612257280891,1.0
SOFC_0205,0,47369204.35525067,0.05099675511504052,0.24566850953152417,0.0889995793939694,4.683811646391048,0.7795575440835568,1.0
SOFC_0206,0,47110861.42689678,0.06964505888478864,0.07010029333787064,0.041923605666797786,4.521318413308389,0.7652013415845274,1.0
SOFC_0207,0,46882692.598670214,0.05018442123560499,0.1538721654233576,0.06121697599768877,4.599836214345347,0.7461273606711165,1.0
SOFC_0208,0,43197634.67639994,0.05609870429526574,0.01029898184504674,0.019919305842093744,4.120765944059351,0.7659229657083426,1.0
SOFC_0209,0,43490320.80055918,0.048872311404646686,0.2027758098743425,0.07549443638369675,4.695285890830729,0.7947368779618622,1.0
SOFC_0210,0,40912980.67070974,0.049688996565117154,0.04663816336904588,0.02889814798024891,4.298629191517855,0.7885295129264631,1.0
