temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
165,28.0,2.4,2.4,0.0,0.03395302050580806
166,28.2,2.4,2.4,0.0,0.0
167,28.4,2.4,2.4,0.0,-0.022396498139913845
168,28.6,2.4,2.3910414007440344,0.37327496899856033,-0.02753939116886528
169,28.8,2.4,2.3889842435324535,0.4589898528144439,0.022396498139913845
170,29.0,2.4,2.4,0.0,-0.024949799199433187
171,29.2,2.4,2.3790043238526803,0.8748198394716564,0.0
172,29.4,2.4,2.4,0.0,0.03680518897771279
173,29.6,2.4,2.393726399443765,0.2614000231764473,8.881784197001252e-16
174,29.8,2.4,2.4,0.0,0.015684001390587454
175,30.0,2.4,2.4,0.0,0.0
176,30.2,2.4,2.4,0.0,-0.016159133941695103
177,30.4,2.4,2.393536346423322,0.26931889902823886,-8.881784197001252e-16
178,30.6,2.4,2.4,0.0,-0.028800522958788655
179,30.8,2.4,2.382016137239807,0.7493276150080184,-0.00013914252541713523
180,31.0,2.4,2.399944342989833,0.002319042090296638,0.03226368133550128
181,31.2,2.4,2.394921609774008,0.21159959274966675,-0.001884144794323639
182,31.4,2.4,2.399190685072104,0.033721455329005764,-0.031241990513298568
183,31.6,2.4,2.382424813568688,0.7322994346380053,0.0020232873197416623
184,31.8,2.4,2.4,0.0,0.043937966078280155
185,32.0,2.4,2.4,0.0,-0.02817368281320931
186,32.2,2.4,2.388730526874716,0.4695613802201611,1.7763568394002505e-15
187,32.4,2.4,2.4,0.0,0.004529747710080301
188,32.6,2.4,2.3905424259587473,0.39406558505218087,1.7763568394002505e-15
189,32.8,2.4,2.4,0.0,0.023643935103132563
190,33.0,2.4,2.4,0.0,0.0
191,33.2,2.4,2.4,0.0,0.0
192,33.4,2.4,2.4,0.0,0.0
193,33.6,2.4,2.4,0.0,0.0
194,33.8,2.4,2.4,0.0,-0.010224962202647347
195,34.0,2.4,2.395910015118941,0.17041603671080127,0.0
196,34.2,2.4,2.4,0.0,0.006793941978402884
197,34.4,2.4,2.3986275919103024,0.057183670404060236,-0.012303695059144637
198,34.6,2.4,2.395078521976342,0.20506158431907576,-0.03001987704886666
199,34.8,2.4,2.386619641090756,0.5575149545518348,0.01230369505914286
200,35.0,2.4,2.4,0.0,0.03345089727310935
201,35.2,2.4,2.4,0.0,0.0
202,35.4,2.4,2.4,0.0,-0.003355826879932522
203,35.6,2.4,2.398657669248027,0.055930447998886856,-0.04757826023578193
204,35.8,2.4,2.380968695905688,0.7929710039296647,0.0033558268799298574
205,36.0,2.4,2.4,0.0,0.04757826023577927
206,36.2,2.4,2.4,0.0,0.0
207,36.4,2.4,2.4,0.0,0.0
208,36.6,2.4,2.4,0.0,0.0
209,36.8,2.4,2.4,0.0,0.0
210,37.0,2.4,2.4,0.0,0.0
211,37.2,2.4,2.4,0.0,0.0
212,37.4,2.4,2.4,0.0,0.0
213,37.6,2.4,2.4,0.0,0.0
214,37.8,2.4,2.4,0.0,0.0
215,38.0,2.4,2.4,0.0,0.0
216,38.2,2.4,2.4,0.0,0.0
217,38.4,2.4,2.4,0.0,0.0
218,38.6,2.4,2.4,0.0,-0.024047908466066303
219,38.8,2.4,2.390380836613574,0.4007984744344148,-0.016031159629965153
220,39.0,2.4,2.3935875361480146,0.2671859938327165,-0.003833702522968885
221,39.2,2.4,2.3888473556043865,0.46469351648388213,0.016031159629965153
222,39.4,2.4,2.4,0.0,0.0046603361209802685
223,39.6,2.4,2.390711490052778,0.38702124780090774,-0.0014914978925126832
224,39.8,2.4,2.3994034008429943,0.024858298208564274,0.023221274868055808
225,40.0,2.4,2.4,0.0,0.0014914978925144595
226,40.2,2.4,2.4,0.0,-0.02871972814466961
227,40.4,2.4,2.3885121087421326,0.47866213574448113,-1.7763568394002505e-15
228,40.6,2.4,2.4,0.0,0.028719728144667833
229,40.8,2.4,2.4,0.0,-0.009167392014230558
230,41.0,2.4,2.3963330431943075,0.15278986690384927,-0.06706146866647433
231,41.2,2.4,2.37317541253341,1.1176911444412494,-0.024201119191960885
232,41.4,2.4,2.386652595517522,0.5561418534365595,0.06706146866647522
233,41.6,2.4,2.4,0.0,0.016107160494565953
234,41.8,2.4,2.3930954597153495,0.2876891785270974,-0.011688356088753515
235,42.0,2.4,2.395324657564499,0.19480593481253816,0.01726135071162549
236,42.2,2.4,2.4,0.0,0.011688356088752627
237,42.4,2.4,2.4,0.0,0.0
238,42.6,2.4,2.4,0.0,0.0
239,42.8,2.4,2.4,0.0,-0.015987621728650758
240,43.0,2.4,2.3936049513085393,0.26646036214418883,0.0
241,43.2,2.4,2.4,0.0,0.015987621728650758
242,43.4,2.4,2.4,0.0,-0.0021936339302284225
243,43.6,2.4,2.3991225464279085,0.03656056550380424,0.0
244,43.8,2.4,2.4,0.0,0.0007796462572926544
245,44.0,2.4,2.399434404930825,0.023566461215622475,-0.029533391393985475
246,44.2,2.4,2.3881866434424057,0.492223189899767,-0.04907329086692869
247,44.4,2.4,2.379805088584054,0.8414546423310864,0.006320123846383474
248,44.6,2.4,2.3907146929809597,0.3868877924600133,0.048757225103163826
249,44.8,2.4,2.3993079786253193,0.02883422394503122,0.023213267547602
250,45.0,2.4,2.4,0.0,-0.02523010835253192
251,45.2,2.4,2.3892159352843065,0.44933602982056137,1.7763568394002505e-15
252,45.4,2.4,2.4,0.0,0.026960161789234327
253,45.6,2.4,2.4,0.0,0.0
254,45.8,2.4,2.4,0.0,0.0
255,46.0,2.4,2.4,0.0,-0.054692521178933085
256,46.2,2.4,2.3781229915284263,0.9115420196488918,-0.055525019011199994
257,46.4,2.4,2.3777899923955195,0.9254169835200126,0.037079378780563665
258,46.6,2.4,2.392954743040652,0.29355237330616263,0.05552501901120088
259,46.8,2.4,2.4,0.0,0.017613142398370307
260,47.0,2.4,2.4,0.0,-0.023891441877602837
261,47.2,2.4,2.390443423248959,0.39819069796004436,-0.029378332251400074
262,47.4,2.4,2.3882486670994396,0.48963887085667884,0.02389144187760195
263,47.6,2.4,2.4,0.0,-0.018503671000592803
264,47.8,2.4,2.3808471986992035,0.7980333875331903,-3.552713678800501e-15
265,48.0,2.4,2.4,0.0,0.04788200325199021
266,48.2,2.4,2.4,0.0,0.0
267,48.4,2.4,2.4,0.0,-0.020885767984276882
268,48.6,2.4,2.391645692806289,0.34809613307129933,1.7763568394002505e-15
269,48.8,2.4,2.4,0.0,-0.0014037726852000887
270,49.0,2.4,2.3910841837322083,0.37149234449131985,0.0
271,49.2,2.4,2.4,0.0,-0.0029118051941834366
272,49.4,2.4,2.3899194616545354,0.42002243106101955,-1.7763568394002505e-15
273,49.6,2.4,2.4,0.0,-0.005938070101861648
274,49.8,2.4,2.3875442336137915,0.5189902660920097,-0.043715453227487266
275,50.0,2.4,2.3825138187090054,0.7285908871247773,0.031139415965521167
276,50.2,2.4,2.4,0.0,0.021485337480514843
277,50.4,2.4,2.391107953701212,0.37050192911616325,-0.021029131415396307
278,50.6,2.4,2.3915883474338417,0.35048552358992824,-0.03707430063579942
279,50.8,2.4,2.376278233446893,0.9884069397127937,-0.016136494511475696
280,51.0,2.4,2.3851337496292526,0.6194270987811427,0.021651080928199562
281,51.2,2.4,2.384938665818173,0.6275555909094441,0.028235786797701223
282,51.4,2.4,2.3964280643483327,0.14883065215280997,0.018563229918502344
283,51.6,2.4,2.3923639577855735,0.31816842560109587,0.008929839129169892
284,51.8,2.4,2.4,0.0,-0.03152230911449383
285,52.0,2.4,2.379755034139775,0.8435402441760392,0.0
286,52.2,2.4,2.4,0.0,0.0506124146505611
287,52.4,2.4,2.4,0.0,-0.05142716138026682
288,52.6,2.4,2.3794291354478925,0.8571193563378086,-0.0247625109615921
289,52.8,2.4,2.390094995615362,0.41270851602658293,0.05142716138026948
290,53.0,2.4,2.4,0.0,0.024762510961594764
291,53.2,2.4,2.4,0.0,0.0
292,53.4,2.4,2.4,0.0,-0.012934693385137308
293,53.6,2.4,2.394826122645945,0.21557822308562327,-0.009382614946988888
294,53.8,2.4,2.3962469540212044,0.15637691578315244,0.012934693385137308
295,54.0,2.4,2.4,0.0,0.009382614946988888
296,54.2,2.4,2.4,0.0,-0.01057179191321822
297,54.4,2.4,2.395771283234713,0.17619653188696496,-0.010509959957592407
298,54.6,2.4,2.395796016016963,0.17516599929319354,0.01057179191321822
299,54.8,2.4,2.4,0.0,0.010509959957592407
300,55.0,2.4,2.4,0.0,-0.010146131940219405
301,55.2,2.4,2.395941547223912,0.1691021990036535,8.881784197001252e-16
302,55.4,2.4,2.4,0.0,0.010146131940220293
303,55.6,2.4,2.4,0.0,0.0
304,55.8,2.4,2.4,0.0,-0.041310409074418075
305,56.0,2.4,2.3834758363702324,0.6885068179069824,-0.0282688337823096
306,56.2,2.4,2.388692466487076,0.4711472297051603,0.023486659688898293
307,56.4,2.4,2.3928705002457917,0.29706248975868366,0.028268833782310487
308,56.6,2.4,2.4,0.0,0.017823749385519783
309,56.8,2.4,2.4,0.0,0.0
310,57.0,2.4,2.4,0.0,0.0
311,57.2,2.4,2.4,0.0,0.0
312,57.4,2.4,2.4,0.0,-0.0499159216497036
313,57.6,2.4,2.380033631340118,0.8319320274950798,-0.005176231355024541
314,57.8,2.4,2.397929507457989,0.08627052258380107,0.026300070070206516
315,58.0,2.4,2.3905536593681993,0.39359752632503253,-0.023801386458100815
316,58.2,2.4,2.3884089528747485,0.4829602968854684,0.02361585157950241
317,58.4,2.4,2.4,0.0,-0.018102911335107663
318,58.6,2.4,2.3811677883407043,0.7846754858039863,3.552713678800501e-15
319,58.8,2.4,2.4,0.0,0.04708052914824101
320,59.0,2.4,2.4,0.0,-0.0020094914066195457
321,59.2,2.4,2.399196203437352,0.033491523443661075,-0.0006617574070615362
322,59.4,2.4,2.3997352970371755,0.011029290117696993,0.0020094914066195457
323,59.6,2.4,2.4,0.0,-0.018701260281021703
324,59.8,2.4,2.392254792924767,0.322716961468034,-1.7763568394002505e-15
325,60.0,2.4,2.4,0.0,0.01936301768808235
326,60.2,2.4,2.4,0.0,-0.008269595630055804
327,60.4,2.4,2.396692161747978,0.1378265938342521,-0.0069869904817352335
328,60.6,2.4,2.397205203807306,0.11644984136224043,-0.005402758085277348
329,60.8,2.4,2.394531058513867,0.22787256192220956,-0.039361945104054996
330,61.0,2.4,2.3814604257656837,0.7724822597631696,0.008039686414631042
331,61.2,2.4,2.397746933079719,0.0938777883450414,0.016671714097531876
332,61.4,2.4,2.3881291114046976,0.49462035813760197,0.005632667300701222
333,61.6,2.4,2.4,0.0,-0.007174477295460058
334,61.8,2.4,2.3852593204865147,0.6141949797285473,-2.6645352591003757e-15
335,62.0,2.4,2.4,0.0,0.03685169878371308
336,62.2,2.4,2.4,0.0,0.0
337,62.4,2.4,2.4,0.0,0.0
338,62.6,2.4,2.4,0.0,-0.010135548905744862
339,62.8,2.4,2.3959457804377022,0.16892581509573046,-0.03107174706581617
340,63.0,2.4,2.3875713011736734,0.5178624510969446,0.008396882043335552
341,63.2,2.4,2.3993045332550365,0.02897778104015367,-0.0001621958401747392
342,63.4,2.4,2.3875064228376046,0.5205657150997933,-0.011056338160099877
343,63.6,2.4,2.3948819979909968,0.2132500837084717,0.011617481173802346
344,63.8,2.4,2.392153415307126,0.3269410288697486,-0.003755465475737907
345,64.0,2.4,2.393379811800702,0.27584117497074173,0.01961646173218501
346,64.2,2.4,2.4,0.0,0.01655047049824443
347,64.4,2.4,2.4,0.0,-0.019619170726937973
348,64.6,2.4,2.3921523317092257,0.32698617878225644,-0.028609534298109196
349,64.8,2.4,2.388556186280757,0.47682557163513317,0.01961917072693531
350,65.0,2.4,2.4,0.0,-0.006843923428546006
351,65.2,2.4,2.3858186169093383,0.5908909621109,0.0
352,65.4,2.4,2.4,0.0,0.03545345772665254
353,65.6,2.4,2.4,0.0,-0.01351861736057991
354,65.8,2.4,2.3945925530557677,0.22531028934300645,-0.015533613510008593
355,66.0,2.4,2.3937865545959967,0.25889355850013757,0.013518617360580798
356,66.2,2.4,2.4,0.0,0.015533613510008593
357,66.4,2.4,2.4,0.0,-0.025178559250258026
358,66.6,2.4,2.389928576299898,0.419642654170912,-0.0067505187245862075
359,66.8,2.4,2.3972997925101667,0.11250864540971815,-0.012922684073483737
360,67.0,2.4,2.384759502670504,0.6350207220623222,-0.0004782055053080825
361,67.2,2.4,2.397108510308043,0.12047873716485942,2.2429069084672904e-05
362,67.4,2.4,2.384768474298138,0.6346469042442492,-0.026741280445133242
363,67.6,2.4,2.386411998129989,0.5661667445837696,0.038078814254654425
364,67.8,2.4,2.4,0.0,-0.007803082480245749
365,68.0,2.4,2.383290765137891,0.6962181192545387,-0.018551247095179413
366,68.2,2.4,2.392579501161928,0.30918745158632494,0.04177308715527239
367,68.4,2.4,2.4,0.0,-0.022843221255896218
368,68.6,2.4,2.3834422126595713,0.6899078058511888,-0.020946697671405445
369,68.8,2.4,2.39162132093144,0.3491116278566634,0.04139446835107119
370,69.0,2.4,2.4,0.0,0.005935095060638496
371,69.2,2.4,2.3939953589556953,0.2501933768460166,-0.012200088306689949
372,69.4,2.4,2.395119964677324,0.20333480511149377,0.015011602610762509
373,69.6,2.4,2.4,0.0,0.012200088306690837
374,69.8,2.4,2.4,0.0,0.0
375,70.0,2.4,2.4,0.0,0.0
376,70.2,2.4,2.4,0.0,0.0
377,70.4,2.4,2.4,0.0,-0.04151328194674608
378,70.6,2.4,2.383394687221303,0.6918880324457016,-6.217248937900877e-15
379,70.8,2.4,2.4,0.0,0.006238472112176652
380,71.0,2.4,2.3858900760661736,0.5879134972427685,0.0
381,71.2,2.4,2.4,0.0,0.0006880102520874232
382,71.4,2.4,2.386165280167009,0.5764466597079673,5.329070518200751e-15
383,71.6,2.4,2.4,0.0,-0.013894899395282323
384,71.8,2.4,2.3806073204088936,0.8080283162961108,-0.008001314420149619
385,72.0,2.4,2.39679947423194,0.13335524033583124,0.046337016184067714
386,72.2,2.4,2.399142126882521,0.03574471322828919,-0.026836605822075477
387,72.4,2.4,2.3860648319031097,0.580632004037093,-0.0006339794111749342
388,72.6,2.4,2.398888535118049,0.04631103674795846,0.03483792024222865
389,72.8,2.4,2.4,0.0,-0.02417407092275603
390,73.0,2.4,2.389218906748946,0.4492122187939022,-0.02154522982481044
391,73.2,2.4,2.3913819080700756,0.35908716374685434,0.02525455958826317
392,73.4,2.4,2.3993207305842517,0.028302892322854923,0.011809250528813209
393,73.6,2.4,2.3961056082816015,0.16226632159993457,0.0016981735393688524
394,73.8,2.4,2.4,0.0,0.009735979295996344
395,74.0,2.4,2.4,0.0,0.0
396,74.2,2.4,2.4,0.0,-0.009262645472901454
397,74.4,2.4,2.3962949418108392,0.15437742454835465,8.881784197001252e-16
398,74.6,2.4,2.4,0.0,-0.0042717590418774876
399,74.8,2.4,2.394586238194088,0.2255734085796733,-0.023017179173525193
400,75.0,2.4,2.3907931283305897,0.3836196528920896,-0.029186431069136987
401,75.2,2.4,2.382911665766433,0.7120139263986269,-0.01376207324331169
402,75.4,2.4,2.385288299033265,0.6129875402806205,0.04272083558392037
403,75.6,2.4,2.4,0.0,0.036779252416841324
404,75.8,2.4,2.4,0.0,-0.023694137759581402
405,76.0,2.4,2.3905223448961674,0.39490229599301363,0.0
406,76.2,2.4,2.4,0.0,-0.014831542584191837
407,76.4,2.4,2.3845897278624903,0.64209467239623,5.329070518200751e-15
408,76.6,2.4,2.4,0.0,0.03852568034377768
409,76.8,2.4,2.4,0.0,-0.05040311765252703
410,77.0,2.4,2.379838752938989,0.840051960875454,0.0
411,77.2,2.4,2.4,0.0,0.05040311765252703
412,77.4,2.4,2.4,0.0,0.0
413,77.6,2.4,2.4,0.0,0.0
414,77.8,2.4,2.4,0.0,0.0
415,78.0,2.4,2.4,0.0,-0.03768713670170776
416,78.2,2.4,2.3849251453193165,0.6281189450284778,-0.02224081494011987
417,78.4,2.4,2.391103674023952,0.3706802490019944,0.02187664860760652
418,78.6,2.4,2.393675804762359,0.2635081349016966,0.02224081494011987
419,78.8,2.4,2.4,0.0,0.006836320966690401
420,79.0,2.4,2.3964103331490354,0.1495694521235195,-0.007823116385042184
421,79.2,2.4,2.396870753445983,0.13038527308403108,0.00103136486129074
422,79.4,2.4,2.3968228790935515,0.13238003776868493,0.007823116385042184
423,79.6,2.4,2.4,0.0,0.007942802266121873
424,79.8,2.4,2.4,0.0,-0.004042224744584821
425,80.0,2.4,2.398383110102166,0.06737041240973521,-0.06198849605322643
426,80.2,2.4,2.375204601578709,1.0331416008871201,-0.0864451118416163
427,80.4,2.4,2.363805065365519,1.5081222764367024,0.0619884960532362
428,80.6,2.4,2.4,0.0,0.08903894760868436
429,80.8,2.4,2.3994206444089894,0.0241398162921101,-0.03271066427320779
430,81.0,2.4,2.386915734290717,0.5451777378868036,0.0014483889775265268
431,81.2,2.4,2.4,0.0,0.03271066427320779
432,81.4,2.4,2.4,0.0,0.0
433,81.6,2.4,2.4,0.0,-0.005583257632421734
434,81.8,2.4,2.397766696947031,0.09305429387369808,0.0
435,82.0,2.4,2.4,0.0,0.005583257632422622
436,82.2,2.4,2.4,0.0,-0.061735559924172456
437,82.4,2.4,2.3753057760303307,1.0289259987362147,8.881784197001252e-15
438,82.6,2.4,2.4,0.0,0.06173555992417867
439,82.8,2.4,2.4,0.0,0.0
440,83.0,2.4,2.4,0.0,-0.030146246858638648
441,83.2,2.4,2.3879415012565444,0.5024374476439764,-0.06284580555378216
442,83.4,2.4,2.374861677778487,1.0474300925630533,0.03014624685864664
443,83.6,2.4,2.4,0.0,0.062431882741798006
444,83.8,2.4,2.3998344308752033,0.006898713533187348,-0.002848233380817966
445,84.0,2.4,2.398860706647673,0.047470556346961956,0.000413922811991263
446,84.2,2.4,2.4,0.0,0.002848233380817966
447,84.4,2.4,2.4,0.0,0.0
448,84.6,2.4,2.4,0.0,0.0
449,84.8,2.4,2.4,0.0,-0.03655253970467687
450,85.0,2.4,2.385378984118129,0.6092089950779556,0.0
451,85.2,2.4,2.4,0.0,-0.01060859235930689
452,85.4,2.4,2.3811355471744062,0.7860188677330644,7.105427357601002e-15
453,85.6,2.4,2.4,0.0,0.01951569245963558
454,85.8,2.4,2.388941824158258,0.46075732673923236,-0.0025001045685044687
455,86.0,2.4,2.398999958172598,0.041668409475084,0.027645439604354394
456,86.2,2.4,2.4,0.0,0.0025001045685044687
457,86.4,2.4,2.4,0.0,0.0
458,86.6,2.4,2.4,0.0,-0.0014122315563982468
459,86.8,2.4,2.3994351073774407,0.023537192606630664,-0.002128572708185672
460,87.0,2.4,2.3991485709167257,0.03547621180308689,-0.031700466246943115
461,87.2,2.4,2.3867549208786634,0.5518782967223574,0.002128572708185672
462,87.4,2.4,2.4,0.0,0.033112697803339586
463,87.6,2.4,2.4,0.0,-0.040473285765691536
464,87.8,2.4,2.3838106856937227,0.6745547627615485,0.0
465,88.0,2.4,2.4,0.0,0.030479192991384352
466,88.2,2.4,2.3960023628902767,0.1665682129051361,-0.009933392599486446
467,88.4,2.4,2.3960266429602055,0.16555654332476302,-0.005837384941660417
468,88.6,2.4,2.3936674089136125,0.26385796193281563,-0.03190064149752381
469,88.8,2.4,2.383266386361196,0.697233901616831,0.01583147771596849
470,89.0,2.4,2.4,0.0,0.029670684085125743
471,89.2,2.4,2.395134659995246,0.20272250019807742,0.0
472,89.4,2.4,2.4,0.0,0.01216335001188451
473,89.6,2.4,2.4,0.0,-0.0339610059442359
