temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
380,0.8352075388252259,1290.3513058438652,2061.9355284607077,3.1391448669461864e-07,2660621.2017151345
390,0.854685193821881,1264.5430292796495,2031.818651540021,3.326500751470707e-07,2569322.1125653107
400,0.8044794565704825,1292.5511744807848,2053.764982044626,3.0305152032145346e-07,2654596.339649289
410,0.8257692296342855,1276.42981490398,2037.9097590081462,3.1745107853588203e-07,2601248.7764817826
420,0.8094404073827679,1274.9791630804011,2025.2885100409303,3.1346921376176533e-07,2582200.649528338
430,0.801989543715233,1302.5720302475636,2038.7412973679411,3.019985358057302e-07,2655607.390862111
440,0.8504820025848272,1275.5492361117997,2023.7981115519067,3.2945849820708e-07,2581454.1352345375
450,0.7482054985973805,1271.4730525950724,2005.6763529373632,2.9339511669423195e-07,2550163.434987021
460,0.7791819359607831,1250.539733599047,2008.0928409972182,3.1028272188667623e-07,2511199.886422815
470,0.7530093410109261,1247.3106603871831,2009.7064472752081,3.0039527947239937e-07,2506728.2759352196
480,0.7714990427844205,1264.6913500010814,2019.7786214631772,3.0202790648810553e-07,2554396.5514815887
490,0.7544731699788688,1297.47063881618,2022.3535039352214,2.87533989227025e-07,2623944.292662972
500,0.7582788540688927,1293.3508695624646,2011.9958546817732,2.9139728703015435e-07,2602216.5882087452
510,0.7579596907179275,1275.748027170185,1994.6882750549548,2.978558742855927e-07,2544719.6317208577
520,0.7411578379197556,1288.077361376278,2004.1577748389907,2.871024182488295e-07,2581510.25839636
530,0.7476657025784096,1278.638121605271,1999.473580672092,2.924449594421768e-07,2556603.143389929
540,0.721292005485954,1256.175243846476,1989.657251934674,2.8859089113880823e-07,2499358.183619948
550,0.7024476738182538,1265.2196591113307,2003.1218309068101,2.771664651882948e-07,2534389.1200583787
560,0.7219552108386454,1291.7317392651357,1987.047001418447,2.812741264328283e-07,2566731.679143823
570,0.7191798054158843,1259.4187775690746,1994.8677735507574,2.862550817110598e-07,2512373.932777236
580,0.6790415633572556,1263.605120003497,1981.3537861962582,2.712207744159097e-07,2503648.788775906
590,0.6615886987019256,1298.4361698930127,1982.8281327960729,2.5696998603064073e-07,2574575.7663038466
600,0.6908218102479948,1266.0462318646187,1995.0758510127346,2.7349983181638304e-07,2525858.26345877
610,0.6663237521334052,1290.7511731315133,1995.2153587666066,2.5873369272649686e-07,2575326.5649780105
620,0.6467651431087127,1300.6811523730994,1972.3213274659042,2.521146530526102e-07,2565361.1770583936
630,0.6619748322013544,1257.7274048741879,1979.4501694988603,2.658951286671568e-07,2489608.7247615727
640,0.6358385274527071,1293.8947778942925,1965.640598428227,2.5000216293887514e-07,2543332.105523295
650,0.6245053947812408,1263.5695633580933,1965.6984943093953,2.514317587337111e-07,2483796.7881481843
660,0.6560028852015793,1234.1090566683479,1940.9136606045688,2.7387096578955727e-07,2395299.126763414
670,0.6784012245756216,1250.1910393095216,1945.4655487492878,2.7892452161438667e-07,2432203.5963317407
680,0.6207621484635197,1220.8350491547649,1965.195833211221,2.5873930300222877e-07,2399179.95163716
690,0.6462225269689399,1203.9480787774157,1940.956959064026,2.765403003665661e-07,2336811.4018547894
700,0.6320050588148108,1192.7750304970295,1948.9850792079321,2.7186512598237924e-07,2324700.737290497
710,0.6094074021465329,1211.53082050972,1950.609829160903,2.57871205191788e-07,2363223.926817633
720,0.621969961698996,1199.6872923000738,1942.1494341416235,2.6694310609604043e-07,2329971.995887485
730,0.6029949188044589,1219.690720209394,1924.4073683239792,2.569016667052303e-07,2347181.8090473386
740,0.588236950737385,1233.308052177787,1954.2529633618574,2.4406188181800155e-07,2410195.9157064804
750,0.6350922620862203,1150.1733122714245,1928.1505596788327,2.8637334492525665e-07,2217707.315783804
760,0.6197839438788564,1180.4122444377308,1921.755551852601,2.732174735119903e-07,2268463.7842229987
770,0.6020696924071702,1196.7477745768285,1914.0084296134012,2.6284534563009987e-07,2290585.3286611284
780,0.6003370300786633,1207.8975531443912,1915.4260705489312,2.59477459188228e-07,2313638.46384503
790,0.6164302526222281,1183.6152168545232,1919.004078221583,2.713922907995498e-07,2271362.4281889535
800,0.5665411534673868,1186.2803487254976,1902.0146806744626,2.5109048845999975e-07,2256322.6386715174
810,0.5684491979003483,1175.8250266847099,1893.0755593961287,2.5537654661785036e-07,2225925.6201431253
820,0.5684473203021707,1151.5739607631917,1902.2194414397693,2.5950024451493266e-07,2190546.3764195414
830,0.5900449341580032,1124.357416349738,1887.963634636251,2.779630525513269e-07,2122745.9144018763
840,0.5730047087770341,1178.2466544197848,1899.3575819009654,2.560443759118642e-07,2237911.716421665
850,0.5824126769799282,1164.3228042403703,1872.3703419090384,2.6715644914185737e-07,2180043.4870680324
860,0.5654830674073793,1148.3265618505645,1893.7960936026361,2.6002851643350834e-07,2174696.357012745
870,0.5553671511181673,1196.7917536732868,1879.0574074163696,2.4695712006933014e-07,2248840.4098746167
880,0.5666839443937584,1158.6478009493087,1872.365216523615,2.6121547497922403e-07,2169411.8406990627
890,0.5436126947796625,1143.2630007487414,1855.7632310853533,2.5622463063774917e-07,2121625.440249821
900,0.5385360164126998,1141.2292273205073,1855.482222101007,2.5432266764024606e-07,2117530.5426352704
910,0.5501855968242195,1162.8961701427668,1879.456353345472,2.5173061228620506e-07,2185612.59525594
920,0.552124003017765,1156.9150869847979,1871.3045565045159,2.550296461768154e-07,2164940.4737634705
930,0.5374061337412188,1183.6352460584812,1849.6821022876977,2.45463903131527e-07,2189348.930271268
940,0.5253074188392262,1197.82501663198,1857.4433993663645,2.3610466419356866e-07,2224892.170738977
950,0.5225913621577202,1178.7769469112334,1852.2501578872564,2.3934863371688146e-07,2183389.78603019
960,0.48554411493959737,1122.482514835739,1859.062814655297,2.3267785198723755e-07,2086765.503431885
970,0.5269519130270662,1132.9751627963428,1859.8975917944788,2.5006998271214184e-07,2107217.7768478757
980,0.5365916856150236,1189.9251258247248,1844.2112180810448,2.445195819865087e-07,2194473.265722456
990,0.5250641190516281,1172.5852378997072,1831.7936877456787,2.4445074247411826e-07,2147934.2371284487
1000,0.5014747809920775,1153.8210977340566,1827.1072419012116,2.378737847537973e-07,2108154.8835283006
1010,0.4900296662464759,1142.1837826687063,1847.7191150711612,2.3219369977764026e-07,2110434.8081612536
1020,0.47161001220705945,1178.520648613711,1831.6628202683214,2.184742667204862e-07,2158652.454984241
1030,0.4972293349173041,1165.2493917941047,1853.6320581561527,2.3020477404358878e-07,2159943.6283765114
1040,0.5072159033913913,1175.1112075913552,1833.5542404116204,2.354074114772585e-07,2154630.137634349
1050,0.5040859650675134,1220.0453143419038,1840.4831593874646,2.2448989485860882e-07,2245472.8547358597
1060,0.49373055338721994,1198.2037223302743,1836.0527851826382,2.2442652050762333e-07,2199965.281600705
1070,0.524049563118531,1158.6597003607103,1834.528471834483,2.465426188976098e-07,2125594.209478934
1080,0.5243857697747276,1138.7682255375541,1834.82439140344,2.509695616800882e-07,2089439.7163715179
1090,0.47150592408259684,1182.8445859925139,1843.9076235321752,2.1618238676549398e-07,2181056.149565356
1100,0.5371048382663807,1179.5142947988622,1848.9541552579367,2.462803221442961e-07,2180867.8565544914
1110,0.5128275787902301,1158.5114235638832,1828.426086827817,2.4209936099504744e-07,2118252.5087322346
1120,0.4825767611205368,1174.4349733499066,1834.9390558534549,2.2393180677159797e-07,2155016.601159955
1130,0.48649124255271614,1177.3859206192674,1844.0138820820123,2.2407427633692305e-07,2171115.9821898392
1140,0.48482924850731085,1169.188085392537,1836.2888013323093,2.2582054183848257e-07,2146966.9878574796
1150,0.5065677356185666,1182.7283364263494,1833.3174261377815,2.336226020189635e-07,2168316.469557375
1160,0.5150391239443736,1114.8839946758546,1843.0321204267198,2.5065572921489804e-07,2054767.012737252
1170,0.4992729474206836,1148.29868914542,1853.378518792999,2.3459515617656558e-07,2128232.123620281
1180,0.5030091975327625,1197.6777277991953,1834.64972374474,2.289195022627989e-07,2197319.1124420213
1190,0.470586476516707,1165.327428254029,1834.6273187948257,2.2011194822931204e-07,2137941.5352157587
1200,0.499097153264655,1186.9125460108842,1827.9678427924962,2.3003706655833118e-07,2169637.9663148653
