temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
430,0.8299075588131255,1308.5433778510253,2112.579190055175,3.002123808757045e-07,2764401.509332582
440,0.8304707941324432,1239.8074349465483,2098.205050573117,3.192435998502427e-07,2601370.221742949
450,0.8416865527489028,1231.651524982279,2117.5975782193254,3.2271496731657796e-07,2608142.286512613
460,0.8142378645444153,1264.5848571446106,2120.245365489781,3.036807021715353e-07,2681230.182629417
470,0.76705210618856,1245.0030733373105,2101.7905259654676,2.931332028076825e-07,2616735.6643382497
480,0.7871422526586368,1241.6723340079677,2109.8019146966885,3.004723672676511e-07,2619682.6677159164
490,0.7692879680536848,1256.1695913456656,2097.38671624152,2.9198608218281675e-07,2634673.4142349376
500,0.7729966050462318,1250.1439503896165,2074.050702727625,2.981248609785719e-07,2592861.938816273
510,0.8039280378186113,1252.9271323029213,2096.275493661564,3.060856744718603e-07,2626480.442790274
520,0.7639090779862491,1285.343801272279,2087.212923565002,2.84744673247245e-07,2682786.193239666
530,0.7746921599279701,1263.1943175427432,2100.739720115048,2.9193539318784525e-07,2653642.477085661
540,0.7471240075567502,1214.408137191171,2092.0546859362,2.9407289071318246e-07,2540608.2340498404
550,0.7403182325945074,1291.2226074113282,2078.1117550975346,2.7589791917177336e-07,2683304.87890917
560,0.726689045671947,1202.5168788567316,2090.5218352388665,2.890698016999449e-07,2513887.7924932884
570,0.7132535866798926,1248.3825729399186,2086.089884806068,2.7388184800280923e-07,2604238.2577781375
580,0.735601690700065,1202.653281258205,2048.531573238315,2.985792455067741e-07,2463673.2183160926
590,0.7194942379579375,1253.0642223730295,2091.3355587549527,2.745555760215473e-07,2620577.76565234
600,0.7386124115098749,1252.4478461528706,2053.814980323891,2.871412811233575e-07,2572296.148503158
610,0.7113233070853503,1239.1524682008662,2060.5899526723065,2.785805008014327e-07,2553385.1258037947
620,0.674889674571467,1242.0957892023634,2077.4862537894005,2.615408527367635e-07,2580436.927957607
630,0.6971340693375301,1231.9388599288773,2064.1667441382,2.741462918612781e-07,2542927.2254767166
640,0.715443713978108,1236.7814964081695,2067.993715353196,2.797262856157074e-07,2557656.3618372157
650,0.6712201987585553,1184.7536584359732,2062.73447716059,2.746588713252517e-07,2443832.2181980233
660,0.6739678456038829,1229.1890096064812,2040.157329886062,2.687551831619882e-07,2507738.9677640516
670,0.6962290618041174,1229.4328056820739,2063.2926612174197,2.7446471298870707e-07,2536679.685423765
680,0.6566437854194977,1188.3762720673285,2061.299633604511,2.6806168336097844e-07,2449599.574196679
690,0.6807884302863669,1179.964266137654,2060.2839055972418,2.800375317587415e-07,2431061.386703269
700,0.6929668565893745,1201.9056863008068,2046.3775415092039,2.817450617913346e-07,2459552.8034581775
710,0.6490206596566039,1222.7180722078572,2044.2382876205595,2.5965738084256957e-07,2499527.0981729017
720,0.7013960018151388,1151.9468406918372,2034.0735331249653,2.9933961725478626e-07,2343144.5802181866
730,0.6477724913042575,1174.8273842867059,2032.0520990744246,2.713398631011362e-07,2387310.4522899166
740,0.6397929216437355,1157.8781481559095,2031.1241477431035,2.7204459618697595e-07,2351794.2668635347
750,0.6306899347864018,1189.8758298358257,2042.130454626074,2.5955582230470905e-07,2429881.6693312116
760,0.5961805762128889,1150.9967106704478,2026.9322073291867,2.5554331034317504e-07,2332992.303387884
770,0.6091814234364884,1179.6694924109715,2031.6730587559528,2.54174794744529e-07,2396702.7259676806
780,0.59143085520032,1164.8209273940213,2013.73137538058,2.5214088724443075e-07,2345636.448193245
790,0.6671110296328292,1161.56655835454,2030.2078285423788,2.828873470682161e-07,2358221.5201444146
800,0.5970132512352924,1132.993117128788,2028.3284104573847,2.597876045754895e-07,2298082.128324992
810,0.6139233820366133,1156.2264838908577,2021.0183221396376,2.627247640764532e-07,2336754.908486514
820,0.6334535149084333,1143.5959501297482,2021.5922247276321,2.739987509372925e-07,2311884.6810123078
830,0.6003023872432895,1129.0605870406487,2021.9251125293538,2.6295882877856744e-07,2282875.9545046217
840,0.5985092558325447,1128.5205770537825,2006.2553435315408,2.6434748467315576e-07,2264100.437999449
850,0.5824014517721477,1135.2406195347949,2010.9317936242328,2.5511570006375616e-07,2282891.4552361905
860,0.6034892745619732,1166.2246240709107,2000.9815145426708,2.5860937963282274e-07,2333593.914570368
870,0.5701265120721083,1152.1134496872526,1990.093569888926,2.4865803309431036e-07,2292813.5680051497
880,0.5891590942056354,1127.6304283371205,1999.8343033815763,2.6125931611900665e-07,2255074.012125434
890,0.5742165907964385,1113.838678555637,1967.2165102467707,2.6206032835372395e-07,2191161.8382060947
900,0.5680413738112808,1126.7486368905447,1987.724920869055,2.5362767764645106e-07,2239666.3451025737
910,0.5994078660607098,1134.8297088758873,1970.7962091890156,2.6800939781752863e-07,2236518.088327673
920,0.5498066764120343,1142.0695855325098,1981.5726682062163,2.429447060378982e-07,2263093.875880823
930,0.5412933005794657,1159.8017847549306,1987.85445951379,2.3478172807555667e-07,2305517.1499771415
940,0.5362580916305665,1131.0084334142207,1960.430825192154,2.418557920338611e-07,2217263.796417526
950,0.5308719951448132,1138.8161823711391,1967.4902235839797,2.369319359347272e-07,2240609.705274447
960,0.4874444712030424,1150.375543907863,1963.9479643155305,2.1575234843914728e-07,2259277.7076562187
970,0.5216674562570386,1125.6684090921563,1948.9456081860997,2.3778450317742535e-07,2193866.502173992
980,0.5066956855705564,1136.113008707171,1958.3415450109524,2.2773890933405038e-07,2224897.304778643
990,0.5796163270952732,1148.815668281334,1958.090223903137,2.5766626445152516e-07,2249484.729128429
1000,0.5386882700259134,1114.2989284224752,1947.845299260479,2.4818832290425505e-07,2170481.929698707
1010,0.533078435855845,1173.337030734941,1960.4402024937715,2.3174732905759614e-07,2300257.0861274484
1020,0.5174238137183899,1148.465023228248,1948.119355927818,2.3126668651780556e-07,2237346.941357041
1030,0.5181886577824002,1106.8211527419426,1953.197889029469,2.3969788727620365e-07,2161840.7390687256
1040,0.5371796682398988,1125.666029049962,1953.657781433499,2.442651533045567e-07,2199166.1969488054
1050,0.48487706071368725,1134.4857443802528,1931.8458668479384,2.2123820297757963e-07,2191651.596278898
1060,0.5267989561997743,1130.4535167511485,1950.4277098446073,2.389254090268991e-07,2204867.863762725
1070,0.5185676509375243,1156.1119120220014,1942.2769667492948,2.309374602865294e-07,2245489.5377048207
1080,0.5453448661373008,1124.7435082420873,1938.7286168494024,2.500925259916889e-07,2180572.4260445265
1090,0.4950597613008014,1135.150828707458,1956.9372915905117,2.2285744558466832e-07,2221418.9882774977
1100,0.5508442565299462,1140.6237720973381,1941.739967537379,2.4871119660170257e-07,2214794.766204648
1110,0.4568302508508648,1134.0536177157976,1941.914135833194,2.0743939792801308e-07,2202234.7510350803
1120,0.49614274327307445,1157.1357517989427,1940.102390755004,2.2100275147932023e-07,2244961.8384932177
1130,0.5431880603413103,1136.0349191775724,1938.2744136628587,2.466853005570736e-07,2201947.4168694424
1140,0.5077058342346683,1124.9376604301035,1952.0824942692389,2.3119877624152164e-07,2195971.1140697985
1150,0.49650249284052106,1116.124104442099,1949.5110073056921,2.281829834760163e-07,2175896.22712908
1160,0.4825550581343645,1140.027462245509,1961.3081950324886,2.1581703219474065e-07,2235945.2042642077
1170,0.5286507357904371,1184.9521172387708,1960.9875275407644,2.2750618519459654e-07,2323676.3226382514
1180,0.5324176041613227,1152.3741173595204,1942.6218382052007,2.3783219542836412e-07,2238627.1261650473
1190,0.4999476808945361,1139.4571471750655,1950.472536957936,2.24950375054893e-07,2222479.8726054025
1200,0.5036468268939134,1118.4227524250523,1956.5583635988835,2.3015864989646715e-07,2188259.3902965197
