temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
340,0.9908679587087807,1087.948878179998,2270.3987194446986,4.011484912910059e-07,2470077.739841164
350,0.9590848766120967,1171.8302776412722,2270.0483687539395,3.605431234679764e-07,2660111.410216046
360,0.9593047622209715,1175.0506952159508,2263.7521110931784,3.6063770306124436e-07,2660023.4919366157
370,0.9019330931278204,1149.4312877362129,2263.219942057405,3.4670854571517123e-07,2601415.8124293205
380,0.9431253322598645,1154.8669624241675,2255.020030302925,3.621487985162538e-07,2604248.132601593
390,0.9028234618654852,1189.7446941672024,2243.5093269851245,3.3823705213650226e-07,2669203.318095183
400,0.9021523320750389,1191.7261387665887,2249.07661100194,3.3658841336801807e-07,2680283.385419587
410,0.8879991160355036,1203.1234855990153,2248.1862536271956,3.282993636311063e-07,2704845.6817397433
420,0.8871435206963733,1201.5965294810749,2272.7722622919014,3.248473282673884e-07,2730955.2626708
430,0.8929208727166653,1153.4257386353604,2253.7806258507803,3.434880997268834e-07,2599568.5830940013
440,0.8323882841037522,1208.699596984122,2234.916240333323,3.081387597300969e-07,2701342.358984157
450,0.8659881342210336,1190.069604696644,2241.6332850941303,3.2461980429076966e-07,2667699.6374668116
460,0.8602831455303072,1222.4317394716195,2243.1574466248753,3.137307149739686e-07,2742106.8593863626
470,0.8781303761501672,1181.3274508179813,2231.94513153284,3.3304674274484734e-07,2636658.052599294
480,0.8500882907124048,1185.7842178218723,2220.8193724748844,3.228086258922267e-07,2633412.562513792
490,0.8579032768640696,1167.5730935206366,2213.7507576105286,3.319139652067835e-07,2584715.8203469776
500,0.8131394961780027,1181.2434406835405,2217.9842412560715,3.103610340900886e-07,2619979.336523194
510,0.8553034345171611,1208.4408072395393,2237.2804543700117,3.1635478310566454e-07,2703620.9983001403
520,0.7908148018358921,1197.019583248679,2225.675381331355,2.9683267916080584e-07,2664177.017408103
530,0.8284425759593825,1213.4088713217516,2223.403918514054,3.0706963862418215e-07,2697898.039256498
540,0.8104590599942073,1218.664416908237,2208.886640074718,3.0107418711652974e-07,2691891.5492430506
550,0.7942649267867982,1231.3163597106968,2200.75227981712,2.931059099137745e-07,2709822.285809433
560,0.7580991622584518,1172.2871415299908,2227.6719070131917,2.9029582327316907e-07,2611471.132139158
570,0.7828616283243848,1209.0713053636161,2201.2491787771064,2.941466357449168e-07,2661467.218014624
580,0.7918637690606624,1200.5785793242035,2191.6051638748763,3.0095223105231254e-07,2631194.214084487
590,0.7575713933725436,1198.0893958585484,2195.6554397294212,2.8798519024121894e-07,2630591.4992989576
600,0.7414572013107364,1179.739874775111,2199.7222977390293,2.857142963401258e-07,2595100.108074662
610,0.7352261983434715,1206.1119471598588,2201.8633902016322,2.768490157620033e-07,2655693.7409360986
620,0.7069228644236993,1143.3708845335952,2201.0322298679243,2.809043713642872e-07,2516596.16755104
630,0.7348394591296649,1180.9097026778786,2207.482347556214,2.8188926586455755e-07,2606837.322719274
640,0.7737350463690623,1174.956503611188,2205.0892002088804,2.986374832605489e-07,2590883.896828217
650,0.7469069306578539,1166.6465878901886,2204.637940654968,2.903955099088594e-07,2572033.3309983704
660,0.7373067847060799,1154.4202611535397,2216.749441188533,2.881162026817113e-07,2559060.46880883
670,0.7381166602809632,1182.0518759423303,2197.377292706828,2.841736720469949e-07,2597413.950997185
680,0.7166917386329618,1190.5012356156476,2188.2669663913907,2.751073816380364e-07,2605134.5273458553
690,0.6944173728549117,1161.5983234154328,2198.0749571584283,2.7197068968020603e-07,2553280.1849766797
700,0.719647824281506,1154.8259931615676,2207.9528169112737,2.822368248737482e-07,2549801.3046434424
710,0.7043134182937992,1140.5597610315895,2202.4366553219443,2.8037835955210344e-07,2512010.62528121
720,0.7473733640715022,1127.8802871454945,2193.2934302198037,3.021188840411234e-07,2473772.423870639
730,0.6889747828465128,1145.9806346697105,2192.1602487459886,2.7425449197675133e-07,2512173.1931556384
740,0.6815105338034118,1097.836452388202,2196.6571698678704,2.826003163627943e-07,2411570.3144808505
750,0.6712446632872414,1106.504967417469,2209.2610168127867,2.745873011868729e-07,2444558.289425117
760,0.68835509204533,1144.9526876512025,2198.575947733171,2.7345351865087177e-07,2517265.4403623836
770,0.6502674036266776,1114.503669201366,2209.9503955512264,2.6401460737532017e-07,2462997.824594852
780,0.6479242245564594,1067.8962752962952,2186.294119756033,2.775150619689598e-07,2334735.34718966
790,0.6583587291627595,1080.6533213284954,2203.2645714090586,2.765091802104324e-07,2380965.176858603
800,0.667755725952159,1079.5608426745468,2217.2794672679856,2.7896522053390386e-07,2393688.090128797
810,0.633191830533064,1096.4710627731858,2189.5541291527347,2.6374391118126325e-07,2400782.7429915164
820,0.6605754182992494,1122.888504741776,2195.889479559965,2.67901592081403e-07,2465739.0542812855
830,0.6450172925998708,1089.2432503187508,2199.7892095841535,2.6919402317632994e-07,2396105.548663559
840,0.6269674646450298,1120.0492686439275,2189.7410327613584,2.5563194307772377e-07,2452617.842263958
850,0.641316625180127,1160.6277745423456,2179.80615674507,2.534904861635716e-07,2529943.568636734
860,0.6291738780832438,1102.1581955764332,2195.633967532476,2.599960847785373e-07,2419935.971801919
870,0.6094188008729928,1094.8401863378856,2192.313852613773,2.5389981845488093e-07,2400233.3069067914
880,0.6209822361832431,1083.2181061123424,2181.005963831275,2.628490508469892e-07,2362505.149561038
890,0.6121466591080342,1068.2178866319575,2168.421887530482,2.642724285027601e-07,2316347.046024292
900,0.6264697693915328,1104.5963226546,2170.750852121117,2.6126819535369547e-07,2397803.4086523256
910,0.5742202594626925,1090.5697185517083,2181.987047200795,2.413086601517057e-07,2379608.9999492443
920,0.586369130371245,1093.0824860575306,2141.551339513305,2.5048958460668374e-07,2340892.262215038
930,0.6242078285673336,1103.441512511282,2170.3755786115166,2.6064235955341646e-07,2394882.511180641
940,0.5660920571465666,1087.7899817953794,2154.4259020809773,2.415518926561337e-07,2343562.9128041603
950,0.597198077368358,1084.9184392617722,2135.466476911645,2.57767733088645e-07,2316806.957226817
960,0.596404878723236,1104.6210368080785,2152.9682056038505,2.507784774091788e-07,2378213.9714889536
970,0.5666331691735381,1110.613268324744,2133.4919737848145,2.391377409813731e-07,2369484.493949762
980,0.5543249628950673,1100.700534192155,2145.565101482464,2.3472187339750898e-07,2361624.653345793
990,0.5607876584343363,1067.575378366854,2143.0403992100005,2.4511480305809403e-07,2287857.16504207
1000,0.5892517793873221,1121.5290084377318,2134.340960605531,2.461651631822564e-07,2393725.3012159574
1010,0.5486105134397293,1107.5120505050663,2123.8184197186147,2.3323744893898446e-07,2352154.4929229924
1020,0.5403758735644887,1120.814751546608,2136.478163523928,2.2566471293937245e-07,2394596.2420348246
1030,0.5243911737697626,1054.3557328066652,2135.1646484254998,2.329361211107818e-07,2251223.0875535533
1040,0.5897110629674781,1103.9078294166663,2144.6513162128367,2.490862579678311e-07,2367497.379336109
1050,0.546475113251463,1066.5937932688887,2153.426731678516,2.3792563482614478e-07,2296831.5862676133
1060,0.5299422693439557,1081.9808229712567,2122.7711978788707,2.3073092722175132e-07,2296797.7276606606
1070,0.5649922134299201,1078.9481653132345,2133.4257009598405,2.4545074748515816e-07,2301855.745882721
1080,0.5499224460397546,1134.8901102545553,2141.3076523383274,2.2629166924590885e-07,2430148.8776511676
1090,0.5304612925810117,1106.5978305594708,2128.0538564711383,2.252585425872054e-07,2354899.780884677
1100,0.5449971227616217,1113.410174936751,2149.4335822332264,2.277272458424283e-07,2393201.220809224
1110,0.5636675987516332,1091.9722765474346,2129.950884331463,2.4234935580266953e-07,2325847.3160976493
1120,0.5779065666480682,1096.09229461351,2149.049086009268,2.453376321084446e-07,2355556.143920965
1130,0.5583741147506377,1089.974844423684,2130.897755177068,2.4040649134821085e-07,2322624.9491819027
1140,0.538829723568253,1070.9495190479602,2117.6467874610416,2.3759047232659122e-07,2267892.8085448607
1150,0.5398164406177108,1101.2945748760942,2131.7329055633154,2.2993750699403664e-07,2347665.8839817327
1160,0.5524365532840219,1108.8206212852074,2129.0879992591836,2.340062736160301e-07,2360776.678109447
1170,0.5289956709857462,1151.193106499663,2135.823400231077,2.151486361231809e-07,2458745.175046686
1180,0.5464393335467598,1111.771246320481,2130.405575785736,2.3070883448492338e-07,2368523.6621594094
1190,0.5751704444434481,1081.467403570706,2135.598164559034,2.4903683515133834e-07,2309579.8020960237
1200,0.5174230200817885,1078.6091842827186,2133.79392656757,2.248170050163135e-07,2301529.726562466
