temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
290,0.9242751892006913,1192.2965414510668,2042.713803938227,3.7949799637528876e-07,2435520.603609901
300,0.8779868227531282,1175.9081464393932,2040.906128161475,3.658403206785241e-07,2399918.142223159
310,0.9056952601421692,1178.4191786004792,2028.7263395958928,3.788426144847807e-07,2390690.026711749
320,0.8987919121737455,1197.3293231986581,2049.3225987437295,3.6629855698736655e-07,2453714.040169545
330,0.8480713251710996,1216.986421827638,2029.1384655801835,3.4342741644260526e-07,2469433.9606192512
340,0.8506866143335761,1220.8152585933478,2014.4824616070766,3.45904458395588e-07,2459310.9272986073
350,0.8609084641070545,1250.8742200634279,2017.0824184721644,3.4120838227172566e-07,2523116.3970100214
360,0.8456975335591967,1265.585200698488,2015.4411633700865,3.3155345045579774e-07,2550712.5092397253
370,0.8441763350183891,1238.838139661328,2031.7293745826814,3.353920363085438e-07,2516983.838703282
380,0.8173563768492127,1236.5080933355498,2020.927720225948,3.2708732192959073e-07,2498893.482105546
390,0.8192805652977097,1300.6072127581256,2003.7401708089403,3.1437289156345265e-07,2606078.9186473065
400,0.8219823042811234,1285.6890877680428,2001.5693717267277,3.194154091860408e-07,2573395.899639791
410,0.813081348892245,1281.250612371165,1995.8860907667408,3.179539036892464e-07,2557230.2760179774
420,0.7767281550826066,1288.4166010701122,1995.916998306251,3.0204403196710684e-07,2571572.5949758007
430,0.7983676918926171,1257.0111440098271,2006.9085175299304,3.1647269809057664e-07,2522706.371543364
440,0.7736326344394572,1256.213791057028,2015.0876592675381,3.056168402264766e-07,2531380.9077607067
450,0.7863501129138135,1322.9701473466346,1993.6696277196256,2.98134830162894e-07,2637565.4011447434
460,0.7692380141023307,1286.8796499371242,2001.1981077156474,2.9869827960512537e-07,2575301.1203119475
470,0.7843788029442674,1333.970428407109,1999.8018188699693,2.940307065585729e-07,2667676.489047289
480,0.7902629948799884,1290.0753804462,1975.8115705283055,3.100352212983757e-07,2548945.8635393074
490,0.7515831228448424,1287.301893475495,2006.0743383654085,2.9103792725383845e-07,2582423.2942303913
500,0.731709031226834,1299.9278932406785,2011.1977715815783,2.7987517202660244e-07,2614412.0821023886
510,0.7272638841096546,1276.9254982932707,1977.7908197749118,2.87969243226108e-07,2525491.5280609354
520,0.7024928709796109,1314.0796813297572,1988.8909053427737,2.687876184327531e-07,2613561.1270924844
530,0.7219277868508794,1274.2227094767693,1972.716255035509,2.8719957571934837e-07,2513679.851520212
540,0.7181196107315393,1300.8239049852539,1963.902891586482,2.810983316013291e-07,2554691.828445359
550,0.6969671977116138,1278.8458341387097,1976.4656136759509,2.757432453960882e-07,2527594.816367898
560,0.7027221967386796,1327.469273371758,1979.904390367619,2.673714157571307e-07,2628262.2424268564
570,0.6570975341568741,1273.6459249824711,1965.4443589433915,2.6249459990056524e-07,2503280.1985480357
580,0.7386634866175132,1289.4592391376177,1970.783404360994,2.9066993724273945e-07,2541244.8690923713
590,0.6717058111455946,1283.1692403699326,1951.9580622552135,2.6817894785552477e-07,2504692.543977988
600,0.6728183752438424,1266.3565211551738,1954.8646858453496,2.717847919009787e-07,2475555.6428962187
610,0.64607803265822,1301.086174015167,1954.2785154108885,2.540928563744707e-07,2542684.7565759937
620,0.6486438476559888,1287.3827396968848,1954.6474087402398,2.577687069367336e-07,2516379.3362054266
630,0.6574831996406384,1281.6790697203728,1963.3535371791668,2.612804158463023e-07,2516389.135063998
640,0.6675441484851019,1276.737604492178,1941.0933997941274,2.6935926006390804e-07,2478266.937348732
650,0.648690310535899,1280.8304196457482,1948.1668389844453,2.599678429993748e-07,2495271.349916378
660,0.6252713995889811,1282.9114564557813,1933.3340709433082,2.520954319557657e-07,2480296.428769464
670,0.6583342755558305,1265.1520197199293,1921.4835592187164,2.708114863440399e-07,2430968.8058041977
680,0.6387703439967062,1258.108090885938,1926.6594773233908,2.6352500281041466e-07,2423945.8768026303
690,0.6021434387929759,1238.4366146361554,1912.3170337562328,2.5425311442959384e-07,2368283.4333961233
700,0.6045035501718949,1257.8084275818026,1909.7345489455643,2.5165835330067946e-07,2402080.210107863
710,0.6485678905487584,1230.098866035968,1897.1057218659932,2.779226176970229e-07,2333627.597217705
720,0.6219566267929794,1204.2770674897188,1905.2205160668366,2.7107435534328464e-07,2294413.3760102186
730,0.5978239050871086,1220.2427364191185,1907.8446281466167,2.567935093379682e-07,2328033.5497121434
740,0.6020623537835638,1210.8576407759194,1911.1451044411804,2.6016850612334294e-07,2314124.652344096
750,0.5903924106576778,1243.369591023411,1912.0906826277899,2.4833163002444223e-07,2377435.4100585897
760,0.6104414434076588,1186.2751626089346,1897.8459791204914,2.71142508067509e-07,2251367.5474878736
770,0.5997068012890713,1195.8630724111138,1875.3039207564134,2.6741505724032375e-07,2242606.7083803723
780,0.5947506179426854,1192.4558000154002,1883.8041422903527,2.64762738295825e-07,2246353.1755671673
790,0.5667376376829633,1198.0710687496435,1877.2343517542718,2.519886511821395e-07,2249060.1660997844
800,0.5779028577299272,1162.0981134527824,1870.6084900695287,2.658453968045056e-07,2173830.597318557
810,0.6060588855885708,1195.1485047456092,1877.7936506980088,2.7005056122937857e-07,2244242.273852524
820,0.5471085817520104,1202.2112185266867,1860.7322580291077,2.4457319892930757e-07,2236993.195277087
830,0.5782161692994409,1157.6465368889296,1857.399322629547,2.689112505877207e-07,2150211.893461939
840,0.5756212034925293,1160.4235519600388,1843.7287172763156,2.690439486649396e-07,2139506.2269525086
850,0.5613060502271794,1166.2440739299523,1858.9261960975145,2.5890958339575545e-07,2167961.6600718745
860,0.5917906222665541,1172.7080377310026,1835.4822882920287,2.749337014159878e-07,2152484.8325929553
870,0.5620313930023076,1194.6939276113237,1844.7178452124783,2.5501984007296603e-07,2203873.2078315937
880,0.5271756345362594,1173.1211757323124,1834.8345405680784,2.4491509222091e-07,2152483.2535054814
890,0.5354385593448245,1176.3254748419004,1842.6417443407745,2.470251862659232e-07,2167546.424875169
900,0.5593268399810118,1232.7917876040983,1821.8929580965867,2.4903080367174996e-07,2246014.6766352095
910,0.5504219828743498,1190.7358931085178,1828.8381002159438,2.527580898680948e-07,2177663.1686115167
920,0.5269201394690319,1223.4919754976363,1831.8767414714453,2.3509718237551612e-07,2241286.493291071
930,0.49456813197770993,1200.176088806691,1820.3154529179046,2.263781480717076e-07,2184699.080677391
940,0.5250220524130469,1192.4257634005576,1842.5918526368719,2.3895550937509497e-07,2197153.9965161695
950,0.4961871789174399,1193.5712519902274,1820.3886249175566,2.283668572450752e-07,2172763.530151617
960,0.5129118329283353,1171.8960111454962,1811.696638841976,2.4158399777436797e-07,2123120.0644646143
970,0.5070873169773772,1188.99536037839,1818.3092099429196,2.3454968276503587e-07,2161961.2143554273
980,0.524758135041566,1185.3349222443753,1801.1799128875057,2.457881864915313e-07,2135001.451990642
990,0.49664750750414666,1150.6169352325467,1800.0,2.3979768895977874e-07,2071110.483418584
1000,0.4853319632676868,1180.445198024121,1800.0,2.284128640053468e-07,2124801.3564434177
1010,0.49235428775909673,1195.6972795187755,1800.0,2.2876204918376228e-07,2152255.103133796
1020,0.5105435840239595,1119.077471679405,1800.0,2.534545924082471e-07,2014339.4490229292
1030,0.4788561677664175,1205.6104282461367,1808.760954547553,2.1959220282887882e-07,2180661.0690069664
1040,0.5172676923289083,1152.764806078392,1817.10754874035,2.4694146050582893e-07,2094697.6310472519
1050,0.5187152254539421,1179.7426180341806,1800.0,2.442694879772842e-07,2123536.712461525
1060,0.48304064551814574,1183.2994340950017,1812.6444260183994,2.2520415520354823e-07,2144901.1235230314
1070,0.45179476943876806,1163.3374376625222,1808.50126033845,2.1474184416853332e-07,2103897.2222115747
1080,0.48909363671079137,1193.9953186365901,1815.5198179856995,2.2562561057456368e-07,2167722.1635668795
1090,0.48951088692054295,1146.3699063273928,1804.2854652912026,2.366640693470966e-07,2068378.5598337522
1100,0.4761700375994492,1159.5634108905542,1801.4441770779752,2.27953756069261e-07,2088888.7545014643
1110,0.5163137349596119,1170.1143760380528,1809.613218106163,2.4383699824761717e-07,2117454.4415745055
1120,0.4981297729031085,1178.250612654294,1800.0,2.3487258122491298e-07,2120851.1027777293
1130,0.5270047390999055,1208.4402849980925,1804.865072790871,2.4162651234849945e-07,2181071.662946503
1140,0.5337354194987174,1183.1540208374697,1809.2752983460916,2.493331858944337e-07,2140651.344040091
1150,0.50413860191577,1172.2911267065463,1805.195945462512,2.3822653035296384e-07,2116215.1888323375
1160,0.5068956898072721,1152.8818743583545,1800.0,2.4426502213535724e-07,2075187.373845038
1170,0.44595603219372115,1166.151919307115,1804.362063822772,2.1194014335132057e-07,2104160.283851872
1180,0.5206659106635243,1158.4145377968885,1803.493505770079,2.492186632646555e-07,2089193.095906336
1190,0.4800054480009674,1222.5233194093785,1800.0,2.1813055759353808e-07,2200541.974936881
1200,0.48262700490144816,1181.5328242095354,1800.0,2.2693073636233386e-07,2126759.083577164
