temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
840,0.6152599397106363,1114.4924067203267,2123.3057888930252,2.599973855758562e-07,2366408.1788665894
850,0.646750818578166,1118.8195581348996,2132.150558535727,2.711184474743298e-07,2385491.745778022
860,0.6446652838797974,1095.9256333699977,2133.0183658963397,2.7577735602558335e-07,2337629.5036347834
870,0.6118443382039482,1097.0097798322079,2122.453560575208,2.627799645000879e-07,2328352.3131906944
880,0.6041711621561418,1068.0302491729094,2126.334719570538,2.660386946952638e-07,2270989.80036793
890,0.6390949200555679,1089.2200576162156,2103.9419068888237,2.7887911481279914e-07,2291655.725042615
900,0.5881210657919579,1099.2581704263073,2117.9247289949544,2.5261347439301396e-07,2328146.062695626
910,0.6016454953030851,1114.0607412646843,2114.752436717082,2.5537140450864016e-07,2355962.66724033
920,0.5996672081019988,1126.4879382100894,2117.7931332424328,2.5136234483342756e-07,2385668.4202217534
930,0.5956094692893991,1053.3501405910988,2101.9922302275886,2.690033756171616e-07,2214133.8112316276
940,0.5746524725417044,1118.741663291263,2104.1061324483,2.4412250938736356e-07,2353951.1943565574
950,0.5703077819203918,1084.6109264249355,2120.629359726454,2.4795367675278226e-07,2300057.774456827
960,0.6011145506077207,1081.121862650463,2103.3358493257588,2.643467447923636e-07,2273962.3712025583
970,0.5394534867129098,1138.5415304605783,2087.9575099040026,2.2692558882339254e-07,2377226.3388627614
980,0.5508908256888333,1109.4674736054687,2093.7554812512285,2.371510238986551e-07,2322953.604131403
990,0.538710774757629,1114.4677531122063,2075.058943395503,2.3294731955771828e-07,2312586.278221375
1000,0.5290221177608282,1087.9325598427,2078.455895499132,2.3395430542476534e-07,2261219.842910522
1010,0.520981692359491,1122.002115662335,2070.914438844492,2.242160153416722e-07,2323570.3817391973
1020,0.557504166873037,1100.6544853932648,2085.256576545503,2.429056465054186e-07,2295147.0041706115
1030,0.5315063055019476,1098.1424877814513,2077.743535050994,2.329473565341921e-07,2281658.454552726
1040,0.5526865420285316,1062.6751795170014,2079.32563519787,2.5012427608196565e-07,2209647.7426581993
1050,0.510135058153221,1148.4623197081105,2087.401818477172,2.127954621276216e-07,2397302.334611221
1060,0.5360595491267347,1052.4338434251254,2076.104736519745,2.453403452594026e-07,2184962.8872085824
1070,0.5249437058325713,1102.3670169810698,2095.2593836129463,2.2727346221698656e-07,2309744.8365149987
1080,0.5683716872153903,1100.200673251906,2102.062512395404,2.457620960365384e-07,2312690.5913550165
1090,0.5247307784283056,1107.3212644208681,2082.589012872985,2.2754082373057603e-07,2306095.0990035217
1100,0.5390094066294691,1133.208039591229,2097.8741065545564,2.2672910560071804e-07,2377327.80359789
1110,0.5384715385992068,1094.5478879791947,2083.7464620632486,2.3609299984932726e-07,2280760.2891354477
1120,0.5493398966463123,1097.542488748798,2075.05694879317,2.412069290056322e-07,2277463.1678739428
1130,0.5180237440528002,1119.1776379746227,2094.4775347612335,2.2099117748128677e-07,2344092.420144988
1140,0.5369150194342966,1118.659031866846,2081.7972424230143,2.3055226360996485e-07,2328821.2877519988
1150,0.5316581282565435,1125.2871084809128,2071.743790734008,2.2805157110859647e-07,2331306.5797883575
1160,0.5479699560587883,1134.3126380489757,2091.086038794099,2.3102132717619856e-07,2371945.321051917
1170,0.5375528328022714,1121.5606672933488,2094.807750347788,2.287990476766258e-07,2349453.978331344
1180,0.5592510889971163,1097.5864390143624,2086.748839590821,2.441731608389606e-07,2290387.227963842
1190,0.5609941221924676,1109.9467188550889,2072.432094830389,2.4387982227991715e-07,2300289.2037069686
1200,0.5276159349438757,1081.1632360921785,2093.8581457546084,2.3306624446304736e-07,2263802.4487820207
