temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
480,0.8734222582242348,1187.6260192053314,2251.875688449126,3.2658793685537113e-07,2674386.1596181006
490,0.8516762117927307,1162.0072798571891,2245.8712935190165,3.263478862848685e-07,2609718.7926913793
500,0.8539117306992877,1166.113102224858,2250.1222883169853,3.2543644205879377e-07,2623897.082014616
510,0.8242040689742478,1176.7763471673932,2260.707986104344,3.098106587129836e-07,2660347.6859000237
520,0.8321492862040243,1146.6017939229723,2231.976922866092,3.2516135757291364e-07,2559188.743752937
530,0.8056166456553906,1192.878939765584,2242.538117346982,3.0115648958952593e-07,2675076.4918047762
540,0.8130891262073437,1191.7757718949586,2224.0624959767733,3.067585061283599e-07,2650583.797885347
550,0.8018723296907897,1176.662445737926,2226.6229036916816,3.0606006255380855e-07,2619983.5515939365
560,0.8077882920142265,1189.8545242023354,2249.741299658753,3.017665564568605e-07,2676864.8636838095
570,0.7607491815711535,1196.415748438132,2246.117657233516,2.8309152688376724e-07,2687290.5379591407
580,0.8183061286105391,1204.2960900262071,2215.5378510956216,3.0669263960734226e-07,2668163.5713795223
590,0.7851173108030332,1241.6599865569772,2233.7768299841105,2.8306885313036083e-07,2773591.3086893577
600,0.7599280046568325,1211.0030595431492,2228.701193645423,2.8156285697224064e-07,2698963.9643120756
610,0.7794583620989354,1147.7987813840948,2228.3687668992475,3.047474627883653e-07,2557718.955121334
620,0.7541612737450469,1170.6151019436181,2206.9738385784667,2.919126529713946e-07,2583516.90503443
630,0.7469384705712189,1187.5378127124627,2207.563422350635,2.8492082391379535e-07,2621565.0380023117
640,0.7840456033507157,1171.6688253801638,2241.271535678877,2.9856711621614113e-07,2626027.987566866
650,0.7389186262735632,1143.5014696982137,2213.0833971119837,2.9198605269755877e-07,2530664.1171622686
660,0.7195510053299111,1179.2348707867989,2220.837430948813,2.7475430289770144e-07,2618888.94092341
670,0.6992599476922305,1153.196392031938,2224.866479260207,2.7254073675147254e-07,2565707.9966356717
680,0.7300574199935005,1150.9616251281063,2232.225066316934,2.8415689257106493e-07,2569205.3899798333
690,0.6967359742355801,1131.05658806004,2221.019814045986,2.773521061362359e-07,2512099.0928885974
700,0.7341753075174331,1175.4692591120267,2215.305052460343,2.819388733113899e-07,2604022.988722689
710,0.7211546703551709,1150.059398694704,2236.188870027609,2.804139837538679e-07,2571750.0272317417
720,0.7238901438156992,1111.317200480978,2213.8108305530945,2.9423485608718933e-07,2460246.054604734
730,0.7036269405764574,1078.3942514517548,2234.4401351284832,2.9200895609437387e-07,2409607.3969356385
740,0.671922730433519,1147.3354152051843,2252.3731094286322,2.600091311199347e-07,2584227.4367032917
750,0.6989763386608959,1117.4284892717276,2223.833858401948,2.812809995293427e-07,2484975.3087854055
760,0.6733626503391177,1119.3395482321157,2240.0471418342686,2.685530053960294e-07,2507373.355759412
770,0.6522898862858288,1089.9360515109825,2235.039908473115,2.6776533031218354e-07,2436050.5728106545
780,0.6410819933174673,1093.3801078667432,2230.4050053181027,2.628806858623356e-07,2438680.465301231
790,0.6496734865913645,1113.4513818740145,2230.3508864547257,2.616078018585348e-07,2483387.2765869475
800,0.6637563523841487,1092.135424913847,2241.564966149533,2.711320550781857e-07,2448092.506777713
810,0.6675633253022739,1061.264824783359,2237.2169857562003,2.811645685391156e-07,2374279.6923909085
820,0.6511598139879845,1111.7720825428487,2222.599504916372,2.6351819846484495e-07,2471024.0802395795
830,0.6261230268608788,1092.4188011677627,2222.1714569463743,2.579247065851919e-07,2427541.878986579
840,0.6265802240852575,1073.249610093302,2212.481871040605,2.638737709706682e-07,2374545.305432828
850,0.6503738151297881,1116.9137758958093,2221.0755089854874,2.621682389743727e-07,2480749.8332906873
860,0.6183513692122352,1140.09209901067,2229.6352842744955,2.432548804288197e-07,2541989.571276761
870,0.6230726764825646,1074.8185245787176,2229.816825136675,2.599766693620866e-07,2396648.4300742014
880,0.60651182695624,1082.1690555768462,2202.8087088256425,2.5442944934984017e-07,2383811.4200462974
890,0.5952960491300177,1083.237725534476,2204.4507730633222,2.4929227357695646e-07,2387944.2414658307
900,0.6064950790909822,1083.6934510370713,2193.9293452169277,2.5509279687173245e-07,2377546.8634496345
910,0.5906354604822575,1125.6214456047212,2201.0294852247343,2.383972812528503e-07,2477525.990977281
920,0.5950843233454712,1104.3726231185346,2189.5196258382257,2.461013720929893e-07,2418045.5325564737
930,0.597229599837818,1085.8251863084506,2200.253315632385,2.4998199450549587e-07,2389090.4663723204
940,0.5861751966628399,1127.4516357301325,2162.665867756312,2.404031150217938e-07,2438301.17013958
950,0.5760905633702664,1100.3364364761446,2188.2591293257196,2.392580274737614e-07,2407821.2524486533
960,0.5844870482849089,1093.5404314680154,2183.7898792283017,2.4475366190526256e-07,2388062.526766802
970,0.5751540473363432,1111.4217636037474,2168.774204960983,2.386112656217568e-07,2410422.8517360506
980,0.5541988908288042,1097.018153730832,2172.391537398626,2.32548603314008e-07,2383152.953537524
990,0.5741356195668376,1116.2843826977407,2191.2375817275556,2.347200423220566e-07,2446044.291262835
1000,0.5754828040379595,1122.8978033826213,2166.7277642111285,2.3653083797974295e-07,2433013.846960814
1010,0.5463030419711496,1112.912335056475,2180.4556129847483,2.251258743462656e-07,2426655.947733854
1020,0.5495427472361432,1100.5942546234432,2159.869175138866,2.311781546629694e-07,2377139.6048961114
1030,0.5260502310317435,1075.923288129526,2169.676947582205,2.2534650829045517e-07,2334405.955621479
1040,0.5643779615292317,1088.2268343005057,2167.899745505972,2.392276760263233e-07,2359166.677132836
1050,0.558298631308817,1093.4640714291888,2165.102231539517,2.3582163048284114e-07,2367461.501159623
1060,0.5500524353890772,1069.533636845149,2167.2571546224613,2.3730079810279539e-07,2317954.4265620303
1070,0.5755569071287542,1090.6415141183459,2167.78053990936,2.434394354548908e-07,2364271.4503230294
1080,0.5669775064616203,1084.9941272884705,2165.860116320683,2.4127261880598675e-07,2349945.506736265
1090,0.5824963066703235,1107.0690534949267,2156.670165124629,2.439690498102886e-07,2387582.79840527
1100,0.536381244037579,1053.291000377411,2166.1315789782734,2.3509336700211267e-07,2281566.897771126
1110,0.5804372439445599,1116.564314230212,2142.1650199514265,2.4267140492785286e-07,2391865.0164700127
1120,0.5509815509696271,1116.0339362269372,2171.9591361351936,2.273044857318434e-07,2423980.1040250184
1130,0.5591408520942073,1054.0113679781985,2171.987726743511,2.442409958981402e-07,2289299.7550967853
1140,0.5664099012030284,1076.841817377402,2179.3401314524367,2.41353670492496e-07,2346804.5878367485
1150,0.5493842747440892,1099.1761822521648,2152.857282516502,2.321633568413743e-07,2366369.4487302587
1160,0.5506564530961645,1056.4109990946606,2163.080608625275,2.40976734387119e-07,2285102.1468801135
1170,0.5553584607607583,1111.3743262653104,2158.9883388461835,2.314529582853144e-07,2399444.210499839
1180,0.5453220250861749,1088.9768601195726,2152.7264415541804,2.3261919161816227e-07,2344269.281020052
1190,0.5413688428856319,1085.9313934509487,2170.2245586181034,2.2971332880728027e-07,2356714.979041627
1200,0.5283408248153608,1082.8016905733293,2154.1900318507564,2.2650679383609587e-07,2332560.6083042133
