temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
570,0.7674818128230022,1243.0881161822028,2190.315511054386,2.818769082733298e-07,2722755.182481256
580,0.7459655718375471,1211.755536698821,2208.4570965618473,2.787499542136456e-07,2676110.1143206214
590,0.771367943784115,1181.2658222179193,2214.409781965889,2.948872237710148e-07,2615806.5918213394
600,0.7509015335928305,1190.6966669312674,2186.467763128505,2.8842890075638203e-07,2603419.8779097744
610,0.73360899460519,1173.5887092645214,2192.9984735894727,2.8504301000491335e-07,2573678.248038935
620,0.7414062036212345,1150.0415871469675,2183.5224186801966,2.95246674731114e-07,2511141.5879499586
630,0.7435662397054253,1166.8020109281217,2188.3959965438216,2.9120349473315697e-07,2553424.849474382
640,0.712787762823315,1165.577907839376,2199.0608245272206,2.7808763969889825e-07,2563176.7150639705
650,0.7215487547907925,1177.8422193357267,2196.348874575408,2.789184469045582e-07,2586952.432865424
660,0.7445508433057059,1190.0095016994853,2207.5627144921527,2.8342025245239156e-07,2627020.60584317
670,0.7044791359828859,1182.8759310285836,2168.029452472702,2.7470322800084195e-07,2564509.8570910376
680,0.6969791933243437,1155.0658617076947,2194.090619063529,2.7501634409040797e-07,2534319.1715733847
690,0.6921281523283209,1175.5543882136542,2204.7933298216353,2.6703974288593686e-07,2591854.473976018
700,0.6884278748711078,1115.4436469024165,2187.2238427057905,2.8217438108242435e-07,2439724.9396996642
710,0.6776579513116824,1157.4133453233803,2206.261913845266,2.653780416854209e-07,2553556.982363213
720,0.6589408932372331,1123.9900480564856,2186.8712311300233,2.6807775814464736e-07,2458021.500171181
730,0.7123527471979486,1106.2042748271867,2197.6975461000993,2.9301634569468766e-07,2431102.420273148
740,0.708159875454146,1122.9512071132638,2195.516623659154,2.872325803837221e-07,2465458.042775284
750,0.6737003925166078,1117.3948512310353,2201.10692903094,2.7391700443666e-07,2459505.5495081283
760,0.6629678747088844,1126.1574854788926,2198.7385465192456,2.677440117235486e-07,2476125.8727736287
770,0.6684460489354932,1134.5856450112817,2188.5237630874135,2.6920170708326434e-07,2483067.6453650505
780,0.6445152082725646,1116.8796534136352,2205.1078877831173,2.6169591745710666e-07,2462840.133446881
790,0.6459681682639749,1078.9705074680155,2192.194551799062,2.7310047129775134e-07,2365313.268023253
800,0.6277914476101409,1092.677470310655,2196.4134558893275,2.6158287627182515e-07,2399971.498737434
810,0.6137917265936117,1110.8750699460763,2184.1218209003405,2.529757848096655e-07,2426286.4805634175
820,0.6365700834469172,1089.3649999540492,2201.4184563919684,2.654423438169041e-07,2398148.2166462797
830,0.6395606959291212,1089.5524072597927,2188.6996650326287,2.6819301981485386e-07,2384702.9888050025
840,0.6466132400840383,1115.5585195747094,2174.2464066862663,2.665897667749938e-07,2425499.102633563
850,0.6176417125330754,1102.6848575514698,2182.7364248293866,2.5661610678636595e-07,2406870.4036853965
860,0.6566912435884041,1098.6014498318914,2182.190873461175,2.7392288839079226e-07,2397358.0573943686
870,0.6231663314784532,1114.4558401116124,2164.597193798678,2.5832356508311025e-07,2412347.984118144
880,0.6279004640340429,1125.7744206640193,2164.032068936788,2.577363863466963e-07,2436211.948705672
890,0.6029012859549023,1092.7870425070591,2163.5225429131983,2.5500532455510054e-07,2364269.401067466
900,0.5885304388031142,1101.0439105456153,2163.9377893822852,2.470128343206495e-07,2382590.525798905
910,0.5828772595559129,1125.2498709570646,2144.192447249028,2.4158189205678276e-07,2412752.2745740814
920,0.5792661367164267,1122.7539004374648,2152.2893268268226,2.397137336777209e-07,2416491.2365647405
930,0.6159109357004983,1096.5623169858693,2141.4525794912947,2.622866196773011e-07,2348236.2022823407
940,0.5759387355336085,1054.2627465147325,2133.7494183047693,2.560259653378146e-07,2249532.5221161987
950,0.5682755786324281,1074.5346533494544,2145.356896740164,2.4651253977583146e-07,2305260.329349553
960,0.5845903797036933,1086.8777491959481,2138.2706259331408,2.515407180318935e-07,2324038.765086023
970,0.5405457201522779,1154.3984275943728,2144.67045763112,2.1833136856279062e-07,2475804.203997469
980,0.5255109813649954,1084.4156845007951,2133.77830381631,2.2711023694763562e-07,2313902.6599059096
990,0.5341654328939509,1048.904550031994,2119.100392591003,2.403190945820765e-07,2222734.043763288
1000,0.5575698680080454,1077.548558786671,2131.488812763686,2.4276126271310704e-07,2296782.698263422
1010,0.5649764060436985,1099.039708516857,2128.5697070700235,2.415066260209086e-07,2339382.63041605
1020,0.5630918783404179,1097.8314714589235,2126.4347117978864,2.4120790344649525e-07,2334466.9486144055
1030,0.5285459702188935,1109.681980128564,2128.939871837252,2.237282556572007e-07,2362446.212555013
1040,0.5419122120060479,1074.3863753269964,2132.562401959769,2.3651936131191405e-07,2291195.9892001892
1050,0.5628055783532099,1073.8519355160593,2121.4405392047247,2.4704901432119405e-07,2278113.029107226
1060,0.5032948727695025,1077.6792932394762,2132.7510539147875,2.1897412648867135e-07,2298421.648438636
1070,0.5596366962094486,1121.7576824448777,2114.570359917168,2.3593099061296438e-07,2372035.5463073133
1080,0.5824089657442945,1076.6964418201433,2098.9751244159474,2.577077519516811e-07,2259959.047927643
1090,0.5394261512434763,1094.0106766404613,2129.4733569601653,2.3154650283031249e-07,2329666.588135825
1100,0.5494760890838413,1115.4483377629342,2119.922843338646,2.323695854450733e-07,2364664.411787766
1110,0.5437411382490305,1118.7701436985672,2122.5985281043095,2.289725734771242e-07,2374699.8603016254
1120,0.5677153219579706,1111.5424408839065,2142.2905284968174,2.3841094995941813e-07,2381246.843127826
1130,0.528436480172976,1100.54900995791,2130.902262091368,2.2533044442354801e-07,2345162.3748617256
1140,0.5430020508588688,1101.8289250588737,2104.758868143774,2.3414503474219205e-07,2319084.2011949862
1150,0.539078768126711,1130.5309343242238,2120.586912956582,2.2486077342332638e-07,2397389.104020526
1160,0.5443892192081767,1076.58810747307,2119.898397790031,2.385310343291453e-07,2282257.404111963
1170,0.5871897393449518,1096.448917557865,2132.625625307333,2.5111660519374736e-07,2338315.05842439
1180,0.5267546149621811,1082.8610761133625,2113.7062428838462,2.301393997325803e-07,2288850.216756734
1190,0.5576961710078312,1116.6217275909198,2121.98701550649,2.3536878550298927e-07,2369456.8071803567
1200,0.5408473320248388,1072.0697415721295,2124.9044097283577,2.3741724186806582e-07,2278045.721402959
