temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
950,0.5261082232926956,1121.0559993692063,2094.2525677874214,2.2408806489338924e-07,2347774.4053124543
960,0.5789664697799372,1112.2163914390596,2067.798035686354,2.517421883176916e-07,2299838.8694758527
970,0.5293402360329895,1100.7376125113842,2077.068067520087,2.3152632109896493e-07,2286306.9456656952
980,0.5551337681897882,1094.6229237391603,2061.6649957106465,2.459886163107197e-07,2256745.765375471
990,0.5209970931026773,1108.405584271511,2060.8968326521617,2.2807639678103676e-07,2284309.557919126
1000,0.5281091339577084,1115.1101509534099,2057.510896736224,2.3017797537416656e-07,2294351.286647816
1010,0.5407772091405452,1157.7542415720773,2045.6758638882109,2.2833115748627693e-07,2368389.9082981995
1020,0.5436311758242912,1115.5113386453138,2044.618873402864,2.3835156072828836e-07,2280795.536489102
1030,0.5507689038403418,1148.6617259688705,2078.85531591854,2.3064975490666968e-07,2387901.535222552
1040,0.57535122500111,1069.2245303004222,2071.5527167375667,2.597575255724645e-07,2214954.980546288
1050,0.561392053221884,1132.706876978439,2063.563145576233,2.401767481876968e-07,2337412.1660734587
1060,0.5423786222295816,1119.2634887192878,2042.8407565749662,2.3721148523521036e-07,2286477.072102046
1070,0.5356416329713672,1128.3806968292001,2053.433774971013,2.311734616294736e-07,2317055.0338944066
1080,0.5509006274852719,1085.3399569896483,2051.1423531313417,2.4746379730357584e-07,2226186.7533272165
1090,0.5250356348532672,1115.8754520594798,2078.0413664839707,2.2642212825893887e-07,2318835.3492236
1100,0.5429334016805194,1131.4408010568682,2077.4270279526486,2.3098774926891863e-07,2350485.7006439334
1110,0.5466434016429522,1143.7473737092294,2064.836769463444,2.3146656949184902e-07,2361651.6322120633
1120,0.565824801059561,1116.550359681171,2055.9580946017345,2.4648438137293816e-07,2295580.7500169813
1130,0.5585396013177313,1129.9833806873235,2061.3386228349523,2.3979083167103666e-07,2329278.3857723908
1140,0.5191553494482816,1096.8495955762908,2076.9561631390798,2.278887696374713e-07,2278108.527568784
1150,0.5516926548019675,1117.9817336156434,2044.8019988879173,2.413299556119184e-07,2286051.2836174467
1160,0.5232760931352055,1132.9517067391132,2061.0673932937534,2.2409249033741427e-07,2335089.820936493
1170,0.5799597658431741,1127.5005008950404,2050.1029076052832,2.5090277275045594e-07,2311492.0552113354
1180,0.5645506450223606,1111.9238807736626,2057.064604179858,2.46819756149677e-07,2287299.257681806
1190,0.5167839495692876,1081.1637639867658,2069.637833995623,2.3095277256999175e-07,2237617.430692125
1200,0.5418392913457174,1141.9135174746104,2044.7478706607933,2.3205851888105445e-07,2334925.2333349865
