temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
470,0.8326598681964008,1237.6089799638132,2115.2591004439164,3.1806846233574223e-07,2617863.6576595684
480,0.8338870221310068,1217.6993086775599,2114.15027887135,3.2391517952737286e-07,2574399.3330221134
490,0.7982460222034111,1235.8689807742621,2129.8775418563873,3.032562057176829e-07,2632249.586828044
500,0.7894783498843225,1223.4686506936755,2115.4154324724104,3.0503643077672313e-07,2588144.464823598
510,0.8089495928823137,1248.6068055657697,2102.4156068026614,3.0816065692976776e-07,2625090.4347814904
520,0.7937081207374325,1268.8049309833495,2115.0178164688546,2.9576851160985626e-07,2683545.0346533195
530,0.7720971487402515,1226.171776492827,2118.51601078246,2.972274274493757e-07,2597664.5404696255
540,0.7897065078056378,1234.1097038576345,2117.43508321951,3.02205138996803e-07,2613147.1834897953
550,0.7437971423454891,1250.1215610482484,2102.800931266755,2.829463521391421e-07,2628756.782768906
560,0.7515141470041793,1266.1681037740468,2093.989735913235,2.834465941412832e-07,2651343.013243578
570,0.720825124343086,1272.3316119522085,2120.35991148364,2.6718988512490343e-07,2697800.9440968223
580,0.714081404173905,1236.9431258299562,2103.757673260945,2.7441148186310884e-07,2602228.592352149
590,0.7212285225902612,1238.7657793293113,2099.7571617081107,2.7727749559769675e-07,2601107.3168256506
600,0.7315762414536158,1231.0898295117715,2090.3057164195056,2.8428899045174035e-07,2573354.1080543706
610,0.7121708916693436,1248.720259504138,2103.1601067547103,2.711731747863815e-07,2626258.634285493
620,0.6786658248251558,1245.6859209045024,2095.6125466208437,2.5997790177154816e-07,2610475.0449964153
630,0.6962378376752066,1225.3183216738398,2110.5780615521635,2.692199720245393e-07,2586129.968142723
640,0.6937521175436661,1226.6908748171368,2086.4881670667896,2.7105240248831763e-07,2559475.9949547644
650,0.6841370002057177,1209.3177797310723,2085.9210340106756,2.7120942473198245e-07,2522541.393544133
660,0.703475652081602,1219.7375997142058,2074.4767229687423,2.780187542303575e-07,2530317.258736885
670,0.6903837523828577,1230.5631468645022,2076.912847966116,2.701272420397591e-07,2555772.409956499
680,0.6827193929589866,1211.7178885789324,2078.5087424141734,2.7107462422454134e-07,2518566.224750954
690,0.6746541050895603,1225.9891980599432,2076.2083089019634,2.6504743080106415e-07,2545408.959636109
700,0.6753707118997642,1171.2415325171826,2062.299342616872,2.7960443488307487e-07,2415450.642555763
710,0.660616531217993,1186.334051443221,2084.7305696675835,2.671114508704654e-07,2473186.862881278
720,0.6735248612518704,1198.9225355072056,2068.0024798834033,2.716510902683564e-07,2479374.776616999
730,0.6694600827132451,1148.777626460293,2058.2464693256225,2.8313355311349087e-07,2364467.4937021667
740,0.6409647753536527,1176.3084443050473,2063.9117437458563,2.6401088100198715e-07,2427796.8124686056
750,0.623299686446725,1154.8048567335286,2053.124416556841,2.6288937800760753e-07,2370958.0477180323
760,0.649239352675674,1130.4932428448155,2059.1981564978164,2.7889371315348507e-07,2327909.6015992826
770,0.6038314596909607,1134.915469895413,2063.6227784984435,2.57823148227391e-07,2342037.415346439
780,0.6320581580960263,1159.927645377864,2054.0013439729387,2.6529277246385124e-07,2382492.942517499
790,0.6331470573420659,1114.7043135402846,2043.2812803970808,2.7798205095884233e-07,2277654.4570347415
800,0.5487651270457732,1124.8133110396377,2071.2286194503854,2.355472398223459e-07,2329745.521364046
810,0.6460123794668736,1139.0964242775538,2047.2838250390705,2.770143688104296e-07,2332053.6845832784
820,0.6303535206743762,1141.194840529488,2052.9536006461813,2.69057591007402e-07,2342820.056903857
830,0.6405698615109061,1111.5772119665296,2057.2111127688713,2.801225072919908e-07,2286748.993158184
840,0.5843602250357849,1123.5786580826061,2019.9718529533718,2.5747309195733647e-07,2269597.263905985
850,0.5949156686608111,1152.7059047197604,2062.1288995187588,2.502770808440985e-07,2377028.1587685347
860,0.591354002419858,1133.2847027025089,2038.331476444265,2.5599630859123807e-07,2310009.8812913047
870,0.581168601627602,1099.0901101862762,2021.8184620886532,2.615331140690339e-07,2222160.6762736654
880,0.5859768752182362,1171.2792723910252,2016.8489702792324,2.480542326366355e-07,2362293.394431248
890,0.6007227814327639,1126.8865933809732,2010.2904804455334,2.651765243064623e-07,2265369.391215467
900,0.563223627035419,1154.9496138460106,2015.689634163013,2.419324729157887e-07,2328019.9646099783
910,0.5591664802427958,1158.9694972603183,2007.227815820685,2.4036567916399063e-07,2326315.812588626
920,0.5474128693146262,1146.6242780334107,1990.7118258413243,2.398200414561511e-07,2282598.510077881
930,0.5673630074522601,1112.946403790719,2012.1276791484943,2.533560212583124e-07,2239390.2644760823
940,0.5580342910056016,1132.6171208374387,1996.5831945743457,2.4676885926695394e-07,2261364.3093512114
950,0.5800705415042706,1138.2201531429178,1989.470355279011,2.5616339332577767e-07,2264455.252458971
960,0.5185257350130382,1156.3314753063019,1984.0831345359127,2.2601023301100462e-07,2294257.7780882637
970,0.5643301331285349,1146.875639455928,1973.9449400218346,2.492768097704241e-07,2263869.365338335
980,0.5392944607987138,1150.2917369210209,1976.137619813699,2.3724702411331928e-07,2273134.775090472
990,0.5336913064309694,1127.9455479052258,1990.66958189444,2.376855685694229e-07,2245366.892248191
1000,0.5694831092430954,1125.6477434284432,1971.7576620956695,2.5658118426772117e-07,2219504.562925733
1010,0.5124753090039557,1121.1077731743947,1988.5917499770844,2.2986875778312812e-07,2229425.668569782
1020,0.5240800667096835,1117.3257781921293,1987.0248108593948,2.3605572250405833e-07,2220154.043080542
1030,0.5424846089919396,1114.1464596604612,1979.2129359723915,2.4600991774702295e-07,2205133.085527827
1040,0.5217402083106175,1184.5005223271164,2015.4828806648318,2.1854452805173562e-07,2387340.5248888545
1050,0.5697966379667615,1092.9791431305214,1981.1644621677387,2.631403686338049e-07,2165371.436260735
1060,0.5347584970574849,1134.3805953481956,1983.4584428222568,2.37670784408972e-07,2249996.7692171168
1070,0.5083867905292545,1123.1156457717557,1978.381744072662,2.2880193055501246e-07,2221951.49007722
1080,0.5254915861926543,1104.3468701160975,1987.9000195777153,2.3936779773206983e-07,2195331.164724379
1090,0.541261287194975,1126.1624024584607,1977.0117024844412,2.431065733615525e-07,2226436.24855837
1100,0.5477787023434197,1115.9709309502193,1990.1912029594162,2.4663656232480957e-07,2220995.5295355567
1110,0.5043369378099541,1124.4721395790727,1996.0358060094222,2.247003505378496e-07,2244486.653459854
1120,0.5164587821228268,1130.4759954904018,1984.9827423867807,2.301535014749491e-07,2243975.341730964
1130,0.5684570135951159,1133.7697317602724,1964.4138096188888,2.552347436997741e-07,2227192.917997782
1140,0.5154521867851841,1114.4391162818845,1972.5500775445616,2.3447902613969522e-07,2198286.965240524
1150,0.550264498123706,1162.2195692433502,1980.451584876813,2.3906669649096943e-07,2301719.5878828396
1160,0.5641486760859831,1147.726390976265,1988.303947527094,2.47213640747414e-07,2282028.9138591327
1170,0.539866763159283,1165.1484408499089,1982.7774541988708,2.3368528211429284e-07,2310230.0593121657
1180,0.5498008343040969,1118.8076922040877,1957.4007753285914,2.510557628885077e-07,2189955.0441638734
1190,0.5219878441014815,1123.8997515689884,1985.069094552084,2.339683898400878e-07,2231018.662214364
1200,0.532994858825011,1128.8705613526574,1962.6856706583892,2.4056260638437774e-07,2215618.0747949528
