temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
880,0.5662294038442176,1134.7681244002024,2063.486764164703,2.418152035920933e-07,2341579.0050958227
890,0.6060745014756262,1134.696468597215,2080.743424966739,2.5670112897946616e-07,2361012.216366633
900,0.5740550445389637,1118.8516208054689,2066.690600850673,2.4825932943808743e-07,2312320.128465204
910,0.5927441805652702,1103.6189731553727,2058.4083643516897,2.609255470907333e-07,2271698.525400242
920,0.5515142984550166,1116.596448030638,2053.3630831710134,2.405441418449967e-07,2292777.925185993
930,0.5552514830912747,1125.684848092859,2044.7200165274598,2.41234300056402e-07,2301710.341197142
940,0.549462391388584,1089.9286484997467,2058.78308620619,2.448664653537655e-07,2243926.6667028503
950,0.5581296107043562,1157.2821518594249,2054.55813347086,2.3473474325316847e-07,2377703.4578234404
960,0.559164615165347,1104.4072886820363,2047.9405079001333,2.47225395449984e-07,2261760.4237120985
970,0.5178795982731561,1094.17808552817,2047.558605895828,2.3115561584813794e-07,2240393.7554058256
980,0.5412824324704889,1144.9134931799397,2038.869785139308,2.318791867276256e-07,2334329.5278428784
990,0.5618690639308489,1119.7526872169217,2047.700715487226,2.4504538370402427e-07,2292918.3787828344
1000,0.5273196191457205,1129.52632969672,2031.1147313602974,2.2984926257807752e-07,2294197.5677063363
1010,0.5533671992113127,1124.8189831835384,2020.5791469176527,2.4347529966133056e-07,2272785.7814777754
1020,0.5154112277129267,1132.4442303045284,2036.9618598848376,2.234365177170717e-07,2306745.7055769656
1030,0.5455691867990429,1141.7705018000574,2035.8442720540745,2.3470722612934176e-07,2324466.9360899534
1040,0.5386629800082611,1177.2914322607714,2037.8237626989032,2.2452594024827957e-07,2399112.456282826
1050,0.5376873422900608,1156.4819952308837,2027.453303980974,2.29319019744923e-07,2344713.2422253643
1060,0.5354117964823121,1098.2209133623792,2035.6113216358701,2.3949881459613896e-07,2235550.9248977453
1070,0.510173293651615,1115.417240120983,2029.185757685904,2.2540241372415696e-07,2263388.777530817
1080,0.5239237501904414,1115.7126415709147,2051.15184219876,2.28938019120351e-07,2288496.0401226263
1090,0.5538760080463264,1126.4936821186586,2021.6927721451639,2.4320283584100575e-07,2277424.135006484
1100,0.5065074708115535,1143.251460717059,2039.3692356921952,2.1724421823135409e-07,2331511.857646534
1110,0.555841788637625,1092.0207162379272,2055.5649931842418,2.4762192992863525e-07,2244719.556130666
1120,0.5209384569254134,1110.9357258532823,2023.5502129612553,2.3173066104436495e-07,2248034.2246366763
1130,0.5155085292598509,1128.244070352579,2041.5290890990636,2.238088332001637e-07,2303343.0892283204
1140,0.5453136113506879,1106.7154688002815,2026.7457002998,2.431146317794672e-07,2243030.8178462484
1150,0.5190555154861098,1141.9405684469127,2034.3181039701933,2.234351235034539e-07,2323070.372049568
1160,0.531538551459875,1099.3176963848368,2039.8556661825817,2.370347994907652e-07,2242449.4319053926
1170,0.5548165891376615,1136.2262287848632,2058.822025480385,2.3717331401115177e-07,2339287.5857507912
1180,0.547568989546406,1103.5686788027251,2033.7141163114002,2.4397738699177583e-07,2244343.2004002235
1190,0.5577207386597792,1131.3972212509193,2040.7943707407558,2.415474396738635e-07,2308949.0802006093
1200,0.5707146892463686,1167.6927954897856,2019.8534602642792,2.4197504949983503e-07,2358568.333495713
