temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
480,0.8082666931911999,1231.9948822080794,2126.265452227777,3.085519506626426e-07,2619548.155360469
490,0.8225678350222769,1226.3978765477639,2144.229027570523,3.1280174154139975e-07,2629677.926244566
500,0.761951124877921,1215.0806213138371,2116.977310435446,2.962141608696255e-07,2572298.105671197
510,0.7758876400525823,1234.0228960913744,2128.1205543115902,2.9544686740285213e-07,2626149.4896631697
520,0.7790118259131371,1205.218950339643,2131.752225121307,3.03208501384416e-07,2569228.1791449003
530,0.786701669357846,1217.9928736588367,2105.297776419132,3.0679748326482824e-07,2564237.6886082976
540,0.7511171522284567,1225.439182074102,2124.7850286014173,2.884701760239007e-07,2603794.8275326183
550,0.753735511027441,1242.5446743990603,2121.0774915404722,2.8598972438517e-07,2635533.541101332
560,0.7584161843606241,1250.9470959984305,2120.9767031331767,2.858464155506892e-07,2653229.6474647727
570,0.703342968792418,1244.1726755968696,2110.4564692505196,2.678613740694901e-07,2625772.2720781416
580,0.7428027518323312,1252.4384854492541,2089.8819065122498,2.8378886667178897e-07,2617448.5297600017
590,0.694377658389116,1257.0864654965362,2100.740453801727,2.629409270018214e-07,2640812.3919952027
600,0.7127096661933892,1222.1301350301526,2105.802043822022,2.769348764923318e-07,2573564.136162979
610,0.7506049960082528,1212.7007498829635,2097.804658462713,2.9504805709378267e-07,2544009.2824257063
620,0.6785504748726455,1219.3131590149098,2095.985879031866,2.655085711555463e-07,2555663.163412987
630,0.6843706798570097,1227.4128932216258,2089.759802200902,2.6681137627276283e-07,2564998.1249576616
640,0.6638710276974077,1198.9128161973615,2102.287454673765,2.6339286991795227e-07,2520459.372739306
650,0.714990958381339,1192.7069458087649,2088.5187662064136,2.870307458437915e-07,2490990.838906341
660,0.6877813817678532,1195.0808784772291,2101.2016807638615,2.738958034126385e-07,2511105.950505106
670,0.6832473371522955,1157.6147746130168,2103.0355344201344,2.806514406080944e-07,2434505.006180929
680,0.6913654034599499,1218.8197424799778,2091.459183616075,2.7121816264058997e-07,2549111.743582329
690,0.6869078995707703,1225.635057980067,2061.8400464566803,2.718205991073366e-07,2527063.4448845573
700,0.6827066517941364,1221.1737646993884,2072.8807365105863,2.6970087361217223e-07,2531347.5727774734
710,0.672155432664112,1184.9965715798212,2099.9430688199827,2.701127587203526e-07,2488425.337064488
720,0.6429197946829041,1161.5426513598716,2082.9724205951593,2.657284877932007e-07,2419461.308127591
730,0.659560059733858,1195.3508223569706,2082.5618176592584,2.6494825430290366e-07,2489391.981348222
740,0.6513738004842666,1138.965120164854,2080.9984295832983,2.748198571644551e-07,2370184.6264132136
750,0.6604123783569942,1144.216798986027,2084.8204559907754,2.7684598249642836e-07,2385486.5886143544
760,0.6343917959007422,1167.1714912405607,2062.0272536616776,2.6358973032444434e-07,2406739.424634978
770,0.632886187485132,1160.9907510718895,2070.423459955911,2.6329200848026737e-07,2403742.487811073
780,0.6569072583197797,1143.6801551926637,2059.7410534819983,2.788604025267115e-07,2355684.9677029923
790,0.618935834558266,1128.9517586541785,2060.4419784363586,2.6607854311319946e-07,2326139.595160622
800,0.6174985060542035,1084.6801210885442,2065.821664382401,2.7557600677487696e-07,2240755.693069641
810,0.5937259929947839,1147.0578439092944,2063.972914130277,2.50782224152229e-07,2367496.3207694585
820,0.5990346887210843,1131.4520626246328,2062.5831682092435,2.5668727781274635e-07,2333713.9800051986
830,0.6265535194035339,1172.275115341019,2055.87861338247,2.599747438827198e-07,2410055.3386300695
840,0.6074999093560749,1154.306974698786,2051.5826457087524,2.5652865311752727e-07,2368156.157112601
850,0.6033515060066631,1141.7829844195887,2059.5881868992324,2.565703356359721e-07,2351602.7467131354
860,0.628593734479479,1112.195764081858,2042.2891854377876,2.7673976865673395e-07,2271425.3810740956
870,0.5986739713988063,1132.867826049638,2044.7123804631794,2.584514108661972e-07,2316388.8693521027
880,0.6152954148950309,1142.377300186411,2061.833347508706,2.6122849869599964e-07,2355391.612961306
890,0.5837313095556327,1166.1121521707273,2032.5646811460526,2.462795164203808e-07,2370198.3747574314
900,0.5624757355684699,1120.283728197227,2030.7610805478619,2.472389740306977e-07,2275028.5943939877
910,0.5587585408166336,1134.0950933715303,2031.9459957437853,2.4247252877175865e-07,2304419.9837689553
920,0.5951870814364032,1151.3753454731132,2010.9629485250448,2.570588153234756e-07,2315373.159591654
930,0.5699871200059844,1130.6626930631103,2014.510143389204,2.502433359827156e-07,2277731.4639273896
940,0.5557376891666991,1136.342261327569,2025.7519909190498,2.4142065162093125e-07,2301947.598249778
950,0.5466120401399461,1114.8958154634247,2010.4724835017348,2.4386348431745895e-07,2241467.358960443
960,0.5331997022468754,1137.359640834272,2001.6521124238604,2.3420894927677384e-07,2276598.327661564
970,0.5101839690411655,1152.7865103077145,2001.1287769889204,2.211581177170161e-07,2306874.2595014023
980,0.5102669063922215,1085.6452582194875,1995.3267227466608,2.3555669055086116e-07,2166216.9951485423
990,0.5098981789636255,1102.8760580263317,2002.1161015251364,2.3092316099924882e-07,2208085.9137610896
1000,0.5282269471287071,1111.764566348479,1992.578656670401,2.384472127609199e-07,2215278.3461484034
1010,0.5280593615535895,1119.6283898716001,2002.7511938246582,2.354950836158099e-07,2242337.094455327
1020,0.5140173430099273,1122.2859249793128,1995.3930934539178,2.2953334800595235e-07,2239401.5835842625
1030,0.5332962345374391,1139.7850183986234,1991.329785149995,2.349645715262079e-07,2269687.8558049137
1040,0.53622571945645,1118.5282459176424,1994.380479183302,2.403768668845423e-07,2230770.899073286
1050,0.5460819139459236,1099.118616979329,1998.3910371270451,2.4861810725851697e-07,2196468.792910965
1060,0.5420902436605954,1151.479115754345,1999.78943030161,2.3541344178206478e-07,2302715.7648985833
1070,0.501271857368118,1089.5623883218173,2007.3530336281442,2.2919094815919706e-07,2187136.3655249258
1080,0.5030356060787863,1140.992203981267,1982.6300799343355,2.2236905918432845e-07,2262165.4645838332
1090,0.5524517410860466,1139.1054299904354,1990.3390417391424,2.436707289312821e-07,2267206.009967017
1100,0.5105052597039945,1142.5339926690785,1992.5217975150808,2.2424770638852692e-07,2276523.8847950744
1110,0.5214272929545818,1102.7073074855473,2011.3711442811841,2.350938627011475e-07,2217953.6588644288
1120,0.5685893438184977,1114.520190171674,1996.2016872298548,2.555679312103386e-07,2224807.084072434
1130,0.506785135312894,1117.626329891177,1990.8145181720374,2.277699592425723e-07,2224986.723438686
1140,0.5226217636778617,1105.043600382179,1985.551266664592,2.381918910864056e-07,2194120.7204584368
1150,0.5010116768545337,1160.3831555146498,2001.910738554397,2.1567595158734777e-07,2322983.4998624143
1160,0.5221054329801709,1132.1889054975015,1989.4434525710174,2.317969505563299e-07,2252425.8051155508
1170,0.5126913871527287,1155.8532535963488,1989.9162194167498,2.2290434286225174e-07,2300051.1365969963
1180,0.5379877676525754,1135.1072188613753,2018.1129392408313,2.3484972099923347e-07,2290774.5658098157
1190,0.5368408466060242,1097.1559866968623,2001.4973561572363,2.444680760170636e-07,2195954.8066658536
1200,0.5473397327375331,1112.8301612133298,1994.0581910628466,2.4665519110392563e-07,2219048.0982292285
