temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
690,0.63549603020168,1201.5953318835022,2033.7739621518201,2.6004704710313636e-07,2443773.2990278415
700,0.6530837433782558,1211.109361271776,2026.9095267024754,2.6604257853787376e-07,2454809.102240313
710,0.652641950280789,1181.1404605020223,1999.586446247483,2.763333199074834e-07,2361792.4559343546
720,0.6326863737387204,1190.8332264441572,2032.1539624661605,2.6144535418741047e-07,2419956.4597548563
730,0.6459264417459523,1188.4407358151298,2009.9666234638426,2.704062266505557e-07,2388726.212953221
740,0.6328926660442038,1188.4066203272823,2009.6902528047362,2.64993898544437e-07,2388329.2012403584
750,0.6220333759393368,1190.211244132524,2027.7948944267873,2.577303798574583e-07,2413504.2841412867
760,0.641065197462095,1183.1371247655197,2014.8846199575098,2.6891618191459385e-07,2383884.795990795
770,0.6211372112326822,1170.3902882724299,1992.8825787037158,2.663024289947853e-07,2332450.415782145
780,0.5915158880477522,1153.3700730312974,1996.626759394055,2.568625847547009e-07,2302849.551298564
790,0.6051505908892612,1192.9424122072508,1985.0148625590869,2.555525504828981e-07,2368008.4184084814
800,0.6008527882866261,1143.4651486080513,1994.3644852739228,2.6347573010586546e-07,2280486.282532366
810,0.6315930491509344,1166.299060814999,1981.13240441795,2.733467498181381e-07,2310592.8626228156
820,0.634709653195335,1138.874095531987,1991.373026615581,2.7986382692065327e-07,2267923.1545536155
830,0.5677760721328823,1168.6931802298766,1979.527779072849,2.4542283898598474e-07,2313460.6154780323
840,0.5707634778588456,1149.8384498190308,1978.2077602939044,2.509270305973829e-07,2274619.3445163197
850,0.5839587710621411,1165.7427549066133,1969.4240654859323,2.5435496556732357e-07,2295841.835678953
860,0.5672797069531784,1147.422855207734,1980.863256163711,2.495854452873519e-07,2272887.773163454
870,0.5846113276295499,1118.0473355874428,1948.301726309176,2.6838041482083813e-07,2178293.5540203894
880,0.576558709440596,1133.8020608215204,1965.758155112446,2.586879557339471e-07,2228780.647343201
890,0.5447325593562864,1131.4832367128931,1954.4473811024416,2.4632655194845354e-07,2211424.448754828
900,0.5766200366020745,1159.7195818666423,1953.3511474683146,2.545402211288575e-07,2265339.5759806796
910,0.5806031005384228,1150.1813470627617,1947.839718819165,2.591551317813269e-07,2240368.911653778
920,0.5702733654632154,1189.8900810031373,1930.1849424902662,2.4830034376612933e-07,2296707.9175707786
930,0.5411668755482459,1136.897868031909,1944.4205086204138,2.4480459240561216e-07,2210607.5308080683
940,0.5613538654896252,1126.6830559839323,1935.916207777873,2.5736435604697215e-07,2181163.989107999
950,0.5064263038491047,1221.1494049250744,1918.0785844151965,2.1621262839956366e-07,2342260.5219581462
960,0.5662874872744579,1172.6334677992345,1946.3566798784666,2.481145599834783e-07,2282362.9831000906
970,0.5072063636746363,1141.9273670001378,1941.94584570563,2.287226098080749e-07,2217561.106443486
980,0.5394950575882248,1140.6390282223535,1920.8900266300452,2.462276052977298e-07,2191042.1332973056
990,0.5061262230195286,1153.9061278182253,1919.2681014525263,2.2853499620135777e-07,2214655.2231921214
1000,0.5014996812579448,1145.2277118023835,1912.3030082604091,2.289929461995884e-07,2190022.398422883
1010,0.5248280608822568,1114.4552595506361,1909.4983187415853,2.466238816176889e-07,2128050.4444246567
1020,0.5472690518440857,1107.8357672310274,1941.5812313920085,2.5443095129187066e-07,2150953.1331205284
1030,0.5175002044296402,1155.9567728070242,1916.4038588894593,2.3360487149717447e-07,2215280.0201167874
1040,0.49966558279154055,1171.4356231255567,1916.0202889649222,2.2261832245550077e-07,2244494.4211248327
1050,0.520509523129102,1169.6783073247882,1904.5158968440262,2.3365637895797857e-07,2227670.9304936714
1060,0.5145231070804928,1136.2698235178368,1922.6063875269112,2.3552284007425029e-07,2184599.620649469
1070,0.5443604415095887,1174.0860922063175,1928.5728209149418,2.4040891699977136e-07,2264310.5268433383
1080,0.48683341885512166,1202.176093894014,1916.6635937017913,2.1128389854492536e-07,2304167.152385283
1090,0.48103826369119573,1143.4926358900989,1932.3586216211781,2.1770004658491636e-07,2209637.8537225593
1100,0.5002355277121447,1112.3494853119978,1918.9921454190376,2.3434736657804906e-07,2134589.925274633
1110,0.5157725771804061,1144.3529265838736,1932.5682991881688,2.3321872229408207e-07,2211540.1889992
1120,0.5340521814719267,1177.3494207107647,1920.7667251506239,2.3615856186398108e-07,2261413.5911765997
1130,0.512632550033343,1129.263550150097,1910.8693211933173,2.3756359036867084e-07,2157875.0735236714
1140,0.5714477757717981,1161.3854221432143,1896.999970314869,2.593778297669137e-07,2203148.111329799
1150,0.48225760407900614,1130.2188556091687,1932.774765091388,2.207675759454928e-07,2184458.4831518685
1160,0.5039320245843532,1168.6633677353377,1935.3032008137507,2.2280940167245611e-07,2261717.9562519765
1170,0.5335537049963985,1136.0058363803596,1930.3701381685887,2.4330833496529057e-07,2192911.743333878
1180,0.5364442999424593,1133.0343477071385,1924.0402903970908,2.4607494530091663e-07,2180003.735392321
1190,0.5349248904665238,1133.1070010383366,1921.7442796558164,2.4565538375392224e-07,2177541.8974833805
1200,0.5007680657659367,1167.3609607203955,1924.2946895826788,2.2292556660971333e-07,2246346.497540391
