temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
220,0.9683548005138418,1045.5336810184024,2076.041966814668,4.4612889595790554e-07,2170571.7995124236
230,0.9872911781908184,1119.1381471309646,2065.8312713364535,4.270381841987735e-07,2311950.5812886837
240,0.9606376864989772,1122.5325466530533,2051.2262127013446,4.1720271002045287e-07,2302568.184305138
250,0.942532305472322,1122.404876350797,2056.149764692129,4.084058510853159e-07,2307832.522397989
260,0.9026917851537827,1157.2421315942909,2045.6295862091106,3.813188348486979e-07,2367288.7427969784
270,0.8732946001363481,1146.7603670869366,2062.8716433757136,3.6916106803082857e-07,2365619.4430107656
280,0.9233527870950681,1160.0694769971828,2046.6577922591023,3.8890043690842493e-07,2374265.234658226
290,0.9387115866920145,1161.6458613555228,2039.5305964072122,3.962125285407994e-07,2369212.276424399
300,0.8897254292356455,1158.5732377482288,2060.820385981911,3.7264248653862883e-07,2387611.347004617
310,0.88526935812376,1160.195779713991,2030.6611958301053,3.757566548858068e-07,2355964.5494310544
320,0.8816234910678199,1221.4309868655052,2024.2530667005992,3.565737874958881e-07,2472485.420925638
330,0.8733370905210911,1222.5726018626344,2044.0622993142376,3.49472589406737e-07,2499014.5636419267
340,0.8562681849301457,1202.1608712162429,2043.8035038337584,3.4850425138237867e-07,2456980.600763601
350,0.849809278330489,1253.5277735014806,2037.7858570593241,3.32681739756031e-07,2554421.168272381
360,0.8490357145380149,1227.1506211878493,2025.414646379508,3.4159707353049045e-07,2485488.841467581
370,0.8019948878119126,1267.724611670532,2024.6448845860846,3.124624383902432e-07,2566692.1500826236
380,0.8160602258879379,1267.6689810696157,2021.5125107172958,3.184490181421164e-07,2562608.704680475
390,0.807110526825264,1258.2162979970226,2006.7435915526762,3.1965817858569634e-07,2524917.4927926576
400,0.8233845059251454,1286.2053537296954,2010.3064602623479,3.184418286014154e-07,2585666.931826825
410,0.7815588900527527,1288.6663567528108,2004.6184382567526,3.0254466304768195e-07,2583284.3395078387
420,0.802836889077395,1264.6033060188963,2002.6228201870297,3.1701064506521906e-07,2532523.4391174032
430,0.7776690769593539,1233.26818971867,2002.8147926809277,3.1484478924972976e-07,2470007.773711381
440,0.7566138260987403,1308.9088261093905,2008.6959214478688,2.8777342071306966e-07,2629199.8205530504
450,0.7769848611441739,1284.0327950009269,2001.8876470634516,3.022711799333616e-07,2570489.3907367126
460,0.758380348601893,1296.1619025083212,2006.399010364205,2.916154393741378e-07,2600617.958464481
470,0.7814416113070023,1274.7129913369417,1995.0898198907673,3.072710672382235e-07,2543166.9122988405
480,0.7408816133997161,1316.8035661235976,1994.7860116675474,2.8205351012733133e-07,2626741.333817295
490,0.69638182525919,1293.8927192961885,2015.5879756852617,2.6702221865086553e-07,2607954.606840103
500,0.7670735314206732,1314.3757730043246,1991.789115071261,2.9300436965917995e-07,2617959.3577833883
510,0.7625102901318142,1290.9141500409924,1966.5936852192015,3.003541986693757e-07,2538703.615630728
520,0.7097816331083793,1289.0700577497812,2011.0170028859668,2.737994009897096e-07,2592341.804046005
530,0.7138321888506381,1296.6994709795395,1969.9346400373663,2.794505553312648e-07,2554413.205600722
540,0.7121276100154319,1284.9190285606642,1990.4984221385714,2.7843269167839e-07,2557629.298925828
550,0.6944011943675557,1276.525494891863,1983.0278099512436,2.7431664551823894e-07,2531385.5564823383
560,0.6920860308700121,1280.1409571410366,1970.3938039400805,2.7437798199032994e-07,2522381.8101206226
570,0.6823689539744904,1280.199422115829,1965.612837397765,2.711712559961043e-07,2516376.4185400736
580,0.6718210599305264,1277.93790529491,1968.1956942354118,2.671010432679906e-07,2515231.8827016633
590,0.6589329659917094,1271.247024037177,1976.1702420868112,2.6229313930092747e-07,2512200.5392436865
600,0.678518344492521,1297.167445010286,1967.7921083195295,2.658191950809488e-07,2552555.861460248
610,0.6426474011947575,1288.9643312515466,1971.3464194927274,2.529116923644781e-07,2540995.2192665744
620,0.6697329705163787,1267.2266120838328,1961.3488660215833,2.6945890844621414e-07,2485473.4786029984
630,0.6462502763668662,1247.6878372295666,1949.5828411927828,2.6567647871927377e-07,2432470.798627697
640,0.6674643894202671,1269.2888408874758,1944.7894833900084,2.703927488406813e-07,2468499.5891422564
650,0.6213559484133278,1249.8085916624275,1941.082991212705,2.561255183691122e-07,2425982.199547443
660,0.6577847393941332,1258.3997795642672,1958.0351670186728,2.6695906493683204e-07,2463991.022555381
670,0.6811747477310611,1242.1743445319273,1940.524059464423,2.825901062229123e-07,2410469.2016136544
680,0.6406867822878395,1231.3117925166491,1923.2731815460506,2.7054327923419807e-07,2368148.948668666
690,0.6112544748654845,1220.5279085136644,1929.7784861562204,2.595176361241381e-07,2355348.499602917
700,0.6303943181183113,1233.136970947454,1936.534064767267,2.639829213221903e-07,2388011.750763668
710,0.5774212034913191,1225.59491315901,1913.618473534658,2.462013460087634e-07,2345321.0668911864
720,0.6628416140946141,1245.1739336299684,1892.4588299774132,2.8128936022818253e-07,2356440.4055557433
730,0.6336303567954321,1222.8211871602127,1900.7676374620703,2.726113866746175e-07,2324298.9389570816
740,0.5618614274750594,1220.4870166682454,1927.8559747703796,2.3879293235256156e-07,2352923.1872135527
750,0.6423759966922741,1239.55849910022,1898.561641085525,2.72959098416239e-07,2353378.218273224
760,0.5885013064805809,1193.7646264675398,1891.7434441610603,2.605952455661997e-07,2258296.405991345
770,0.5597031765190486,1188.1992763450694,1906.6368164998485,2.470589056117423e-07,2265464.485617987
780,0.578704823655597,1172.0118471345213,1886.9532788407637,2.6167603674924497e-07,2211531.597790705
790,0.586375189711515,1166.9475027570322,1892.9523581000078,2.654511332453257e-07,2208976.0271228394
800,0.5841736756377155,1166.3334317644326,1888.8820896275327,2.6516390711324223e-07,2203066.3297936525
810,0.5961239296713144,1157.4658324267207,1862.5042840692354,2.7652289531829117e-07,2155785.071558531
820,0.6056812496897499,1182.6989609777825,1869.1844079767347,2.7397930793717154e-07,2210682.4571899557
830,0.6021333427624033,1200.2621066906822,1864.3978609769588,2.690778726152052e-07,2237766.1043258063
840,0.5842057245462128,1174.7089111046205,1860.4853929525193,2.6730635283491564e-07,2185528.770081306
850,0.5532123984875406,1158.0083576876536,1863.4456104709943,2.563678078157926e-07,2157885.591021783
860,0.5392221114721738,1187.588684064632,1868.2068461485867,2.430393990498205e-07,2218661.3099781363
870,0.5303712076215366,1182.128606385792,1857.2346475247375,2.4157302376770076e-07,2195490.2056098254
880,0.5700292520121956,1180.4381369361508,1853.1088658348842,2.6058713850550034e-07,2187480.3771259943
890,0.5533292318321302,1173.190121735134,1859.7825032080038,2.5360222470523753e-07,2181878.46133947
900,0.5538795940528474,1187.2182306238594,1846.7941884650984,2.526191730234833e-07,2192547.7287559607
910,0.5074675936550155,1174.2370758312675,1831.7409438778427,2.359328815562187e-07,2150898.129619524
920,0.5346489137357915,1195.3252403700044,1826.989633794527,2.448197868383324e-07,2183846.823168949
930,0.5151499043804867,1180.7316898607164,1824.7397684111168,2.391010409559718e-07,2154528.0703121102
940,0.5399499077875,1210.3498457213361,1833.8467608380392,2.432649332326737e-07,2219596.144056893
950,0.5192974632945125,1222.0055745412812,1847.6755387521912,2.2999442278994474e-07,2257869.808298743
960,0.5063163938098808,1171.3800846474935,1831.2169848644621,2.3603931496985732e-07,2145051.1067384616
970,0.5064096067602363,1160.9207251793612,1828.7866927827702,2.3852632578894e-07,2123076.373583739
980,0.5120823863265738,1159.6085727046272,1808.9035062214825,2.4412542936782114e-07,2097620.013009889
990,0.49248822896624245,1189.3966445905273,1822.3984599121682,2.272091443225213e-07,2167554.6133264774
1000,0.4964800869697151,1165.6084044308882,1834.9600996415018,2.3212533257295755e-07,2138844.9139374746
1010,0.49374755035831847,1187.8657490797812,1810.73763288259,2.2955252075748433e-07,2150913.214671028
1020,0.49859771490090343,1201.1270232607826,1823.6455387992814,2.276255023567602e-07,2190429.937500787
1030,0.46827816747988144,1185.5998758038174,1820.4143966956347,2.1696790900497902e-07,2158283.0826338255
1040,0.48683877631717454,1184.9831478877236,1807.9834402816293,2.2723673451803233e-07,2142429.908393801
1050,0.5246968758516902,1191.537123808681,1824.7851895360382,2.4131768645766785e-07,2174299.2963084495
1060,0.5030113290093216,1156.3879487087313,1814.491483674212,2.397282832461982e-07,2098256.0847554845
1070,0.4848041344608385,1164.588920178114,1817.37146601366,2.2906036894333244e-07,2116490.673167364
1080,0.49846091301862,1166.8288023061052,1819.3947003438482,2.347994322694457e-07,2122922.1391242878
1090,0.508159993482654,1220.3942927217404,1821.5627627543122,2.2858943975658414e-07,2223024.7994998083
1100,0.49834731188701237,1176.8367886407555,1814.4562184868048,2.3338309251548793e-07,2135318.8292932604
1110,0.4733359253017098,1155.386158518909,1812.0062124886324,2.2609066181094953e-07,2093566.897059639
1120,0.4952557527821435,1194.0754353640154,1804.3025795834626,2.298732281792893e-07,2154473.388244539
1130,0.5069043821019348,1183.9583135469109,1806.6944725007122,2.3697630217383676e-07,2139050.940756469
1140,0.48556880307787764,1202.899999919169,1821.9248513638527,2.215597118924977e-07,2191593.40355831
1150,0.5058475022022285,1189.4566003740579,1812.7022295110658,2.346089308478826e-07,2156130.6314047077
1160,0.5344338816510932,1176.9422235701834,1810.418291272619,2.508186990460975e-07,2130757.729322528
1170,0.4881797726988674,1190.5323548412307,1813.8307474954836,2.26069419204925e-07,2159424.191099228
1180,0.46275871334773694,1199.313757389175,1821.2989399872831,2.1185589576391234e-07,2184308.87504507
1190,0.5121649067707351,1184.6002033790037,1832.2148337171013,2.3597262286384663e-07,2170442.064655306
1200,0.511483200693237,1162.975648246059,1806.311432394659,2.434827075405686e-07,2100696.2090234463
