temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
910,0.5692644705158213,1104.6483225583836,2098.6427745594606,2.4555654898122044e-07,2318262.2205663803
920,0.5520663400866035,1100.5066442988223,2111.31740116902,2.3759925393496894e-07,2323518.828210228
930,0.5776784256758151,1108.9397759563535,2097.9746860805335,2.4830069974366667e-07,2326527.578344248
940,0.5914299852252298,1117.5711934884753,2095.458123243903,2.525510359573875e-07,2341823.6356988093
950,0.5915471814168464,1114.7673713703887,2094.485336721938,2.5335402978938847e-07,2334863.913191338
960,0.5616613410274327,1112.5527825123738,2095.4203589983117,2.4092548899745564e-07,2331265.750936649
970,0.5423355932791546,1121.3047816314647,2079.4801109526957,2.325892631719851e-07,2331730.9917187863
980,0.5661103533530819,1058.7088925564153,2087.773585893508,2.561186110735508e-07,2210344.461029852
990,0.5153745881086267,1088.8625145214737,2082.7284225884773,2.2725702129537336e-07,2267804.907285032
1000,0.580403876151953,1106.380335422952,2081.1856632842027,2.5206644160893073e-07,2302582.892221815
1010,0.5753431746129603,1121.281978293458,2090.1966090415967,2.4548501363541555e-07,2343699.7888084394
1020,0.5228179081401265,1105.075927818799,2090.898611037321,2.262691588229535e-07,2310601.722567106
1030,0.5467280941622463,1107.0625480403246,2085.2275722978975,2.368349398345869e-07,2308477.3494320507
1040,0.5758103681963094,1103.3708128753412,2095.7141633392243,2.4901524771302625e-07,2312349.8399579655
1050,0.5769489688764616,1099.5400213794235,2067.142510296691,2.538375934561813e-07,2272905.9199659387
1060,0.5376771550891968,1115.8293118078354,2070.6399431654027,2.3271224257913978e-07,2310480.7427840666
1070,0.5737538246256374,1077.3355431185225,2070.471275563859,2.5722039191588827e-07,2230592.29617089
1080,0.5401842882672134,1132.3803236553001,2081.515697212383,2.29176426577833e-07,2357067.418902946
1090,0.5616174938977678,1135.2047628061553,2090.481390770902,2.3665741521009627e-07,2373124.4313607635
1100,0.5377465475123677,1091.6565346632115,2067.7834041774468,2.3822457814964847e-07,2257309.2654384505
1110,0.5652802940193673,1098.6608468533327,2089.8046806714315,2.4620365767298446e-07,2295986.5802245336
1120,0.5786406823281671,1082.7667028876763,2083.8692362267684,2.564505347391832e-07,2256344.2221583184
1130,0.5410509570982454,1134.346800369565,2078.0511266812387,2.2952822113055276e-07,2357230.646555233
1140,0.5634904219336032,1143.9521374004607,2066.1024380715885,2.3841129906196488e-07,2363522.300120297
1150,0.528871292338016,1087.0666625393335,2068.8574305912016,2.3515989245675722e-07,2248985.9423424783
1160,0.5476922179227377,1076.9473882274804,2088.408777693198,2.435154793532806e-07,2249106.378688034
1170,0.5684644740609534,1094.0656839115968,2070.8475119426107,2.509064420222653e-07,2265643.199430121
1180,0.546739707060343,1109.7498972850237,2086.498620227584,2.361225150196033e-07,2315491.6294829054
1190,0.5149478640368016,1095.9510491039634,2069.552331147801,2.2703650456509308e-07,2268128.048496986
1200,0.5725336081561317,1142.8329508422275,2061.2926086810526,2.430404638940037e-07,2355713.11452824
