temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
330,0.9247454110353084,1192.685857981185,2140.8008468691555,3.621761495329037e-07,2553302.8948149863
340,0.8659852905353971,1197.0700348331352,2117.0146340222263,3.4171740169452796e-07,2534214.7816912434
350,0.8919956081436337,1197.0611685771908,2116.6492650794407,3.520444264512298e-07,2533758.6427240474
360,0.9241604772179507,1181.2280786977694,2113.0519610250526,3.7025714910518886e-07,2495996.308110177
370,0.8286346061097795,1217.5019736078427,2112.7145022882264,3.2214587846999395e-07,2572234.076205827
380,0.861139865977353,1237.1178372298364,2110.484989260648,3.2982256037902077e-07,2610918.625420167
390,0.8803094782984876,1238.3466359334689,2130.110744174179,3.3372670943211167e-07,2637815.4742138325
400,0.8780294608734793,1235.4888804539353,2114.291031915394,3.3612860994585153e-07,2612183.0599749456
410,0.8258167411450626,1221.2131937064223,2108.0714399110734,3.207796953436169e-07,2574404.6556950985
420,0.8613825576031559,1234.2168270866136,2099.993416861846,3.3234310790423935e-07,2591847.211862004
430,0.8053538653760227,1215.16539899425,2113.7444666790043,3.135442703396809e-07,2568549.1382238804
440,0.8103882605006633,1233.8005525229987,2105.910903590559,3.11894838320843e-07,2598274.036414239
450,0.8447375830377302,1243.5454329425254,2101.696341565343,3.2321402058329364e-07,2613554.8869855963
460,0.8189122132294459,1234.7333438474925,2090.0180083948776,3.1733220076650027e-07,2580614.924206884
470,0.7500511509273692,1262.7554924809192,2102.880876784471,2.8245999297495496e-07,2655424.377192682
480,0.768945140628297,1217.7991169971049,2094.780358181795,3.014263459700787e-07,2551021.6704966687
490,0.806062296711352,1261.66760769658,2077.5378278276016,3.0752095483176106e-07,2621162.1811343995
500,0.8055598569997942,1238.401183885656,2075.5540246917844,3.134024704075856e-07,2570368.5613969443
510,0.7856832394455481,1265.9979698514537,2077.256987836684,2.987612383009766e-07,2629803.1294609876
520,0.7158133342335783,1249.8698784065855,2083.187649851819,2.749201614206365e-07,2603713.4946183935
530,0.7714919873699432,1250.7942519351611,2075.8160817076164,2.9713695668575104e-07,2596418.8230744554
540,0.7592276548658599,1249.209009791253,2101.558485450701,2.8919809661079657e-07,2625285.7946282756
550,0.7675426754310004,1250.268902714584,2078.5147574914113,2.9535613071030675e-07,2598702.3651248566
560,0.7476007701051066,1196.872853001879,2084.1726472983064,2.997008892591439e-07,2494489.662520403
570,0.7521084714019397,1268.1219188597538,2085.8638967069323,2.8433708323484224e-07,2645129.7271722783
580,0.750376923050671,1252.3228793447192,2061.0934518719037,2.9071368143554503e-07,2581154.486246769
590,0.7444479913463684,1224.2839080855058,2079.0169935180834,2.924786584804055e-07,2545307.049800498
600,0.7473444681479463,1263.3950581527638,2057.999279080478,2.8743287054257893e-07,2600066.1188722267
610,0.7082958694960401,1248.632145123877,2049.7176689004086,2.76749059094234e-07,2559343.36981743
620,0.6607108028744811,1240.6567405194246,2043.862611337014,2.6056019417628096e-07,2535731.925450899
630,0.694914180776737,1244.750088983234,2033.3426106270344,2.7456074614879203e-07,2531003.3955114027
640,0.685264935382242,1191.1137245881896,2057.032703893957,2.796817217634985e-07,2450159.8855348458
650,0.6791223894582437,1199.7275004732887,2078.163785812443,2.7238655194542424e-07,2493230.2443268695
660,0.7155842038163979,1240.893335843546,2051.7655237828517,2.810596913114542e-07,2546022.1651756833
670,0.6582086819534936,1239.0275230085815,2028.629776543213,2.618664477427518e-07,2513528.1271317895
680,0.6870067286067347,1194.6735232820295,2065.5064519816933,2.78410234333365e-07,2467605.8703507334
690,0.6583168571267441,1177.5213299998634,2048.5549195903436,2.729094547270072e-07,2412217.113493785
700,0.6740836809354713,1191.8095020096048,2054.820742036932,2.752536132803185e-07,2448954.885286043
710,0.6542205643743508,1155.4439549633323,2042.2884250963202,2.7724149407558523e-07,2359749.8150691274
720,0.6361545166760023,1195.3873161092874,2020.1128711831598,2.634379486187227e-07,2414817.303321464
730,0.6499312542635595,1183.6419932553904,2034.0783337271373,2.6994754582597385e-07,2407620.533370392
740,0.6047949991197882,1141.4947345643031,2019.5591661252522,2.6234796385682813e-07,2305316.1542730504
750,0.6304730843094005,1176.7305530618871,2005.4910535409113,2.67158374270147e-07,2359922.5965938633
760,0.6559020222137908,1151.3234076693,2039.8500695513378,2.7928228417664033e-07,2348527.1332103047
770,0.5887898645005963,1154.6953239882982,2009.26458647987,2.5377906236204287e-07,2320088.4226635876
780,0.6062119341523371,1123.0566712190212,2009.746994271759,2.685847944199787e-07,2257059.769379275
790,0.6292023667382304,1145.1152260546246,2019.118874955651,2.7213178452586193e-07,2312123.766926
800,0.5777606035115526,1164.7254925531513,2037.8727943021024,2.434149634939796e-07,2373562.394104183
810,0.6009144027552688,1131.4401985082607,1997.7047088553104,2.658579890788992e-07,2260283.4123481396
820,0.5988168925436812,1152.03000610076,1999.9795870630664,2.598990483063069e-07,2304036.49588566
830,0.5635555265608624,1160.0158534060122,1989.16823900829,2.442312725168895e-07,2307466.692341336
840,0.6050349286982336,1135.231921044156,2005.8342646219958,2.657056607737355e-07,2277087.0855230205
850,0.5353012374130225,1133.588593748677,1992.8140562339702,2.369605243172482e-07,2259031.2836088636
860,0.5932596908601655,1172.3657817112892,2005.1028312087853,2.523742590348875e-07,2350713.948121607
870,0.5831631479947337,1165.7513970280206,1986.7785338371964,2.517877912382033e-07,2316089.851405994
880,0.5653075420944914,1134.7765157907802,1978.9652665984281,2.5173074918962263e-07,2245683.3101015366
890,0.605713710115306,1174.7850114681696,1966.5480671105015,2.6218294709310536e-07,2310271.1935731173
900,0.5809115029044761,1144.9006193819012,1988.4594602227355,2.5516755055451344e-07,2276588.4676248105
910,0.5504340339425092,1147.3604794939667,1980.9316915336135,2.421786713876058e-07,2272842.7354428014
920,0.5372814936895031,1152.5620815791474,1958.7029259487815,2.3799562971558385e-07,2257526.721526694
930,0.5628005426504057,1125.2095973558135,1964.0220635698172,2.546681992576064e-07,2209936.475347328
940,0.566477060970606,1131.2420795815497,1949.9097445119558,2.5681019878629826e-07,2205819.954378033
950,0.5261650470064555,1140.8868740437854,1973.6517627071958,2.336731883115235e-07,2251713.3900060193
960,0.5477974064655882,1156.3780177206881,1956.3122993151228,2.421485981189301e-07,2262236.538724623
970,0.5220826218250694,1125.2197313602715,1934.3722984911624,2.398622118199871e-07,2176593.8780589765
980,0.5609210123339835,1114.7491882625657,1961.2501916272827,2.565615350359384e-07,2186302.059096315
990,0.5181793181246503,1152.5823011377195,1946.1696845552233,2.3100821565341846e-07,2243120.733429129
1000,0.4815373219929524,1121.0359192762794,1953.290309517983,2.1990931692421586e-07,2189708.59774394
1010,0.5401882736639562,1107.1354168251055,1959.7470952577537,2.489684864068098e-07,2169705.4171799826
1020,0.4956210745659074,1151.4615425509687,1941.6770696632511,2.2167837311296435e-07,2235766.473770292
1030,0.4922107147902319,1109.6671095933325,1954.7263993925783,2.2691978916418497e-07,2169095.5936597446
1040,0.5228897605221341,1139.3656503798309,1943.3781530559345,2.3615095105282208e-07,2214218.3132905294
1050,0.5097590604064227,1148.3153164224275,1949.61437177916,2.276958307211009e-07,2238772.0442312984
1060,0.53239362563968,1147.6291122853972,1954.630945221779,2.3733758573371675e-07,2243191.376510437
1070,0.5144799320475804,1138.0046884920741,1952.3286845736648,2.315642185043588e-07,2221759.196522394
1080,0.5283905897403647,1106.0810918623565,1947.048099402888,2.4535303013330164e-07,2153593.0876960726
1090,0.48681481374622126,1153.310710182261,1945.0261460061954,2.1701613098210295e-07,2243219.485773471
1100,0.5317981650861595,1175.2628483204942,1932.254406790684,2.341787698714405e-07,2270906.817804646
1110,0.5052284592818516,1153.8619042498406,1962.3618788067586,2.2312841098039767e-07,2264294.614307261
1120,0.5296749634983435,1126.8896461637205,1964.901279582464,2.392144010433217e-07,2214226.9076953246
1130,0.5367173814490779,1145.5928361026681,1945.1746654473154,2.408556100004389e-07,2228378.1617048485
1140,0.5018779336169009,1150.0465881869063,1942.702377472856,2.2463446814610456e-07,2234198.2410752494
1150,0.5302796655014792,1150.8609198237452,1937.3172696442596,2.378380748976163e-07,2229582.7349332194
1160,0.5365941066817279,1131.412234128657,1944.611419942545,2.438889905666182e-07,2200157.151149295
1170,0.5145294792649211,1134.5542117723205,1954.6144300193473,2.3201919150266205e-07,2217616.033969404
1180,0.49992341110122773,1148.0064076894496,1949.976560794825,2.2332110690140056e-07,2238585.5866366946
1190,0.5045360054899486,1185.4825097875648,1941.7391391898475,2.191826275270385e-07,2301897.7880795263
1200,0.5203242411616018,1126.8702696683279,1940.3780552667633,2.3796538282748897e-07,2186554.3423969634
