temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
420,0.8531094790869451,1233.6963397505397,2089.4595686593257,3.309501020907267e-07,2577758.6219117516
430,0.8392524750095723,1227.8080562889709,2126.552665288248,3.2142970467312117e-07,2610998.4945636946
440,0.8228197568414455,1221.7351368005868,2110.178266342112,3.191600328213731e-07,2578078.932903105
450,0.8116172172149495,1220.788092826166,2107.333903895964,3.1548419885213044e-07,2572608.1374850725
460,0.8179915707428114,1194.9235072618085,2091.4121557671842,3.2731740209481654e-07,2499077.5482993033
470,0.7929171373781064,1217.2478342020736,2085.8066420415867,3.12301987285143e-07,2538943.617589421
480,0.7958705254145791,1232.7631658602202,2094.875479088863,3.081800763329642e-07,2582485.327684532
490,0.7863865488205728,1245.7530280436745,2116.215786460826,2.9829376447948704e-07,2636282.2239774
500,0.8114802698262349,1231.6286376376297,2101.678749192703,3.134958914322656e-07,2588487.7346201665
510,0.7432937670424852,1272.2778512834682,2080.8303175947435,2.8076428204280884e-07,2647394.325354937
520,0.7772739360547362,1211.3398783083721,2097.668783432164,3.058941523931291e-07,2540989.848853989
530,0.7515953184989159,1241.9280591844836,2101.3427964867396,2.879988286825232e-07,2609716.580922072
540,0.7263531473857647,1263.9569879430253,2089.289089782533,2.7505338309120534e-07,2640771.544863756
550,0.75644201673654,1266.5199516956989,2065.060567701255,2.892216598447847e-07,2615440.410453686
560,0.7139061145076138,1245.6951686334041,2090.0984637416414,2.741969221515735e-07,2603625.558251063
570,0.703527440005662,1250.803733723972,2078.8363084140574,2.705649767037815e-07,2600216.216365262
580,0.7465238087306051,1220.252645428966,2083.270901024304,2.936622740830771e-07,2542116.8281200924
590,0.7278334576145719,1260.5059609671737,2073.8773908604853,2.784223116028098e-07,2614134.8134946907
600,0.69979623813726,1224.2940059480857,2069.397333357728,2.7621165189538266e-07,2533550.7511548186
610,0.7095500727970454,1232.1244327870245,2069.9136092900058,2.7821225692002567e-07,2550391.1317645907
620,0.6901174649966153,1202.0505655539857,2080.4260274363974,2.759611860372214e-07,2500777.282873153
630,0.7112904146499153,1238.366506274371,2057.5077799853166,2.7916198185248155e-07,2547948.7211327534
640,0.6819086519082546,1218.991479728785,2069.159139294419,2.703532763361002e-07,2522287.3610028434
650,0.7356796819433273,1225.5709424294091,2062.7442616661115,2.910079936149922e-07,2528039.428760992
660,0.6874241188199168,1197.6125266078036,2080.827470187828,2.7584960290555764e-07,2492025.044006569
670,0.6985926274388217,1189.6666026861321,2071.65805851568,2.834527367359065e-07,2464582.404401697
680,0.7023526364351441,1163.0773376939474,2048.85108158864,2.9473806633836746e-07,2382972.2613054803
690,0.6564031444715998,1226.6970179920515,2067.3918609968105,2.588275736609424e-07,2536063.4309058255
700,0.6680746560411096,1205.1570060711006,2035.4587132395843,2.723447885369517e-07,2453047.328829152
710,0.6739315232731918,1190.785388078923,2053.6067594657375,2.755909735853547e-07,2445404.922031908
720,0.6401712588948933,1185.8632506030262,2045.0749576971614,2.639686374977126e-07,2425179.237061602
730,0.6441062445283228,1210.0542984453214,2028.6446419709066,2.623896333160745e-07,2454770.1690349653
740,0.6437847729381122,1149.287400668942,2041.6466752494423,2.743667436823484e-07,2346438.800481819
750,0.6545570856477747,1161.118313263995,2023.0416980974633,2.786546016422921e-07,2348990.764157655
760,0.641145696313441,1147.2803511009777,2022.732716877264,2.762795097263992e-07,2320641.501602382
770,0.6275859753620264,1131.4215561946787,2026.0880873051162,2.7377290104488103e-07,2292359.7367262547
780,0.6057466434643894,1186.2133000718609,2044.1760353548698,2.498100662850994e-07,2424828.800826113
790,0.608594148080894,1175.1956878883686,2030.2654479408425,2.5507315806584886e-07,2385959.1996888253
800,0.6229398994965347,1155.8615406179924,2008.0896880224782,2.683843755009904e-07,2321073.6404967653
810,0.6276014607090925,1174.180673049057,2010.338436625245,2.6587643190646885e-07,2360500.5385730197
820,0.5799072842395923,1109.9375135183777,2028.5528259610912,2.575572102570489e-07,2251566.879687932
830,0.6389060743089177,1120.1014626878623,2005.465456362677,2.8442283896648865e-07,2246324.7910418157
840,0.5936960353258696,1118.1896698303199,1998.6222347337275,2.6565497794408477e-07,2234838.7367724427
850,0.5941391843686589,1146.628986197196,2014.1035539109334,2.572666453867833e-07,2309429.516117063
860,0.5836513301234224,1109.1942954712854,1994.0668598163672,2.638797940190577e-07,2211807.585696654
870,0.6146493718696687,1137.6084100519108,2001.7763852822463,2.6991006916465044e-07,2277237.6509403973
880,0.557877558304268,1142.667260652966,1999.7026514440024,2.4414828878609926e-07,2284994.750845991
890,0.5902817946949052,1123.1223320563538,1987.387519589417,2.644537732988542e-07,2232079.3057009587
900,0.5334107520237227,1147.042540877229,1993.33017156703,2.3329369413537347e-07,2286434.504801489
910,0.5781444134408191,1120.8380870474018,1987.615976449888,2.595141090989022e-07,2227795.688828946
920,0.5668803899663016,1154.9574226373245,2010.707422264117,2.441049455971979e-07,2322281.462095903
930,0.573276833765327,1133.8913493496013,1985.8791551274458,2.5458929178762616e-07,2251771.1948527056
940,0.5688053891346224,1173.1204394039958,1978.9785105182943,2.4500786312558806e-07,2321580.1398302866
950,0.5507982130437264,1147.509466937279,1971.8807513510699,2.4341962992955844e-07,2262751.8298467477
960,0.5203101401932994,1157.1514340749843,1967.128404357618,2.2858060743898023e-07,2276265.4541120534
970,0.5335583642319439,1153.3835797740453,1964.7708647286445,2.3544867932802905e-07,2266134.4533964703
980,0.5281563590164201,1111.3501080809351,1933.5470726595843,2.4578584474577057e-07,2148847.7481798045
990,0.5446160829414338,1104.8458064367285,1980.4293241939038,2.4890260523480477e-07,2188069.0337799587
1000,0.5138313137641866,1125.4516365550005,1957.976625621584,2.3317727758928106e-07,2203607.9976422493
1010,0.5216299457643488,1139.3079651255816,1964.8465680234362,2.330197538718857e-07,2238565.345198764
1020,0.5157607389772296,1167.2656381393056,1955.558608502967,2.2594760491197888e-07,2282656.3670730283
1030,0.5041048929864929,1139.2872244531322,1957.0672180390504,2.2609030677398594e-07,2229661.678907923
1040,0.49362380547487134,1147.7223381186195,1946.8942858198216,2.2091077077163545e-07,2234494.0617909054
1050,0.5255478557835841,1107.963958287549,1955.2747230221964,2.425933263547863e-07,2166373.921659264
1060,0.49504521740480495,1138.306310658993,1959.176604019056,2.2197912733468184e-07,2230143.0920503465
1070,0.47571526940730374,1117.4884478642866,1940.924282163031,2.193286956648474e-07,2168960.4634964704
1080,0.49718702581944607,1127.521315520677,1957.4680143517492,2.2526844023427328e-07,2207086.910631532
1090,0.5073971492069146,1139.287389712654,1952.3515298762916,2.281165082885627e-07,2224289.4782742667
1100,0.5180335459822436,1186.290792405786,1958.870965907627,2.2292608814651187e-07,2323790.5903672464
1110,0.5115072037730769,1126.8443493021025,1933.0135075864002,2.3482965194621987e-07,2178205.348148372
1120,0.537979425537157,1181.6778935926282,1970.8019776410247,2.310061629448118e-07,2328853.1296270317
1130,0.5171148935567336,1169.8447498367648,1960.8060646270544,2.2543646945671716e-07,2293838.680152048
1140,0.509472664592345,1142.6654751327417,1954.5025534181452,2.2812114322986706e-07,2233342.588849702
1150,0.4909209703405204,1115.676778331795,1927.158540993041,2.2832619855867724e-07,2150086.0323497187
1160,0.5260233176770608,1168.8059555394088,1947.593286744926,2.310810388851828e-07,2276358.632516041
1170,0.5304951414932927,1120.3920626272782,1957.3056746857346,2.4190939323424616e-07,2192949.7420532266
1180,0.5047964085577168,1125.7107574631489,1965.5748904245543,2.2813916336814899e-07,2212668.7987503707
1190,0.5093228018450955,1145.3654018799568,1950.2474077668007,2.2801286416939587e-07,2233745.905962166
1200,0.5016938650490237,1119.1276082979168,1964.6598832139616,2.2817696713759805e-07,2198705.1162201054
