sample_id,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ,CTE_GDC,CTE_LSCF,nu_YSZ,nu_GDC,nu_LSCF,correlation_rho,temperature_C
47,2.3300395388478745,2.7092991329187233,189.96985048193412,151.6240255926806,99.59727305267484,10.415231259653709,12.997432114302068,13.712977619911788,0.3042178253812889,0.28642871016824417,0.29504693878307325,0.0,800
48,2.0592268477290587,2.567776418744077,199.79554858499253,156.76385290434274,89.49054650924725,10.314496912472483,11.778409619902176,13.081795639603145,0.3314474513315323,0.2960786723578699,0.2907178841828007,0.0,800
49,2.241799025947798,2.45765252771405,179.09436374776567,156.80230402504185,90.65890143368094,11.01743312033915,12.093912442878473,13.132914434577451,0.3066372694102873,0.2888581923421586,0.2543184025313895,0.0,800
50,2.2055849856868464,2.5531308304449807,187.25798510013234,164.6189828660041,100.1827488655987,11.17854369120699,12.900272575169343,13.504472997699102,0.3136422007153304,0.2808211850644435,0.2891278065511671,0.0,800
51,2.23625374084575,2.6574673137070866,180.4921261900274,160.38525824081646,97.28888825511154,10.00933161259696,12.974048236521558,12.150961653255232,0.3142180003510442,0.3114929651697775,0.2802719834035783,0.0,800
52,2.061111436022987,2.260562511021909,184.99924988642965,155.43788494761992,101.16927391451111,10.057035356020009,11.836829625052614,13.15065084175681,0.29276114067392617,0.3054469609009721,0.2787482148074876,0.0,800
53,2.0941054737501608,2.335983951835619,206.89660054933643,164.01581440531055,97.12816664739326,10.272189598610428,13.024921439122952,13.449041172314315,0.2928913898359837,0.2924581126201228,0.30994321786442075,0.0,800
54,2.06724704183962,2.463165915005024,185.0415516715628,149.27401913431962,97.2275871139344,10.293141587496297,11.371144233503975,12.953343218174762,0.31856314592244883,0.2959210863318986,0.29411984165146887,0.0,800
55,2.1081136519787003,2.4069890358030657,186.9651296454769,158.92066658330984,109.19649516128196,10.267421865990475,12.650235807478031,12.800694876637664,0.29952637115209996,0.2825502055955607,0.2660781246500405,0.0,800
56,2.202539024562656,2.3409587579203164,169.5384148646731,158.92621529079244,96.49606651699759,10.441729746136946,12.487517714134002,13.123832351468788,0.3101186505568037,0.2920882410755052,0.2895960511034365,0.0,800
57,2.144250748151841,2.5536236451068524,187.7932817890129,165.94839340640794,103.42510423938343,10.365949559783418,12.106754943109461,12.90753269053898,0.29489946413969803,0.3165536163535635,0.2662473249319144,0.0,800
58,2.2418817974550986,2.364631604111954,167.2903972266751,165.00132453187393,101.5228208158148,10.093916222131405,12.131381550543704,13.07717406875832,0.30671541101535793,0.30239955858405543,0.266878786539268,0.0,800
59,2.0438496239163157,2.2053282747259546,195.6723412469545,158.67211152346007,102.93107084093332,10.191957527740806,12.146126516862969,12.963943033996316,0.312137380727865,0.2794397682059689,0.2824060958446324,0.0,800
60,1.9029734166001748,2.610110637006575,199.71793507736777,157.96091594209824,95.41529757716864,10.96390164966287,12.318339031718526,13.980818127907641,0.2893986944827598,0.2940444482776939,0.29760576094667957,0.0,800
61,2.1303241740346057,2.6323768682511597,196.91512248716404,161.34302365744207,102.89362250922738,10.392765525979595,13.194414149836652,12.630236238820872,0.3105406854134985,0.2908174222331263,0.25769104303255275,0.0,800
62,2.1178470196827646,2.699673670546289,180.42031248755,153.3259677076074,105.81964677443725,10.377410732512203,12.72924145498955,13.617390283968062,0.311092404498911,0.2952062559982312,0.2724431595226562,0.0,800
63,2.1678217459261684,2.6951086462774687,192.6461772727076,152.23981207915318,86.54649002615258,10.043868856251757,12.973761652027694,12.906385689089939,0.3053146877489665,0.30781969137715204,0.29763751092454954,0.0,800
64,2.1758266083234785,2.360373875908738,196.90100313846494,159.77784781312693,97.04707962640889,10.36103498180875,12.271169138046108,13.362907777928747,0.2989955787858029,0.2809035784306241,0.2658875453358629,0.0,800
65,1.963768401785159,2.345231018898855,189.9448814151108,170.34908321333432,96.24305128901673,10.788270728870275,12.492103569622866,13.52351323121012,0.30623394651049957,0.2879810676529306,0.2804710246344065,0.0,800
66,1.905043598510944,2.1194830667277325,182.33556258543155,157.65395853507155,94.7369243015915,10.678665443540822,11.971362145153265,13.965199969844646,0.30624819378868945,0.27876327906527637,0.2753401101439162,0.0,800
67,2.420270465663479,2.2573645398679214,201.15627912976257,163.52321819398242,94.99941553903963,10.743329789392067,12.288622111696519,13.39645989490927,0.32924906451364144,0.29214827801043514,0.2991480600770679,0.0,800
68,2.306595449728963,2.454493765361617,183.04075436857246,157.14143711201402,110.15397770220072,10.138920877177101,12.179000169174188,13.001787096478747,0.3087916673587813,0.29107759431405245,0.2847826661378384,0.0,800
69,2.2713810993344463,2.16789197484565,197.17454080897832,151.7821617768805,102.07193490592532,10.134114694978846,12.595455689667283,13.23288704114953,0.3053566325129612,0.3108312267557089,0.2755192378870448,0.0,800
70,2.2834617774181396,2.4878177531369996,193.36918643646166,161.27695565362572,93.83645535164261,10.840030716652215,12.117258244091003,14.15923839075163,0.30877155912013265,0.28148751405568306,0.26745097436721527,0.0,800
71,2.17547164259049,2.46625648903619,205.6026376711486,154.12671776875504,103.78550520419905,10.74788224196033,12.065254027213019,13.281726495312327,0.31423681512191526,0.29906033244091784,0.3115760736496696,0.0,800
72,2.2068668616931437,2.285716324469831,212.534130829523,152.21182551901524,109.45862967406829,10.422461171455305,12.55854036769806,12.54608788710933,0.3138681034213228,0.2637897063082464,0.2788636183340596,0.0,800
73,2.025648214178818,2.4870776605216354,188.43102088338807,160.92685997717376,99.89144522536378,10.755912080534722,12.378593213251271,13.00835452047436,0.31449818445023536,0.30932939536097864,0.27660567726033797,0.0,800
74,2.153487053379036,2.4980994089391744,183.29229184539156,161.33013777347318,102.0088367084041,10.139101088323864,12.119786376571964,12.995473576100213,0.3160304677919035,0.29028910244981004,0.28749044342563185,0.0,800
75,2.18154697480819,2.237268873946083,194.388601038228,167.68637623693985,99.48496242669479,10.126659567660761,12.06134234755154,13.56498422417851,0.2953974052341969,0.2913929039941625,0.290782997887626,0.0,800
76,2.3164622426399544,2.3289132944796407,193.49403106139465,164.4195743833198,101.33012285520388,10.014761654245582,12.119652089796807,12.589006854170385,0.31516483337608325,0.287772441213223,0.2589987082507484,0.0,800
77,1.8702397309217906,2.4381644101701725,198.3501704942387,162.38510924520256,99.63079281747443,10.608441129901093,12.725845810759479,12.946112920147781,0.3118413977778505,0.29473540246035485,0.2771499806408709,0.0,800
78,2.380729392136045,2.2560557139444484,186.8244711988026,164.35358250458577,103.3834579321018,10.56501536233142,12.56701125694504,13.306760417901865,0.3037692119925593,0.28405341983032706,0.2639148816845819,0.0,800
79,2.229101495494229,1.9651547114752237,186.85172120845832,144.34226899684725,98.81844591320738,10.343275043945713,12.097929149929428,13.059790054489824,0.31106431742705143,0.291438844402478,0.2715318657160256,0.0,800
80,2.1872606503402503,2.4321319701942365,192.4108943286175,155.90034713641165,105.2772717013795,10.265882217116546,12.113843671624815,13.245459878446802,0.3089006185336782,0.30348564633181185,0.29910234977052097,0.0,800
81,2.1433040110852173,2.27066806376037,195.73435042105578,160.1482791225644,105.94549665597076,11.224364581158872,11.941066679185186,13.273793759796284,0.3097918854162744,0.2860995489874521,0.29730133833688105,0.0,800
82,2.1056797691666542,2.155884447672355,183.66701681725814,165.5455903195869,103.04702967645454,10.422260701923484,12.242696693742246,13.30724528011728,0.3117434718904163,0.28696700224452404,0.2888321523854289,0.0,800
83,1.9751492882187103,2.2421281627103276,192.14489981867266,147.81358472267914,101.57400115542941,10.916420104360192,12.449181701099597,12.736518138018944,0.29321720120405326,0.2871909367622544,0.25892148036861695,0.0,800
84,2.1124075686261707,2.172370314374282,192.53928948150218,146.91351671643582,93.00962112973048,10.456095469665156,12.048423463594762,13.598792098667438,0.31263099708058223,0.29957967023383036,0.2828005330908142,0.0,800
85,2.1835665619439393,2.3452910251110213,198.72164948486466,146.80200120535156,106.46684380971924,10.349786187663401,13.27492542403473,12.932357752752042,0.3165041458185746,0.2884820634143216,0.2713659970480307,0.0,800
86,2.1160872170800644,2.644364141351677,192.51197650949203,154.76647376084907,101.95280162897218,10.924997852941917,12.6495129740188,13.194204347329848,0.31243785081594927,0.2855463207213156,0.29487869810885975,0.0,800
87,2.1875174211229473,2.5517845589318515,202.93152772826653,160.84142132593243,101.21328010366707,10.7369892361248,12.387129782719198,12.59405852471155,0.3027491430710977,0.2917939788111312,0.2715493906001825,0.0,800
88,2.1662476780056283,2.4454687708458995,198.71490430560763,147.6916848028651,109.00796431376637,10.492767293100705,12.434029049993184,13.21994698879946,0.30136822962852916,0.30063112014578103,0.2675795538693608,0.0,800
89,1.9878474604261387,2.3289156783734852,178.26747654356936,155.9235122388427,100.87378232372775,10.840114233525783,11.843438168979977,13.295088740779773,0.3118219956497085,0.27696291712621124,0.2854100577098735,0.0,800
90,2.0266026780092594,2.436636980334413,191.24567210303172,161.6323822296147,112.7187942795458,11.256091954852572,11.920388896651467,13.21811497504574,0.31803075622305077,0.29747855970011483,0.2982025592528345,0.0,800
91,2.1571533465818438,2.512881139773179,202.94892520273967,157.62995612777365,98.91123469861698,10.280293990043353,12.929156845767935,12.80984356313443,0.32308645721604573,0.29352794540853616,0.2960190684239127,0.0,800
92,1.9337270394262485,2.5737915780076,185.3879192103044,147.96892894619586,98.77036202738762,10.641520994023576,13.054039531729664,13.763968466498284,0.31764808006029904,0.2939666866745016,0.2994890214853468,0.0,800
93,2.2905252060138532,2.2854559108721135,195.46523881963503,161.78379515366638,107.93172253468013,10.377236950877476,11.513843428071961,13.49172017269868,0.31511700707814055,0.2901882614677954,0.2996268853336897,0.0,800
94,2.2330277413456785,2.1005081514875723,196.35827162451662,163.80083694181167,102.56066890525481,10.21963769376951,12.588153664837263,13.130549739689036,0.2845742002267234,0.2903145937212407,0.3044900606193637,0.0,800
95,2.0883264339309267,2.6857516324515727,194.39845615412983,151.5941946437231,105.76456172202029,10.21131996416516,12.952655401085035,13.125964617426959,0.3038636551763144,0.2970396670490824,0.28270937861338935,0.0,800
96,2.0662060198520793,2.592834291709686,189.99923605266855,155.30289970522014,99.55319113037366,10.977699943805579,12.263303159976758,12.830927370447109,0.31312904996484925,0.2745042450903718,0.27333055917877835,0.0,800
97,2.1054152325320623,2.4004521883048753,193.61462714223725,151.0854203126886,98.28606719699671,9.952571817808096,13.00773741227953,12.888588749817247,0.3031997902856024,0.28191729044732433,0.26761747581323153,0.0,800
98,2.127762687768157,2.319909500308134,188.4770478773769,174.10311347887563,111.88706780344809,10.652357807540039,12.706939027824134,13.928427401844822,0.3006985603396124,0.2731174750473007,0.29792035279636236,0.0,800
99,2.0478767813540775,2.3113639382702473,187.15026074718244,157.91589155185267,99.81418598330308,10.25242707671393,12.58036407978865,13.02083898625672,0.2993761699361985,0.3081183178568753,0.2774122587394089,0.0,800
100,2.1933090572250546,2.3020178874910453,200.96780011726048,153.89820309915945,103.71906977930576,11.031748485470398,12.302136787718611,14.581956941432809,0.32764834866224446,0.3025938373183092,0.2663516883770899,0.0,800
101,2.1926868289020844,2.1551163361327186,190.64191394777384,160.20470089207083,106.90300969992497,10.418077005319702,12.436843969072866,12.620176642306088,0.2970002815364631,0.2682804260088981,0.28783927703050216,0.0,800
102,2.1250100335860647,2.3531581070640666,213.02826775617046,150.29190961101867,96.66390836875688,10.39079769801532,12.22103440119758,13.384387470717956,0.3078770971236302,0.2936200088351466,0.2582891322655505,0.0,800
103,2.2517785939439,2.372946454115151,180.94587222234344,160.26064257940462,103.54479580899522,10.970852791348271,12.518582865270426,13.313103393453932,0.30272089241998607,0.2878069142008181,0.2637990059387985,0.0,800
104,2.330551931022279,2.228498911982924,194.2651612229093,159.0777648731057,97.39627248660396,10.763040024693664,12.501121573511504,13.218126539427837,0.3013620350097663,0.295943882641785,0.28325983681606925,0.0,800
105,1.9709863289333334,2.4034706854484296,186.37583551260934,165.13233607083055,107.18532772532677,10.666268095308801,12.226284943158069,12.4039611329978,0.3141143311136979,0.2933453097716591,0.2932304049225347,0.0,800
106,2.2654929323484305,2.5535355685245587,199.70430884306072,147.50531384314448,92.29512367507482,10.741743586651735,11.621186254371823,12.514386503845637,0.3182297869008561,0.288577445332179,0.2750361089009957,0.0,800
107,2.015714519005304,2.314724806949162,183.62451958009586,158.77909289137148,115.8739671621079,10.175017923370277,12.32200476145587,13.297786239930527,0.29823100214567594,0.28938613740925695,0.27651240301852337,0.0,800
108,1.9866289726351931,2.569441945604127,202.6303333020527,160.04054640709398,104.23767184065309,10.722513961661441,11.99285069739227,12.687968476186766,0.3105251330850569,0.3001768739561521,0.29179964010558135,0.0,800
109,2.019019966943669,2.450814070885296,199.4329352483745,155.24845084852194,105.03779268636177,10.440283735747494,11.951651092766932,13.804525090333188,0.3088640895181656,0.2840506710607095,0.2924355116430209,0.0,800
110,2.1867761899334535,2.4422276394158593,184.37883357534636,170.1210908607572,96.6718235790669,10.608277409748677,12.124000742962604,13.088012534150108,0.3054781979762651,0.2861575276356869,0.24887848531428025,0.0,800
111,2.002433556278975,2.2549702298464114,190.22857506411054,151.08694792296646,105.40021460993076,10.645365877878387,12.730752951162735,13.32750334056599,0.30066298825148535,0.2964720452156626,0.30224695121440115,0.0,800
112,2.0787672262889156,2.6159350185279853,196.969386216074,158.809715961488,99.42819198505977,10.166847275037808,11.955547505998538,13.179773624622136,0.32108590775389956,0.2985582568445935,0.2750934769016198,0.0,800
113,2.155501596548428,2.451617218854484,201.21620465378274,151.7640977138211,92.7448723102858,10.678146778752248,12.04503511354624,13.16590138599487,0.2996599852274527,0.2929315981103422,0.2688017425618571,0.0,800
114,1.977914091641975,2.471307894630588,198.22426928826755,151.88137608751146,106.68681009278983,10.444092813008588,12.682709519440692,13.960388912513922,0.2969715572420896,0.28519104393716443,0.2729740942368345,0.0,800
115,2.0789794964901263,2.5457075590895313,191.35540210074294,171.04229393345227,100.85470339291071,10.12802356620694,12.093741323939097,13.742168361521475,0.32098763102283706,0.27328954315691595,0.2595304207770085,0.0,800
116,2.0795351203899837,2.25950831929331,210.8862519679487,155.21336404705858,91.47356868501569,10.456030258041288,11.949119998209216,13.277159746702994,0.3119994479097119,0.2736983003355869,0.31820711320296574,0.0,800
117,2.0947566831288866,2.524763909164839,203.22483620848797,160.70485177338568,116.60098348924893,10.506007534234552,12.723534571821451,13.537477960231426,0.2981892699289695,0.2879611895056572,0.26042209372079955,0.0,800
118,2.2459443589321744,2.3342477370988255,185.20195271253326,150.28570647292094,94.96213875120031,10.678089567380388,12.34821379153731,13.786557093296924,0.30922882033860916,0.29166030610566207,0.257519953842743,0.0,800
119,2.188292097250323,2.3308457321939287,193.5230499696365,156.67397611226733,102.26670942815164,9.783512688657794,12.426135971085525,12.90108716080774,0.30375932797488014,0.2864726747078041,0.27607598295923286,0.0,800
120,2.1625848880593086,2.410278060303165,210.46439880981637,162.89295812835783,100.07169973426016,10.616440868962998,12.310452883611536,12.422519087890977,0.32488833080047946,0.2794879949556972,0.2593020869242483,0.0,800
121,2.10636374846386,2.325798571907138,196.59799418790507,150.86439893503592,95.23845271236262,10.346441982949383,12.569323444258242,13.476510292542779,0.3075846278796523,0.2779394324966527,0.28183025374084186,0.0,800
122,1.9230282573975248,2.307003432015064,193.4557357647772,155.80070008225184,103.83446155667285,10.742962033923147,12.674189184593617,13.822989642946018,0.3153160823763341,0.29162590623017826,0.3046258029564388,0.0,800
123,2.011519964720333,2.299083548720933,189.82664411039724,162.31528524850845,92.2577350888772,10.49944015611473,12.35080537023477,12.342658366593835,0.30976955880627116,0.30356896332311867,0.28247814483784234,0.0,800
124,2.206515372488927,2.3736637341610214,184.0217239885199,173.05049544457236,105.51565113027401,10.399985548693515,11.800741434903374,12.896842337481203,0.32436972175590145,0.2825483808637323,0.28508247748760845,0.0,800
125,2.164427176772056,2.1999371102711045,192.53648866996915,152.75161735571763,98.40977404170215,10.446749881117121,12.518992551813469,13.07929412108004,0.31203387836799157,0.2897538866855488,0.2756356368732659,0.0,800
126,2.143048513927048,2.2882862917431988,192.05115955145618,162.45557824427735,95.47825040154308,10.600022922657333,12.263997501238608,12.708756826516055,0.32157553368966596,0.2828917020323781,0.26438507153265906,0.0,800
127,2.1426592846411525,2.4642032316019225,180.68061329025545,163.00909749059272,98.47342371970555,10.772372822301406,12.742913910815384,13.1276905575157,0.31541417187919335,0.29601826435022915,0.27561541587805594,0.0,800
128,2.153274404182664,2.250035302184024,185.92196551094617,162.10333365334435,101.91040066818421,10.232666610697482,12.041755651549707,12.643256637920357,0.3044688923286481,0.28874676593614207,0.29581918607741275,0.0,800
129,1.9731600664806757,2.4596715837528533,201.202416384602,155.00805733842958,105.5767017955739,10.396902042170309,12.27424213786367,13.040456453670968,0.31001861225499167,0.2998800027636662,0.30036275786644157,0.0,800
130,2.0798296916953056,2.6502235408362638,183.2125851422809,152.07602343485786,89.95959611852545,10.940803815245603,11.807253259686743,13.549683563608559,0.3078718372079383,0.2911766400787542,0.2806241674578523,0.0,800
131,2.189933920757452,2.6494305432840157,191.57698822173347,167.39114043047047,101.83780262695257,10.39166649201391,12.71326221616327,12.165256184922477,0.30426532210623447,0.2911983864478451,0.293162469280092,0.0,800
132,2.2473765825595073,2.1447612660050526,197.09709394140722,148.63698121858394,92.70907703281574,10.61017491924458,12.890139916837354,12.67444983147971,0.2992303040298133,0.28146848189244167,0.26837810521375677,0.0,800
133,2.1574391752068816,2.434255294127549,197.56684172097198,153.2001738512064,85.03672075512551,10.12974241869412,12.204800897686141,13.900345951987761,0.32359561738918596,0.2816398436653648,0.2707719595884301,0.0,800
134,2.1531836684708603,2.2458143148654335,206.3855274628822,166.55183743932642,116.06862520898463,9.98564781265096,12.322367274545247,12.78783945759351,0.28938836155605463,0.29459850349616323,0.2559999312736761,0.0,800
135,2.3613779124990484,2.225426684238652,190.54667163529965,150.25702341317808,101.79330220384713,10.18793854048561,12.07612834190661,11.900710221602877,0.32331502126067135,0.29229912952300546,0.2966369265144617,0.0,800
136,1.9729378637393253,2.4057204878419425,193.34799380438363,156.657004584835,104.99952194398455,10.293032383194696,12.114698281330089,13.285590073287286,0.2966236462654044,0.310138631491504,0.27136025105418615,0.0,800
137,2.0158295627938094,2.5584099106638236,207.76698060984933,169.6398200966077,97.5037141742585,10.811973349214275,12.677424282852952,13.162623583799622,0.3154315771602401,0.27903060597327933,0.26008033977859946,0.0,800
