Weld_ID,Material_Combination,Joint_Type,T_Top_mm,T_Bottom_mm,Overlap_Distance_mm,Laser_Power_W,Welding_Speed_mm_s,Pulse_Frequency_Hz,Pulse_Duration_ms,Focus_Position_mm,Spot_Size_um,Clamping_Pressure_MPa,Shield_Gas_Type,Shield_Gas_Flow_L_min,Nugget_Width_mm,Penetration_Depth_mm,HAZ_Width_mm,Spatter_Level,Discoloration_Level,Porosity_Area_Pct,Crack_Presence,Undercut_Presence,Expulsion_Presence,Tensile_Shear_Strength_N,Peel_Strength_N,Contact_Resistance_uOhm,ThermalCycles_Profile_Cycles,Strength_Degradation_Pct,Resistance_Increase_Pct,Cycles_to_Failure,Creep_TimeToFailure_h,IMC_Thickness_post_aging_um,Grain_Size_Change_Index,Tensile_Shear_Strength_SD_N,Contact_Resistance_SD_uOhm,Data_Source
W-00011,Al-Al,Lap,0.4803217713429691,0.47668380447359043,2.742149728489217,1027.463804321997,134.47639409363435,3.5444344577156066,5.857907709542751,0.13591565157470198,105.07820977309788,2.460603281239865,N2,9.467092660963216,0.2478919792269772,0.0269204972132106,0.048068994777599405,0.048190825416836544,0.432827231231774,11.116581186714289,1,0,0,100.0,50.0,151.1966283031575,500.0,44.76380771342585,36.99128785937735,1077.7538918895623,168.42179268364404,0.503294495218459,0.25473098951205625,4.0,7.559831415157875,Experimental
W-00012,Al-Al,Lap,0.18684735666279678,0.3716214927913725,3.0613503487965015,1805.7225041632962,112.20940432100426,334.8530043739219,5.7005117533726555,-0.6231537171620782,312.9833945057493,2.396440748136572,None,16.890098488536555,1.7076474133289976,0.11811092478197845,0.4813993551709464,0.211339448315382,0.727305017885633,11.06362605944899,0,0,0,117.52229826202777,50.0,19.667870014792424,500.0,42.059765690828655,38.719761148394845,886.8826716060156,190.15669741861888,0.5529532693321808,0.6499403922813852,4.700891930481111,0.9833935007396213,Experimental
W-00013,Cu-Al,Lap,0.11579254670113463,0.30771801776736807,3.1277399903109253,2253.8459990284923,97.87446621043313,93.02230749664803,5.037460362089697,-0.7640661578223646,186.01796796821094,1.3979204750225742,None,3.6165696755319425,2.189916320606108,0.1711626591094784,0.35042568290919623,0.27419788871375894,0.8963620482223262,8.58301171527787,1,0,0,247.07092715083846,75.50079198363035,18.96234602201373,500.0,68.17873503843947,62.55692835794274,658.3749957190835,143.99931876919732,1.1622670509162905,0.4554016104763684,9.882837086033538,0.9481173011006865,Experimental
W-00014,Cu-Al,Lap,0.08496839717088894,0.16169394154325867,4.68680894557729,1578.7419032435866,166.8585927919538,315.476784280028,0.6837331905889515,-0.36242143945422856,142.06920472185598,0.7048070743229029,Ar,14.751972770249449,1.2969680752058987,0.079951651871941,0.14131361263346495,0.014310844657000086,0.17295661697047224,1.980723236060942,1,0,0,100.0,50.0,19.836340430235392,500.0,59.02273404327425,55.826439261477255,685.6005595069568,150.6565834002222,1.1390554569667775,0.31409012406617454,4.0,0.9918170215117696,Experimental
W-00015,Al-Steel,Butt,0.18000489507648637,0.4238505270237997,0.0,595.670655831508,105.36759704805641,113.60985807738993,2.208574024126004,0.9463444816991851,241.73069504114753,0.6232616540153628,Ar,3.1239037344634464,0.22969039669382502,0.01221177819077934,0.11841600031650773,0.08680126894211738,0.8153466792755695,15.446768332422822,1,1,0,100.0,50.0,120.32279949512017,500.0,47.76928750938683,53.18290477431586,751.3862244201993,131.05777697450748,0.8179094622500499,0.3045172811174346,4.0,6.016139974756008,Experimental
W-00016,Cu-Al,Lap,0.05226281029277184,0.315244179832897,2.380934674306384,1335.0589754975852,131.64373234813718,174.3450733589422,7.265215998111056,-0.2408347591447526,291.71755618257816,3.747430034595639,Ar,1.1304174903176725,1.5316315499719997,0.08817334484786103,0.4178654437765063,0.21663790370520797,0.7537787090454425,11.804565777480327,1,0,0,113.9425060615618,50.0,22.385624998383896,500.0,66.50051456685594,63.15937784557091,657.1645205671524,139.2517601420541,1.1336655768574853,0.530158948727788,4.557700242462472,1.1192812499191949,Experimental
W-00017,Al-Al,Butt,0.2253113818929784,0.45908069417340136,0.0,1876.8856659632966,53.3997839359905,200.12714718742038,1.2986425614910144,-0.3794317476222149,288.92154210601893,3.2336682919069744,He,2.337816859254667,1.3831894042266284,0.13286403417811127,0.3813276297622942,0.21216755886928532,0.7299843665274911,11.981112245251294,1,0,0,100.0,50.0,21.11346719983834,500.0,41.924619318162826,43.660627934130915,1053.76819491351,158.20451761935553,0.5260353390398862,0.5899054274415261,4.0,1.055673359991917,Experimental
W-00018,Al-Steel,Butt,0.1608600196021227,0.11619466945781035,0.0,2854.984151497369,97.10700359158483,97.5467914258239,5.315626958507915,-0.40210363285164397,250.92256713473873,3.717782146172089,N2,2.084675509720974,2.507559058638168,0.23245666605908877,0.49233123042208915,0.34501556503512587,0.7924992878264088,11.515342047368076,1,1,0,561.9419854018718,189.1064280363013,18.39712191347292,500.0,46.96617433930313,50.851327742401295,1004.1459163824608,236.45499662267179,0.8545196136976275,0.663698989616643,22.47767941607487,0.919856095673646,Experimental
W-00019,Cu-Al,Butt,0.4593695102010276,0.4938347027552989,0.0,2015.2136319487674,71.74681674076598,238.44757834911564,1.450472918211985,-0.5512523269036109,186.50958655672946,1.652182194414024,None,5.611397069058814,1.637595584558149,0.2204923343130014,0.3124128906448143,0.296396791868449,0.8031921267533555,8.144415342212088,1,0,0,126.87754935044454,50.0,22.807700186485548,500.0,64.55407285806828,57.38839002758881,646.5124172833092,127.32636391753094,1.2429937359094232,0.480057240562542,5.075101974017782,1.1403850093242773,Experimental
W-00020,Al-Al,Lap,0.13075193189207424,0.07819277488969616,4.797670868478044,1432.8573824186496,19.420460614001662,475.4359634899267,6.93908322928721,-0.9038185025457489,298.487917285489,3.0177159464615766,Ar,3.9372398984303727,4.018488141691699,0.2063064383981838,1.0358039579221765,0.704114664491657,0.7176872753325907,8.755707324143582,1,0,0,1339.2125959305201,552.6280332403416,9.358551586712888,500.0,32.14411561250996,38.31207948301945,1390.0475756701753,302.37314418479326,0.6324647474933948,1.0,53.56850383722081,0.46792757933564444,Experimental
W-00021,Al-Steel,Lap,0.23937317100269156,0.2936020051488658,2.9255906343177074,1209.5866184367612,183.63372069364547,126.68317684667835,9.439926782773979,-0.26397676131404213,450.0764974227334,2.505269504711935,None,15.786256860314207,0.5460616004397365,0.02148482832402831,0.3136216578815008,0.11002113710840644,0.6452046924718304,16.243316526591737,1,1,0,100.0,50.0,68.72138315851593,500.0,55.304597127012535,52.85315719203341,812.7316709688446,127.694342472054,0.8129633163282317,0.4586811653242468,4.0,3.4360691579257967,Experimental
W-00022,Cu-Al,Lap,0.21249388642802075,0.05566618765714788,0.5557410879366971,751.0502906112567,172.07156798467383,374.7178907217252,2.2603196260325666,0.21896232672869753,416.6743097010331,3.2471187922258355,N2,1.9826228748719246,0.34733122990778575,0.012421940068066246,0.2330487391837539,0.13757680718730034,0.7698099959513759,17.99038031079781,1,0,0,100.0,50.0,121.70461313604602,500.0,64.35700639543282,62.265762634465204,509.10726076664287,141.56916758179904,1.0799719233079985,0.39334563778818477,4.0,6.085230656802302,Experimental
W-00023,Al-Steel,Lap,0.42004468379736165,0.3672940629055222,4.652869116104434,1659.9270309254741,132.12682556624577,259.71268496016125,1.209612734035796,0.16610632233842604,113.75424442901304,1.8084111439184272,Ar,12.844720442454967,2.4810222484231845,0.45273739101462557,0.2307440210597609,0.3269211870855591,0.13447393280250097,2.485817366108865,1,0,0,421.6289807686373,158.4174252964978,11.56108949594578,500.0,53.00397217110277,53.525022517603375,939.3374896437649,199.46844182527985,0.8872179503480027,0.4011488512808299,16.86515923074549,0.578054474797289,Experimental
W-00024,Al-Al,Butt,0.47716132553829765,0.1340184884474528,0.0,1172.5589298730413,25.59908120393994,337.99573953190634,2.895425907356501,0.01164332008741864,384.54922394779123,3.71301443887226,Ar,1.5793768954267904,2.9025445902116758,0.5705249098674565,0.9017609970019418,0.6632982775480634,0.7044768974931974,12.671591291837114,0,0,0,1013.8043155163436,281.7979372281177,13.007938347522494,500.0,29.648071122903033,32.39542375851732,1304.7452722041135,337.13754568631555,0.5859446008170516,1.0,40.55217262065375,0.6503969173761247,Experimental
W-00025,Al-Al,Butt,0.41079832123386223,0.1847668238487622,0.0,2242.1324881441737,76.39251525121848,447.39218124221026,0.7055125073521697,0.8761440955875799,267.53530708777834,0.49696777346229426,Ar,19.462944689739714,1.1962030979479403,0.0904947465754442,0.2931433738358517,0.022614183300064466,0.2685430463245389,5.895692379457589,1,1,0,100.0,50.0,20.671949319698687,500.0,39.46779474953054,40.92940130991029,1075.2114240993667,164.43465859915696,0.5327821867388383,0.4677428062590928,4.0,1.0335974659849343,Experimental
W-00026,Al-Al,Lap,0.18990060936042324,0.4380608827023815,1.4714806294911469,1065.7378231638463,81.91020054958737,268.74503592198545,6.046987391635782,-0.9898225363240646,280.9053127386131,3.7431294848789483,He,3.751248163919994,1.2784125389750969,0.10264036597109258,0.5068244081729758,0.1717338263641325,0.7482538266140076,10.305050359760312,1,0,0,100.0,50.0,23.814286286008898,500.0,40.9761803219408,42.478268890751586,893.381978056648,168.1662229413704,0.5541051013813989,0.6396100431764274,4.0,1.1907143143004448,Experimental
W-00027,Al-Al,Butt,0.13839527141610802,0.19357792553920317,0.0,1599.3202347077856,96.51663009128659,463.21248482441257,1.1886905820288882,0.0499027229852016,319.80306232976983,3.819561362162097,Ar,8.417171179296384,1.899315832879912,0.1343796856152895,0.41711391986837437,0.09937294510884262,0.21006461655335712,6.480008787710979,1,0,0,212.74920790463793,61.96609213423039,12.845108582407173,500.0,35.13093040684735,40.13187543542064,1237.3550218423406,224.57829987358755,0.5360578653380011,0.601378022712406,8.509968316185518,0.6422554291203587,Experimental
W-00028,Cu-Al,Butt,0.4760681479271983,0.41975434790277477,0.0,1899.051490394185,178.36831818569945,214.99165526078235,7.030917488699634,0.7316517294461671,318.64346881948603,1.0296090439991203,N2,10.009927675059899,0.6942462006605403,0.03739266899766363,0.32406436621926976,0.07373190565729668,0.5152485602408261,8.034595354999217,1,1,0,100.0,50.0,47.85702042343442,500.0,62.31376545460248,60.07010165181497,574.764719899963,144.99936943032833,1.138769752206509,0.4717318349423314,4.0,2.392851021171721,Experimental
W-00029,Cu-Al,Lap,0.49191666948964263,0.05946718760548024,0.8179075159786863,1950.9241298906036,191.9334562574108,251.61247196439916,7.388334197240644,-0.9216820150240717,121.62182431997194,0.4908668105742104,None,15.55880559482572,2.8492015871109726,0.2954375154727366,0.2983998402420283,0.45287185493015786,0.7414346185744831,6.749457659059978,1,1,0,505.7221787411744,135.70362274293123,18.479811490920735,500.0,66.50768733844913,60.33832599697471,657.704427505224,165.16902058814384,1.2972404342815553,0.4674146559209853,20.228887149646976,0.9239905745460368,Experimental
W-00030,Cu-Al,Lap,0.15579317349416066,0.35282171609605206,2.236486797169428,1458.5126529948852,70.39260020180856,273.5010758430947,0.911894287871595,-0.8004818499002863,334.5074957580617,1.1303741397695901,Ar,10.958786747311803,0.4035210081884739,0.0201960361634148,0.2256219661507097,0.0,0.2514002906728216,9.049671424280717,1,0,0,100.0,50.0,97.64080116722535,500.0,57.49679163833779,60.402627937220196,731.5254769481073,118.47458693781775,1.0679631789789406,0.3951781237797937,4.0,4.882040058361268,Experimental
W-00031,Al-Al,Butt,0.14012720764166703,0.17834902981446132,0.0,774.0372857795571,194.48159599474795,19.553736468513364,2.5667938027889066,-0.936141628468413,173.923298307967,0.7431724667702988,N2,15.189625490370947,0.07907123343425689,0.0037279883920342707,0.04698399774923437,0.031663757552097015,0.5817154642813306,10.194672488125022,0,1,0,100.0,50.0,123.77603943275454,500.0,35.802042913688695,46.858561723379225,915.6110207799682,162.51854254475523,0.5169889862681237,0.2497872077065904,4.0,6.188801971637727,Experimental
W-00032,Al-Steel,Lap,0.38573761393657996,0.27850606925569077,1.1536632811950798,2176.808000697416,129.3600112078713,263.11656224480356,2.518582687014099,0.7620992671815583,140.21660172510397,0.23368027407588807,He,1.7088189696944622,2.691912156226405,0.42112090254628803,0.3204136924269385,0.553326345959527,0.8351906276426582,8.80293715695488,1,0,0,526.2281011729965,173.08631322488085,18.077420519804893,500.0,46.8456357918023,53.463850014686926,840.3223801207766,187.25001354182288,0.9046942622895883,0.477299199446069,21.04912404691986,0.9038710259902447,Experimental
W-00033,Al-Steel,Lap,0.4048381330809147,0.18109407647327386,2.9163439602241024,1184.2498117489054,128.99674542824852,231.46861582136515,9.72293589330179,0.04202854654124355,482.05793760211117,2.858908155601341,N2,13.295649098813808,0.7553955047992562,0.041096778735277804,0.362986425531377,0.07572586788007643,0.4124215317470479,7.7101007619962525,1,1,0,100.0,50.0,40.786018016243084,500.0,49.8228041467359,50.077737636240904,865.1431051322808,150.66135760506208,0.7921908665728598,0.5552162686938819,4.0,2.039300900812154,Experimental
W-00034,Al-Steel,Lap,0.4178168199454553,0.3947672945480897,4.976800378845634,723.4189715528075,177.41951851608601,324.85672631172196,3.8478466388531225,0.9970478798806319,497.8382973555294,2.5323472330566865,None,17.930794353429743,0.12249359812461574,0.004338839855657447,0.24239612940450259,0.09673399852293932,0.774279483785479,16.663790972269652,1,0,0,100.0,50.0,136.7400478115887,500.0,61.37540072748738,59.50862564449856,667.6592852391458,128.0964234538857,0.808936772008602,0.39533271092070144,4.0,6.8370023905794355,Experimental
W-00035,Al-Al,Lap,0.317564517872708,0.3183120247570381,4.824817758826667,2245.634919998346,17.344658316781693,134.29724977276035,7.614770059130544,-0.24725638693566276,237.71146930632287,0.7384070931092888,He,9.590666162434387,3.4112757743856967,0.6035185401909223,1.1467569703867815,1.4833223843821046,0.2377757685042579,2.934479332065109,1,0,1,1132.946667507284,429.4855775440447,7.887832272290458,500.0,36.13769116299682,28.925400487643525,925.8388942671785,311.4261305597967,1.004665035410535,1.0,45.31786670029136,0.3943916136145229,Experimental
W-00036,Al-Al,Lap,0.32035504003269105,0.2726836656744626,0.5206713107442014,2419.173718488153,197.26699945766163,353.65053080574233,0.6712269759241569,0.18364619975501828,226.5983142300115,2.339739173323847,Ar,6.04197640762103,1.0336749392071285,0.06446513273615687,0.21277495177631534,0.08648695700785888,0.41211676133938774,4.916233663910115,1,1,0,100.0,50.0,25.542007802912092,500.0,41.86972389342812,33.663996611071816,1017.2639304167453,167.69541410937674,0.4928016695124113,0.40296800322459353,4.0,1.2771003901456046,Experimental
W-00037,Cu-Al,Lap,0.2193791412704063,0.37003305725172925,2.0942053677126418,2760.41816781899,179.2626154743609,389.3010669988995,3.6601164345515516,-0.027189263598947022,480.08268752368144,3.3080061127412925,Ar,8.535544465739193,1.0442932364250173,0.043087689914116094,0.4674904388082256,0.038176250446655076,0.21675704592453549,6.242622799145735,1,0,0,100.0,50.0,24.57396662186814,500.0,65.2972430131052,54.68611316788068,682.8427431826785,134.58725289700277,1.148462942713551,0.6265129730832389,4.0,1.2286983310934072,Experimental
W-00038,Cu-Al,Lap,0.23228246906186073,0.3119549355054211,1.419920004681825,790.0560163351868,114.78553825164606,283.1033410352305,9.281896028600308,-0.4125759903801187,441.47113393526814,2.4777136411710785,Ar,11.308357559223289,0.40710212197920054,0.018717024061316638,0.2877921054248341,0.0,0.18388214673025502,11.025741790576353,1,0,0,100.0,50.0,109.1659868257562,500.0,60.64775533114077,70.72400313891603,725.4450358405287,119.0240296222905,1.0644862435990547,0.43078624179398334,4.0,5.458299341287811,Experimental
W-00039,Al-Steel,Lap,0.4366227489484094,0.1239534426964215,4.18996905624554,1675.5039023140355,63.93889245211123,36.38285767522558,5.578888972676372,-0.23677065333767566,177.71240835101895,2.289340680301671,N2,5.126571842487642,2.097827176892801,0.2644325492579042,0.2723012302720787,0.2507301564171848,0.6217957664401044,7.163937234517088,1,1,0,235.58111929701153,87.18440972377037,18.987835555170136,500.0,62.496115468430354,54.34413921993014,855.2492766113998,176.70741425255855,0.8778997862479517,0.4443285031743669,9.42324477188046,0.9493917777585068,Experimental
W-00040,Al-Steel,Lap,0.49843825405961023,0.3407114921051917,4.3991262811543335,2711.0973472176306,165.5166136570079,187.8942258400612,7.853295937090376,0.8169768098487831,456.09990819254347,1.3258562559447862,Ar,13.974882011654813,0.6111757175423222,0.02691748688986908,0.4226722544562069,0.0,0.27097933230740207,5.0251280109765535,1,0,0,100.0,50.0,43.076772500514565,500.0,50.73097922468248,51.47066388078566,865.9634899649858,123.08801603255789,0.7731516654129863,0.6141974130192396,4.0,2.1538386250257284,Experimental
W-00041,Al-Steel,Butt,0.15068776493499558,0.13906442518432582,0.0,2227.8244935573575,63.20105898509701,267.457600829717,2.143406901975891,0.497682119822352,210.74445125073285,0.38284032632542,None,14.46075683218817,3.275995350733037,0.2713671608176498,0.4082210738263326,0.5051136438640407,0.6885993041749411,8.061342154694746,1,1,0,1140.173636339135,381.52089773699424,13.555945596790112,500.0,48.88871342126292,49.224550217547474,1022.647636420596,257.27784164816245,0.9285990367648121,0.5516210046498893,45.6069454535654,0.6777972798395057,Experimental
W-00042,Cu-Al,Butt,0.36664645589138434,0.44968443922020873,0.0,2512.847231248466,75.08740407529163,164.61902979455263,8.668812029963705,-0.6844240347490775,117.61217911338989,3.9219458111724737,None,18.524650497862304,2.8865068759654586,0.8163308951115931,0.7583636869380666,1.4555752514639384,0.7217820330585434,8.112521073180117,1,0,0,689.258120998886,198.74922298965555,19.12392148643497,500.0,55.94023037585892,57.48498193763645,723.758606555657,196.04901321080158,1.8239696170669732,0.8582902893667615,27.570324839955443,0.9561960743217486,Experimental
W-00043,Al-Steel,Lap,0.16598790902755034,0.10927263498553975,4.171341605214767,824.2633135599278,182.4278441940597,5.082402317521746,0.5720992055897662,-0.9333108812433195,365.66818568737114,2.687582269686679,Ar,14.31999905084379,0.05,3.235986097871821e-05,0.014087998169051246,0.0,0.28997299931368814,10.506135909016349,1,0,0,100.0,50.0,128.67621750095742,500.0,51.69206346739928,52.78361650019224,861.2878709481942,129.31599752478914,0.8412308347709965,0.2232989594820108,4.0,6.433810875047872,Experimental
W-00044,Cu-Al,Lap,0.33968896802098014,0.445171892522906,1.3486899215524748,672.1018708197745,33.998185482659714,413.1642161728032,1.0458124327554938,-0.43696496573238064,275.1219004646225,2.9254366873699005,N2,7.897171868144053,0.8996173595351592,0.09160421055531673,0.35564311560352535,0.12770130614320668,0.5754940095173543,9.91848563515308,1,0,0,100.0,50.0,31.849377238527463,500.0,61.26107303882752,55.708558936188034,705.3297784245068,122.30935188607528,1.1908453481534245,0.49660398030278113,4.0,1.5924688619263732,Experimental
W-00045,Cu-Al,Lap,0.3958471572686325,0.27743193295129454,3.9875678876461036,1168.3926292931565,17.010062375224386,360.5211735798432,3.169859036552908,-0.569628482810507,423.4393683889817,2.055449934042455,N2,0.3183825692864446,2.1807337155596302,0.24046741759157056,0.8945086217959507,0.37866590652311505,0.9323242493414208,15.192719463033798,1,0,0,263.42268411921225,90.03986939995902,20.055342877591244,500.0,59.882690873671905,65.41278334902621,630.9623842692948,138.24215407219464,1.230002007241848,0.9719782378317615,10.53690736476849,1.0027671438795622,Experimental
W-00046,Al-Steel,Lap,0.38665801952850504,0.24440473319217032,0.012307764497431145,2682.959285392099,147.28415993798828,338.7547149327682,7.148853307280162,-0.6782217870057144,171.59027177806223,1.2744244160037053,He,0.7312934486159223,3.0153567050859738,0.4426195412846638,0.450114549622114,0.6422987722614643,0.8654182200665738,10.50987182211209,1,0,0,763.9346896963922,215.7787535150813,17.48729286073655,500.0,52.1694147840947,47.214423151913685,799.5329494803129,199.25147304175343,0.9470925786840091,0.6063042957246983,30.557387587855686,0.8743646430368275,Experimental
W-00047,Al-Al,Lap,0.3095716396245775,0.2823810399248837,0.8648157795356222,808.757693317689,48.84151282956449,204.17958535202496,9.320430057588528,0.6535868043813815,134.7914792687,0.7605520777060386,Ar,9.186908167193593,3.3223812871199327,0.5744532284766741,0.4311852847131975,0.8754100415589111,0.2991618100217091,2.61224297090718,0,1,0,1098.7012075989564,334.36479223092886,7.05059507272691,500.0,28.739983026231002,24.929596158733602,1395.315744109766,241.30391321843408,0.6450837035370758,0.6077231688300808,43.94804830395826,0.35252975363634553,Experimental
W-00048,Al-Steel,Lap,0.33016521809312394,0.41821968289686656,3.9265790108085734,1251.7425620117533,147.17431993143467,185.17447424367316,7.823107054627432,0.07175745541271339,235.6945419867044,0.4211079726823496,N2,5.990089670145072,1.8631579701689407,0.20118185652514456,0.27565617579290014,0.28097137172802417,0.5846709958358156,6.588359227137129,1,1,0,195.75513208123223,56.08364668894451,19.55760268923741,500.0,60.4128555076699,44.48202827676613,768.6256411848963,168.03498699137253,0.8409529813973602,0.42489153410795844,7.830205283249289,0.9778801344618705,Experimental
W-00049,Al-Al,Lap,0.14975514916420413,0.3318765242166411,0.26731480360303383,1544.7394127953899,56.011102902163174,356.9319401448961,3.343035096621098,-0.03415097755311536,85.525643986597,1.0499952809221458,None,18.18095505802244,3.8142172312819707,0.4657790485610442,0.5511030000864829,1.5439278459777015,0.6028825697371041,7.439590022473209,1,0,0,1274.8952886809407,431.85280269862795,10.178464134990648,500.0,34.27534529012896,34.496805807597035,1329.8936002549128,245.61635846749942,1.5578282539906267,0.7005465130334247,50.99581154723763,0.5089232067495324,Experimental
W-00050,Al-Steel,Lap,0.48856621760776453,0.35426215999050625,4.722751028592018,2320.429839956569,126.3615939779869,271.2242985617151,4.128166515724881,0.6415937316818008,342.37971198082096,0.8528301996650103,Ar,6.87604962302932,1.3371267064651653,0.08868930231738699,0.4340009715511447,0.11040619798551192,0.44844902759985233,7.532872245190125,1,1,0,100.0,50.0,19.8575062855167,500.0,54.074338047757735,49.64265936166223,869.7747643815171,140.00698471724664,0.8117637715082877,0.6011289699968654,4.0,0.992875314275835,Experimental
