material,x_position_um,y_position_um,youngs_modulus_GPa,hardness_GPa,reduced_modulus_GPa,max_load_mN,max_depth_nm,contact_area_nm2,creep_compliance_1_GPa,creep_depth_nm,plastic_work_pJ,elastic_work_pJ,oliver_pharr_beta,measurement_temp_C,drift_rate_nm_s
YSZ,50,350,186.69884865488825,15.390127867400308,205.16356995042665,10,14381.492183974518,649767.1810240258,0.008,395.0868811293731,100670.44528782163,43144.47655192356,1.034,25,0.0173713911080505
YSZ,50,400,178.2977938722477,12.025845258004775,195.9316416178546,10,16269.239707790572,831542.3810516512,0.008,446.94688786603587,113884.677954534,48807.71912337171,1.034,25,0.022041148287503348
YSZ,50,450,176.2225730055348,13.380749542485551,193.65117912696132,10,15423.567653151695,747342.2896265079,0.008,423.71467174747136,107964.97357206186,46270.702959455084,1.034,25,0.04648520070337514
YSZ,100,0,187.9851626722687,14.541386860796724,206.5771018376579,10,14795.24459605021,687692.315439306,0.008,406.4534450405154,103566.71217235147,44385.73378815063,1.034,25,0.017398415067628955
YSZ,100,50,190.35885358786084,14.011017006349357,209.18555339325366,10,15072.67148224007,713724.0641038627,0.008,414.0748880593645,105508.70037568049,45218.01444672021,1.034,25,0.04130989417643186
YSZ,100,100,174.205943897583,10.384066899826509,191.43510318415716,10,17508.192982478882,963013.8265159938,0.008,480.9832854039129,122557.35087735216,52524.57894743665,1.034,25,0.022966143595101872
YSZ,100,150,173.58029266817402,15.660483941244934,190.74757436063078,10,14256.813695596136,638549.87096938,0.008,391.6617264592458,99797.69586917294,42770.44108678841,1.034,25,0.021857800991516397
YSZ,100,200,166.5053691036162,12.276313962356925,182.97293308089692,10,16102.41703627416,814576.7557479528,0.008,442.36395251079284,112716.91925391911,48307.25110882248,1.034,25,0.038973889184712326
YSZ,100,250,177.4256392202962,14.57228651782967,194.97322991241342,10,14779.55005869109,686234.1052493493,0.008,406.02228631674313,103456.85041083762,44338.65017607327,1.034,25,0.022155185935424433
YSZ,100,300,177.99926028445503,13.152835559040037,195.60358273017036,10,15556.624479337132,760292.3305102016,0.008,427.36999525619285,108896.37135535992,46669.8734380114,1.034,25,0.024363133742175747
YSZ,100,350,197.95622479366298,13.86420134231014,217.5343129600692,10,15152.267725026997,721282.0813184856,0.008,416.26154789340774,106065.87407518897,45456.80317508099,1.034,25,0.0391982088434869
YSZ,100,400,206.20835471115498,14.179062329808414,226.6025875946758,10,14983.087226297059,705265.2543163706,0.008,411.6138385503115,104881.61058407942,44949.26167889118,1.034,25,0.04921415246947336
YSZ,100,450,185.46400763792067,14.567178453072042,203.8066017999128,10,14782.141098610447,686474.737178161,0.008,406.0934671001782,103474.98769027313,44346.423295831344,1.034,25,0.02186124346454127
YSZ,150,0,187.4138796480416,12.310316347850401,205.94931829455118,10,16080.163376159284,812326.8092737662,0.008,441.75260223809323,112561.14363311499,48240.49012847785,1.034,25,0.04846555776134223
YSZ,150,50,189.07041854680014,13.942643750976288,207.76969071076937,10,15109.583680331736,717224.0916863262,0.008,415.08893618685414,105767.08576232215,45328.75104099521,1.034,25,0.010812730853719562
YSZ,150,100,181.4460748297271,15.184803095513521,199.39129102167814,10,14478.397013994141,658553.155882185,0.008,397.74904070009467,101348.77909795898,43435.19104198242,1.034,25,0.03511207245493634
YSZ,150,150,188.4298520577384,12.639581765972164,207.06577149202022,10,15869.33440246406,791165.4186946001,0.008,435.9607302540601,111085.3408172484,47608.003207392176,1.034,25,0.03779616065355293
YSZ,150,200,194.86300489131278,11.929617592968734,214.1351702102338,10,16334.72406056857,838249.8367671028,0.008,448.74586730230493,114343.06842397997,49004.172181705704,1.034,25,0.04094910484517449
YSZ,150,250,178.29302554161194,14.404441964348681,195.92640169407906,10,14865.408380347728,694230.2954012537,0.008,408.3809773404829,104057.8586624341,44596.225141043185,1.034,25,0.01681683021608655
YSZ,150,300,188.90359609860988,14.077684228621614,207.58636933913172,10,15036.939553205646,710344.104726316,0.008,413.09326416259825,105258.57687243952,45110.81865961693,1.034,25,0.0380709282388839
YSZ,150,350,184.69583001207712,13.730677618805009,202.9624505627221,10,15225.7634555939,728296.1757331177,0.008,418.280615080216,106580.3441891573,45677.2903667817,1.034,25,0.036601738204025853
YSZ,150,400,192.70413384034282,14.55348479648647,211.76278443993715,10,14789.093865367906,687120.6545949887,0.008,406.2844727968253,103523.65705757534,44367.28159610372,1.034,25,0.02175441359687362
YSZ,150,450,177.15337837570007,12.378853730878667,194.67404217109896,10,16035.586468916705,807829.2398798856,0.008,440.5279900054009,112249.10528241692,48106.75940675011,1.034,25,0.038418689906885566
YSZ,200,0,185.2655290856843,14.721480389249132,203.58849350075198,10,14704.468158803898,679279.5109996441,0.008,403.95964404873473,102931.27711162728,44113.40447641169,1.034,25,0.011723772922587488
YSZ,200,50,174.0728171552679,13.292158955304329,191.28881006073394,10,15474.880377511206,752323.2330899436,0.008,425.12432965849405,108324.16264257843,46424.641132533616,1.034,25,0.011451290150279028
YSZ,200,100,179.00431230929962,13.936582373011355,196.70803550472485,10,15112.86909633749,717536.0308826736,0.008,415.1791927990555,105790.08367436244,45338.60728901247,1.034,25,0.013261970520732174
YSZ,200,150,176.1245030429512,13.908647419163074,193.543409937309,10,15128.03827559419,718977.1728789521,0.008,415.59591893881594,105896.26792915931,45384.11482678256,1.034,25,0.04584775325598047
YSZ,200,200,178.65761444896103,13.604446579211086,196.32704884501211,10,15296.237700546268,735053.7886106275,0.008,420.2166763235134,107073.66390382386,45888.7131016388,1.034,25,0.04640709000479116
YSZ,200,250,188.03746298294232,13.698668220283432,206.63457470653,10,15243.54194139703,729997.9705467379,0.008,418.76902382232055,106704.79358977922,45730.62582419109,1.034,25,0.01403789369086776
YSZ,200,300,193.2228756756892,13.580564631568873,212.33283041284528,10,15309.681305380545,736346.4090995432,0.008,420.58599765937794,107167.7691376638,45929.04391614163,1.034,25,0.048461916211954864
YSZ,200,350,181.62708464127542,12.188127608917974,199.59020290250047,10,16160.566004429658,820470.5694649165,0.008,443.96141501159275,113123.9620310076,48481.69801328897,1.034,25,0.03461695492174965
YSZ,200,400,182.39665132551286,12.785501088814376,200.43588057748664,10,15778.517174335228,782135.9468459691,0.008,433.4658086593304,110449.6202203466,47335.551523005684,1.034,25,0.03246269563396702
YSZ,200,450,194.1467606695941,13.072428379973196,213.3480886479056,10,15604.394742903401,764968.811404611,0.008,428.68233504692455,109230.76320032381,46813.184228710204,1.034,25,0.045792007807833844
YSZ,250,0,185.3953596575881,12.308263577564045,203.73116445888803,10,16081.504243828434,812462.2890127546,0.008,441.78943841744336,112570.52970679903,48244.5127314853,1.034,25,0.03779672803499065
YSZ,250,50,193.18822609675848,14.459428264412372,212.29475395248184,10,14837.116377095666,691590.2770936011,0.008,407.60374232322823,103859.81463966965,44511.349131286996,1.034,25,0.014818712643169963
YSZ,250,100,181.70198123378347,13.817650417121559,199.6725068503115,10,15177.769854016733,723712.0420711268,0.008,416.96213977051076,106244.38897811713,45533.3095620502,1.034,25,0.03910368987139831
YSZ,250,150,193.40482785168734,12.938738866448931,212.53277785899706,10,15684.803770954783,772872.8513047519,0.008,430.89132363455275,109793.62639668347,47054.411312864344,1.034,25,0.03604908600777462
YSZ,250,200,200.78622084017522,13.910279280364612,220.64419872546728,10,15127.150889284878,718892.8272716809,0.008,415.571540752963,105890.05622499413,45381.45266785463,1.034,25,0.041046529257975126
YSZ,250,250,200.55736176616927,13.913078690508533,220.39270523754863,10,15125.628967683677,718748.1809343876,0.008,415.52973067852497,105879.40277378574,45376.88690305103,1.034,25,0.018315104511231577
YSZ,250,300,190.69744768734677,13.79236832436369,209.55763482126017,10,15191.674286170384,725038.6420101168,0.008,417.3441209073209,106341.72000319269,45575.022858511154,1.034,25,0.017440200658483583
YSZ,250,350,208.79433680207234,13.156445897569524,229.44432615612345,10,15554.489839981123,760083.694172099,0.008,427.3113526623151,108881.42887986786,46663.46951994337,1.034,25,0.025160412140705045
YSZ,250,400,193.50654644468193,13.520806161093214,212.6445565326175,10,15343.476423378126,739600.8700113972,0.008,421.5144136816,107404.33496364688,46030.42927013437,1.034,25,0.020157396752647095
YSZ,250,450,188.3230382839083,14.519132511180766,206.94839371858052,10,14806.579036094614,688746.3829054035,0.008,406.76482361717535,103646.0532526623,44419.73710828384,1.034,25,0.017502662321444012
YSZ,300,0,188.79509705474928,13.486605536731204,207.4671396206036,10,15362.918832788553,741476.4206430357,0.008,422.04853356271815,107540.43182951986,46088.756498365656,1.034,25,0.039483288336042685
YSZ,300,50,192.04563202641836,12.36802110747222,211.0391560729872,10,16042.607375847283,808536.7831365063,0.008,440.7208676419088,112298.25163093097,48127.82212754185,1.034,25,0.026176142058616035
YSZ,300,100,192.3334459654226,9.43737954909533,211.35543512683802,10,18365.3560649862,1059616.172898186,0.008,504.53118186381033,128557.4924549034,55096.06819495861,1.034,25,0.03698246445794051
YSZ,300,150,174.65735791245783,13.966653659243207,191.93116254116245,10,15096.590741088594,715991.1202768278,0.008,414.7319954899773,105676.13518762015,45289.772223265776,1.034,25,0.018170553320648312
YSZ,300,200,179.3380868045754,11.521847437681705,197.07482066436856,10,16621.262312068473,867916.369669627,0.008,456.6176168162747,116348.8361844793,49863.78693620542,1.034,25,0.0352324600014377
YSZ,300,250,180.44072989169825,11.70174636878335,198.28651636450357,10,16493.002442946425,854573.299133958,0.008,453.0940748209623,115451.01710062496,49479.007328839274,1.034,25,0.039207342019107874
YSZ,300,300,198.144589811058,15.425140601849094,217.74130748467914,10,14365.161006131882,648292.3078705192,0.008,394.63823268340684,100556.12704292317,43095.483018395644,1.034,25,0.022259871546961577
YSZ,300,350,169.71211763766405,13.323539531283732,186.49683256886158,10,15456.645848616312,750551.306319162,0.008,424.6233925472549,108196.52094031418,46369.93754584893,1.034,25,0.022968306268322993
YSZ,300,400,185.5825339455128,13.671789492129394,203.9368504895745,10,15258.518979960347,731433.1460235562,0.008,419.1804714926206,106809.63285972243,45775.55693988104,1.034,25,0.03265909212286776
YSZ,300,450,188.86826297584088,15.395678336930043,207.54754173169326,10,14378.899533352866,649532.9261337398,0.008,395.0156560968895,100652.29673347007,43136.6986000586,1.034,25,0.025422704097842974
YSZ,350,0,175.4735205846297,13.754713244488661,192.8280445984942,10,15212.454535273033,727023.5171210765,0.008,417.91499378351705,106487.18174691121,45637.3636058191,1.034,25,0.03285213927238563
YSZ,350,50,193.8465560984412,13.141364958428872,213.01819351477053,10,15563.412393096183,760955.9609396587,0.008,427.55647212814273,108943.88675167327,46690.237179288546,1.034,25,0.04291095278260739
YSZ,350,100,183.52769013653352,12.142877353583811,201.67878036981705,10,16190.64906121613,823528.0410741059,0.008,444.7878536682051,113334.54342851292,48571.94718364839,1.034,25,0.04356360886999963
YSZ,350,150,189.5447056420349,11.053440363500828,208.29088532091745,10,16969.784507953766,904695.7029795578,0.008,466.1921829054679,118788.49155567634,50909.3535238613,1.034,25,0.04862799616942055
YSZ,350,200,178.50051165411762,12.213828357720205,196.15440841111825,10,16143.55424702714,818744.1076719511,0.008,443.49406975362433,113004.87972918998,48430.66274108142,1.034,25,0.020052179416364946
YSZ,350,250,181.8855855275058,12.3092366397928,199.87426981044595,10,16080.868598658615,812398.0627419581,0.008,441.77197603840534,112566.0801906103,48242.60579597584,1.034,25,0.021423913878332215
YSZ,350,300,176.36330552377456,12.98152502440783,193.8058302459061,10,15658.934453923748,770325.5188583796,0.008,430.18064440516605,109612.54117746622,46976.80336177124,1.034,25,0.012280785041508402
YSZ,350,350,173.62302870421195,14.412215618251697,190.79453703759555,10,14861.398791204103,693855.8417996435,0.008,408.27082631796725,104029.7915384287,44584.19637361231,1.034,25,0.024852811784681635
YSZ,350,400,184.54423524282467,13.074425999365191,202.79586290420292,10,15603.202612851313,764851.9331162634,0.008,428.6495849721649,109222.41828995918,46809.60783855394,1.034,25,0.04837152420522769
YSZ,350,450,192.29652471172682,11.482494990998319,211.31486232057892,10,16649.71988513186,870890.865429463,0.008,457.3994003504377,116548.03919592303,49949.15965539558,1.034,25,0.045751407946693294
YSZ,400,0,181.2146404585368,12.808264189588092,199.1369675368536,10,15764.489992616736,780745.919351746,0.008,433.0804553590401,110351.42994831715,47293.4699778502,1.034,25,0.0324104074169985
YSZ,400,50,178.08909573460454,14.283174880199446,195.70230300505992,10,14928.380184957234,700124.4529927903,0.008,410.11093231066195,104498.66129470064,44785.1405548717,1.034,25,0.04408418052229709
YSZ,400,100,185.94914125311143,12.824588010015573,204.3397156627598,10,15754.453855639045,779752.1442552647,0.008,432.8047436313293,110281.1769894733,47263.361566917134,1.034,25,0.014596602647468577
YSZ,400,150,203.2378782774028,14.694883919447129,223.33832777736572,10,14717.76905138156,680508.9482038068,0.008,404.3250448080941,103024.3833596709,44153.30715414468,1.034,25,0.038086037907266786
YSZ,400,200,190.00104672653245,11.770117295555403,208.79235904014556,10,16445.029929800126,849609.205150077,0.008,451.77617885047124,115115.20950860089,49335.08978940038,1.034,25,0.021783321366061818
YSZ,400,250,185.03981633772878,11.787865859459199,203.34045751398767,10,16432.64492230424,848329.9792536643,0.008,451.4359391923246,115028.51445612968,49297.934766912724,1.034,25,0.047983530666499706
YSZ,400,300,180.61285657960676,13.815702667362824,198.47566657099642,10,15178.839703897693,723814.0716232441,0.008,416.9915305769263,106251.87792728384,45536.51911169307,1.034,25,0.018833925681213372
YSZ,400,350,186.7730531118107,12.120099625638849,205.24511330968207,10,16205.855747026098,825075.7261801717,0.008,445.2056101841576,113440.99022918267,48617.56724107829,1.034,25,0.019443808603691437
YSZ,400,400,195.3392437582177,13.598459363614142,214.65850962441505,10,15299.604692061404,735377.4227363828,0.008,420.30917396975815,107097.23284442983,45898.814076184215,1.034,25,0.02154040143043475
YSZ,400,450,192.5440244043088,12.817416670015602,211.58684000473494,10,15758.860544962517,780188.4152984961,0.008,432.92580374933686,110312.02381473762,47276.58163488755,1.034,25,0.013180723833621958
YSZ,450,0,193.29818636895195,13.401127278058778,212.4155894164307,10,15411.836664120836,746205.8819762624,0.008,423.39239921764795,107882.85664884585,46235.5099923625,1.034,25,0.027094676900528622
YSZ,450,50,183.8101355789511,14.912588007296902,201.98915997686933,10,14609.944084831455,670574.4163995468,0.008,401.36288836443737,102269.60859382019,43829.832254494366,1.034,25,0.03649871357589349
YSZ,450,100,184.55795924608643,13.89720179586386,202.8109442264686,10,15134.2666585944,719569.3166790052,0.008,415.76702443903474,105939.8666101608,45402.7999757832,1.034,25,0.018965504479918068
YSZ,450,150,179.11596897171205,15.965997985182803,196.8307351337495,10,14119.750692189597,626331.032315078,0.008,387.8963456599949,98838.25484532716,42359.25207656879,1.034,25,0.039598732137128057
YSZ,450,200,191.4234748706076,15.254586128003899,210.3554668907776,10,14445.242900075633,655540.5643973722,0.008,396.83823427631705,101116.70030052942,43335.72870022689,1.034,25,0.027723348682132637
YSZ,450,250,180.05923852160328,13.960270246288074,197.86729507868492,10,15100.041847605691,716318.5112880549,0.008,414.82680393494553,105700.29293323983,45300.12554281708,1.034,25,0.023001010245753406
YSZ,450,300,198.26119898666076,12.281703735899455,217.86944943589094,10,16098.883409875602,814219.2821969782,0.008,442.2668770880881,112692.1838691292,48296.65022962681,1.034,25,0.03814529143796649
YSZ,450,350,188.57703346575275,12.875212481020466,207.227509303025,10,15723.450622579654,776686.2111783508,0.008,431.9530259863403,110064.15435805757,47170.35186773896,1.034,25,0.0417207936360025
YSZ,450,400,185.7505463300535,14.12392445605952,204.12147948357529,10,15012.30470279445,708018.5136298819,0.008,412.41649807382663,105086.13291956115,45036.914108383346,1.034,25,0.0428188293980157
YSZ,450,450,179.73042381182486,15.318870290673916,197.50596023277456,10,14414.902001182507,652789.6516029626,0.008,396.0047122077445,100904.31400827755,43244.70600354752,1.034,25,0.04482046474629916
Ni-YSZ,0,0,108.15941319615885,3.851286867623884,118.85649801775698,10,28748.95938180672,2596534.7022227063,0.015,1480.8533798908122,201242.715672647,86246.87814542015,1.034,25,0.046158859106302304
Ni-YSZ,0,50,121.22908357624593,5.376476424374473,133.21877316070982,10,24331.909403740792,1859954.2173503444,0.015,1253.3319832970653,170323.36582618553,72995.72821122238,1.034,25,0.0372887507770053
Ni-YSZ,0,100,103.12920993885331,7.75983664146213,113.32880213060803,10,20253.43890808105,1288686.922424152,0.015,1043.250750857579,141774.07235656734,60760.31672424315,1.034,25,0.015964577781638418
Ni-YSZ,0,150,150.53180996484997,9.094865669090659,165.41957138994502,10,18707.980957998272,1099521.462310926,0.015,963.6445084727675,130955.8667059879,56123.94287399481,1.034,25,0.019445597679308604
Ni-YSZ,0,200,108.74688769489273,8.331003683128767,119.50207438999202,10,19546.83290409461,1200335.5634389096,0.015,1006.8536112130516,136827.83032866227,58640.49871228383,1.034,25,0.01790934010189931
Ni-YSZ,0,250,121.88937393993868,6.520389335832071,133.9443669669656,10,22094.709681572105,1533650.7507375544,0.015,1138.0942549999904,154662.9677710047,66284.1290447163,1.034,25,0.039438835462402295
Ni-YSZ,0,300,132.92748438047738,9.825339491774931,146.07415865986525,10,17999.120355247345,1017776.5367162409,0.015,927.1312348786128,125993.8424867314,53997.361065742036,1.034,25,0.010876834290037687
Ni-YSZ,0,350,122.63551459023114,5.798891330883288,134.76430174750675,10,23428.93667295789,1724467.5627464808,0.015,1206.8200312444528,164002.55671070522,70286.81001887367,1.034,25,0.029762029466198978
Ni-YSZ,0,400,106.78952693677572,7.798170658514169,117.35112850195134,10,20203.596951252555,1282352.0333043542,0.015,1040.6834012276458,141425.17865876787,60610.79085375766,1.034,25,0.01943634030612159
Ni-YSZ,0,450,118.63342697499162,6.687347348151995,130.36640326922156,10,21817.155291667583,1495361.2365841046,0.015,1123.797481647778,152720.08704167308,65451.465875002745,1.034,25,0.012776862489705642
Ni-YSZ,50,0,125.00344549891963,7.841840366965264,137.3664236251864,10,20147.26343140168,1275210.8602116224,0.015,1037.781672432373,141030.84401981175,60441.790294205035,1.034,25,0.043322660154270116
Ni-YSZ,50,50,115.96997051998919,5.097534078853356,127.43952804394416,10,24988.77661430432,1961732.8389199134,0.015,1287.1670872388802,174921.4363001302,74966.32984291295,1.034,25,0.030763766328618693
Ni-YSZ,50,100,89.17374306430185,5.183745573978342,97.99312424648554,10,24780.10971335734,1929107.0245033943,0.015,1276.4186952211078,173460.76799350136,74340.329140072,1.034,25,0.03906973472295474
Ni-YSZ,50,150,106.73282401758556,5.768450661049204,117.28881760174237,10,23490.673709963452,1733567.7441992948,0.015,1210.0000941712517,164434.71596974414,70472.02112989035,1.034,25,0.043264171849170245
Ni-YSZ,50,200,110.76467410793477,9.056512123947682,121.7194220966316,10,18747.552447037004,1104177.840557128,0.015,965.6828282780889,131232.86712925902,56242.65734111101,1.034,25,0.04230706802206977
Ni-YSZ,50,250,118.95372767238621,7.021301118332181,130.71838205756725,10,21291.990526663754,1424237.4499351156,0.015,1096.746345398734,149043.93368664625,63875.97157999126,1.034,25,0.04445560368042154
Ni-YSZ,50,300,106.32930820816061,6.44645514746873,116.84539363534132,10,22221.050225516406,1551240.1422550203,0.015,1144.6020321696767,155547.35157861482,66663.15067654921,1.034,25,0.019483067288999997
Ni-YSZ,50,350,132.08066557136863,7.172711642850716,145.14358853996552,10,21066.062959176576,1394172.8732350948,0.015,1085.1088597603627,147462.44071423603,63198.18887752973,1.034,25,0.021991718232451857
Ni-YSZ,50,400,96.30540137663304,6.568776883758302,105.83011140289345,10,22013.181189250492,1522353.4269714055,0.015,1133.8947380084894,154092.26832475344,66039.54356775148,1.034,25,0.04368384120288171
Ni-YSZ,50,450,109.52408958806456,6.5857566456030066,120.35614240446654,10,21984.785074013194,1518428.4112102017,0.015,1132.43205956276,153893.49551809236,65954.35522203958,1.034,25,0.04807862949189657
Ni-YSZ,100,0,110.10095381873045,9.163528807389662,120.99005914146203,10,18637.75888099574,1091282.6499694954,0.015,960.0273827642817,130464.31216697018,55913.27664298722,1.034,25,0.03968883947592967
Ni-YSZ,100,50,118.03477435462355,7.73443747966523,129.70854324683907,10,20286.666840827933,1292918.8484994813,0.015,1044.9623152958434,142006.66788579553,60860.000522483795,1.034,25,0.012119501230449085
Ni-YSZ,100,100,125.17413620464298,4.7614327943596235,137.553995829278,10,25855.696081070317,2100208.1583186397,0.015,1331.821942581783,180989.87256749222,77567.08824321095,1.034,25,0.022462614082050174
Ni-YSZ,100,150,116.38988339603758,8.642075077907613,127.90097076487645,10,19191.814894228857,1157129.498396022,0.015,988.5667016644401,134342.70425960197,57575.44468268657,1.034,25,0.04464137349314723
Ni-YSZ,100,200,93.24963424866421,6.961546840192714,102.47212554798264,10,21383.174931879985,1436462.3595239897,0.015,1101.4432366101512,149682.22452315988,64149.524795639954,1.034,25,0.04481396507215284
Ni-YSZ,100,250,106.58671759575444,6.794792165130246,117.12826109423564,10,21643.97257568348,1471715.3603782547,0.015,1114.8768731868672,151507.80802978436,64931.917727050444,1.034,25,0.024265148227300817
Ni-YSZ,100,300,107.58912513666428,6.620189394011675,118.22980784248821,10,21927.53720587882,1510530.802796299,0.015,1129.4832328628977,153492.76044115174,65782.61161763646,1.034,25,0.020128039302503224
Ni-YSZ,100,350,91.7850683708026,4.212796131841502,100.86271249538747,10,27487.791132612918,2373720.371706852,0.015,1415.8908454342952,192414.5379282904,82463.37339783875,1.034,25,0.018929388006578615
Ni-YSZ,100,400,100.62268018090016,5.991476912431859,110.57437382516501,10,23049.3200637887,1669037.558878139,0.015,1187.2660525669971,161345.24044652088,69147.9601913661,1.034,25,0.02187063022003505
Ni-YSZ,100,450,99.02870059426303,4.6564641588766165,108.82274790578354,10,26145.49878476449,2147552.23251037,0.015,1346.7496242264478,183018.49149335144,78436.49635429347,1.034,25,0.022127459094930767
Ni-YSZ,150,0,98.55836572891269,8.952505659154891,108.30589640539856,10,18856.138590578543,1117005.7166927266,0.015,971.2760796906794,131992.9701340498,56568.41577173563,1.034,25,0.03914929173791278
Ni-YSZ,150,50,108.54979701211977,8.553627954325597,119.28549122210963,10,19290.784320325805,1169094.5705609007,0.015,993.6645978072225,135035.49024228065,57872.35296097742,1.034,25,0.019176290316227234
Ni-YSZ,150,100,103.71143361121041,3.602669505918109,113.96860836396748,10,29724.383225823538,2775719.5001020744,0.015,1531.097274880364,208070.68258076475,89173.1496774706,1.034,25,0.041985830306006194
Ni-YSZ,150,150,117.34682016134762,7.402213764503289,128.95254962785452,10,20736.920003636835,1350947.2055446687,0.015,1068.1547692938143,145158.44002545782,62210.7600109105,1.034,25,0.03662319542633178
Ni-YSZ,150,200,110.14991897727859,6.2413856001866055,121.04386700799844,10,22583.151932305835,1602208.3301023764,0.015,1163.2538215872337,158082.06352614082,67749.4557969175,1.034,25,0.01878716058662677
Ni-YSZ,150,250,99.93927860536351,6.194152426193446,109.82338308281705,10,22669.091712397032,1614425.882984833,0.015,1167.6805631650752,158683.6419867792,68007.27513719109,1.034,25,0.04002921250167796
Ni-YSZ,150,300,88.78465040349802,6.5649712197194745,97.56554989395387,10,22019.560701958653,1523235.9237101586,0.015,1134.2233454836496,154136.92491371057,66058.68210587597,1.034,25,0.04729900846594695
Ni-YSZ,150,350,132.45354173434654,6.2138176050158895,145.55334256521598,10,22633.19228352014,1609316.6287867615,0.015,1165.8313904739016,158432.34598464097,67899.57685056042,1.034,25,0.033603493209997386
Ni-YSZ,150,400,105.0995507901583,9.203372057847085,115.49401185731682,10,18597.37181748172,1086558.267681212,0.015,957.9470528742733,130181.60272237202,55792.115452445156,1.034,25,0.013481732232685721
Ni-YSZ,150,450,89.09625552863362,6.593619841698549,97.90797310838859,10,21971.672227797695,1516617.6152224073,0.015,1131.756619370984,153801.70559458385,65915.01668339309,1.034,25,0.011741928568111489
Ni-YSZ,200,0,122.67865826519217,7.898880342828465,134.81171237933205,10,20074.38717770612,1266002.213728833,0.015,1034.0278305918528,140520.71024394283,60223.16153311836,1.034,25,0.042334779267322674
Ni-YSZ,200,50,112.29095407790031,6.750090326712738,123.39665283285748,10,21715.521900489282,1481461.656953849,0.015,1118.5623651749572,152008.65330342497,65146.56570146784,1.034,25,0.041577585195100845
Ni-YSZ,200,100,124.6708240481618,9.915111645004638,137.00090554743056,10,17917.452395364566,1008561.5127730942,0.015,922.9245339398047,125422.16676755196,53752.3571860937,1.034,25,0.03681289230451064
