material,x_position_um,y_position_um,youngs_modulus_GPa,hardness_GPa,reduced_modulus_GPa,max_load_mN,max_depth_nm,contact_area_nm2,creep_compliance_1_GPa,creep_depth_nm,plastic_work_pJ,elastic_work_pJ,oliver_pharr_beta,measurement_temp_C,drift_rate_nm_s
YSZ,50,350,152.28069174107054,10.991635767324025,167.34141949568192,10,17017.427119958393,909782.6940124814,0.009152626037324557,534.8577462858565,119121.98983970874,51052.281359875175,1.034,25,0.013604582410273847
YSZ,50,400,174.2073444879708,13.682643183544478,191.4366422944734,10,15252.465905643674,730852.940170695,0.008343268125134305,436.9934586394319,106767.26133950571,45757.39771693102,1.034,25,0.04137617469738234
YSZ,50,450,164.0339751302656,12.080868791853058,180.25711552776437,10,16232.147478971687,827755.0375138312,0.008613916994450284,480.14823300247053,113625.03235280179,48696.44243691506,1.034,25,0.026396286564700187
YSZ,100,0,175.84964708143195,12.536091777321708,193.241370419156,10,15934.703327005633,797696.7764459415,0.008905634044978758,487.3124417601855,111542.92328903942,47804.109981016896,1.034,25,0.017930795180318967
YSZ,100,50,163.72622650615722,10.76554542487155,179.9189302265464,10,17195.19260507295,928889.3042889478,0.009162461799902637,541.0256984182047,120366.34823551064,51585.57781521885,1.034,25,0.022584117443881058
YSZ,100,100,152.6430375951804,11.860329575792786,167.7396017529455,10,16382.36828709378,843146.890319999,0.009014865525712921,507.14787524067907,114676.57800965646,49147.10486128134,1.034,25,0.014253690557686868
YSZ,100,150,168.26858946052195,10.66816211825526,184.91053786870543,10,17273.49665609706,937368.582249804,0.009047366201064236,536.6623178052521,120914.47659267942,51820.489968291186,1.034,25,0.024810378437623765
YSZ,100,200,170.90155982410033,13.398301096124825,187.80391189461574,10,15413.462032791238,746363.283542888,0.008276241954306297,438.0584359973178,107894.23422953866,46240.38609837372,1.034,25,0.020942356761709566
YSZ,100,250,181.84101937213396,12.641257417408161,199.82529601333403,10,15868.282594350243,791060.5464159831,0.008317046456063267,453.2081655142492,111077.97816045169,47604.847783050725,1.034,25,0.03884562365816369
YSZ,100,300,176.005829888086,13.985119600050384,193.41299987701757,10,15086.620685678861,715045.7261705487,0.008322251355947708,431.1530597025947,105606.34479975201,45259.86205703658,1.034,25,0.017528790594296097
YSZ,100,350,173.42657963327937,12.196133784452226,190.57865893766964,10,16155.260816282673,819931.9699779054,0.008170076203878789,453.25098200313334,113086.82571397872,48465.78244884802,1.034,25,0.013714761212036969
YSZ,100,400,174.88694289409898,15.186420351465902,192.1834537297791,10,14477.626065454688,658483.0242127947,0.008269678645542778,411.1352001463381,101343.38245818281,43432.87819636406,1.034,25,0.0356636832609502
YSZ,100,450,180.94801040240716,12.961739177502976,198.8439674751727,10,15670.88142840467,771501.4060270928,0.008351439661747324,449.42108606350274,109696.16999883269,47012.64428521401,1.034,25,0.031220899257994573
YSZ,150,0,158.04316452529386,12.276044307109494,173.6738071706526,10,16102.593887925117,814594.6487182882,0.008803882052686646,486.82035443625415,112718.1572154758,48307.78166377535,1.034,25,0.04680449679155269
YSZ,150,50,163.8446575438278,10.38890712778519,180.0490742239866,10,17504.1139433159,962565.1550253005,0.008468140752201833,509.0106536658331,122528.7976032113,52512.3418299477,1.034,25,0.015177946842441815
YSZ,150,100,154.713737490433,12.925839864478128,170.01509614333295,10,15692.62793818425,773644.119441808,0.00912357446709678,491.6537678220057,109848.39556728974,47077.88381455275,1.034,25,0.016185261574572667
YSZ,150,150,161.88560061595223,13.311362538177796,177.8962644131343,10,15463.713962231715,751237.8970461808,0.008777729270619294,466.1166991111063,108245.997735622,46391.14188669515,1.034,25,0.029076837916520534
YSZ,150,200,179.44964210350182,13.776533849083219,197.19740890494705,10,15200.40228378579,725871.987072094,0.008330275953870689,434.823635492948,106402.81598650051,45601.20685135737,1.034,25,0.01907873644455172
YSZ,150,250,183.2001976995331,13.478056815416922,201.3188985709155,10,15367.790176443455,741946.7165742666,0.008195676230245535,432.5087401682466,107574.53123510418,46103.370529330365,1.034,25,0.04100068759901582
YSZ,150,300,161.38987153235928,10.76333291819402,177.3515071784168,10,17196.95983293109,929080.2464259277,0.00868083154761375,512.6390417230454,120378.71883051761,51590.87949879326,1.034,25,0.020285057003671038
YSZ,150,350,174.46100616066607,12.483625254475065,191.71539138534732,10,15968.153621647049,801049.3583516737,0.008500496643766883,466.119932516368,111777.07535152932,47904.46086494114,1.034,25,0.01562858904702297
YSZ,150,400,167.84175777693292,12.391918369194142,184.44149206256364,10,16027.131184660853,806977.5560222891,0.00863615911461781,475.3079732177371,112189.91829262597,48081.393553982554,1.034,25,0.02497212053442978
YSZ,150,450,164.52922528661844,13.79466580374206,180.80134646881146,10,15190.409159046094,724917.8879916985,0.008439353832892021,440.2276741167849,106332.86411332265,45571.22747713828,1.034,25,0.017807615343843272
YSZ,200,0,171.755069250938,12.371487915204947,188.7418343416901,10,16040.359443644935,808310.2104242196,0.008536127197236378,470.19027955568123,112282.51610551454,48121.078330934804,1.034,25,0.03249101331557598
YSZ,200,50,176.181579424959,11.639267576931447,193.6061312362187,10,16537.20985099246,859160.5901233504,0.008180194682911108,464.5415340378118,115760.46895694721,49611.62955297738,1.034,25,0.018113086885680717
YSZ,200,100,167.34277659035348,12.135732025532757,183.89316108830053,10,16195.414759524443,824012.9214258092,0.00915681148140198,509.25467005455465,113367.9033166711,48586.24427857333,1.034,25,0.04486092266241881
YSZ,200,150,178.27411188051008,15.250190914176796,195.90561745110998,10,14447.324361146639,655729.495865121,0.008183949670168254,406.02151356897576,101131.27052802645,43341.97308343991,1.034,25,0.018891395859712272
YSZ,200,200,161.6799155687931,13.860015069341934,177.67023688878362,10,15154.555844465624,721499.9370469511,0.008459716673191363,440.24831578860284,106081.89091125935,45463.66753339687,1.034,25,0.028776864878230043
YSZ,200,250,162.09330150444163,11.478371939654004,178.12450714773806,10,16652.709920950252,871203.6909566666,0.009090426281570814,519.8377794416925,116568.96944665175,49958.12976285075,1.034,25,0.01684199322335159
YSZ,200,300,179.25227842238925,13.42106240978584,196.98052573888927,10,15400.386334817698,745097.4963583058,0.008269204120865617,437.3146240871354,107802.70434372389,46201.1590044531,1.034,25,0.030488460102993255
YSZ,200,350,173.24588183881824,11.272206010649308,190.38008993276728,10,16804.3069174929,887137.7963242152,0.008931798309871054,515.4163430334451,117630.1484224503,50412.9207524787,1.034,25,0.01082101177552354
YSZ,200,400,150.0223774085649,13.299664869548707,164.85975539402736,10,15470.512992350847,751898.6454234862,0.008911006395068954,473.40205931853376,108293.59094645592,46411.53897705254,1.034,25,0.02531087907685807
YSZ,200,450,136.13516391844217,10.656467208301663,149.59908122905733,10,17282.972432170365,938397.2947629156,0.009183009505887955,545.0070794899593,120980.80702519255,51848.9172965111,1.034,25,0.02785468665082863
YSZ,250,0,166.27288714061152,12.322533618981566,182.71745839627638,10,16072.18999826419,811521.4215846043,0.008522880781340256,470.3922349183585,112505.32998784931,48216.56999479257,1.034,25,0.028370150653808227
YSZ,250,50,163.61785472791146,12.967486157618326,179.79984036034227,10,15667.408502990029,771159.4890830136,0.009039402844833528,486.3350622020823,109671.85952093019,47002.225508970085,1.034,25,0.036168996424316806
YSZ,250,100,177.03225030718696,14.516264828376585,194.54093440350215,10,14808.04148100665,688882.4445012789,0.00897724714229145,456.4986276890426,103656.29036704656,44424.12444301995,1.034,25,0.024407206062303642
YSZ,250,150,173.6454714826156,12.72642186937883,190.8191994314457,10,15815.098671323442,785766.8166777575,0.00863456065230334,468.93302884497245,110705.69069926409,47445.29601397033,1.034,25,0.017211383805421275
YSZ,250,200,158.4003167539553,10.934845257622836,174.06628214720362,10,17061.56020049228,914507.6829531591,0.008426075438175192,493.6768456287899,119430.92140344596,51184.680601476844,1.034,25,0.02092574181802749
YSZ,250,250,165.81051912776957,13.535303557956754,182.20936167886765,10,15335.257174329037,738808.6980968729,0.00919890668221753,484.4243323182074,107346.80022030325,46005.77152298711,1.034,25,0.02155305406839542
YSZ,250,300,176.57451904210257,11.233837865295966,194.03793301329952,10,16832.979242792037,890167.7342960781,0.00861228294081224,497.8264298660559,117830.85469954424,50498.937728376106,1.034,25,0.0344843147791223
YSZ,250,350,170.38583090179944,13.045680862293878,187.23717681516422,10,15620.383372016935,766537.224508009,0.008907728682177053,477.81231802671994,109342.68360411855,46861.150116050805,1.034,25,0.034739030511994534
YSZ,250,400,167.79821471482686,11.53160560362628,184.39364254376576,10,16614.22828019493,867181.929709368,0.008613687618555684,491.4371273578737,116299.5979613645,49842.68484058479,1.034,25,0.025441010128798465
YSZ,250,450,159.00776043456827,10.708507659646353,174.73380267534975,10,17240.926000274263,933836.9376793487,0.009151566117759974,541.8195635862996,120686.48200191984,51722.77800082279,1.034,25,0.04635308202118585
YSZ,300,0,167.0412613938033,15.428581158130928,183.56182570747615,10,14363.55920943645,648147.7394134818,0.008494692002148103,418.9945543920754,100544.91446605514,43090.67762830934,1.034,25,0.04142836472484047
YSZ,300,50,169.50801222302158,12.553413556806408,186.27254090441932,10,15923.705812382366,796596.0776125345,0.009095178559428827,497.34075321142706,111465.94068667656,47771.1174371471,1.034,25,0.01090173255775992
YSZ,300,100,179.37831735370486,14.068012917913343,197.11903005901632,10,15042.107373631454,710832.443668474,0.008571943102744293,442.7786142332277,105294.75161542017,45126.322120894365,1.034,25,0.014846194720187302
YSZ,300,150,183.59734131472507,11.222163616195537,201.7553201260715,10,16841.732515282136,891093.7624869645,0.008452408191743555,488.83906002140645,117892.12760697496,50525.19754584641,1.034,25,0.0268052346894338
YSZ,300,200,167.09999490660402,13.129523386706392,183.62636802923518,10,15570.429164506488,761642.2702841577,0.00902518286423101,482.5643845406919,108993.00415154542,46711.28749351946,1.034,25,0.011034162647707265
YSZ,300,250,151.0903108572496,11.562123907590072,166.03330863434022,10,16592.28710841152,864892.9971625196,0.008736963054791661,497.8120740308421,116146.00975888064,49776.86132523456,1.034,25,0.03776077229129533
YSZ,300,300,176.00778202884032,12.399905995323175,193.41514508663772,10,16021.968268308228,806457.7266772556,0.008343560480012365,459.0563066435109,112153.7778781576,48065.904804924685,1.034,25,0.046570197611270965
YSZ,300,350,185.56686879977602,12.382482813431347,203.91963604370991,10,16033.236426016767,807592.4796885601,0.008369172037480601,460.7892775973948,112232.65498211737,48099.7092780503,1.034,25,0.03629552574962396
YSZ,300,400,160.51494413506921,11.669274978633224,176.39004850007606,10,16515.933545105967,856951.2688929078,0.009004640245272429,510.70271402765064,115611.53481574178,49547.8006353179,1.034,25,0.035875153834326184
YSZ,300,450,173.68105102537555,14.12794883990695,190.85829783008302,10,15010.166403023577,707816.8326709387,0.008175696346760282,421.4139738086517,105071.16482116505,45030.49920907073,1.034,25,0.014574402520984369
YSZ,350,0,183.29531347216343,12.476492507005105,201.42342139798177,10,15972.717425671923,801507.3142059243,0.008356496134023174,458.3547092740799,111809.02197970347,47918.15227701577,1.034,25,0.0422872112201633
YSZ,350,50,150.3319312393805,12.009232362408198,165.19992443887966,10,16280.488793697785,832692.6899426493,0.009079473000715294,507.60600807507814,113963.42155588449,48841.46638109335,1.034,25,0.037599608217433585
YSZ,350,100,176.05386495158362,10.49307366827221,193.4657856610809,10,17417.0140709384,953009.6057780371,0.008335105457357123,498.5210192224047,121919.09849656878,52251.0422128152,1.034,25,0.01959695842647237
YSZ,350,150,155.2463562225216,13.786563007873683,170.60039145332044,10,15194.872443499851,725343.944991139,0.009171621992691923,478.566041438161,106364.10710449897,45584.617330499554,1.034,25,0.028086934744779704
YSZ,350,200,167.46912375601497,10.617990437773845,184.03200412748896,10,17314.25856008286,941797.796730413,0.008849246962188473,526.1491664759291,121199.80992058001,51942.77568024858,1.034,25,0.01464089650751245
YSZ,350,250,169.49486200056725,14.425891991350595,186.25809011051345,10,14854.352494514835,693198.0362805815,0.008302541092189999,423.5097683352156,103980.46746160384,44563.05748354451,1.034,25,0.011725637635941477
YSZ,350,300,167.69062206753011,12.583550501730848,184.2754088654177,10,15904.626160795031,794688.2716944248,0.008618175381348136,470.692703229697,111332.38312556522,47713.878482385095,1.034,25,0.021741075605039455
YSZ,350,350,163.98950446883433,14.180967640877803,180.2082466690487,10,14982.080651794535,705170.497052273,0.008826629255482598,454.1148338551181,104874.56456256173,44946.2419553836,1.034,25,0.018626315883064418
YSZ,350,400,166.36383847720091,9.751666692963592,182.817404920001,10,18066.98313694264,1025465.7295881119,0.008934737589184252,554.3271035272154,126468.88195859846,54200.94941082792,1.034,25,0.028451504722296427
YSZ,350,450,147.8204156278323,12.718670967064575,162.44001717344207,10,15819.916887601355,786245.6718862635,0.009104169593240223,494.58758351713425,110739.41821320947,47459.750662804065,1.034,25,0.020888655655906977
YSZ,400,0,154.34674589609705,12.72581993854022,169.61180867702973,10,15815.47269370807,785803.9834207415,0.008999856404262855,488.7833790644239,110708.3088559565,47446.41808112421,1.034,25,0.036037540772891244
YSZ,400,50,162.97628000846646,12.851230412418433,179.09481319611697,10,15738.114787132527,778135.6087380376,0.008675933886556277,468.8863770728186,110166.80350992767,47214.344361397576,1.034,25,0.02121648124117513
YSZ,400,100,156.9776865046879,11.72059254687112,172.50295220295374,10,16479.737110554062,853199.1842570755,0.009128878346987652,516.6142384694165,115358.15977387843,49439.21133166219,1.034,25,0.04849361952473773
YSZ,400,150,165.95687486353697,15.163907343195376,182.37019215773293,10,14488.369141871013,659460.63726691,0.008390509507971697,417.45196441873026,101418.58399309708,43465.10742561304,1.034,25,0.019485818503190866
YSZ,400,200,183.03135347900795,10.820593659179222,201.13335547143728,10,17151.397783265886,924163.7118049337,0.008694861277823922,512.1071617658562,120059.78448286119,51454.19334979766,1.034,25,0.015264846930448423
YSZ,400,250,161.08418177200815,12.672292614267114,177.0155843648441,10,15848.83949970996,789123.1921792502,0.008586492721336296,467.31739386048434,110941.8764979697,47546.518499129874,1.034,25,0.01701268584374287
YSZ,400,300,169.44807273571266,11.086035417090532,186.20667333594795,10,16944.818945827683,902035.7254662681,0.008244369628108027,479.7257826783118,118613.73262079379,50834.45683748305,1.034,25,0.02276740908587809
YSZ,400,350,171.45133592413566,13.495843292131266,188.40806145509413,10,15357.660058767256,740968.8882376463,0.008426040063991827,444.372569420746,107503.62041137078,46072.98017630177,1.034,25,0.044752109081051254
YSZ,400,400,164.26899099846457,13.874101010854432,180.51537472358743,10,15146.860917204522,720767.420691004,0.008818785767021112,458.70143914830606,106028.02642043165,45440.58275161357,1.034,25,0.029480075390179862
YSZ,400,450,167.00912193673292,11.966149601121588,183.52650762278344,10,16309.77048556818,835690.7053094757,0.008843887912316455,495.32443391173945,114168.39339897726,48929.31145670454,1.034,25,0.0396694509818982
YSZ,450,0,142.2975735310853,11.43561394153983,156.37095992426956,10,16683.81328822844,874461.1396573151,0.009076218249272528,519.9947082246671,116786.69301759907,50051.43986468532,1.034,25,0.01945541664185793
YSZ,450,50,170.83212255606898,14.166001237327917,187.7276072044714,10,14989.992858926382,705915.5108394064,0.008209048984702908,422.56443861996195,104929.95001248467,44969.97857677914,1.034,25,0.030965823284651167
YSZ,450,100,176.83613643277542,13.33341643184541,194.32542465140156,10,15450.91993293548,749995.3257378275,0.008173951208508832,433.6956394605267,108156.43953054835,46352.75979880644,1.034,25,0.01207936667940432
YSZ,450,150,165.84712550738766,11.194660672406327,182.24958846965677,10,16862.408134242312,893282.993798013,0.008623863478022057,499.3673481254677,118036.85693969618,50587.22440272694,1.034,25,0.04697596181664942
YSZ,450,200,179.5940388120828,12.748376242953272,197.35608660668439,10,15801.47496771963,784413.6233057562,0.008346304826824682,452.88771708794695,110610.32477403742,47404.42490315889,1.034,25,0.04069882858401387
YSZ,450,250,174.18297114724788,12.82269750292121,191.4098584035691,10,15755.61518729577,779867.1065680091,0.008335399624372708,450.9833037438562,110289.3063110704,47266.84556188731,1.034,25,0.019248494195424216
YSZ,450,300,170.88681293226372,11.500020847648258,187.7877065189711,10,16637.02808797992,869563.6410124413,0.0086670271810895,495.15889032075313,116459.19661585944,49911.08426393977,1.034,25,0.038157577101346866
YSZ,450,350,190.75280943992254,12.73387830879227,209.61847191200278,10,15810.467655140694,785306.703700425,0.008198554025920955,445.1236315332149,110673.27358598485,47431.40296542208,1.034,25,0.032181418190277124
YSZ,450,400,172.31509592183184,12.139185440689614,189.35724826574926,10,16193.110920052863,823778.5021786364,0.008763426674229599,487.3073035879183,113351.77644037003,48579.332760158584,1.034,25,0.02402951711111461
YSZ,450,450,160.83336282671763,12.286934790811081,176.73995915023914,10,16095.456065715567,813872.6354663011,0.008579287455978517,474.19086030343175,112668.19246000897,48286.3681971467,1.034,25,0.019662241441047917
Ni-YSZ,0,0,106.3410447574152,5.355439725164857,116.85829094221451,10,24379.65164416975,1867260.3022699822,0.017009680098848377,1424.040412711743,170657.56150918824,73138.95493250924,1.034,25,0.01841357401014866
Ni-YSZ,0,50,109.39982478462687,6.694888472537912,120.21958767541415,10,21804.864404441545,1493676.8612381648,0.01598974628401076,1197.27423186178,152634.0508310908,65414.59321332463,1.034,25,0.02507984060840515
Ni-YSZ,0,100,110.56973667193898,5.469105614053769,121.50520513399889,10,24124.9770341834,1828452.5305752647,0.015398641492267292,1275.6983362495655,168874.83923928378,72374.9311025502,1.034,25,0.01846227091601959
Ni-YSZ,0,150,91.53077558030702,6.410952164194112,100.58326986846926,10,22282.49385698534,1559830.699697172,0.01635718002487011,1251.6154098969323,155977.45699889737,66847.48157095602,1.034,25,0.03887648365917252
Ni-YSZ,0,200,113.7528407350941,6.49166500237595,125.00312168691659,10,22143.53808696771,1540436.8519231966,0.016390058361512205,1246.3103054053183,155004.76660877396,66430.61426090314,1.034,25,0.012103621002685605
Ni-YSZ,0,250,100.92174234167258,3.734659542460953,110.90301356227756,10,29194.4000710432,2677620.2452474427,0.016989673563749797,1703.2690786315718,204360.8004973024,87583.2002131296,1.034,25,0.014620059373586791
Ni-YSZ,0,300,108.01033613862312,6.919475901762167,118.69267707541002,10,21448.08208420143,1445196.1596474845,0.016728703494505295,1232.1098210035507,150136.57458940998,64344.24625260428,1.034,25,0.016911702051760562
Ni-YSZ,0,350,96.51524005000746,5.948684308211249,106.06070335165656,10,23132.075585082497,1681043.9892055676,0.016783117920460982,1333.1711941803435,161924.52909557745,69396.22675524748,1.034,25,0.04151731939151015
Ni-YSZ,0,400,114.78283947546453,9.724984335914806,126.1349884345764,10,18091.75127375514,1028279.2912138222,0.016327500810838395,1014.3760693473901,126642.25891628598,54275.253821265425,1.034,25,0.033935043849245526
Ni-YSZ,0,450,111.12913606259502,5.70378853919644,122.1199297391154,10,23623.451778245093,1753220.6762715678,0.015343498980781162,1244.7050080962022,165364.16244771564,70870.35533473529,1.034,25,0.04868394250853723
Ni-YSZ,50,0,86.99144675497416,6.477499157889203,95.59499643403754,10,22167.73805954753,1543805.681212726,0.016674162020500708,1269.2993884306322,155174.16641683268,66503.21417864258,1.034,25,0.02265143558381892
Ni-YSZ,50,50,93.90354156904695,6.099171147340006,103.19070502093071,10,22844.92063243265,1639567.042541713,0.01651805872031425,1295.8279163298016,159914.44442702856,68534.76189729795,1.034,25,0.046150981166275036
Ni-YSZ,50,100,117.86740791041771,5.015554301334416,129.5246240773821,10,25192.17098551684,1993797.5743457598,0.01554696109806807,1344.961274142865,176345.19689861787,75576.51295655052,1.034,25,0.029630566191793495
Ni-YSZ,50,150,114.89693173586258,5.819912770958514,126.26036454490394,10,23386.58590693899,1718238.811052325,0.015530981308467659,1247.2812550327233,163706.10134857293,70159.75772081698,1.034,25,0.017610402484850084
Ni-YSZ,50,200,98.92839754241858,6.373365811813758,108.71252477188854,10,22348.101772967133,1569029.6611350728,0.01716336202673641,1317.1695316835967,156436.71241076992,67044.30531890139,1.034,25,0.019619400125641007
Ni-YSZ,50,250,96.83287240667215,6.069149180155871,106.40974989744193,10,22901.35386252333,1647677.409660109,0.017087533209272587,1343.8141245346374,160309.4770376633,68704.06158756999,1.034,25,0.012896697889339767
Ni-YSZ,50,300,79.53436342993395,7.028151483221446,87.40039937355378,10,21281.611306461637,1422849.2404970713,0.015739763253892695,1150.274190046574,148971.27914523144,63844.83391938491,1.034,25,0.028650910166625916
Ni-YSZ,50,350,104.75955818813996,6.494506061940857,115.12039361334061,10,22138.694147197988,1539762.978835613,0.016946142928257916,1288.3134416191183,154970.8590303859,66416.08244159397,1.034,25,0.04976649535411448
Ni-YSZ,50,400,104.74414541797682,2.372314414279223,115.10345650327123,10,36630.170472751364,4215292.854863121,0.01657110508323191,2084.4384888420736,256411.19330925954,109890.5114182541,1.034,25,0.04461401873722632
Ni-YSZ,50,450,99.16556023496163,3.936657745247721,108.97314311534245,10,28435.523909855547,2540225.909166694,0.016628875388454697,1623.7635408648562,199048.66736898883,85306.57172956664,1.034,25,0.028999388734064768
Ni-YSZ,100,0,113.43788883906299,6.639240518847258,124.65702070226702,10,21896.05436121433,1506196.3746624826,0.016198927938085216,1218.0098730215614,153272.3805285003,65688.163083643,1.034,25,0.014943983476069657
Ni-YSZ,100,50,115.02091601086101,5.377874391800128,126.39661100094617,10,24328.746683202346,1859470.726063707,0.015322498269405519,1280.1120626389645,170301.2267824164,72986.24004960703,1.034,25,0.01353104270501885
Ni-YSZ,100,100,100.5469638933777,7.03339967170817,110.49116911360186,10,21273.669858822683,1421787.537572331,0.016246631314310173,1186.8734446101005,148915.68901175878,63821.009576468045,1.034,25,0.03198508338022164
Ni-YSZ,100,150,119.96784629500432,4.908153572607979,131.83279812637838,10,25466.308283110404,2037426.0609548194,0.015625736805239744,1366.4859466765947,178264.15798177282,76398.92484933122,1.034,25,0.02515012144772394
Ni-YSZ,100,200,87.70896704000218,5.136942479288166,96.38348026373866,10,24892.740530911506,1946683.2732348826,0.016826841209128075,1438.3811443158143,174249.18371638053,74678.22159273452,1.034,25,0.037276300221668855
Ni-YSZ,100,250,95.44717615387478,8.498244475071433,104.88700676249975,10,19353.541735493964,1176713.6176575979,0.01577653481057202,1048.5055798214155,135474.79214845772,58060.625206481884,1.034,25,0.030848077046553513
Ni-YSZ,100,300,102.95097481206726,7.2707546522932445,113.13293935392007,10,20923.547474590032,1375373.0497350688,0.0163761830137259,1176.6483076145214,146464.8323221302,62770.64242377009,1.034,25,0.04296930131305946
Ni-YSZ,100,350,105.88197763189265,6.026114799491022,116.35382157350841,10,22982.981274597554,1659443.9921464194,0.017115994478570366,1350.850144314554,160880.86892218285,68948.94382379265,1.034,25,0.01789707734970791
Ni-YSZ,100,400,102.02258977897729,4.976863934056401,112.11273602085416,10,25289.903951395252,2009297.4476498263,0.016116630866252233,1399.6521368203116,177029.32765976674,75869.71185418575,1.034,25,0.0322213543537006
Ni-YSZ,100,450,114.75704435441047,4.88147392801454,126.10664214770381,10,25535.806372749263,2048561.5917377926,0.016534873344157257,1449.9369643414393,178750.64460924483,76607.4191182478,1.034,25,0.03521030870892675
Ni-YSZ,150,0,79.68883574056824,5.566198035221647,87.5701491654596,10,23913.642741985088,1796558.429420271,0.01701376920075799,1397.1561491749383,167395.4991938956,71740.92822595527,1.034,25,0.015551607596124901
Ni-YSZ,150,50,97.62476931854606,5.239153043587917,107.27996628411654,10,24648.728496851385,1908705.4561688702,0.01562825683594251,1322.8290801177782,172541.09947795968,73946.18549055415,1.034,25,0.02786063110067792
Ni-YSZ,150,100,121.70568513863056,7.5001205209695465,133.74251114135225,10,20601.125250729147,1333311.9077274897,0.01592990806248178,1126.94542408053,144207.87675510402,61803.375752187436,1.034,25,0.017716303034243475
Ni-YSZ,150,150,105.23879761395736,6.670854692595154,115.64703034500809,10,21844.10841214236,1499058.285754642,0.015834072045951414,1187.7515682922556,152908.7588849965,65532.325236427074,1.034,25,0.02454896486407418
Ni-YSZ,150,200,105.18672218034158,5.81632604297485,115.58980459378195,10,23393.795646712875,1719298.3897590009,0.015357135283241936,1233.7000277552643,163756.56952699012,70181.38694013863,1.034,25,0.017031093918379002
Ni-YSZ,150,250,111.34568118999715,5.579137306889425,122.35789141757928,10,23885.896092467905,1792391.8071798396,0.015553146691454982,1275.7291508742478,167201.27264727533,71657.68827740372,1.034,25,0.04089549818514918
